model_name, participant, is_model, is_high, is_theta, value, prob
PVM, 1, false, false, true, -3.1404, 3.0815e-11
PVM, 1, false, false, true, -3.0772, 0
PVM, 1, false, false, true, -3.014, 0.26029
PVM, 1, false, false, true, -2.9508, 0.1709
PVM, 1, false, false, true, -2.8876, 0.11136
PVM, 1, false, false, true, -2.8244, 0.24545
PVM, 1, false, false, true, -2.7612, 0.37326
PVM, 1, false, false, true, -2.698, 0.1966
PVM, 1, false, false, true, -2.6348, 0.038451
PVM, 1, false, false, true, -2.5715, 0.1609
PVM, 1, false, false, true, -2.5083, 0.22094
PVM, 1, false, false, true, -2.4451, 0.16519
PVM, 1, false, false, true, -2.3819, 0.053675
PVM, 1, false, false, true, -2.3187, 0.025034
PVM, 1, false, false, true, -2.2555, 0.061901
PVM, 1, false, false, true, -2.1923, 0.10141
PVM, 1, false, false, true, -2.1291, 0.14665
PVM, 1, false, false, true, -2.0659, 0.17272
PVM, 1, false, false, true, -2.0027, 0.1571
PVM, 1, false, false, true, -1.9395, 0.1444
PVM, 1, false, false, true, -1.8763, 0.13614
PVM, 1, false, false, true, -1.8131, 0.14578
PVM, 1, false, false, true, -1.7499, 0.15662
PVM, 1, false, false, true, -1.6867, 0.17243
PVM, 1, false, false, true, -1.6235, 0.17465
PVM, 1, false, false, true, -1.5603, 0.16943
PVM, 1, false, false, true, -1.4971, 0.15527
PVM, 1, false, false, true, -1.4339, 0.12712
PVM, 1, false, false, true, -1.3706, 0.10442
PVM, 1, false, false, true, -1.3074, 0.10963
PVM, 1, false, false, true, -1.2442, 0.12971
PVM, 1, false, false, true, -1.181, 0.1543
PVM, 1, false, false, true, -1.1178, 0.16985
PVM, 1, false, false, true, -1.0546, 0.18404
PVM, 1, false, false, true, -0.99141, 0.20154
PVM, 1, false, false, true, -0.92821, 0.21419
PVM, 1, false, false, true, -0.865, 0.22103
PVM, 1, false, false, true, -0.8018, 0.2184
PVM, 1, false, false, true, -0.73859, 0.21113
PVM, 1, false, false, true, -0.67538, 0.21514
PVM, 1, false, false, true, -0.61218, 0.22097
PVM, 1, false, false, true, -0.54897, 0.22331
PVM, 1, false, false, true, -0.48577, 0.21035
PVM, 1, false, false, true, -0.42256, 0.1938
PVM, 1, false, false, true, -0.35936, 0.20679
PVM, 1, false, false, true, -0.29615, 0.21865
PVM, 1, false, false, true, -0.23295, 0.23319
PVM, 1, false, false, true, -0.16974, 0.2438
PVM, 1, false, false, true, -0.10653, 0.24713
PVM, 1, false, false, true, -0.043329, 0.23664
PVM, 1, false, false, true, 0.019876, 0.22512
PVM, 1, false, false, true, 0.083082, 0.20321
PVM, 1, false, false, true, 0.14629, 0.18256
PVM, 1, false, false, true, 0.20949, 0.15327
PVM, 1, false, false, true, 0.2727, 0.12165
PVM, 1, false, false, true, 0.3359, 0.10524
PVM, 1, false, false, true, 0.39911, 0.093955
PVM, 1, false, false, true, 0.46231, 0.08924
PVM, 1, false, false, true, 0.52552, 0.087231
PVM, 1, false, false, true, 0.58873, 0.097496
PVM, 1, false, false, true, 0.65193, 0.10942
PVM, 1, false, false, true, 0.71514, 0.1321
