"","participant","nLL","aic","kappa1","kappa2","beta1","beta2","beta3","gamma1","gamma2","gamma3","rho1","rho2","rho3","chi1","chi2","chi3","psi1","psi2","psi3","tau1","tau2","tau3","lambda_b1","lambda_f1","lambda_b2","lambda_f2","lambda_b3","lambda_f3","zeta1","zeta2","zeta3","iota1","iota2","iota3","upsilon1","upsilon2","upsilon3"
"result.1",1,2148.32391077868,4362.64782155737,4.00151299174613,1.45474462471651,0.597855854665899,NA,NA,0.322934891696384,0.352862164126831,0.202519844559284,0.0371591544982706,0.187846859777346,0.00779665065823418,0.0991544804202385,0.103959679784777,0.149986682013541,0.658071867955837,0.0423009307568573,0.14671412812657,0.559503569644914,0.517689521870518,0.69923620348404,0.123989290315063,1.15755469774906,0.934714840491422,1.39071560638579,0.567191995908455,0.00338689821555407,0.532069362243513,3.2189454500947,0.386517616186868,2.26533761660845,2.1269111136505,2.32306718995739,2.46913171330846,0.831793564371765,4.45047996317949
"result.2",2,1378.76212386719,2823.52424773439,19.8190693079122,14.7955119090786,0.200259936773852,NA,NA,0.306989453840789,0.194368581789145,0.299504035705833,0.0398238383736803,0.0043668216275407,0.220492645120248,0.444238378107548,0.159115980868228,0.316601399954713,0.325452431380132,0.0187841326557895,0.319028063625209,0.787874005690017,0.570745835225145,0.630906021140097,0.0863367491711719,0.0611337251029909,0.0164893144403226,0.71992378609303,1.94780449848622,0.0699938848603289,3.21507012867532,0.454192771250481,1.16765506978006,4.30241352635982,4.63153339359542,5.18430560240561,0.097844243987149,4.98319040202359,2.13587719312174
"result.3",3,1973.05468992596,4012.10937985191,11.0475921157456,11.2538050160452,0.523577218474749,NA,NA,0.189054138408912,0.351039734674009,0.32074607370913,0.00328521360196169,0.112355839539537,0.157667461164288,0.225026783803584,0.00312448936284273,0.231368282486815,0.0269566946368118,0.352396502972606,0.321500451733976,0.501949486400686,0.501413404156335,0.501340781599526,0.015365278349187,1.89601245476438,0.022742732763053,1.99429137744226,0.0127958091662347,1.94133040916773,0.0160032009932273,2.27259796781561,3.69249809813118,4.6488304833754,1.43485010556959,4.9612101633147,4.37852373371109,2.65854853715126,1.13724165370877
"result.4",4,936.744592892187,1939.48918578437,19.9955295081667,14.7436717217941,0.201711880154076,NA,NA,0.0395031983183219,0.231251380507217,0.31299692776656,0.0240098861637695,0.0460370383691043,0.0132573506811627,0.0623660475959511,0.699404671925658,0.564871921841996,0.341520247814258,0.017893361657417,0.0090540779700093,0.770600893629863,0.524485223177436,0.695801125173032,1.86849666373055,0.584370596730616,1.3411067582684,0.492930132895708,1.30294238092142,0.0579429188037585,0.0585427411875887,0.0349682186864024,0.0204872130507554,1.53397721474132,5.9245005896526,5.49299584932783,5.09990113232193,3.41983353521312,4.95825192852069
"result.5",5,1535.04788374286,3136.09576748571,19.9737682191861,14.900297320426,0.32541351328359,NA,NA,0.358577180761677,0.258642975334359,0.353330555872247,0.148258550511673,0.0680357014077572,0.0133300778718625,0.553996244368999,0.577396464686073,0.179216002388641,0.245845318843518,0.0311760667542017,0.638637160058147,0.690583738614726,0.517971166735515,0.508164906133693,1.99303372825938,0.0414405730552971,1.98630124193313,0.117563106007883,0.0783718256064978,1.87198997773731,5.80490863614683,2.89816400482359,0.0751557131297886,1.99725038604811,4.70802927994858,5.72945349156588,5.50867630681023,2.02728445057836,4.77842378430068
"result.6",6,983.352689099936,2032.70537819987,12.1653368740208,14.9682512717158,0.200478065429073,NA,NA,0.0137265767392356,0.173897617020517,0.171511459528849,0.1731244703111,0.016638589089819,0.189908690370081,0.242073044852454,0.699272364913486,0.663780780531018,0.541581574411665,0.076228106607147,0.135645124080709,0.776202340464558,0.524998932706144,0.653496219509484,1.95836514435368,1.92245296256375,0.0112710461387147,1.28931048225512,0.609371782973232,0.265690001574953,5.95813150667414,0.352912842157537,5.30392490683585,5.9279779712216,5.78419318686271,5.99212234952094,5.9098753538461,0.970680969006391,5.04550918954543
"result.7",7,1922.09346411763,3910.18692823527,7.72698070211147,5.05079282913741,0.376112311246027,NA,NA,0.322499141673358,0.270090822403466,0.313896612115204,0.177591322153955,0.161524992752926,0.102048600040638,0.485065306462255,0.347178957955506,0.238021979473834,0.0784696556638695,0.112328044531462,0.457730869218707,0.514195106573974,0.535294889346984,0.503660915367594,1.98794737497435,0.15903368866847,0.615827129764181,1.79442305189278,0.336967349052429,0.324888945071969,3.56563104805809,3.52678831340745,3.54496627141382,2.23073408799246,2.7434531767171,3.7756508621681,2.63169185358401,0.302756142487552,4.86901548025185
"result.8",8,2016.32643584117,4098.65287168234,8.64310337611952,5.99918213776312,0.599003944487693,NA,NA,0.386791182813081,0.192288646588353,0.384613005572044,0.018076520789545,0.208232205128297,0.500479499430854,0.128029831674218,0.176249590490438,0.335788418349221,0.100349969165662,0.606733370159622,0.0118194155395031,0.501981729804658,0.542992947712928,0.614975751936436,0.0287508569822478,1.53464222987423,0.0838482061741833,1.26728907504041,1.86137774893184,1.57702296727032,0.035689892085094,1.43939757177194,1.55690197554058,5.27207434182506,1.72656233219807,4.12131173884509,3.75590709565581,0.391188679651012,3.78821668307517
"result.9",9,1921.21617255544,3908.43234511088,9.10651572368369,1.00657101413844,0.584538654621613,NA,NA,0.307046553576357,0.202979714735179,0.398425029635659,0.595654978021921,0.231322020152584,0.128921240403981,0.0418180101994944,0.0930760295919182,0.255746317282319,0.208861223623383,0.177229653874501,0.548794958033534,0.639595012725329,0.572958164256434,0.527698766579851,0.540369525553209,0.326772342901804,0.00366405380317401,0.948388016216323,1.10433942586217,0.935815669523944,0.903054656248084,1.31930036185873,1.7491113608703,3.17338130979253,0.713972725574495,0.392789147491804,5.65026781361124,0.0843234280159602,5.51042193872854
"result.10",10,1849.20645580808,3764.41291161616,14.5787899131998,11.06805770532,0.599773121149659,NA,NA,0.387123454012908,0.301115166250605,0.195400377858319,0.0174982984893027,0.0120567432755631,0.16340342943719,0.23942791214383,0.170315785822179,0.0623598495010326,0.0035909392525211,0.365278382226825,0.132070199639023,0.501590429609005,0.501938025665399,0.679077644245285,0.000603473552875934,1.99863201496084,0.428863697179708,1.89328512129544,0.370227620792766,1.41895503364503,1.952214190228,0.42942657775673,2.8210251959469,5.1437073727891,0.423981107668248,0.15733955516253,2.59641425950537,3.19943111220157,3.434435459178
