"","participant","nLL","aic","kappa1","kappa2","beta1","beta2","beta3","gamma1","gamma2","gamma3","chi1","chi2","chi3","phi1","phi2","phi3","psi1","psi2","psi3","tau1","tau2","tau3","lambda_b1","lambda_f1","lambda_b2","lambda_f2","lambda_b3","lambda_f3","zeta1","zeta2","zeta3","iota1","iota2","iota3","upsilon1","upsilon2","upsilon3"
"result.1",1,2150.54244338263,4313.08488676526,4.36721153654758,4.36721149083021,0.756364607750498,0.791254366593403,NA,0.0251403747963855,0.139999998532023,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.2",2,1381.95435193156,2775.90870386312,20,15,0.15609898650343,0.101677446007789,NA,0.0743706593261366,0.139999999999997,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.3",3,1985.86995260317,3983.73990520633,10.8479944499183,10.8479944499021,0.506958788614687,0.622909194527138,NA,0.0664412785067336,0.139999999999943,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.4",4,951.445932644828,1914.89186528966,20,15,0.109421873059302,0.134678932190449,NA,0.0247519885256591,0.0556726320141726,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.5",5,1546.62117099,3105.24234198001,20,14.9999999999999,0.293795943629744,0.419689869125296,NA,0.0422791123250333,0.0599036443902819,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.6",6,979.036679494047,1970.07335898809,11.4268697786807,11.339705197935,0.103297494247542,0.100000000000003,NA,0.00594219731890705,0.0500052368153441,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.7",7,1929.31046548293,3870.62093096585,6.63434424370319,6.6343442435976,0.459736826744758,0.329474112512218,NA,0.0409856030271274,0.139999999997585,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.8",8,2023.64850872895,4059.2970174579,8.0566138336016,8.05661383195144,0.628134009654448,0.799999999997457,NA,0.117644792925578,0.139999999987611,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.9",9,1921.82738518899,3855.65477037797,8.66194676809459,8.66194676375252,0.790832086321436,0.795807209114128,NA,4.12803265478833e-11,0.13999999934159,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.10",10,1851.75801538736,3715.51603077472,15.5502478375139,15,0.586240911114095,0.715360029356133,NA,0.107021361521339,0.12813046248632,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
