"","participant","nLL","aic","kappa1","kappa2","beta1","beta2","beta3","gamma1","gamma2","gamma3","chi1","chi2","chi3","phi1","phi2","phi3","psi1","psi2","psi3","tau1","tau2","tau3","lambda_b1","lambda_f1","lambda_b2","lambda_f2","lambda_b3","lambda_f3","zeta1","zeta2","zeta3","iota1","iota2","iota3","upsilon1","upsilon2","upsilon3"
"result.1",1,2149.58032762325,4313.16065524649,4.61584407056657,4.61584400910515,0.796457987227981,0.758446036912558,NA,4.37340222154972e-10,0.499999998896981,NA,0,NA,NA,1,NA,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,1.17242479147114,NA,NA,0,NA,NA,0,NA,NA
"result.2",2,1381.94237498364,2777.88474996729,19.9999999999998,14.9999999999999,0.156033654389976,0.10123459968529,NA,0.0757527022659023,0.143723715732926,NA,0,NA,NA,1,NA,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,0.0291161636998728,NA,NA,0,NA,NA,0,NA,NA
"result.3",3,1984.22449009944,3982.44898019889,10.8124453704376,10.8124451772816,0.506659985461338,0.545515373585462,NA,0.0665249310312782,0.251226454851338,NA,0,NA,NA,1,NA,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,0.00212007115911478,NA,NA,0,NA,NA,0,NA,NA
"result.4",4,951.445932644829,1916.89186528966,20,14.9999999999996,0.10942187747788,0.134678917357722,NA,0.0247519887580803,0.0556726412709893,NA,0,NA,NA,1,NA,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,8.63667585132157e-15,NA,NA,0,NA,NA,0,NA,NA
"result.5",5,1545.99184752875,3105.9836950575,19.9999999998897,14.9999999996434,0.294190726540185,0.420118760832195,NA,0.0544304401648029,0.077553888025139,NA,0,NA,NA,1,NA,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,0.42665592160925,NA,NA,0,NA,NA,0,NA,NA
"result.6",6,979.036679494048,1972.0733589881,11.4268695489048,11.3397038622724,0.103297510820828,0.100000000000033,NA,0.00594219628561027,0.0500052375820459,NA,0,NA,NA,1,NA,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,1.70684526855622e-13,NA,NA,0,NA,NA,0,NA,NA
"result.7",7,1924.32792372598,3862.65584745195,8.05459154867377,3.42610283058061,0.439043477188524,0.165441837472832,NA,0.0925252584172616,0.49999999947143,NA,0,NA,NA,1,NA,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,0.790745825587426,NA,NA,0,NA,NA,0,NA,NA
"result.8",8,2020.41984753133,4054.83969506267,8.5033734135824,7.93903003910244,0.630618235914135,0.681524922063632,NA,0.138091117613439,0.499999999999896,NA,0,NA,NA,1,NA,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,0.211828498936847,NA,NA,0,NA,NA,0,NA,NA
"result.9",9,1920.2599702825,3854.519940565,9.36499268056102,9.3649926467746,0.768391289465322,0.788601903845072,NA,0.0498045743366659,0.499999994505945,NA,0,NA,NA,1,NA,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,1.72138940329866,NA,NA,0,NA,NA,0,NA,NA
"result.10",10,1851.63826807563,3717.27653615125,16.0524980553664,14.9999999998764,0.588743400309359,0.718455083314094,NA,0.123442414886221,0.150397875500797,NA,0,NA,NA,1,NA,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,0.233088930927434,NA,NA,0,NA,NA,0,NA,NA
