"","participant","nLL","aic","kappa1","kappa2","beta1","beta2","beta3","gamma1","gamma2","gamma3","rho1","rho2","rho3","chi1","chi2","chi3","psi1","psi2","psi3","tau1","tau2","tau3","lambda_b1","lambda_f1","lambda_b2","lambda_f2","lambda_b3","lambda_f3","zeta1","zeta2","zeta3","iota1","iota2","iota3","upsilon1","upsilon2","upsilon3"
"result.1",1,2146.57682802489,4363.15365604977,4.0824565924327,4.43001549175419,0.775466136821463,0.697308542390369,0.660770458488735,0.0933247088035064,0.347052184774596,0.312776327085219,0.00705636461772069,0.200955919880801,0.00293373036860678,0.33805387466327,0.00618690087833369,0.305316264986936,0.526787903292935,0.0169569280996261,0.0907021731949082,0.60929882416153,0.509982901378476,0.688248912590979,0.281079708286498,0.101708542555571,1.24339267120119,1.30861001957644,1.89664746883139,0.0217001608333442,2.05541670416741,3.32180269064225,1.02272160305097,1.0009705848311,2.76248888314607,4.42807775844031,3.61697451190748,0.216777791721208,5.19759373761368
"result.2",2,1364.3263809565,2798.652761913,27.9159334805758,29.4371534267971,0.210420969836889,0.200772002254712,0.202243953863773,0.330814854544231,0.231939001428225,0.385603680822521,0.115260572163804,0.00441671163414314,0.146600813927602,0.571883367712736,0.249269932834431,0.176093914602292,0.0316426721054697,0.0212783565494809,0.284299982911783,0.689058248331889,0.580936925159767,0.559751471171756,0.288333329388794,0.561057625413471,0.187315124639724,1.22471275345186,1.23249017673236,0.268466979073499,0.586773047124519,2.20117227599723,4.15140566788436,3.51422126064644,4.14552631834522,5.08110246096924,0.618167016088625,5.64336158072452,5.21396267336161
"result.3",3,1971.81325453125,4013.62650906251,11.3989942189217,11.1597254403486,0.440089329570517,0.542459812083478,0.572366831215358,0.161795934287669,0.298210524222814,0.361942164955625,0.034942941820538,0.0966495692214653,0.365847782636167,0.209424233365618,0.143157558259554,0.304882199366585,0.00898533822577412,0.190671917541649,0.0864603107585984,0.503133239573794,0.501148750254764,0.504583416241121,0.0118262857116289,1.95131228769282,0.000881734013076466,1.99386040450625,0.0162618339285828,1.91931306909356,0.318497225794972,2.11272430930707,2.59780713182929,2.6142826078169,0.413583301793489,4.92546449785934,2.94691417540468,3.15636107361469,0.426871210638235
"result.4",4,920.256540711421,1910.51308142284,27.4320442883536,37.1617913966299,0.200759394220299,0.202320131630255,0.200616606580253,0.0347368607510657,0.328115083874814,0.232472450758686,0.144270932815205,0.0145462310879972,0.00585945038573464,0.0410670221841102,0.681877440645505,0.53551931175504,0.141744417311285,0.14885540643947,0.00727592581937528,0.694324976766454,0.570344461194005,0.697055503075192,1.82092097820714,0.254998476269203,1.39225035643827,1.90753927442691,0.273861656911533,0.125490624929224,4.49451268969085,0.03667839162189,2.47491505136713,2.1403594020544,5.99251452412009,5.01979596276622,4.45549449473324,5.09221415475448,3.91657661000812
"result.5",5,1518.66274151217,3107.32548302434,28.73336028835,49.7185841594408,0.347231931313196,0.45365966253236,0.295415768311759,0.36765171972731,0.22014694104628,0.272802747868831,0.31483786153175,0.0708597916733778,0.0114508555624277,0.28772755978319,0.534179818468214,0.234194451314397,0.171721990022601,0.0181990280115546,0.472920494461139,0.538247297750786,0.63496197299612,0.50101676210525,1.98269511400294,0.0491821733727324,1.93817976255039,0.0543137595528421,0.851979303839425,1.70116757089272,4.83193462723507,2.30289907498089,0.845630204771201,4.25934062019262,5.6711838831256,4.97869965227095,3.90529403294047,0.254073328768532,3.30216812443449
"result.6",6,982.507384993199,2035.0147699864,12.1894989201634,23.875976128854,0.201278936195652,0.20191580131284,0.200111935079283,0.0160695666472094,0.194220187853538,0.110298950448689,0.095523735824414,0.0274497101474562,0.0632413574934129,0.426950845971655,0.69744103460107,0.675123431379022,0.468673398991681,0.133561479207085,0.211011036656166,0.641171363084627,0.50226011185235,0.605456215312376,1.00184300822413,0.0583302945181845,0.027594596108761,1.89369904789799,0.165242420641655,0.11000278423342,5.98320540539413,0.0671420462638339,0.516391759665647,5.90715432803797,5.7920116720421,5.91918518701635,5.04663876115369,3.19282296732193,5.54532358916025
"result.7",7,1918.69707014064,3907.39414028129,7.96174843123899,4.78947284376411,0.53876637250921,0.235978832903563,0.423105321001043,0.325143039021966,0.295158368962799,0.270113380191508,0.309718392793461,0.121637455477222,0.332980849021813,0.157517812813715,0.332971182446261,0.312667769340998,0.16162663542598,0.00503196181645682,0.315640854443517,0.521700878933214,0.504800918558612,0.510540169025848,1.96697687896287,0.000440682314906182,0.629021804317688,1.00884816032806,0.0591297233477235,0.0407903728828617,5.68902985205342,3.48835891957231,2.97776717631866,2.02323682562721,2.7558747645582,4.26726230905855,4.33072089736376,0.39671172681964,3.97766408952973
"result.8",8,2016.16288198921,4102.32576397842,9.17586711022264,7.32885233679514,0.623772343985026,0.659976419510694,0.619804936967733,0.244732330047004,0.274852214520698,0.357611856875219,0.112434105743227,0.248470351272183,0.329234890601879,0.0819459329269541,0.211999789106184,0.251237495592795,0.00694310272823666,0.134967303424585,0.175547461783856,0.504535687807377,0.531918396155299,0.523393406627238,0.0530621610225625,1.67700281018413,0.107393296734829,0.0854205696663832,1.93803334234374,0.724427832317601,1.74926115536101,1.07642160685851,2.60499964991884,3.1933726297568,3.42821137087346,4.92755868204522,2.71707989329233,1.4029654042465,0.00245244917117549
"result.9",9,1915.74162035013,3901.48324070025,9.34680048764097,49.2582882455409,0.775814617166493,0.788227823478244,0.75646914535516,0.329967867150236,0.309621654505823,0.269523508814545,0.524790357705206,0.227891726003458,0.558037107484415,0.00984329599783395,0.164074460162199,0.367364030540921,0.194675405708121,0.0332625350060532,0.0155452394481206,0.689174200311094,0.500910048859674,0.664638926389301,0.837157059460878,0.172847129456904,0.0650392495462479,1.99983995183695,1.77848319710282,0.166303571914059,5.9522328905654,3.03164070835251,5.84475999977589,0.412283085338482,5.28005563672818,5.92657346930355,5.96939205282316,1.74549054858703,0.866406297672916
"result.10",10,1846.83393647869,3763.66787295738,14.3169569147792,20.8228357894241,0.627965619410072,0.709416771189752,0.561635098487851,0.347929127519302,0.313745202464577,0.154129384706626,0.017171629973591,0.0108908035314547,0.122695583793806,0.244819515709261,0.0248930960519046,0.104588442608998,0.0477371125500023,0.516657189051506,0.07389550121331,0.501142647358279,0.507289762355216,0.651141260043936,0.000875212911190557,1.98950848018348,0.0611624354292479,1.90739508465777,0.0245154582784357,1.00023540319843,3.03429284372102,3.83241156199556,1.05124082363684,5.4930863942805,0.651317537484967,0.380079236236546,0.168756915257497,3.10131420933412,3.52318157769075
