"","participant","nLL","aic","kappa1","kappa2","beta1","beta2","beta3","gamma1","gamma2","gamma3","rho1","rho2","rho3","chi1","chi2","chi3","psi1","psi2","psi3","tau1","tau2","tau3","lambda_b1","lambda_f1","lambda_b2","lambda_f2","lambda_b3","lambda_f3","zeta1","zeta2","zeta3","iota1","iota2","iota3","upsilon1","upsilon2","upsilon3"
"result.1",1,2148.75927888109,4323.51855776218,4.52724971620775,4.25390904035847,0.741180609110517,NA,NA,0.208413615545977,0.577146576396272,NA,0.0364986141231423,0.123251127440508,NA,0.0922143515609254,NA,NA,0,NA,NA,0.5,NA,NA,1.17975285858847,NA,1.29903347787176,NA,NA,NA,0.135294951728115,6.91347521337841,NA,12.9325411235396,NA,NA,0,NA,NA
"result.2",2,1366.94854181879,2759.89708363758,27.217643146743,26.7974533304251,0.175595565561311,NA,NA,0.25493712759868,0.231068113754719,NA,0.425948244157288,0.0173932885324232,NA,0.0910063916241345,NA,NA,0,NA,NA,0.5,NA,NA,0.176995757682439,NA,0.00532640809957438,NA,NA,NA,0.791828156106577,0.447945255753154,NA,14.7737380327182,NA,NA,0,NA,NA
"result.3",3,1979.83099305892,3985.66198611784,10.7542372780306,10.7175219727198,0.505642292858372,NA,NA,0.114907210578873,0.347178498613453,NA,0.792985241161659,0.0273966783574217,NA,0.109742833648887,NA,NA,0,NA,NA,0.5,NA,NA,1.75659966251441,NA,0.0407661758810372,NA,NA,NA,0.141990948715467,5.40337792400691,NA,7.50785600296288,NA,NA,0,NA,NA
"result.4",4,923.859394550449,1873.7187891009,26.6631652419089,26.1815079147108,0.161853205541048,NA,NA,0.54452504156145,0.385179547090586,NA,0.193425454113295,0.00388562006183173,NA,0.566514070136709,NA,NA,0,NA,NA,0.5,NA,NA,4.63987705064937,NA,2.28192983696748,NA,NA,NA,0.0346836061842574,0.0136794999408645,NA,7.22390381059411,NA,NA,0,NA,NA
"result.5",5,1526.8374344604,3079.6748689208,31.7265284296012,31.6717664216026,0.371472562783488,NA,NA,0.758323176126595,0.389022706455374,NA,0.2379432654764,0.250416795219731,NA,0.238833758463239,NA,NA,0,NA,NA,0.5,NA,NA,1.52650483540086,NA,2.51142565175501,NA,NA,NA,3.88791058361545,2.26277675829794,NA,11.1967125729681,NA,NA,0,NA,NA
"result.6",6,968.747947835821,1963.49589567164,11.4032033964553,11.3987653268614,0.108769702867016,NA,NA,0.578217717640406,0.339892650432237,NA,0.0537883063656297,0.200671342201531,NA,0.562319357171292,NA,NA,0,NA,NA,0.5,NA,NA,1.01494582680608,NA,0.00210649520523226,NA,NA,NA,5.49140168686153,0.117585679451243,NA,10.1558638310366,NA,NA,0,NA,NA
"result.7",7,1926.69851893717,3879.39703787433,8.02238793714002,7.58205262133354,0.423755165549626,NA,NA,0.315841916501032,0.220345536104392,NA,0.292198831686612,0.556643858753344,NA,0.154195309548971,NA,NA,0,NA,NA,0.5,NA,NA,1.14868483180197,NA,0.667217322670008,NA,NA,NA,3.26578357656373,0.857742540729942,NA,7.08730158897526,NA,NA,0,NA,NA
"result.8",8,2018.22464922256,4062.44929844513,9.06832166979195,7.09709777313772,0.628602681766587,NA,NA,0.420197413687708,0.210936595047273,NA,0.00791048309511821,0.758968566236515,NA,0.1293292386995,NA,NA,0,NA,NA,0.5,NA,NA,0.904389512353892,NA,0.101954375731603,NA,NA,NA,9.49628420953044,0.240802232764379,NA,8.17641319893574,NA,NA,0,NA,NA
"result.9",9,1918.08965382573,3862.17930765147,11.4992800812045,11.169773338989,0.77522826979737,NA,NA,0.456854044395368,0.196318541025044,NA,0.66581120504513,0.819714368784091,NA,0.0333928883801786,NA,NA,0,NA,NA,0.5,NA,NA,4.88788151604309,NA,0.0603809418581867,NA,NA,NA,9.68519672544076,1.05117108693997,NA,10.4958952986503,NA,NA,0,NA,NA
"result.10",10,1852.55629153169,3731.11258306338,17.0807541086162,17.0645066220114,0.636383668585746,NA,NA,0.103892865761493,0.170196200441701,NA,0.621623056813041,0.22254872658477,NA,0.00439113132021808,NA,NA,0,NA,NA,0.5,NA,NA,0.756721520846119,NA,0.000583010725455177,NA,NA,NA,0.764991564195348,0.683514744933842,NA,2.16077033430338,NA,NA,0,NA,NA
