"","participant","nLL","aic","kappa1","kappa2","beta1","beta2","beta3","gamma1","gamma2","gamma3","chi1","chi2","chi3","phi1","phi2","phi3","psi1","psi2","psi3","tau1","tau2","tau3","lambda_b1","lambda_f1","lambda_b2","lambda_f2","lambda_b3","lambda_f3","zeta1","zeta2","zeta3","iota1","iota2","iota3","upsilon1","upsilon2","upsilon3"
"result.1",1,1542.38503764226,3098.77007528451,5.76447668578826,5.76447606375007,0.744926059845498,0.602625279869575,NA,0.032013993561016,0.699999789138972,NA,1,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,2.1160168418252,NA,NA,0,NA,NA
"result.2",2,1194.34407673429,2402.68815346858,27.1198884639314,24.99999999985,0.172787515541733,0.133379778371265,NA,0.207515542690374,0.198060456966669,NA,1,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,1.67939299110864,NA,NA,0,NA,NA
"result.3",3,1395.7394235848,2805.47884716959,8.51097494078929,8.51097455471092,0.38344495952677,0.430379625280889,NA,0.319908521708043,0.378513685121349,NA,1,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,2.56057068407742,NA,NA,0,NA,NA
"result.4",4,671.717274009741,1357.43454801948,26.6845563562717,22.6143660897773,0.120735225173769,0.130354996178495,NA,0.269651172774638,0.151965274949371,NA,1,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,4.45074949516694,NA,NA,0,NA,NA
"result.5",5,1373.88241071786,2761.76482143573,26.0951327018998,24.9999999998862,0.295942989673447,0.406150611636836,NA,0.297593615116573,0.128447692757592,NA,1,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,3.24697568668253,NA,NA,0,NA,NA
"result.6",6,456.234187613072,926.468375226144,12.0068844786305,12.0068844648979,0.100000000002733,0.126764754731984,NA,0.10333945513655,0.175651395786491,NA,1,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,8.93859595807548,NA,NA,0,NA,NA
"result.7",7,1254.62010005562,2523.24020011123,7.9693937405101,7.96939055372038,0.370721693231639,0.209597981001378,NA,0.0889912168041342,0.272341551255407,NA,1,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,1.16480976411649,NA,NA,0,NA,NA
"result.8",8,804.962849205642,1623.92569841128,7.65968740331099,7.65968638190953,0.368662487476879,0.518156260246075,NA,0.14482580570635,0.423209397551872,NA,1,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0.355410942436005,NA,NA,0,NA,NA
"result.9",9,1386.58960414018,2787.17920828035,10.5501702402946,10.5501702190507,0.755926020598438,0.773161653761615,NA,4.2116150931175e-11,0.0993195179781722,NA,1,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,1.70275075120907e-08,NA,NA,0,NA,NA
"result.10",10,1061.94709965308,2137.89419930616,17.5026627000342,17.5026625629803,0.545886698054479,0.639740898391356,NA,0.0533973024985143,0.128074756657042,NA,1,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,3.60103691907534e-08,NA,NA,0,NA,NA
