"","participant","nLL","aic","kappa1","kappa2","beta1","beta2","beta3","gamma1","gamma2","gamma3","chi1","chi2","chi3","phi1","phi2","phi3","psi1","psi2","psi3","tau1","tau2","tau3","lambda_b1","lambda_f1","lambda_b2","lambda_f2","lambda_b3","lambda_f3","zeta1","zeta2","zeta3","iota1","iota2","iota3","upsilon1","upsilon2","upsilon3"
"result.1",1,2150.49067308022,4314.98134616044,4.42759286229752,4.42759219408808,0.758398937423356,0.792733046960338,NA,0.0310803948608387,0.139999952709606,0.0187167688280281,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.2",2,1381.67186474631,2777.34372949262,20,15,0.156426084693369,0.101677429473158,NA,0.0799974202043201,0.139999999999997,0.0684282804848765,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.3",3,1983.59262886341,3981.18525772683,11.1627246841184,11.1627246815053,0.513496253475201,0.626164527026102,NA,0.0420182310676409,0.139999999998085,0.0973268954847392,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.4",4,948.083239829314,1910.16647965863,20,14.9999999999999,0.110899184245243,0.134678923809344,NA,0.0158411274542901,0.0556726355195612,0.0339660770638467,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.5",5,1546.62084619201,3107.24169238403,20,14.9999999999999,0.293818203655445,0.419689834704992,NA,0.042104999613151,0.0599036534863559,0.0424328130595932,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.6",6,978.84370752703,1971.68741505406,11.4335219044855,11.4335219028576,0.104524690265995,0.100000000008849,NA,0.00441378291564304,0.0499829711309323,0.0070980737320672,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.7",7,1927.00704627127,3868.01409254255,6.72654188713039,6.37027527854972,0.457142251341333,0.329294718205633,NA,0.0672756598494739,0.139999999998973,0.0238229389950691,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.8",8,2023.34867422932,4060.69734845864,7.90011434570412,7.90011432971414,0.626544018324115,0.799999999974454,NA,0.13967712904156,0.139999999969691,0.0977666348798437,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.9",9,1921.43284413666,3856.86568827332,8.69335245136122,8.69335241401772,0.774261613344027,0.79592413685248,NA,0.0252960100100343,0.139999999802838,7.54132577951665e-11,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.10",10,1851.6982446335,3717.39648926701,15.5916370244395,14.9999999999999,0.586904943792679,0.715542672510647,NA,0.0998408813847998,0.128240286047485,0.11389097700732,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
