"","participant","nLL","aic","kappa1","kappa2","beta1","beta2","beta3","gamma1","gamma2","gamma3","rho1","rho2","rho3","chi1","chi2","chi3","psi1","psi2","psi3","tau1","tau2","tau3","lambda_b1","lambda_f1","lambda_b2","lambda_f2","lambda_b3","lambda_f3","zeta1","zeta2","zeta3","iota1","iota2","iota3","upsilon1","upsilon2","upsilon3"
"result.1",1,2147.94413060972,4329.88826121944,4.50186363969428,5.43219922647143,0.736855611154313,NA,NA,0.293270876978774,0.200466147058696,NA,0.00800400612754439,0.268095643225323,NA,0.498579764157376,0.0926768480819911,NA,0.0101774130669361,0.561242259695068,NA,0.698982022578668,NA,NA,1.94176178864978,0.0483226383809698,NA,NA,NA,NA,3.44122781503443,NA,NA,4.38625621221278,NA,NA,0.00122642616259783,NA,NA
"result.2",2,1365.92584200775,2765.85168401551,27.6578320460972,29.3710922172791,0.200065640139167,NA,NA,0.335141642873641,0.136555223030504,NA,0.181101026309589,0.0107032899744809,NA,0.455150677804744,0.177271805284545,NA,0.00835549359663999,0.529624957863697,NA,0.693612837383341,NA,NA,0.0254782559796875,1.39564214575544,NA,NA,NA,NA,1.61252928301205,NA,NA,3.95295228608897,NA,NA,0.35585586291159,NA,NA
"result.3",3,1974.02009031568,3982.04018063136,10.370707924624,10.9753062095886,0.499105306793825,NA,NA,0.399548406765034,0.334925278701285,NA,0.000446076498433941,0.155850937109744,NA,0.220061200058806,0.0324871454260513,NA,0.296586753402155,0.102621143821498,NA,0.500189256946143,NA,NA,0.0456150767131255,1.99803042561971,NA,NA,NA,NA,1.92050457690063,NA,NA,4.69077236001182,NA,NA,4.2925944053059,NA,NA
"result.4",4,923.041838844246,1880.08367768849,27.2021225458659,33.1066787727641,0.200013208176988,NA,NA,0.324349737330743,0.294476734891706,NA,0.00504426486621729,0.0791303477952068,NA,0.364091865600235,0.699322435791039,NA,0.325373305183757,0.0903525537129581,NA,0.69980325341167,NA,NA,1.74832984777761,0.0130142112232208,NA,NA,NA,NA,0.0106328213692103,NA,NA,5.99622803183069,NA,NA,5.72947648353875,NA,NA
"result.5",5,1525.30931249141,3084.61862498283,29.5264890358487,49.3331981883378,0.376466725034671,NA,NA,0.387060636812526,0.297208900495775,NA,0.207621999025199,0.100803910343207,NA,0.336570562534347,0.555648224469121,NA,0.161598649058254,0.00042924420075882,NA,0.500539384130403,NA,NA,1.99716819180732,0.00212924296633555,NA,NA,NA,NA,2.94785362691552,NA,NA,5.8452475564669,NA,NA,3.77450646656084,NA,NA
"result.6",6,982.632706875945,1999.26541375189,12.1042162884657,25.4421491023692,0.200000694358306,NA,NA,0.11154903400898,0.192494143479431,NA,0.030904811769512,0.11482135068574,NA,0.695904107279772,0.698717110445762,NA,0.270556273645418,0.0612951784777218,NA,0.519499687897802,NA,NA,0.000775736521160503,1.80061510835592,NA,NA,NA,NA,0.00390415080928301,NA,NA,5.99947100088537,NA,NA,5.88023278383591,NA,NA
"result.7",7,1926.67712035881,3887.35424071761,7.8870054327056,8.33541992645842,0.42464606470796,NA,NA,0.284747708477924,0.302295763275907,NA,0.216446056806359,0.137874513222292,NA,0.264207925491024,0.222526513956791,NA,0.0352877566514355,0.0225063037276326,NA,0.500685976696014,NA,NA,0.65537626276795,0.727535712432326,NA,NA,NA,NA,3.92866685438587,NA,NA,4.7146534378996,NA,NA,0.0443802536310435,NA,NA
"result.8",8,2017.76491232083,4069.52982464165,9.32497956146184,7.16026276566155,0.635233792062226,NA,NA,0.281855091688233,0.221701309654906,NA,0.198940538248554,0.487385977583054,NA,0.394648055962958,0.242467498792854,NA,0.00137505591847002,0.269281931665475,NA,0.506141338922334,NA,NA,0.217564427585202,1.59573125805901,NA,NA,NA,NA,0.784284240446017,NA,NA,2.85190894026948,NA,NA,1.04171626176685,NA,NA
"result.9",9,1916.82439738101,3867.64879476203,9.10959829879628,49.9307703090715,0.779252584580124,NA,NA,0.227042543325434,0.338966019570592,NA,0.594505251839406,0.142492039128282,NA,0.236167855968541,0.0750732130663078,NA,0.168392552251503,0.00459052346325848,NA,0.500114266001635,NA,NA,0.000551660579369271,1.99898872457662,NA,NA,NA,NA,5.99258834201521,NA,NA,5.43607213860378,NA,NA,1.30770662412009,NA,NA
"result.10",10,1851.46008321997,3736.92016643995,16.2657010368055,20.8513618142916,0.643844219940135,NA,NA,0.174612688582142,0.321380666134362,NA,0.131165120585391,0.00254177950913429,NA,0.00769202956470361,0.00602481326073789,NA,0.0586603095674662,0.348220221753167,NA,0.566005623567836,NA,NA,0.146104515012185,1.90221562981084,NA,NA,NA,NA,2.4860244076699,NA,NA,0.0595154807089692,NA,NA,3.14261580150844,NA,NA
