"","participant","nLL","aic","kappa1","kappa2","beta1","beta2","beta3","gamma1","gamma2","gamma3","rho1","rho2","rho3","chi1","chi2","chi3","psi1","psi2","psi3","tau1","tau2","tau3","lambda_b1","lambda_f1","lambda_b2","lambda_f2","lambda_b3","lambda_f3","zeta1","zeta2","zeta3","iota1","iota2","iota3","upsilon1","upsilon2","upsilon3"
"result.1",1,2149.17090925344,4318.34181850687,4.68284826374531,6.1813494293081,0.76676885774633,NA,NA,0.0450404951002237,0.214488527108714,NA,0.593410290497884,NA,NA,0,NA,NA,0,NA,NA,0.506137311644852,NA,NA,1.69520200451382,0.108871742491387,NA,NA,NA,NA,1.29608450238751,NA,NA,0,NA,NA,0,NA,NA
"result.2",2,1371.69708286703,2763.39416573406,27.0416044608404,27.4360491403617,0.17672997487351,NA,NA,0.117736188549515,0.162524940395491,NA,0.115062469846661,NA,NA,0,NA,NA,0,NA,NA,0.629212385502967,NA,NA,0.000381132371084868,0.936689788579884,NA,NA,NA,NA,1.37188251673175,NA,NA,0,NA,NA,0,NA,NA
"result.3",3,1977.13790762629,3974.27581525259,10.3761045070689,11.9465661227481,0.518267195925526,NA,NA,0.128922405069636,0.269207543580983,NA,0.00964972103347678,NA,NA,0,NA,NA,0,NA,NA,0.500122463550211,NA,NA,0.062791158311955,1.71323845002011,NA,NA,NA,NA,8.90092644366804,NA,NA,0,NA,NA,0,NA,NA
"result.4",4,939.593598761155,1899.18719752231,26.6624450871344,16.8527740487689,0.128512689545684,NA,NA,0.0629506647455044,0.129418471824978,NA,0.0131588431222578,NA,NA,0,NA,NA,0,NA,NA,0.640099402756409,NA,NA,0.545084451632757,1.99676195745806,NA,NA,NA,NA,0.00422660914505848,NA,NA,0,NA,NA,0,NA,NA
"result.5",5,1533.69327245307,3087.38654490614,29.9910765221684,49.9992353363387,0.381679445403295,NA,NA,0.103202286098058,0.167504431448657,NA,0.0777521350844859,NA,NA,0,NA,NA,0,NA,NA,0.500095825244556,NA,NA,1.10677269479943,0.438793648047309,NA,NA,NA,NA,9.27688817038486,NA,NA,0,NA,NA,0,NA,NA
"result.6",6,978.720168125167,1977.44033625033,11.4060612399554,10.9517529157863,0.100000031911424,NA,NA,0.0166465826911093,0.100770638175116,NA,0.00235789470305444,NA,NA,0,NA,NA,0,NA,NA,0.593595255370365,NA,NA,1.1969523288427e-05,1.48989946697446,NA,NA,NA,NA,0.00071603419365141,NA,NA,0,NA,NA,0,NA,NA
"result.7",7,1928.09589992666,3876.19179985332,7.98540089525851,9.42222580486217,0.436715028105774,NA,NA,0.153854474649136,0.300105354605766,NA,0.0911697768060107,NA,NA,0,NA,NA,0,NA,NA,0.500059909185378,NA,NA,0.648979131232216,0.728612700368518,NA,NA,NA,NA,9.64368617905108,NA,NA,0,NA,NA,0,NA,NA
"result.8",8,2020.01463199938,4060.02926399875,9.24107738369117,6.9707376771228,0.635760736828503,NA,NA,0.157526756323679,0.276176044482654,NA,0.118494306849066,NA,NA,0,NA,NA,0,NA,NA,0.502387305561635,NA,NA,0.0529636866371555,0.443786649491898,NA,NA,NA,NA,2.17112097645499,NA,NA,0,NA,NA,0,NA,NA
"result.9",9,1918.02767128024,3856.05534256048,8.15476312574666,49.9999414285672,0.786590175820652,NA,NA,0.010027972410271,0.324215840096624,NA,0.0884623756698209,NA,NA,0,NA,NA,0,NA,NA,0.500008320285291,NA,NA,3.93433373105876e-05,1.99837247906331,NA,NA,NA,NA,9.79594381725527,NA,NA,0,NA,NA,0,NA,NA
"result.10",10,1851.83571052689,3723.67142105377,15.7828575746965,21.3225573448158,0.6406751154618,NA,NA,0.146734509219535,0.211457628269274,NA,0.0571415115065704,NA,NA,0,NA,NA,0,NA,NA,0.500301945402145,NA,NA,0.258093757996376,1.09587623381327,NA,NA,NA,NA,2.93257518140999,NA,NA,0,NA,NA,0,NA,NA
