"","participant","nLL","aic","kappa1","kappa2","beta1","beta2","beta3","gamma1","gamma2","gamma3","chi1","chi2","chi3","phi1","phi2","phi3","psi1","psi2","psi3","tau1","tau2","tau3","lambda_b1","lambda_f1","lambda_b2","lambda_f2","lambda_b3","lambda_f3","zeta1","zeta2","zeta3","iota1","iota2","iota3","upsilon1","upsilon2","upsilon3"
"result.1",1,2149.18939103848,4320.37878207696,4.36067543706483,4.35024117242194,0.745737309566584,0.740654396920963,NA,0.486724838438701,0.499838903955031,NA,0.707388669520258,0.665671899885523,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,4.83760243721174,NA,0.0113213553838386,NA,NA,NA,0,NA,NA,5.05310164007977,NA,NA,0,NA,NA
"result.2",2,1373.45591542717,2768.91183085434,19.9999281646559,14.9991667194576,0.158685488469429,0.10162461443391,NA,0.407656626391533,0.215487972847154,NA,0.535984066666924,0.172328129760697,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,1.52482044943748,NA,1.04827711525566,NA,NA,NA,0,NA,NA,4.35834859455998,NA,NA,0,NA,NA
"result.3",3,1980.56890827641,3983.13781655282,10.8695599359226,10.8549488497603,0.518915693307752,0.56244474389332,NA,0.496237919084085,0.334343005914903,NA,0.528313864355219,0.00269480054402953,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,2.62551816015557,NA,1.28722362772286,NA,NA,NA,0,NA,NA,5.22331755689057,NA,NA,0,NA,NA
"result.4",4,930.597307289599,1883.1946145792,19.9998543404959,14.9994591025911,0.113336402183218,0.150624479289636,NA,0.0826596544700713,0.283851723204655,NA,0.229190150175933,0.998800611052944,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0.00397572264323118,NA,6.359514191844,NA,NA,NA,0,NA,NA,8.60054101434596,NA,NA,0,NA,NA
"result.5",5,1529.44627609226,3080.89255218452,19.9999750064521,14.9995277175842,0.279835458276698,0.438081142904605,NA,0.284367217053538,0.490018115027658,NA,0.210212288380879,0.705026657845125,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,2.95658576952273,NA,7.71285160469621,NA,NA,NA,0,NA,NA,9.75295760166452,NA,NA,0,NA,NA
"result.6",6,966.606480803108,1955.21296160622,11.5090782407936,11.508190902904,0.11681706579822,0.100146557801524,NA,0.246880745741486,0.154087779675255,NA,0.983344280322173,0.67811111149179,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0.013589883202876,NA,6.2615601863171e-05,NA,NA,NA,0,NA,NA,8.33003403956405,NA,NA,0,NA,NA
"result.7",7,1920.74067958414,3863.48135916827,6.73070817506715,2.87836925391232,0.390697081618988,0.114363726338445,NA,0.401437677739213,0.493652561096416,NA,0.252490552265132,0.619109439557287,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,4.9483977543087,NA,0.041953303950755,NA,NA,NA,0,NA,NA,3.51915818072385,NA,NA,0,NA,NA
"result.8",8,2015.98345376162,4053.96690752324,8.53793634796216,8.53352840942608,0.624115059575417,0.68950806214197,NA,0.499908436788246,0.499999217364537,NA,0.305454532559117,0.999274580482155,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,4.9941536439835,NA,0.302771933420601,NA,NA,NA,0,NA,NA,1.08308980209661,NA,NA,0,NA,NA
"result.9",9,1921.25149459873,3864.50298919747,8.82137090077397,8.82074152374923,0.781128665883649,0.783355336600137,NA,0.498655183452373,0.296711068182521,NA,0.999666247117015,0.21326247120037,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0.702171917462983,NA,0.505293780948823,NA,NA,NA,0,NA,NA,8.23358568807234,NA,NA,0,NA,NA
"result.10",10,1851.49886713631,3724.99773427262,15.6731695523553,14.9997914958762,0.58820450024254,0.719608406569211,NA,0.129819099206528,0.167935346601433,NA,0.0872617844974581,0.30651352687589,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0.581673999380985,NA,0.961532338950298,NA,NA,NA,0,NA,NA,0.974612731571056,NA,NA,0,NA,NA
