"","participant","nLL","aic","kappa1","kappa2","beta1","beta2","beta3","gamma1","gamma2","gamma3","rho1","rho2","rho3","chi1","chi2","chi3","psi1","psi2","psi3","tau1","tau2","tau3","lambda_b1","lambda_f1","lambda_b2","lambda_f2","lambda_b3","lambda_f3","zeta1","zeta2","zeta3","iota1","iota2","iota3","upsilon1","upsilon2","upsilon3"
"result.1",1,2148.39870293927,4366.79740587855,3.76250701028194,1.09323177665171,0.598881134049195,0.57738602956282,0.545908601633613,0.397233897972585,0.275058689242168,0.338193257240579,0.0635667083010972,0.14270486081551,0.00710145580546594,0.262806149976601,0.251637655138759,0.313651288963796,0.536789360869532,0.0512459790192036,0.196736458410876,0.523381848420451,0.560749055994288,0.660607948875377,0.0563899012312083,1.99467685783282,0.475524957988244,0.223715063193298,1.85408886774989,0.0925654278060928,0.942868730120126,3.185013571076,0.36222928063944,1.53840615320795,1.80925593409791,2.72370933345853,3.24864333495498,1.53755338748616,4.47605970743969
"result.2",2,1379.02184152009,2828.04368304017,19.9055362371667,14.9034405180733,0.200436481708073,0.200929609074908,0.209449414488413,0.382494386433376,0.165094961596418,0.319501090938463,0.0779684155643083,0.0385466669340627,0.0688845760561928,0.524155566875233,0.0187202420770416,0.299507583989578,0.0242922641345411,0.0197106548111901,0.540685180059561,0.663693003830631,0.567951659177329,0.694107039259611,0.267830769508608,0.109700054108314,0.106686796526513,0.760110792394615,1.1917023065973,0.0182137009249904,0.571971164394029,0.264520590101021,2.47497959760949,3.95942740514874,5.78421954670921,4.4015195400938,2.41831384752484,4.57345821289346,3.02453615089209
"result.3",3,1971.84734992652,4013.69469985304,11.0490246526858,11.0899152321747,0.439414959817077,0.531535052457192,0.550873594444133,0.211524752054099,0.30869627260603,0.279056897519775,0.00284801039942245,0.0412367109268087,0.210750179699649,0.313562007597836,0.127422706591161,0.20829709914735,0.0388845192167902,0.279718341222945,0.119560719929324,0.506224161547926,0.504109115732883,0.504555785725842,0.000693885649116427,1.86210263500958,0.00378694177957049,1.99502898407373,0.00403867015162635,1.92174290446565,0.39938578403057,4.3849769795916,3.06146461290521,3.29935396746165,0.246359997844639,4.77452805890955,1.31479362118989,2.54426770450928,0.00305402542405053
"result.4",4,937.033314120982,1944.06662824196,19.9973394205585,14.9808161393246,0.201981309929324,0.204918201433903,0.203832269414768,0.0162445063578627,0.26321631509477,0.266255040165932,0.037453130212974,0.0632454408754858,0.00841911960829357,0.0610874140037725,0.683227973460417,0.497802182612941,0.0235819441454779,0.0741367385876008,0.0377833631892238,0.681815993653428,0.530340672657842,0.697462350376992,1.99133816692928,0.14431469856364,1.99496728244267,0.915013640335594,0.911402652485373,0.0248829809730221,0.984311132702823,0.221748499673298,0.0398808124396055,3.91589803159241,5.97367314249456,5.79205070926424,2.72442174330354,4.48273203186248,0.787834338423666
"result.5",5,1531.81229250227,3133.62458500455,19.9866203591228,14.7365225685749,0.310954794500723,0.400496047384082,0.274915924693562,0.328757195004383,0.280399007012602,0.22754482186219,0.315163600950228,0.031170414374993,0.0617357199535558,0.390504813266459,0.588327056849619,0.145933689984167,0.0287219941484696,0.0163647897714372,0.4361698344384,0.505634901582489,0.620320058427751,0.503211948714439,1.84919883859149,0.0278693457605446,1.97761668555606,1.15803201815909,0.365230574525975,1.80725895036383,4.10420614542483,5.97889377409592,0.116413695081762,4.38768716595098,5.34652544207328,3.26573094490839,0.607019771380195,1.68875379157577,5.17708196537421
"result.6",6,983.510211904071,2037.02042380814,12.1722518269211,14.9858678943221,0.200050212451677,0.200463195384949,0.200810333820035,0.0138511255034246,0.149316545390506,0.100578660020953,0.367118437774479,0.100894533388171,0.107822627306859,0.461694657626043,0.684353376390126,0.674055517790839,0.168619973608293,0.123725809645714,0.173400060326599,0.674465195275843,0.518088557623724,0.659655658667907,1.92644008975765,1.79818899380943,0.00110283738340069,1.70728772098423,0.00518465650243249,0.0073108715005219,5.97706374687163,0.200310002874469,3.59481198778561,5.7431921936369,5.92485482741996,5.94457827068629,5.99230860267642,0.178368794457378,3.53132027992979
"result.7",7,1918.34233172229,3906.68466344459,8.21233214551377,4.53580290508463,0.520393213543546,0.231270537538289,0.338662473938045,0.399370223453535,0.280440724350631,0.377279168103703,0.445118652014072,0.358372233270152,0.0782866303978686,0.252824116591364,0.123399877830672,0.236406525551375,0.110895780607738,0.0238654908538263,0.68170231457334,0.696240882948041,0.555031745157702,0.523715407379592,1.98973062434208,0.0566715373498405,0.215040058082817,1.00747494306415,0.0432678305320896,1.02277334982722,2.56344136928571,1.94441189698531,4.4878155013562,5.2477284716841,4.73133874938008,2.61195644920193,2.80246354823004,1.89293372656069,4.60305777807655
"result.8",8,2016.2971886174,4102.5943772348,9.23867811048791,5.79959471417536,0.592842763983639,0.599748951996142,0.598667434930487,0.300271661210038,0.267163421406449,0.339621071333531,0.00795569892782659,0.237202695664018,0.493504126271607,0.322311687980737,0.162699807235115,0.331215540932849,0.0620446665773276,0.250635980010848,0.0722779014286896,0.509537789470723,0.524317976413295,0.58551326111106,0.0595888561337026,1.68790548145805,0.0324965519979297,0.2441510213539,1.90015070173043,0.49222186135956,1.13417898199573,1.56197761228651,1.36117408428485,1.57736468023922,3.18543229331426,4.19596652298353,5.59480412397534,0.861249430502729,1.47017902542862
"result.9",9,1921.24916694358,3912.49833388716,8.69193160558992,1.03843380873421,0.545124310636435,0.599363192238437,0.582649789986255,0.311682607026305,0.246178358883338,0.37707518713316,0.161407807336494,0.00538481567054987,0.137718498377464,0.125273098827497,0.0508469438241694,0.171873663753138,0.512441205508528,0.0585443481413642,0.61071642927442,0.548925250902578,0.553672362095659,0.517917789427767,0.771859872500448,0.638346204237032,0.0588128334968716,0.679789135805922,0.884415498469025,0.369469066497128,4.37966307832307,4.48380435455441,1.46984253898543,0.132255309112975,1.36006751891116,2.27436431725996,2.03547584541142,1.37778243026195,4.23452588446169
"result.10",10,1848.73489383826,3767.46978767652,14.8140053158132,9.93257968639955,0.589999236352742,0.597937057580306,0.507089624713205,0.350758536724845,0.165232012345646,0.190696826893948,0.00355669796401973,0.0185647949762642,0.119113767100498,0.267932309291247,0.357619467391819,0.00554690592410358,0.0113179754103462,0.202504399186,0.169389999371251,0.509104887008181,0.504308512992892,0.624582323584934,0.049357677050482,1.97118436286953,0.184832385537156,1.57595444795775,0.362240078073773,1.41618291879514,0.322160554896307,3.41099516949982,3.55231954639444,4.17996170571848,0.00481201848015189,0.734774698894637,1.74759708521515,1.3917789436373,0.0637120556753633
