"","participant","nLL","aic","kappa1","kappa2","beta1","beta2","beta3","gamma1","gamma2","gamma3","chi1","chi2","chi3","phi1","phi2","phi3","psi1","psi2","psi3","tau1","tau2","tau3","lambda_b1","lambda_f1","lambda_b2","lambda_f2","lambda_b3","lambda_f3","zeta1","zeta2","zeta3","iota1","iota2","iota3","upsilon1","upsilon2","upsilon3"
"result.1",1,1542.03169958339,3104.06339916677,6.05167743012031,NA,0.72158745994976,NA,NA,1.99951432703581,NA,NA,0.399553818238989,NA,NA,0.112696124253965,NA,NA,0,NA,NA,0.921130553102922,NA,NA,1.47541608467377e-05,9.82683086521187,NA,NA,NA,NA,7.29306188056236,NA,NA,13.429663263529,NA,NA,0,NA,NA
"result.2",2,1189.76802976727,2399.53605953455,27.6206323062646,NA,0.162240920836017,NA,NA,0.332109217817616,NA,NA,0.243349239439704,NA,NA,0.574464268940615,NA,NA,0,NA,NA,0.634262441173645,NA,NA,2.31784356979148,0.00281231459885358,NA,NA,NA,NA,0.700236114469975,NA,NA,6.59135637306757,NA,NA,0,NA,NA
"result.3",3,1389.82848597016,2799.65697194031,8.57383637591272,NA,0.399916110043579,NA,NA,0.60588471559348,NA,NA,0.132864310878666,NA,NA,0.100240305648566,NA,NA,0,NA,NA,0.40000222703897,NA,NA,1.4466434477079,9.98960011024469,NA,NA,NA,NA,0.194607509308014,NA,NA,19.3213245786258,NA,NA,0,NA,NA
"result.4",4,672.53303690448,1365.06607380896,26.5096862393765,NA,0.129029558228287,NA,NA,0.171480346525723,NA,NA,0.801191737657411,NA,NA,0.186066591669805,NA,NA,0,NA,NA,0.889794785781979,NA,NA,0.00361307166800014,0.0266208490196217,NA,NA,NA,NA,0.0079977657526892,NA,NA,4.57133653474966,NA,NA,0,NA,NA
"result.5",5,1369.84028825265,2759.68057650529,29.604794969805,NA,0.342162459703959,NA,NA,0.413231558980727,NA,NA,0.559117792661072,NA,NA,0.202384555380958,NA,NA,0,NA,NA,0.527060937175298,NA,NA,5.97043185681346,4.13809133350685,NA,NA,NA,NA,7.36449254838774,NA,NA,4.56271852832288,NA,NA,0,NA,NA
"result.6",6,454.244637873465,928.489275746929,11.4864925265369,NA,0.0578619481231202,NA,NA,0.169226602309886,NA,NA,0.703926572422219,NA,NA,0.109100011568547,NA,NA,0,NA,NA,0.404990129603506,NA,NA,6.00344865005672e-05,0.00129493584274884,NA,NA,NA,NA,0.0211621782218775,NA,NA,9.82069951607126,NA,NA,0,NA,NA
"result.7",7,1255.20876700924,2530.41753401848,8.92690446450311,NA,0.353228408554442,NA,NA,0.539802196968706,NA,NA,0.298617298879035,NA,NA,0.412702212807453,NA,NA,0,NA,NA,0.490167861922156,NA,NA,3.19393154460915,1.0931460423124,NA,NA,NA,NA,1.92145947639107,NA,NA,8.16652920554101,NA,NA,0,NA,NA
"result.8",8,804.548483706166,1629.09696741233,7.85137729580671,NA,0.421476657994906,NA,NA,0.96258738810027,NA,NA,0.139825680851936,NA,NA,0.175107248149387,NA,NA,0,NA,NA,0.400510876046053,NA,NA,2.91467675181066,2.32183532907831,NA,NA,NA,NA,1.87354564781991,NA,NA,14.4334261146967,NA,NA,0,NA,NA
"result.9",9,1385.98666085298,2791.97332170597,11.1038952819351,NA,0.747063963835052,NA,NA,1.99978901346189,NA,NA,0.382909075280276,NA,NA,0.436328089337448,NA,NA,0,NA,NA,0.400040786036362,NA,NA,0.0228161388076842,0.580551062470888,NA,NA,NA,NA,9.30988193615523,NA,NA,16.2430314676716,NA,NA,0,NA,NA
"result.10",10,1061.63917532307,2143.27835064614,16.6410819720449,NA,0.56480031247363,NA,NA,0.268904970571403,NA,NA,0.22214693176585,NA,NA,0.452090280022591,NA,NA,0,NA,NA,0.472870736868945,NA,NA,1.74224798854699,9.28655471557224,NA,NA,NA,NA,0.773076858369698,NA,NA,7.08412422276606,NA,NA,0,NA,NA
