"","participant","nLL","aic","kappa1","kappa2","beta1","beta2","beta3","gamma1","gamma2","gamma3","chi1","chi2","chi3","phi1","phi2","phi3","psi1","psi2","psi3","tau1","tau2","tau3","lambda_b1","lambda_f1","lambda_b2","lambda_f2","lambda_b3","lambda_f3","zeta1","zeta2","zeta3","iota1","iota2","iota3","upsilon1","upsilon2","upsilon3"
"result.1",1,1542.30830182418,3106.61660364837,5.84574986267994,5.84493935937868,0.760017988873947,0.609300942868909,NA,1.83633218213711e-05,0.499959458162346,NA,0.26803332894873,NA,NA,0.11498057142231,NA,NA,0,NA,NA,0.5,NA,NA,0.000236089084683896,NA,NA,NA,NA,NA,4.07572534641019,NA,NA,0.660472778360059,NA,NA,0,NA,NA
"result.2",2,1192.04206673813,2406.08413347627,27.7970887742208,27.2876587650966,0.175194976066028,0.13841113441367,NA,0.285765448185289,0.27059430057701,NA,0.836487771524403,NA,NA,0.338614629069979,NA,NA,0,NA,NA,0.5,NA,NA,5.22067908033991,NA,NA,NA,NA,NA,5.24407719154837,NA,NA,1.97897992376238,NA,NA,0,NA,NA
"result.3",3,1394.05383022294,2810.10766044588,8.6035971920887,8.59862069821049,0.388504463863946,0.447899217351827,NA,0.40735554003892,0.497142687635867,NA,0.242343038664348,NA,NA,0.00197955931468707,NA,NA,0,NA,NA,0.5,NA,NA,1.86304239538252,NA,NA,NA,NA,NA,0.00640218832996464,NA,NA,9.93130051566918,NA,NA,0,NA,NA
"result.4",4,671.718945046534,1365.43789009307,26.6726085092145,22.523390935741,0.120694956311305,0.129146696451257,NA,0.268778242926965,0.15148292368684,NA,0.65146992654452,NA,NA,0.0420845030575356,NA,NA,0,NA,NA,0.5,NA,NA,6.07254158282733e-05,NA,NA,NA,NA,NA,0.00933131028525698,NA,NA,6.82902857701903,NA,NA,0,NA,NA
"result.5",5,1366.32040523313,2754.64081046625,29.9585164879147,29.9324235635957,0.299686792895381,0.41611349867997,NA,0.499617019901052,0.250177217699023,NA,0.364268225674895,NA,NA,0.303796683404685,NA,NA,0,NA,NA,0.5,NA,NA,4.37077311277014,NA,NA,NA,NA,NA,2.86187780134905,NA,NA,7.36388168673963,NA,NA,0,NA,NA
"result.6",6,456.234746808911,934.469493617822,11.984671772152,11.984549317995,0.100000387458241,0.126451316632998,NA,0.102149061890684,0.175174879096443,NA,0.888421256997652,NA,NA,0.591176434363479,NA,NA,0,NA,NA,0.5,NA,NA,0.000553728633701319,NA,NA,NA,NA,NA,0.00138254109138185,NA,NA,10.0290897055,NA,NA,0,NA,NA
"result.7",7,1253.39505235778,2528.79010471557,8.81388426128302,8.80526056210286,0.375521837764292,0.251825234745491,NA,0.164158806518278,0.473318691685202,NA,0.0916446706240774,NA,NA,0.736214851157227,NA,NA,0,NA,NA,0.5,NA,NA,3.66817995075239,NA,NA,NA,NA,NA,0.691539727228064,NA,NA,13.0422725461533,NA,NA,0,NA,NA
"result.8",8,802.185678380831,1626.37135676166,8.13956483337607,8.13781815346939,0.365083881962706,0.559899159906003,NA,0.20292069289152,0.499903273522218,NA,0.144029810107365,NA,NA,0.00807208121690872,NA,NA,0,NA,NA,0.5,NA,NA,2.34165348898432,NA,NA,NA,NA,NA,6.49223914595994,NA,NA,0.0754811112548885,NA,NA,0,NA,NA
"result.9",9,1384.79800593922,2791.59601187844,11.5528900692942,11.5424078223321,0.722121413763378,0.799999990806829,NA,0.301694973727541,0.499988114493491,NA,0.000236764857657545,NA,NA,0.325423107813044,NA,NA,0,NA,NA,0.5,NA,NA,9.98482217320813,NA,NA,NA,NA,NA,9.95969318293703,NA,NA,0.760215920145211,NA,NA,0,NA,NA
"result.10",10,1060.81770227187,2143.63540454375,17.9447740386258,17.9446054282911,0.545149913597076,0.650368875173336,NA,0.102575390891936,0.24485603979803,NA,0.0231269581711202,NA,NA,0.505109548684959,NA,NA,0,NA,NA,0.5,NA,NA,2.6403148903979,NA,NA,NA,NA,NA,1.03508148223747,NA,NA,0.197717910632491,NA,NA,0,NA,NA
