"","participant","nLL","aic","kappa1","kappa2","beta1","beta2","beta3","gamma1","gamma2","gamma3","rho1","rho2","rho3","chi1","chi2","chi3","psi1","psi2","psi3","tau1","tau2","tau3","lambda_b1","lambda_f1","lambda_b2","lambda_f2","lambda_b3","lambda_f3","zeta1","zeta2","zeta3","iota1","iota2","iota3","upsilon1","upsilon2","upsilon3"
"result.1",1,2148.99595623801,4323.99191247602,4.67890001328034,5.38278195505549,0.759443151273047,NA,NA,0.109097906842046,0.297546498884074,NA,0.334654461500635,NA,NA,0.335738751457054,NA,NA,0,NA,NA,0.547837601605357,NA,NA,2.2988655503468,0.15788757629691,NA,NA,NA,NA,2.18432606609408,NA,NA,2.89300696908253,NA,NA,9.00549346575926,NA,NA
"result.2",2,1367.81316733156,2761.62633466312,27.1230550556313,30.0577072285878,0.200043186735609,NA,NA,0.240765603323848,0.200156801669106,NA,0.0357042997444876,NA,NA,0.314285957612483,NA,NA,0,NA,NA,0.574890823392002,NA,NA,0.0435638158333749,0.251800147816539,NA,NA,NA,NA,2.53859011689201,NA,NA,4.25391628174111,NA,NA,7.07020918140188,NA,NA
"result.3",3,1976.56934515738,3979.13869031476,10.0416611554978,12.4109509464385,0.514626840719673,NA,NA,0.229865494074766,0.325239228520215,NA,0.207411790641508,NA,NA,0.118186089184478,NA,NA,0,NA,NA,0.590650619271851,NA,NA,0.0137630891361355,3.71342782204004,NA,NA,NA,NA,0.0430812689748405,NA,NA,7.70244420426333,NA,NA,4.65447872852117,NA,NA
"result.4",4,925.327442732212,1876.65488546442,26.9716580495489,33.6802077479648,0.200003248066973,NA,NA,0.840407815790354,0.421414271459,NA,0.00227233308484077,NA,NA,0.500353736419239,NA,NA,0,NA,NA,0.699773697528296,NA,NA,0.719745551983862,2.38949591456889,NA,NA,NA,NA,0.00989060888950949,NA,NA,9.87233230378479,NA,NA,4.40120767385874,NA,NA
"result.5",5,1525.66555196395,3077.3311039279,29.3909516615798,49.9028767300804,0.382789677807043,NA,NA,0.498329695068949,0.292204815259702,NA,0.151165877033012,NA,NA,0.593200585241194,NA,NA,0,NA,NA,0.500294195231726,NA,NA,4.19054099340756,0.141594777080819,NA,NA,NA,NA,3.83446825182876,NA,NA,4.79835154304007,NA,NA,4.13483239943162,NA,NA
"result.6",6,978.122542628541,1982.24508525708,11.9919069631636,29.0683001194837,0.200000066378055,NA,NA,0.552380680606083,0.488793034398482,NA,0.00206432641564608,NA,NA,0.799999903271882,NA,NA,0,NA,NA,0.624952867786055,NA,NA,8.39939414802831e-06,1.64098021848756,NA,NA,NA,NA,0.00633423359631291,NA,NA,9.99998263976569,NA,NA,2.61588272625574,NA,NA
"result.7",7,1926.84689056791,3879.69378113583,7.95711569845247,8.54496363763289,0.433389836742283,NA,NA,0.300588798311539,0.385794596542106,NA,0.166286651656995,NA,NA,0.102803062858157,NA,NA,0,NA,NA,0.502202731464058,NA,NA,0.718383538375886,1.07283121091314,NA,NA,NA,NA,4.49307962607592,NA,NA,9.80760173950788,NA,NA,5.92002661105144,NA,NA
"result.8",8,2018.26951929561,4062.53903859121,8.87877414228115,6.95430139768707,0.620869804367835,NA,NA,0.258753478516344,0.279130929039769,NA,0.0988048568578718,NA,NA,0.418934444565658,NA,NA,0,NA,NA,0.513778479156724,NA,NA,0.0546971816485572,0.614254454675054,NA,NA,NA,NA,1.43434264043764,NA,NA,2.41347436128111,NA,NA,3.61414169482706,NA,NA
"result.9",9,1917.791236591,3861.582473182,8.06802588790588,49.999176571453,0.787212745387487,NA,NA,0.0106352266267781,0.482997390052776,NA,0.102738481852636,NA,NA,0.182291293519041,NA,NA,0,NA,NA,0.502837286760973,NA,NA,0.649594996186924,4.58096465947898,NA,NA,NA,NA,5.45572711233126,NA,NA,6.87939180374329,NA,NA,1.38111685564603,NA,NA
"result.10",10,1851.89859324683,3729.79718649367,15.687616990502,21.5934208638815,0.638464620092863,NA,NA,0.178167722991905,0.252515157232205,NA,0.0563852910837735,NA,NA,0.051227487437427,NA,NA,0,NA,NA,0.64712074265679,NA,NA,0.0539749730602204,2.96740364315668,NA,NA,NA,NA,2.69292879380062,NA,NA,0.0147990148031184,NA,NA,6.28696860276219,NA,NA
