"","participant","nLL","aic","kappa1","kappa2","beta1","beta2","beta3","gamma1","gamma2","gamma3","chi1","chi2","chi3","phi1","phi2","phi3","psi1","psi2","psi3","tau1","tau2","tau3","lambda_b1","lambda_f1","lambda_b2","lambda_f2","lambda_b3","lambda_f3","zeta1","zeta2","zeta3","iota1","iota2","iota3","upsilon1","upsilon2","upsilon3"
"result.1",1,1551.00277293431,3110.00554586863,4.86311312825795,4.86311055846683,0.701725357687382,NA,NA,0.0666459245669923,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.2",2,1215.07483842932,2438.14967685865,19.99999999998,14.9999999998798,0.125064885001685,NA,NA,0.08987175371049,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.3",3,1406.81838258506,2821.63676517012,8.70613998765976,8.70613971110572,0.394918004221487,NA,NA,0.0960134654139185,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.4",4,705.194485700841,1418.38897140168,19.9999999999752,14.999999987879,0.100000000016588,NA,NA,0.0328235750250134,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.5",5,1396.52773060162,2801.05546120325,19.9999999999571,14.9999999990015,0.308504397761393,NA,NA,0.0459662613509428,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.6",6,484.62460822536,977.24921645072,11.4345903016986,11.434589558593,0.100000000309346,NA,NA,0.0105959654624077,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.7",7,1264.74933901426,2537.49867802852,7.80775721582588,7.80775721246112,0.323447725417269,NA,NA,0.0754478912445127,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.8",8,810.438503635106,1628.87700727021,7.61931846060695,7.61931658368621,0.415742845301993,NA,NA,0.139999936358376,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.9",9,1390.04945765249,2788.09891530498,10.8493076681937,4.14880827544884,0.764863310786137,NA,NA,0.0196176416961541,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.10",10,1066.10027819081,2140.20055638162,15.0000000166362,14.9999999988589,0.567472082799664,NA,NA,0.0686584437638159,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
