participant, model_name, BIC, v1, v2, eta, a1, a2, pi, Ter, st, sa
6, Hybrid, 1553.9771, 4.4553, 0, 0.19222, 1.7745, 0.97984, 0.26096, 0.13917, 0.19484, 0
7, Cont, 1417.9062, 2.5077, 0, 1.7986, 1.824, 0, 0, -0.096236, 0.14405, 0
7, Thresh, 1273.9293, 4.2493, 0, 0, 1.6676, 1.1139, 0.64384, -0.094343, 0.3304, 0
7, Hybrid, 1274.4067, 3.8695, 0, 0.30044, 2.0445, 1.247, 0.65977, -0.14314, 0.18545, 0
8, Cont, 1236.4277, 2.2314, 0, 0.35754, 2.2407, 0, 0, -0.10882, 0.14403, 0
8, Thresh, 591.6697, 4.6558, 0, 0, 5.5058, 1.8087, 0.85018, -0.38341, 0.040821, 0
8, Hybrid, 618.2609, 4.6142, 0, 0.00032279, 4.8929, 1.6844, 0.83865, -0.28241, 0.04236, 0
9, Cont, 2069.0868, 0.12826, 0, 0.58086, 1.102, 0, 0, -0.088219, 0.021455, 0
9, Thresh, 2078.4885, 3.5324, 0, 0, 5.4421, 1.0513, 0.013649, -0.087552, 0.024686, 0
9, Hybrid, 2084.8303, 3.2459, 0, 0.0051044, 4.9127, 1.0503, 0.014815, -0.087524, 0.033614, 0
10, Cont, 1976.022, 1.4753, 0, 0.247, 3.6533, 0, 0, -0.34858, 0.101, 0
10, Thresh, 1773.5858, 1.8906, 0, 0, 4.552, 2.3974, 0.92991, -0.45899, 0.11906, 0
10, Hybrid, 1805.5651, 1.996, 0, 0.15862, 4.7278, 3.4785, 0.93132, -0.42958, 0.051261, 0
11, Cont, 1831.9865, 0.96972, 0, 1.0939, 1.3351, 0, 0, -0.079063, 0.003164, 0
11, Thresh, 1660.146, 4.243, 0, 0, 2.5863, 1.1015, 0.36522, -0.10527, 0.035098, 0
11, Hybrid, 1660.1974, 4.3618, 0, 0.0028485, 2.4361, 1.0471, 0.35875, -0.12489, 0.16353, 0
12, Cont, 1506.0883, 1.5776, 0, 0.0064474, 1.3444, 0, 0, 0.1259, 0.22013, 0
12, Thresh, 1015.3154, 5.1148, 0, 0, 3.9204, 1.3156, 0.67971, -0.038133, 0.17901, 0
12, Hybrid, 1021.4733, 5.102, 0, 0.018465, 3.8702, 1.3071, 0.68076, -0.029973, 0.18175, 0
13, Cont, 1593.5235, 0.065421, 0, 0.2022, 0.9383, 0, 0, -0.10216, 0.0091699, 0
13, Thresh, 1591.375, 3.2033, 0, 0, 5.4984, 0.92552, 0.012086, -0.10215, 0.012484, 0
13, Hybrid, 1600.4155, 2.2575, 0, 0.13075, 3.6174, 0.92221, 0.014114, -0.10214, 6.1332e-07, 0
15, Cont, 1866.8817, 0.093526, 0, 2.593, 1.4739, 0, 0, -0.12312, 0.31343, 0
15, Thresh, 1923.8959, 3.7396, 0, 0, 2.1344, 1.0462, 0.088147, -0.084256, 0.077888, 0
15, Hybrid, 1926.3263, 5.9955, 0, 0.070379, 2.9162, 1.0036, 0.052917, -0.10268, 0.1993, 0
16, Cont, 1966.1037, 0.99717, 0, 0.0091237, 1.5049, 0, 0, 0.095171, 0.045155, 0
16, Thresh, 1824.1402, 2.5555, 0, 0, 2.6978, 1.4915, 0.61763, -0.026075, 0.036928, 0
16, Hybrid, 1825.7554, 2.7582, 0, 0.40736, 2.9458, 1.4993, 0.62536, -0.039351, 0.029133, 0
17, Cont, 2019.8304, 0.17416, 0, 1.1884, 1.9454, 0, 0, -0.093399, 0.042561, 0
17, Thresh, 2033.7293, 5.48, 0, 0, 4.7347, 1.3379, 0.026367, -0.013433, 0.2118, 0
17, Hybrid, 2038.8653, 4.9123, 0, 0.43201, 4.7274, 1.4564, 0.039742, -0.090859, 0.13094, 0
18, Cont, 2049.2523, 1.172, 0, 0.014137, 1.409, 0, 0, 0.13906, 0.4659, 0
18, Thresh, 1832.1324, 2.8721, 0, 0, 2.9966, 1.4594, 0.64926, 0.087916, 0.064518, 0
18, Hybrid, 1831.8606, 3.7261, 0, 0.70805, 4.0329, 1.5404, 0.65096, 0.034529, 0.00085351, 0
19, Cont, 1644.2401, 0.54598, 0, 0.6885, 1.0612, 0, 0, -0.084891, 0.0046393, 0
19, Thresh, 1574.6176, 4.2574, 0, 0, 2.7904, 0.94904, 0.20022, -0.081852, 0.010521, 0
19, Hybrid, 1580.8, 4.2786, 0, 0.11416, 2.805, 0.94901, 0.20037, -0.081887, 0.0085457, 0
20, Cont, 1621.4316, 0.49402, 0, 0.35976, 0.94824, 0, 0, -0.1189, 0.027918, 0
20, Thresh, 1598.5193, 2.4112, 0, 0, 1.8432, 0.86853, 0.19311, -0.11885, 0.0035003, 0
20, Hybrid, 1604.7194, 2.4821, 0, 0.2057, 1.8835, 0.86901, 0.19176, -0.11885, 0.026371, 0
