model_name, participant, is_model, quantile_idx, rt, theta
testData, 1, false, 0.1, 0.2502, 0.25957
testData, 1, false, 0.1, 0.2168, 0.80673
testData, 1, false, 0.1, 0.2168, 1.3736
testData, 1, false, 0.1, 0.2502, 2.1173
testData, 1, false, 0.1, 0.2002, 2.8505
testData, 1, false, 0.5, 0.467, 0.25957
testData, 1, false, 0.5, 0.417, 0.80673
testData, 1, false, 0.5, 0.4337, 1.3736
testData, 1, false, 0.5, 0.4003, 2.1173
testData, 1, false, 0.5, 0.3836, 2.8505
testData, 1, false, 0.9, 1.4344, 0.25957
testData, 1, false, 0.9, 0.8673, 0.80673
testData, 1, false, 0.9, 0.7172, 1.3736
testData, 1, false, 0.9, 1.3343, 2.1173
testData, 1, false, 0.9, 1.1175, 2.8505
testData, 2, false, 0.1, 0.7839, 0.029575
testData, 2, false, 0.1, 0.7339, 0.10312
testData, 2, false, 0.1, 0.7172, 0.2178
testData, 2, false, 0.1, 0.6338, 0.5011
testData, 2, false, 0.1, 0.5504, 1.9358
testData, 2, false, 0.5, 1.2343, 0.029575
testData, 2, false, 0.5, 1.1008, 0.10312
testData, 2, false, 0.5, 1.0508, 0.2178
testData, 2, false, 0.5, 1.0508, 0.5011
testData, 2, false, 0.5, 1.1175, 1.9358
testData, 2, false, 0.9, 2.4185, 0.029575
testData, 2, false, 0.9, 2.235, 0.10312
testData, 2, false, 0.9, 2.2517, 0.2178
testData, 2, false, 0.9, 2.7855, 0.5011
testData, 2, false, 0.9, 3.0023, 1.9358
testData, 3, false, 0.1, 0.2669, 0.061527
testData, 3, false, 0.1, 0.3503, 0.2193
testData, 3, false, 0.1, 0.3169, 0.48893
testData, 3, false, 0.1, 0.2835, 1.2602
testData, 3, false, 0.1, 0.2835, 2.5989
testData, 3, false, 0.5, 0.5838, 0.061527
testData, 3, false, 0.5, 0.5671, 0.2193
testData, 3, false, 0.5, 0.5504, 0.48893
testData, 3, false, 0.5, 0.5171, 1.2602
testData, 3, false, 0.5, 0.6338, 2.5989
testData, 3, false, 0.9, 1.1509, 0.061527
testData, 3, false, 0.9, 1.2343, 0.2193
testData, 3, false, 0.9, 1.2009, 0.48893
testData, 3, false, 0.9, 1.1509, 1.2602
testData, 3, false, 0.9, 1.2676, 2.5989
testData, 4, false, 0.1, 0.5671, 0.031932
testData, 4, false, 0.1, 0.467, 0.12042
testData, 4, false, 0.1, 0.4337, 0.29968
testData, 4, false, 0.1, 0.4503, 1.0179
testData, 4, false, 0.1, 0.4503, 2.3163
testData, 4, false, 0.5, 0.7339, 0.031932
testData, 4, false, 0.5, 0.7339, 0.12042
testData, 4, false, 0.5, 0.6839, 0.29968
testData, 4, false, 0.5, 0.7339, 1.0179
testData, 4, false, 0.5, 0.7005, 2.3163
testData, 4, false, 0.9, 0.9841, 0.031932
testData, 4, false, 0.9, 1.0842, 0.12042
testData, 4, false, 0.9, 1.3844, 0.29968
testData, 4, false, 0.9, 2.1183, 1.0179
testData, 4, false, 0.9, 2.1516, 2.3163
testData, 5, false, 0.1, 0.5004, 0.047794
testData, 5, false, 0.1, 0.4337, 0.14331
testData, 5, false, 0.1, 0.417, 0.31683
testData, 5, false, 0.1, 0.4003, 0.87977
testData, 5, false, 0.1, 0.417, 2.3627
testData, 5, false, 0.5, 0.9174, 0.047794
testData, 5, false, 0.5, 0.8173, 0.14331
testData, 5, false, 0.5, 0.834, 0.31683
testData, 5, false, 0.5, 0.884, 0.87977
testData, 5, false, 0.5, 1.0341, 2.3627
testData, 5, false, 0.9, 1.4678, 0.047794
testData, 5, false, 0.9, 1.3343, 0.14331
testData, 5, false, 0.9, 1.6346, 0.31683
testData, 5, false, 0.9, 2.2017, 0.87977
testData, 5, false, 0.9, 2.235, 2.3627
testData, 6, false, 0.1, 0.4003, 0.12759
testData, 6, false, 0.1, 0.4337, 0.4666
testData, 6, false, 0.1, 0.4337, 1.1032
testData, 6, false, 0.1, 0.417, 1.9635
testData, 6, false, 0.1, 0.417, 2.7141
testData, 6, false, 0.5, 0.5671, 0.12759
testData, 6, false, 0.5, 0.6005, 0.4666
testData, 6, false, 0.5, 0.6005, 1.1032
testData, 6, false, 0.5, 0.6005, 1.9635
testData, 6, false, 0.5, 0.5838, 2.7141
testData, 6, false, 0.9, 0.8506, 0.12759
testData, 6, false, 0.9, 0.9507, 0.4666
testData, 6, false, 0.9, 0.934, 1.1032
testData, 6, false, 0.9, 0.9174, 1.9635
testData, 6, false, 0.9, 1.1509, 2.7141
testData, 7, false, 0.1, 0.2669, 0.062375
testData, 7, false, 0.1, 0.2502, 0.18194
testData, 7, false, 0.1, 0.2168, 0.33821
testData, 7, false, 0.1, 0.3002, 0.73874
testData, 7, false, 0.1, 0.3503, 2.0777
testData, 7, false, 0.5, 0.3836, 0.062375
testData, 7, false, 0.5, 0.417, 0.18194
testData, 7, false, 0.5, 0.4003, 0.33821
testData, 7, false, 0.5, 0.4837, 0.73874
testData, 7, false, 0.5, 0.5504, 2.0777
