model_name, participant, is_model, quantile_idx, rt, theta
Hybrid, 1, true, 0.1, 0.10813, -3.1416
Hybrid, 1, true, 0.1, 0.10813, -3.0159
Hybrid, 1, true, 0.1, 0.10814, -2.8903
Hybrid, 1, true, 0.1, 0.10815, -2.7646
Hybrid, 1, true, 0.1, 0.10816, -2.6389
Hybrid, 1, true, 0.1, 0.10818, -2.5133
Hybrid, 1, true, 0.1, 0.1082, -2.3876
Hybrid, 1, true, 0.1, 0.10824, -2.2619
Hybrid, 1, true, 0.1, 0.10829, -2.1363
Hybrid, 1, true, 0.1, 0.10836, -2.0106
Hybrid, 1, true, 0.1, 0.10846, -1.885
Hybrid, 1, true, 0.1, 0.10861, -1.7593
Hybrid, 1, true, 0.1, 0.10881, -1.6336
Hybrid, 1, true, 0.1, 0.10909, -1.508
Hybrid, 1, true, 0.1, 0.10947, -1.3823
Hybrid, 1, true, 0.1, 0.10996, -1.2566
Hybrid, 1, true, 0.1, 0.11058, -1.131
Hybrid, 1, true, 0.1, 0.11132, -1.0053
Hybrid, 1, true, 0.1, 0.11218, -0.87965
Hybrid, 1, true, 0.1, 0.11311, -0.75398
Hybrid, 1, true, 0.1, 0.11404, -0.62832
Hybrid, 1, true, 0.1, 0.11492, -0.50265
Hybrid, 1, true, 0.1, 0.11569, -0.37699
Hybrid, 1, true, 0.1, 0.11626, -0.25133
Hybrid, 1, true, 0.1, 0.11662, -0.12566
Hybrid, 1, true, 0.1, 0.11674, 1.1102e-15
Hybrid, 1, true, 0.1, 0.11662, 0.12566
Hybrid, 1, true, 0.1, 0.11626, 0.25133
Hybrid, 1, true, 0.1, 0.11569, 0.37699
Hybrid, 1, true, 0.1, 0.11492, 0.50265
Hybrid, 1, true, 0.1, 0.11404, 0.62832
Hybrid, 1, true, 0.1, 0.11311, 0.75398
Hybrid, 1, true, 0.1, 0.11218, 0.87965
Hybrid, 1, true, 0.1, 0.11132, 1.0053
Hybrid, 1, true, 0.1, 0.11058, 1.131
Hybrid, 1, true, 0.1, 0.10996, 1.2566
Hybrid, 1, true, 0.1, 0.10947, 1.3823
Hybrid, 1, true, 0.1, 0.10909, 1.508
Hybrid, 1, true, 0.1, 0.10881, 1.6336
Hybrid, 1, true, 0.1, 0.10861, 1.7593
Hybrid, 1, true, 0.1, 0.10846, 1.885
Hybrid, 1, true, 0.1, 0.10836, 2.0106
Hybrid, 1, true, 0.1, 0.10829, 2.1363
Hybrid, 1, true, 0.1, 0.10824, 2.2619
Hybrid, 1, true, 0.1, 0.1082, 2.3876
Hybrid, 1, true, 0.1, 0.10818, 2.5133
Hybrid, 1, true, 0.1, 0.10816, 2.6389
Hybrid, 1, true, 0.1, 0.10815, 2.7646
Hybrid, 1, true, 0.1, 0.10814, 2.8903
Hybrid, 1, true, 0.1, 0.10813, 3.0159
Hybrid, 1, true, 0.5, 0.42791, -3.1416
Hybrid, 1, true, 0.5, 0.42791, -3.0159
Hybrid, 1, true, 0.5, 0.42791, -2.8903
Hybrid, 1, true, 0.5, 0.42792, -2.7646
Hybrid, 1, true, 0.5, 0.42793, -2.6389
Hybrid, 1, true, 0.5, 0.42794, -2.5133
Hybrid, 1, true, 0.5, 0.42796, -2.3876
Hybrid, 1, true, 0.5, 0.42799, -2.2619
Hybrid, 1, true, 0.5, 0.42803, -2.1363
Hybrid, 1, true, 0.5, 0.42808, -2.0106
Hybrid, 1, true, 0.5, 0.42814, -1.885
Hybrid, 1, true, 0.5, 0.42821, -1.7593
Hybrid, 1, true, 0.5, 0.4283, -1.6336
Hybrid, 1, true, 0.5, 0.4284, -1.508
Hybrid, 1, true, 0.5, 0.4285, -1.3823
Hybrid, 1, true, 0.5, 0.42858, -1.2566
Hybrid, 1, true, 0.5, 0.42865, -1.131
Hybrid, 1, true, 0.5, 0.42866, -1.0053
Hybrid, 1, true, 0.5, 0.42861, -0.87965
Hybrid, 1, true, 0.5, 0.42849, -0.75398
Hybrid, 1, true, 0.5, 0.42831, -0.62832
Hybrid, 1, true, 0.5, 0.42809, -0.50265
Hybrid, 1, true, 0.5, 0.42787, -0.37699
Hybrid, 1, true, 0.5, 0.42768, -0.25133
Hybrid, 1, true, 0.5, 0.42755, -0.12566
Hybrid, 1, true, 0.5, 0.42751, 1.1102e-15
Hybrid, 1, true, 0.5, 0.42755, 0.12566
Hybrid, 1, true, 0.5, 0.42768, 0.25133
Hybrid, 1, true, 0.5, 0.42787, 0.37699
Hybrid, 1, true, 0.5, 0.42809, 0.50265
Hybrid, 1, true, 0.5, 0.42831, 0.62832
Hybrid, 1, true, 0.5, 0.42849, 0.75398
Hybrid, 1, true, 0.5, 0.42861, 0.87965
Hybrid, 1, true, 0.5, 0.42866, 1.0053
Hybrid, 1, true, 0.5, 0.42865, 1.131
Hybrid, 1, true, 0.5, 0.42858, 1.2566
Hybrid, 1, true, 0.5, 0.4285, 1.3823
Hybrid, 1, true, 0.5, 0.4284, 1.508
Hybrid, 1, true, 0.5, 0.4283, 1.6336
Hybrid, 1, true, 0.5, 0.42821, 1.7593
Hybrid, 1, true, 0.5, 0.42814, 1.885
Hybrid, 1, true, 0.5, 0.42808, 2.0106
Hybrid, 1, true, 0.5, 0.42803, 2.1363
Hybrid, 1, true, 0.5, 0.42799, 2.2619
Hybrid, 1, true, 0.5, 0.42796, 2.3876
Hybrid, 1, true, 0.5, 0.42794, 2.5133
Hybrid, 1, true, 0.5, 0.42793, 2.6389
Hybrid, 1, true, 0.5, 0.42792, 2.7646
Hybrid, 1, true, 0.5, 0.42791, 2.8903
Hybrid, 1, true, 0.5, 0.42791, 3.0159
Hybrid, 1, true, 0.9, 1.2391, -3.1416
Hybrid, 1, true, 0.9, 1.2391, -3.0159
Hybrid, 1, true, 0.9, 1.2391, -2.8903
Hybrid, 1, true, 0.9, 1.239, -2.7646
Hybrid, 1, true, 0.9, 1.239, -2.6389
Hybrid, 1, true, 0.9, 1.2389, -2.5133
Hybrid, 1, true, 0.9, 1.2388, -2.3876
Hybrid, 1, true, 0.9, 1.2386, -2.2619
Hybrid, 1, true, 0.9, 1.2383, -2.1363
Hybrid, 1, true, 0.9, 1.2379, -2.0106
Hybrid, 1, true, 0.9, 1.2373, -1.885
Hybrid, 1, true, 0.9, 1.2364, -1.7593
Hybrid, 1, true, 0.9, 1.2351, -1.6336
Hybrid, 1, true, 0.9, 1.2333, -1.508
Hybrid, 1, true, 0.9, 1.2308, -1.3823
Hybrid, 1, true, 0.9, 1.2274, -1.2566
Hybrid, 1, true, 0.9, 1.223, -1.131
