-3.1416,-3.0159,-2.8903,-2.7646,-2.6389,-2.5133,-2.3876,-2.2619,-2.1363,-2.0106,-1.885,-1.7593,-1.6336,-1.508,-1.3823,-1.2566,-1.131,-1.0053,-0.87965,-0.75398,-0.62832,-0.50265,-0.37699,-0.25133,-0.12566,1.1102e-15,0.12566,0.25133,0.37699,0.50265,0.62832,0.75398,0.87965,1.0053,1.131,1.2566,1.3823,1.508,1.6336,1.7593,1.885,2.0106,2.1363,2.2619,2.3876,2.5133,2.6389,2.7646,2.8903,3.0159,3.1416
0.037658,0.03804,0.03906,0.040393,0.041651,0.042616,0.04329,0.043756,0.044111,0.044431,0.044759,0.045122,0.045533,0.046003,0.046543,0.047172,0.047935,0.049023,0.051363,0.059064,0.08673,0.17215,0.37544,0.72084,1.0948,1.2629,1.0948,0.72084,0.37544,0.17215,0.08673,0.059064,0.051363,0.049023,0.047935,0.047172,0.046543,0.046003,0.045533,0.045122,0.044759,0.044431,0.044111,0.043756,0.04329,0.042616,0.041651,0.040393,0.03906,0.03804,0.037658
