model_name, participant, is_model, is_high, is_theta, value, prob
Hybrid, 1, false, false, true, -3.1404, 3.0222e-11
Hybrid, 1, false, false, true, -3.077, 0
Hybrid, 1, false, false, true, -3.0135, 0.25517
Hybrid, 1, false, false, true, -2.9501, 0.16813
Hybrid, 1, false, false, true, -2.8866, 0.24221
Hybrid, 1, false, false, true, -2.8232, 0.24626
Hybrid, 1, false, false, true, -2.7597, 0.36484
Hybrid, 1, false, false, true, -2.6963, 0.18579
Hybrid, 1, false, false, true, -2.6328, 0.021497
Hybrid, 1, false, false, true, -2.5694, 0.10601
Hybrid, 1, false, false, true, -2.5059, 0.16261
Hybrid, 1, false, false, true, -2.4425, 0.13132
Hybrid, 1, false, false, true, -2.379, 0.048055
Hybrid, 1, false, false, true, -2.3156, 0.023974
Hybrid, 1, false, false, true, -2.2521, 0.062167
Hybrid, 1, false, false, true, -2.1887, 0.1022
Hybrid, 1, false, false, true, -2.1253, 0.14691
Hybrid, 1, false, false, true, -2.0618, 0.1694
Hybrid, 1, false, false, true, -1.9984, 0.15427
Hybrid, 1, false, false, true, -1.9349, 0.14071
Hybrid, 1, false, false, true, -1.8715, 0.13291
Hybrid, 1, false, false, true, -1.808, 0.14327
Hybrid, 1, false, false, true, -1.7446, 0.15492
Hybrid, 1, false, false, true, -1.6811, 0.17032
Hybrid, 1, false, false, true, -1.6177, 0.17114
Hybrid, 1, false, false, true, -1.5542, 0.16516
Hybrid, 1, false, false, true, -1.4908, 0.15015
Hybrid, 1, false, false, true, -1.4273, 0.1217
Hybrid, 1, false, false, true, -1.3639, 0.10094
Hybrid, 1, false, false, true, -1.3005, 0.10927
Hybrid, 1, false, false, true, -1.237, 0.13149
Hybrid, 1, false, false, true, -1.1736, 0.16432
Hybrid, 1, false, false, true, -1.1101, 0.18459
Hybrid, 1, false, false, true, -1.0467, 0.20289
Hybrid, 1, false, false, true, -0.98322, 0.22181
Hybrid, 1, false, false, true, -0.91977, 0.2338
Hybrid, 1, false, false, true, -0.85633, 0.238
Hybrid, 1, false, false, true, -0.79288, 0.23109
Hybrid, 1, false, false, true, -0.72943, 0.21944
Hybrid, 1, false, false, true, -0.66599, 0.21825
Hybrid, 1, false, false, true, -0.60254, 0.21771
Hybrid, 1, false, false, true, -0.53909, 0.21834
Hybrid, 1, false, false, true, -0.47565, 0.20263
Hybrid, 1, false, false, true, -0.4122, 0.18578
Hybrid, 1, false, false, true, -0.34876, 0.1832
Hybrid, 1, false, false, true, -0.28531, 0.17793
Hybrid, 1, false, false, true, -0.22186, 0.18072
Hybrid, 1, false, false, true, -0.15842, 0.18655
Hybrid, 1, false, false, true, -0.09497, 0.18993
Hybrid, 1, false, false, true, -0.031523, 0.18454
Hybrid, 1, false, false, true, 0.031923, 0.17876
Hybrid, 1, false, false, true, 0.09537, 0.16874
Hybrid, 1, false, false, true, 0.15882, 0.16708
Hybrid, 1, false, false, true, 0.22226, 0.16075
Hybrid, 1, false, false, true, 0.28571, 0.16026
Hybrid, 1, false, false, true, 0.34916, 0.15982
Hybrid, 1, false, false, true, 0.4126, 0.15528
Hybrid, 1, false, false, true, 0.47605, 0.15027
Hybrid, 1, false, false, true, 0.53949, 0.14969
Hybrid, 1, false, false, true, 0.60294, 0.15697
Hybrid, 1, false, false, true, 0.66639, 0.16127
Hybrid, 1, false, false, true, 0.72983, 0.17487
Hybrid, 1, false, false, true, 0.79328, 0.17681
Hybrid, 1, false, false, true, 0.85673, 0.18592
Hybrid, 1, false, false, true, 0.92017, 0.19673
Hybrid, 1, false, false, true, 0.98362, 0.21541
Hybrid, 1, false, false, true, 1.0471, 0.22678
Hybrid, 1, false, false, true, 1.1105, 0.2204
Hybrid, 1, false, false, true, 1.174, 0.19132
Hybrid, 1, false, false, true, 1.2374, 0.15459
Hybrid, 1, false, false, true, 1.3009, 0.11777
Hybrid, 1, false, false, true, 1.3643, 0.11246
Hybrid, 1, false, false, true, 1.4277, 0.097037
Hybrid, 1, false, false, true, 1.4912, 0.090046
Hybrid, 1, false, false, true, 1.5546, 0.080775
Hybrid, 1, false, false, true, 1.6181, 0.075531
Hybrid, 1, false, false, true, 1.6815, 0.093745
Hybrid, 1, false, false, true, 1.745, 0.098719
Hybrid, 1, false, false, true, 1.8084, 0.088268
Hybrid, 1, false, false, true, 1.8719, 0.10358
Hybrid, 1, false, false, true, 1.9353, 0.11306
Hybrid, 1, false, false, true, 1.9988, 0.11806
Hybrid, 1, false, false, true, 2.0622, 0.11282
Hybrid, 1, false, false, true, 2.1257, 0.13883
Hybrid, 1, false, false, true, 2.1891, 0.14517
Hybrid, 1, false, false, true, 2.2525, 0.11651
Hybrid, 1, false, false, true, 2.316, 0.0867
Hybrid, 1, false, false, true, 2.3794, 0.045699
Hybrid, 1, false, false, true, 2.4429, 0.042573
Hybrid, 1, false, false, true, 2.5063, 0.056327
Hybrid, 1, false, false, true, 2.5698, 0.04173
Hybrid, 1, false, false, true, 2.6332, 0.009041
Hybrid, 1, false, false, true, 2.6967, 0.13012
Hybrid, 1, false, false, true, 2.7601, 0.20861
Hybrid, 1, false, false, true, 2.8236, 0.2941
Hybrid, 1, false, false, true, 2.887, 0.12532
Hybrid, 1, false, false, true, 2.9505, 0
Hybrid, 1, false, false, true, 3.0139, 0.22293
Hybrid, 1, false, false, true, 3.0774, 0
Hybrid, 1, false, false, true, 3.1408, 1.5585e-10
Hybrid, 1, true, false, true, -3.1416, 0.13739
Hybrid, 1, true, false, true, -3.0159, 0.13779
Hybrid, 1, true, false, true, -2.8903, 0.13845
Hybrid, 1, true, false, true, -2.7646, 0.13937
Hybrid, 1, true, false, true, -2.6389, 0.14054
Hybrid, 1, true, false, true, -2.5133, 0.14194
Hybrid, 1, true, false, true, -2.3876, 0.14357
Hybrid, 1, true, false, true, -2.2619, 0.1454
Hybrid, 1, true, false, true, -2.1363, 0.14743
Hybrid, 1, true, false, true, -2.0106, 0.14962
Hybrid, 1, true, false, true, -1.885, 0.15194
Hybrid, 1, true, false, true, -1.7593, 0.15437
Hybrid, 1, true, false, true, -1.6336, 0.15687
Hybrid, 1, true, false, true, -1.508, 0.1594
Hybrid, 1, true, false, true, -1.3823, 0.16192
Hybrid, 1, true, false, true, -1.2566, 0.16439
