model_name, participant, is_model, is_high, is_theta, value, prob
Continuous,1, false, false, true,-3.1404,3.02E-11
Continuous,1, false, false, true,-3.077,0
Continuous,1, false, false, true,-3.0135,0.25517
Continuous,1, false, false, true,-2.9501,0.16813
Continuous,1, false, false, true,-2.8866,0.24221
Continuous,1, false, false, true,-2.8232,0.24626
Continuous,1, false, false, true,-2.7597,0.36484
Continuous,1, false, false, true,-2.6963,0.18579
Continuous,1, false, false, true,-2.6328,0.021497
Continuous,1, false, false, true,-2.5694,0.10601
Continuous,1, false, false, true,-2.5059,0.16261
Continuous,1, false, false, true,-2.4425,0.13132
Continuous,1, false, false, true,-2.379,0.048055
Continuous,1, false, false, true,-2.3156,0.023974
Continuous,1, false, false, true,-2.2521,0.062167
Continuous,1, false, false, true,-2.1887,0.1022
Continuous,1, false, false, true,-2.1253,0.14691
Continuous,1, false, false, true,-2.0618,0.1694
Continuous,1, false, false, true,-1.9984,0.15427
Continuous,1, false, false, true,-1.9349,0.14071
Continuous,1, false, false, true,-1.8715,0.13291
Continuous,1, false, false, true,-1.808,0.14327
Continuous,1, false, false, true,-1.7446,0.15492
Continuous,1, false, false, true,-1.6811,0.17032
Continuous,1, false, false, true,-1.6177,0.17114
Continuous,1, false, false, true,-1.5542,0.16516
Continuous,1, false, false, true,-1.4908,0.15015
Continuous,1, false, false, true,-1.4273,0.1217
Continuous,1, false, false, true,-1.3639,0.10094
Continuous,1, false, false, true,-1.3005,0.10927
Continuous,1, false, false, true,-1.237,0.13149
Continuous,1, false, false, true,-1.1736,0.16432
Continuous,1, false, false, true,-1.1101,0.18459
Continuous,1, false, false, true,-1.0467,0.20289
Continuous,1, false, false, true,-0.98322,0.22181
Continuous,1, false, false, true,-0.91977,0.2338
Continuous,1, false, false, true,-0.85633,0.238
Continuous,1, false, false, true,-0.79288,0.23109
Continuous,1, false, false, true,-0.72943,0.21944
Continuous,1, false, false, true,-0.66599,0.21825
Continuous,1, false, false, true,-0.60254,0.21771
Continuous,1, false, false, true,-0.53909,0.21834
