"","participant","nLL","aic","kappa1","kappa2","beta1","beta2","beta3","gamma1","gamma2","gamma3","rho1","rho2","rho3","chi1","chi2","chi3","psi1","psi2","psi3","tau1","tau2","tau3","lambda_b1","lambda_f1","lambda_b2","lambda_f2","lambda_b3","lambda_f3","zeta1","zeta2","zeta3","iota1","iota2","iota3","upsilon1","upsilon2","upsilon3"
"result.1",1,2149.45385773164,4314.90771546329,4.48809318085505,5.83276496338202,0.779773524431824,NA,NA,0.0149249692199568,0.169570698282091,NA,0.689837949085742,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,1.65632607265336,NA,NA,0.028217391254693,NA,NA,NA,NA,NA
"result.2",2,1368.24539016823,2752.49078033647,27.1809887620469,30.2613169830454,0.200001195173103,NA,NA,0.158546563660447,0.126567539665463,NA,0.236350850875642,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0.534399600286987,NA,NA,1.84171975688585,NA,NA,NA,NA,NA
"result.3",3,1982.94782249708,3981.89564499417,10.4284505549789,11.7724440128581,0.520139642476108,NA,NA,0.159820037149194,0.183335611546907,NA,0.132674420711867,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,1.02077919861649,NA,NA,1.76185968516767,NA,NA,NA,NA,NA
"result.4",4,926.651207896545,1869.30241579309,26.9188136882301,35.858512553777,0.20000000234078,NA,NA,0.399999997990805,0.217993025394787,NA,0.0169847075942908,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,3.29886123338423e-06,NA,NA,4.82973265122465,NA,NA,NA,NA,NA
"result.5",5,1528.65430563082,3073.30861126165,29.1815651803617,49.9467547398502,0.379695469381737,NA,NA,0.303550372419025,0.183456693359824,NA,0.51226660236209,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,1.01555569467003,NA,NA,5.48366849010008,NA,NA,NA,NA,NA
"result.6",6,978.112958098268,1972.22591619654,11.9602911399018,29.6035655835273,0.200000000017524,NA,NA,0.3999999992222,0.399999999783282,NA,0.00471088850603817,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,6.93670738285046e-08,NA,NA,8.19516049710818,NA,NA,NA,NA,NA
"result.7",7,1927.2271311531,3870.4542623062,7.75877056823132,7.74974620065124,0.4198744107608,NA,NA,0.17057262804048,0.198357542875158,NA,0.453012360798973,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,1.59972341197082,NA,NA,2.28685576374186,NA,NA,NA,NA,NA
"result.8",8,2018.39709564069,4052.79419128139,9.00469958705105,7.11739699200245,0.628621663839418,NA,NA,0.175037540759544,0.189473481665298,NA,0.169956926323952,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0.863105401475189,NA,NA,1.26893263627679,NA,NA,NA,NA,NA
"result.9",9,1919.13854862484,3854.27709724969,8.13098453004501,49.9999652594102,0.784872544718465,NA,NA,0.0216026520654679,0.2228147257166,NA,0.412005011068523,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,1.89726312689813,NA,NA,2.77362716631466,NA,NA,NA,NA,NA
"result.10",10,1852.70882893921,3721.41765787841,15.7573092314331,22.4066479407213,0.643525196983582,NA,NA,0.0587563756248072,0.0858391196871284,NA,0.39891284603974,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0.45979780627558,NA,NA,0.00236262109638682,NA,NA,NA,NA,NA
