"","participant","nLL","aic","kappa1","kappa2","beta1","beta2","beta3","gamma1","gamma2","gamma3","rho1","rho2","rho3","chi1","chi2","chi3","psi1","psi2","psi3","tau1","tau2","tau3","lambda_b1","lambda_f1","lambda_b2","lambda_f2","lambda_b3","lambda_f3","zeta1","zeta2","zeta3","iota1","iota2","iota3","upsilon1","upsilon2","upsilon3"
"result.1",1,2148.3764486866,4320.75289737319,4.56017080069286,4.47826598405545,0.746573826174487,NA,NA,0.78463986473158,0.33085987553292,NA,0.000505285769015903,0.277149386348034,NA,0.322444460934755,0.00261853715261293,NA,0,NA,NA,0.5,NA,NA,1.09002188038598,NA,NA,NA,NA,NA,3.0535975210552,NA,NA,10.8292140482363,NA,NA,0,NA,NA
"result.2",2,1365.6532554676,2755.3065109352,27.1894303305259,26.5479637630609,0.174701726906699,NA,NA,0.23447390540503,0.147163920154956,NA,0.339821165617851,0.00287158053885941,NA,0.500585155741866,0.111534548281432,NA,0,NA,NA,0.5,NA,NA,0.00616416800994023,NA,NA,NA,NA,NA,0.90109056425109,NA,NA,3.18789441812999,NA,NA,0,NA,NA
"result.3",3,1981.07508428094,3986.15016856188,10.7657093144673,10.6432047963137,0.517843229372314,NA,NA,0.401475865111875,0.177906741588903,NA,0.00337640315697395,0.641905368270949,NA,0.391839824764609,0.0290437606976788,NA,0,NA,NA,0.5,NA,NA,0.0292874716108445,NA,NA,NA,NA,NA,0.929527078680858,NA,NA,5.85651656822913,NA,NA,0,NA,NA
"result.4",4,919.11499921343,1862.22999842686,26.4627001635916,26.4417224386325,0.145650433843089,NA,NA,0.148583947043481,0.630257142236597,NA,0.469477183167439,0.124194932505077,NA,0.174180190101191,0.599727779200357,NA,0,NA,NA,0.5,NA,NA,2.571032141812,NA,NA,NA,NA,NA,0.0213563181919022,NA,NA,11.0555721899851,NA,NA,0,NA,NA
"result.5",5,1526.44136534001,3076.88273068002,32.8823822522995,32.8230547492415,0.376330225389468,NA,NA,0.543791962170055,0.406631122372999,NA,0.432463026252967,0.160427093591337,NA,0.397892753221634,0.589813680110254,NA,0,NA,NA,0.5,NA,NA,4.94978846133988,NA,NA,NA,NA,NA,2.75188521181519,NA,NA,6.17177078421517,NA,NA,0,NA,NA
"result.6",6,968.169575872464,1960.33915174493,11.5466824893899,11.5465941581999,0.115437094074535,NA,NA,0.951780352347953,0.342844319902345,NA,0.305868709314355,0.0270421319253703,NA,0.537660873960704,0.35116673368148,NA,0,NA,NA,0.5,NA,NA,0.0179607080840507,NA,NA,NA,NA,NA,0.388548877090216,NA,NA,14.6436916611121,NA,NA,0,NA,NA
"result.7",7,1926.70287073298,3877.40574146595,7.94885567337169,7.8390077669918,0.424900292669096,NA,NA,0.506759530576201,0.311885273602622,NA,0.176125727568043,0.105528866146919,NA,0.30040554058732,0.142256171203438,NA,0,NA,NA,0.5,NA,NA,0.45934309198259,NA,NA,NA,NA,NA,5.49231314609881,NA,NA,6.37729560481302,NA,NA,0,NA,NA
"result.8",8,2017.97028207,4059.94056414001,9.43446811899644,6.71196323550163,0.63264498791304,NA,NA,0.389461218232465,0.255888234175979,NA,0.273829114556494,0.418223488409222,NA,0.616186037469428,0.245173246040506,NA,0,NA,NA,0.5,NA,NA,0.328713166401799,NA,NA,NA,NA,NA,0.846410318774678,NA,NA,3.09803806180978,NA,NA,0,NA,NA
"result.9",9,1918.76274244705,3861.5254848941,12.0673119748754,11.8062252154544,0.775969204886699,NA,NA,0.286911624344982,0.19751481385265,NA,0.82709848601371,0.118019276851935,NA,0.0169447683434172,0.876207405013624,NA,0,NA,NA,0.5,NA,NA,3.47543172392232,NA,NA,NA,NA,NA,7.19313971442203,NA,NA,1.15143266133709,NA,NA,0,NA,NA
"result.10",10,1852.87383820626,3729.74767641252,17.3618931350988,17.3396986568061,0.641173929693856,NA,NA,0.129415566718272,0.174705587408217,NA,0.317179908530764,0.0238361381457758,NA,0.0379738686296102,0.00331394664173815,NA,0,NA,NA,0.5,NA,NA,0.167588426724175,NA,NA,NA,NA,NA,1.42052010633051,NA,NA,2.46706018743287,NA,NA,0,NA,NA
