"","participant","nLL","aic","kappa1","kappa2","beta1","beta2","beta3","gamma1","gamma2","gamma3","rho1","rho2","rho3","chi1","chi2","chi3","psi1","psi2","psi3","tau1","tau2","tau3","lambda_b1","lambda_f1","lambda_b2","lambda_f2","lambda_b3","lambda_f3","zeta1","zeta2","zeta3","iota1","iota2","iota3","upsilon1","upsilon2","upsilon3"
"result.1",1,2148.77091488368,4319.54182976736,4.55688553037584,4.45138827380811,0.750845225869991,NA,NA,0.19511886942612,0.573603957965503,NA,0.000479345185897246,0.174508880749502,NA,0.131386868204158,NA,NA,0,NA,NA,0.5,NA,NA,1.4076639493757,NA,NA,NA,NA,NA,5.50704154732625,NA,NA,9.74354141283234,NA,NA,0,NA,NA
"result.2",2,1367.05262632541,2756.10525265081,27.6108863763556,27.0076684937155,0.177929761773642,NA,NA,0.172827084954626,0.15993833480282,NA,0.324118129841614,0.00888815556650969,NA,0.442887103744282,NA,NA,0,NA,NA,0.5,NA,NA,0.0458607391450215,NA,NA,NA,NA,NA,1.26644448749818,NA,NA,2.42280921176857,NA,NA,0,NA,NA
"result.3",3,1982.50176934672,3987.00353869344,10.8299809403998,10.7374759781658,0.516034164769203,NA,NA,0.223711018683462,0.21588636678014,NA,0.0068444348639537,0.743222152183575,NA,0.177942808734916,NA,NA,0,NA,NA,0.5,NA,NA,0.161178692343461,NA,NA,NA,NA,NA,0.693545286853603,NA,NA,6.78401398262842,NA,NA,0,NA,NA
"result.4",4,924.327702374986,1870.65540474997,26.5876356362539,26.5835607405949,0.158265191043422,NA,NA,0.435403084907371,0.27651992238866,NA,0.0643070221750021,0.00190788902214971,NA,0.812359225537664,NA,NA,0,NA,NA,0.5,NA,NA,4.01143514398977,NA,NA,NA,NA,NA,0.00268161968030375,NA,NA,5.08997861640657,NA,NA,0,NA,NA
"result.5",5,1527.1349856142,3076.26997122841,31.0523431807085,30.9363458631878,0.371839118333363,NA,NA,0.816743830310476,0.443439022699055,NA,0.21986124531624,0.114339595263044,NA,0.168996493599943,NA,NA,0,NA,NA,0.5,NA,NA,1.59466518128346,NA,NA,NA,NA,NA,3.96636753225696,NA,NA,15.7478449267517,NA,NA,0,NA,NA
"result.6",6,968.760915662801,1959.5218313256,11.4904167118155,11.4895646064637,0.11078532604567,NA,NA,0.497712234380371,0.399144106979324,NA,0.1505861253605,1.3202343641331e-06,NA,0.491418825324328,NA,NA,0,NA,NA,0.5,NA,NA,6.75399541753682e-05,NA,NA,NA,NA,NA,1.55334558337927,NA,NA,11.9035294983669,NA,NA,0,NA,NA
"result.7",7,1926.69324305243,3875.38648610486,7.90775280363344,7.86142881245291,0.420505069698412,NA,NA,0.288926615573586,0.34058250613932,NA,0.338373375954462,0.194800580775185,NA,0.0889852377063334,NA,NA,0,NA,NA,0.5,NA,NA,0.725370711614165,NA,NA,NA,NA,NA,2.85165914488928,NA,NA,11.8310750389226,NA,NA,0,NA,NA
"result.8",8,2018.3979827919,4058.7959655838,9.11327570566942,7.26522606054257,0.635738113023117,NA,NA,0.193662157956189,0.218351125634792,NA,0.624940018644032,0.610227863746247,NA,0.254968495835485,NA,NA,0,NA,NA,0.5,NA,NA,0.114086126609979,NA,NA,NA,NA,NA,0.458659649458339,NA,NA,3.90604645454546,NA,NA,0,NA,NA
"result.9",9,1919.15300563264,3860.30601126527,11.008324682826,10.9969437573149,0.776640402395957,NA,NA,0.472993950403761,0.333963439571849,NA,0.876534603681521,0.0877661418702022,NA,0.0870200557619555,NA,NA,0,NA,NA,0.5,NA,NA,0.0973065195867691,NA,NA,NA,NA,NA,9.7446322432505,NA,NA,8.7937455911111,NA,NA,0,NA,NA
"result.10",10,1852.80861746352,3727.61723492704,16.3709801263337,16.2180380342984,0.632244152223927,NA,NA,0.140542215856103,0.179899925177451,NA,0.106478263311835,0.0096096012275666,NA,0.0398561189307202,NA,NA,0,NA,NA,0.5,NA,NA,0.264674069373914,NA,NA,NA,NA,NA,3.56052774079044,NA,NA,0.815288969315588,NA,NA,0,NA,NA
