"","participant","nLL","aic","kappa1","kappa2","beta1","beta2","beta3","gamma1","gamma2","gamma3","rho1","rho2","rho3","chi1","chi2","chi3","psi1","psi2","psi3","tau1","tau2","tau3","lambda_b1","lambda_f1","lambda_b2","lambda_f2","lambda_b3","lambda_f3","zeta1","zeta2","zeta3","iota1","iota2","iota3","upsilon1","upsilon2","upsilon3"
"result.1",1,2151.25843532712,4330.51687065424,3.84697455698221,2.00031708210706,0.599994898834552,NA,NA,0.216654718084518,0.256502806345089,NA,0.156346583971821,NA,NA,0.174374404885384,NA,NA,0.301260194008683,NA,NA,0.665711011841559,NA,NA,0.886345783209266,1.30434810127144,NA,NA,NA,NA,1.45482776035243,NA,NA,4.73045207577246,NA,NA,0.221910734434793,NA,NA
"result.2",2,1367.85516208432,2763.71032416864,27.7975317281065,27.7846057071755,0.200070972506987,NA,NA,0.30158340026432,0.241021455671841,NA,0.042965640184176,NA,NA,0.262419302396285,NA,NA,0.00235460508108422,NA,NA,0.643009867073176,NA,NA,0.00149246591946851,1.1234671739991,NA,NA,NA,NA,2.42962112957351,NA,NA,5.36119229167894,NA,NA,0.0792855420285234,NA,NA
"result.3",3,1975.15981562117,3978.31963124235,10.5199852682542,10.5113053981858,0.506769316872372,NA,NA,0.24075436998855,0.390245965764594,NA,0.0549725576701783,NA,NA,0.0600114279744564,NA,NA,0.294271919682558,NA,NA,0.502287375212521,NA,NA,0.000227022156753521,1.99862124901168,NA,NA,NA,NA,0.402682217130974,NA,NA,9.84067928977311,NA,NA,2.92096883485667,NA,NA
"result.4",4,926.096067100012,1880.19213420002,27.3232840044069,27.3195847281813,0.200011263722672,NA,NA,0.399617566802422,0.266774226914505,NA,0.0697830128228538,NA,NA,0.565612806131623,NA,NA,0.152544089703892,NA,NA,0.699159598100647,NA,NA,0.958867561054014,0.0333046323178047,NA,NA,NA,NA,0.00140545373258167,NA,NA,7.18244661474655,NA,NA,2.25250143847915,NA,NA
"result.5",5,1527.17176355942,3082.34352711885,32.076587956649,31.9828907455299,0.367425457588011,NA,NA,0.399505723947659,0.298293138070432,NA,0.162054987790265,NA,NA,0.445383774576227,NA,NA,0.0446491597751523,NA,NA,0.500601771867573,NA,NA,1.99859086858316,0.0110521420912728,NA,NA,NA,NA,4.00160579434034,NA,NA,4.74697529301501,NA,NA,6.51429478980734,NA,NA
"result.6",6,981.615686927966,1991.23137385593,12.2615665732919,12.2613566368236,0.200001928021606,NA,NA,0.345184945468292,0.399734123017325,NA,0.0250381941575697,NA,NA,0.699997466144336,NA,NA,0.26639915727736,NA,NA,0.58562365609169,NA,NA,0.000222484913761875,0.0252919034279482,NA,NA,NA,NA,0.0358435934266684,NA,NA,9.9982274681125,NA,NA,1.36129438542241,NA,NA
"result.7",7,1926.7571715332,3881.51434306639,7.84841914761967,7.84204732103511,0.424259934858454,NA,NA,0.314852829441614,0.381270173292902,NA,0.0831480271182954,NA,NA,0.196000704078797,NA,NA,0.000896686288237121,NA,NA,0.500364217846706,NA,NA,0.567726897999955,0.729031977305693,NA,NA,NA,NA,8.8046047068201,NA,NA,5.90909955091774,NA,NA,0.000526597036216506,NA,NA
"result.8",8,2018.45601740323,4064.91203480645,8.60486544334281,6.54174624249623,0.599915754100649,NA,NA,0.321375671751351,0.342028970565461,NA,0.0164482266743008,NA,NA,0.16203397908248,NA,NA,0.041837321629996,NA,NA,0.505713065067664,NA,NA,0.0954332536529222,0.366859929155355,NA,NA,NA,NA,7.23169186618179,NA,NA,5.94729699270875,NA,NA,0.421511115981931,NA,NA
"result.9",9,1924.07176597432,3876.14353194865,8.67040270257187,2.00003928580464,0.599952940196621,NA,NA,0.200131042535124,0.308433136963901,NA,0.323656631180391,NA,NA,0.0186472927281509,NA,NA,0.00231074445756401,NA,NA,0.639578885892697,NA,NA,0.0155149522423837,1.51571222649102,NA,NA,NA,NA,2.30374496581608,NA,NA,1.64201269041455,NA,NA,8.34001511531778,NA,NA
"result.10",10,1852.22182201073,3732.44364402146,14.9755476521438,14.9396831396781,0.599974728170853,NA,NA,0.185606979956155,0.26102444292279,NA,0.0841676021324437,NA,NA,0.0172211351976414,NA,NA,0.155572711017924,NA,NA,0.500441413976734,NA,NA,0.421076952179137,1.40635452468038,NA,NA,NA,NA,1.74807530362159,NA,NA,0.175555932801217,NA,NA,2.83318558153684,NA,NA
