model_name, participant, is_model, is_high, is_theta, value, prob
Continuous,1, false, false, true,-3.1404,2.78E-11
Continuous,1, false, false, true,-3.077,0
Continuous,1, false, false, true,-3.0135,0.23485
Continuous,1, false, false, true,-2.9501,0.15474
Continuous,1, false, false, true,-2.8866,0.22292
Continuous,1, false, false, true,-2.8232,0.22665
Continuous,1, false, false, true,-2.7597,0.41164
Continuous,1, false, false, true,-2.6963,0.2284
Continuous,1, false, false, true,-2.6328,0.034736
Continuous,1, false, false, true,-2.5694,0.14952
Continuous,1, false, false, true,-2.5059,0.19908
Continuous,1, false, false, true,-2.4425,0.14543
Continuous,1, false, false, true,-2.379,0.044228
Continuous,1, false, false, true,-2.3156,0.022065
Continuous,1, false, false, true,-2.2521,0.057215
Continuous,1, false, false, true,-2.1887,0.094063
Continuous,1, false, false, true,-2.1253,0.13521
Continuous,1, false, false, true,-2.0618,0.15591
Continuous,1, false, false, true,-1.9984,0.14199
Continuous,1, false, false, true,-1.9349,0.12951
Continuous,1, false, false, true,-1.8715,0.12233
Continuous,1, false, false, true,-1.808,0.13186
Continuous,1, false, false, true,-1.7446,0.14258
Continuous,1, false, false, true,-1.6811,0.15676
Continuous,1, false, false, true,-1.6177,0.15751
Continuous,1, false, false, true,-1.5542,0.15201
Continuous,1, false, false, true,-1.4908,0.13819
Continuous,1, false, false, true,-1.4273,0.112
Continuous,1, false, false, true,-1.3639,0.092902
Continuous,1, false, false, true,-1.3005,0.10057
Continuous,1, false, false, true,-1.237,0.12101
Continuous,1, false, false, true,-1.1736,0.15123
Continuous,1, false, false, true,-1.1101,0.16989
Continuous,1, false, false, true,-1.0467,0.18673
Continuous,1, false, false, true,-0.98322,0.20414
Continuous,1, false, false, true,-0.91977,0.21518
Continuous,1, false, false, true,-0.85633,0.21904
Continuous,1, false, false, true,-0.79288,0.21268
Continuous,1, false, false, true,-0.72943,0.20196
Continuous,1, false, false, true,-0.66599,0.20087
Continuous,1, false, false, true,-0.60254,0.20037
Continuous,1, false, false, true,-0.53909,0.20095
Continuous,1, false, false, true,-0.47565,0.18649
Continuous,1, false, false, true,-0.4122,0.1765
Continuous,1, false, false, true,-0.34876,0.18965
Continuous,1, false, false, true,-0.28531,0.19933
Continuous,1, false, false, true,-0.22186,0.21253
Continuous,1, false, false, true,-0.15842,0.22472
Continuous,1, false, false, true,-0.09497,0.23095
Continuous,1, false, false, true,-0.031523,0.22543
Continuous,1, false, false, true,0.031923,0.2159
Continuous,1, false, false, true,0.09537,0.1988
Continuous,1, false, false, true,0.15882,0.18568
Continuous,1, false, false, true,0.22226,0.16447
Continuous,1, false, false, true,0.28571,0.15045
Continuous,1, false, false, true,0.34916,0.14709
Continuous,1, false, false, true,0.4126,0.14291
Continuous,1, false, false, true,0.47605,0.1383
Continuous,1, false, false, true,0.53949,0.13776
Continuous,1, false, false, true,0.60294,0.14447
Continuous,1, false, false, true,0.66639,0.14842
Continuous,1, false, false, true,0.72983,0.16094
Continuous,1, false, false, true,0.79328,0.16272
Continuous,1, false, false, true,0.85673,0.17112
Continuous,1, false, false, true,0.92017,0.18106
Continuous,1, false, false, true,0.98362,0.19826
