"","word","list","list_type"
"956","barred","39","orthographic"
"957","barbed","39","orthographic"
"958","buffer","39","orthographic"
"959","buzzed","39","orthographic"
"960","booger","39","orthographic"
"961","barter","39","orthographic"
"962","buries","39","orthographic"
"963","bushed","39","orthographic"
"964","barley","39","orthographic"
"965","barged","39","orthographic"
"966","busier","39","orthographic"
"967","bungee","39","orthographic"
"968","bushel","39","orthographic"
"969","banger","39","orthographic"
"970","brutes","39","orthographic"
"971","butted","39","orthographic"
"972","bugler","39","orthographic"
"973","burped","39","orthographic"
"974","barked","39","orthographic"
"975","buffed","39","orthographic"
"976","barfed","39","orthographic"
"977","bucked","39","orthographic"
"978","busses","39","orthographic"
"979","barges","39","orthographic"
"980","brulee","39","orthographic"
"981","helmet","40","orthographic"
"982","healed","40","orthographic"
"983","heated","40","orthographic"
"984","hamlet","40","orthographic"
"985","heater","40","orthographic"
"986","hebrew","40","orthographic"
"987","helper","40","orthographic"
"988","healer","40","orthographic"
"989","hermit","40","orthographic"
"990","hedges","40","orthographic"
"991","heifer","40","orthographic"
"992","header","40","orthographic"
"993","hemmed","40","orthographic"
"994","herded","40","orthographic"
"995","heaped","40","orthographic"
"996","herder","40","orthographic"
"997","hellos","40","orthographic"
"998","heaved","40","orthographic"
"999","lifted","41","orthographic"
"1000","lasted","41","orthographic"
"1001","listed","41","orthographic"
"1002","licked","41","orthographic"
"1003","litter","41","orthographic"
"1004","lilies","41","orthographic"
"1005","linger","41","orthographic"
"1006","latter","41","orthographic"
"1007","limber","41","orthographic"
"1008","lattes","41","orthographic"
"1009","looted","41","orthographic"
"1010","loiter","41","orthographic"
"1011","lopped","41","orthographic"
"1012","loosed","41","orthographic"
"1013","lifter","41","orthographic"
"1014","litres","41","orthographic"
"1015","lulled","41","orthographic"
"1016","looter","41","orthographic"
"1017","serves","42","orthographic"
"1018","slaves","42","orthographic"
"1019","survey","42","orthographic"
"1020","server","42","orthographic"
"1021","solves","42","orthographic"
"1022","stares","42","orthographic"
"1023","selves","42","orthographic"
"1024","sevens","42","orthographic"
"1025","swerve","42","orthographic"
"1026","shoves","42","orthographic"
"1027","shaves","42","orthographic"
"1028","spares","42","orthographic"
"1029","spores","42","orthographic"
"1030","surges","42","orthographic"
"1031","stoves","42","orthographic"
"1032","seizes","42","orthographic"
"1033","slaver","42","orthographic"
"1034","shoots","43","orthographic"
"1035","shifts","43","orthographic"
"1036","scouts","43","orthographic"
"1037","shorty","43","orthographic"
"1038","shouts","43","orthographic"
"1039","shores","43","orthographic"
"1040","spoons","43","orthographic"
"1041","shocks","43","orthographic"
"1042","spooks","43","orthographic"
"1043","scoops","43","orthographic"
"1044","shafts","43","orthographic"
"1045","snorts","43","orthographic"
"1046","stools","43","orthographic"
"1047","snooty","43","orthographic"
"1048","shoves","43","orthographic"
"1049","stilts","43","orthographic"
"1050","struts","43","orthographic"
"1051","scents","43","orthographic"
"1052","scorns","43","orthographic"
"1053","stoves","43","orthographic"
"1054","squats","43","orthographic"
"1055","strict","44","orthographic"
"1056","stream","44","orthographic"
"1057","strain","44","orthographic"
"1058","streak","44","orthographic"
"1059","stains","44","orthographic"
"1060","straws","44","orthographic"
"1061","stride","44","orthographic"
"1062","strips","44","orthographic"
"1063","strand","44","orthographic"
"1064","straps","44","orthographic"
"1065","strive","44","orthographic"
"1066","stripe","44","orthographic"
"1067","strays","44","orthographic"
"1068","sprain","44","orthographic"
"1069","strewn","44","orthographic"
"1070","struts","44","orthographic"
"1071","strobe","44","orthographic"
"1072","strata","44","orthographic"
"1073","impact","45","orthographic"
"1074","intact","45","orthographic"
"1075","intent","45","orthographic"
"1076","invent","45","orthographic"
"1077","invest","45","orthographic"
"1078","invade","45","orthographic"
"1079","insert","45","orthographic"
"1080","insect","45","orthographic"
"1081","inject","45","orthographic"
"1082","inhale","45","orthographic"
"1083","inmate","45","orthographic"
"1084","intake","45","orthographic"
"1085","infect","45","orthographic"
"1086","inland","45","orthographic"
"1087","innate","45","orthographic"
"1088","inward","45","orthographic"
"1089","impart","45","orthographic"
"1090","ingest","45","orthographic"
"1091","infamy","45","orthographic"
"1092","infest","45","orthographic"
"1093","treats","46","orthographic"
"1094","trusts","46","orthographic"
"1095","trials","46","orthographic"
"1096","treaty","46","orthographic"
"1097","trunks","46","orthographic"
"1098","trails","46","orthographic"
"1099","truths","46","orthographic"
"1100","tribes","46","orthographic"
"1101","trades","46","orthographic"
"1102","tramps","46","orthographic"
"1103","triads","46","orthographic"
"1104","treads","46","orthographic"
"1105","toasts","46","orthographic"
"1106","trolls","46","orthographic"
"1107","trumps","46","orthographic"
"1108","thefts","46","orthographic"
"1109","totals","46","orthographic"
"1110","twerps","46","orthographic"
"1111","teases","46","orthographic"
"1112","tenths","46","orthographic"
"1113","queens","47","orthographic"
"1114","quaint","47","orthographic"
"1115","quoted","47","orthographic"
"1116","quarry","47","orthographic"
"1117","quotes","47","orthographic"
"1118","queasy","47","orthographic"
"1119","quarts","47","orthographic"
"1120","queers","47","orthographic"
"1121","quirky","47","orthographic"
"1122","quench","47","orthographic"
"1123","quiche","47","orthographic"
"1124","quartz","47","orthographic"
"1125","quiver","47","orthographic"
"1126","quotas","47","orthographic"
"1127","quacks","47","orthographic"
"1128","quiets","47","orthographic"
"1129","quills","47","orthographic"
"1130","qualms","47","orthographic"
"1131","quilts","47","orthographic"
"1132","quorum","47","orthographic"
"1133","quatre","47","orthographic"
"1134","quasar","47","orthographic"
"1135","bucket","48","orthographic"
"1136","burden","48","orthographic"
"1137","budget","48","orthographic"
"1138","backed","48","orthographic"
"1139","begged","48","orthographic"
"1140","burger","48","orthographic"
"1141","bumped","48","orthographic"
"1142","buster","48","orthographic"
"1143","blamed","48","orthographic"
"1144","bushes","48","orthographic"
"1145","bummer","48","orthographic"
"1146","buffet","48","orthographic"
"1147","banged","48","orthographic"
"1148","bombed","48","orthographic"
"1149","buzzer","48","orthographic"
"1150","bailed","48","orthographic"
"1151","bumper","48","orthographic"
"1152","boiled","48","orthographic"
"1153","banned","48","orthographic"
"1154","bunker","48","orthographic"
"1155","bomber","48","orthographic"
"1156","bugged","48","orthographic"
"1157","bummed","48","orthographic"
"1158","bribed","48","orthographic"
"1159","bagged","48","orthographic"
"1160","bolted","48","orthographic"
"1161","beeper","48","orthographic"
"1162","burner","48","orthographic"
"1163","bonded","48","orthographic"
"1164","bathed","48","orthographic"
"1165","barred","48","orthographic"
"1166","barbed","48","orthographic"
"1167","buffer","48","orthographic"
"1168","bashed","48","orthographic"
"1169","buzzed","48","orthographic"
"1170","beamed","48","orthographic"
"1171","booted","48","orthographic"
"1172","biased","48","orthographic"
"1173","buries","48","orthographic"
"1174","bushed","48","orthographic"
"1175","billed","48","orthographic"
"1176","beeped","48","orthographic"
"1177","barged","48","orthographic"
"1178","busier","48","orthographic"
"1179","bungee","48","orthographic"
"1180","bushel","48","orthographic"
"1181","batted","48","orthographic"
"1182","bowled","48","orthographic"
"1183","belted","48","orthographic"
"1184","bested","48","orthographic"
"1185","brewed","48","orthographic"
"1186","balled","48","orthographic"
"1187","bogged","48","orthographic"
"1188","butted","48","orthographic"
"1189","banked","48","orthographic"
"1190","baited","48","orthographic"
"1191","bedded","48","orthographic"
"1192","bugler","48","orthographic"
"1193","beefed","48","orthographic"
"1194","burped","48","orthographic"
"1195","barked","48","orthographic"
"1196","buffed","48","orthographic"
"1197","blazed","48","orthographic"
"1198","braced","48","orthographic"
"1199","barfed","48","orthographic"
"1200","bawled","48","orthographic"
"1201","bucked","48","orthographic"
"1202","busses","48","orthographic"
"1203","braved","48","orthographic"
"1204","beaded","48","orthographic"
"1205","bended","48","orthographic"
"1206","bogies","48","orthographic"
"1207","beeves","48","orthographic"
"1208","grades","49","orthographic"
"1209","grease","49","orthographic"
"1210","greasy","49","orthographic"
"1211","grande","49","orthographic"
"1212","greens","49","orthographic"
"1213","grazie","49","orthographic"
"1214","graces","49","orthographic"
"1215","gravel","49","orthographic"
"1216","grazed","49","orthographic"
"1217","grader","49","orthographic"
"1218","graded","49","orthographic"
"1219","greats","49","orthographic"
"1220","grassy","49","orthographic"
"1221","greets","49","orthographic"
"1222","graced","49","orthographic"
"1223","grouse","49","orthographic"
"1224","grille","49","orthographic"
"1225","grunge","49","orthographic"
"1226","graphs","49","orthographic"
"1227","grates","49","orthographic"
"1228","gripes","49","orthographic"
"1229","grafts","49","orthographic"
"1230","grower","49","orthographic"
"1231","scenes","50","orthographic"
"1232","spends","50","orthographic"
"1233","spells","50","orthographic"
"1234","speedy","50","orthographic"
"1235","spears","50","orthographic"
"1236","speeds","50","orthographic"
"1237","spasms","50","orthographic"
"1238","spares","50","orthographic"
"1239","sprays","50","orthographic"
"1240","spokes","50","orthographic"
"1241","spores","50","orthographic"
"1242","spines","50","orthographic"
"1243","scents","50","orthographic"
"1244","specks","50","orthographic"
"1245","spewed","50","orthographic"
"1246","spongy","50","orthographic"
"1247","retire","51","orthographic"
"1248","regard","51","orthographic"
"1249","resort","51","orthographic"
"1250","resent","51","orthographic"
"1251","remark","51","orthographic"
"1252","reform","51","orthographic"
"1253","reborn","51","orthographic"
"1254","refers","51","orthographic"
"1255","revolt","51","orthographic"
"1256","revere","51","orthographic"
"1257","revert","51","orthographic"
"1258","reboot","51","orthographic"
"1259","rewire","51","orthographic"
"1260","retort","51","orthographic"
"1261","resale","51","orthographic"
"1262","rehire","51","orthographic"
"1263","relent","51","orthographic"
"1264","reheat","51","orthographic"
"1265","retest","51","orthographic"
"1266","parker","52","orthographic"
"1267","parlor","52","orthographic"
"1268","porter","52","orthographic"
"1269","packet","52","orthographic"
"1270","parcel","52","orthographic"
"1271","padded","52","orthographic"
"1272","pucker","52","orthographic"
"1273","purses","52","orthographic"
"1274","pawned","52","orthographic"
"1275","pamper","52","orthographic"
"1276","purged","52","orthographic"
"1277","porker","52","orthographic"
"1278","patter","52","orthographic"
"1279","pasted","52","orthographic"
"1280","pauper","52","orthographic"
"1281","patted","52","orthographic"
"1282","panzer","52","orthographic"
"1283","picker","52","orthographic"
"1284","purser","52","orthographic"
"1285","panned","52","orthographic"
"1286","pallet","52","orthographic"
"1287","pauses","52","orthographic"
"1288","pagers","52","orthographic"
"1289","pastel","52","orthographic"
"1290","paused","52","orthographic"
"1291","pained","52","orthographic"
"1292","parkin","52","orthographic"
"1293","passel","52","orthographic"
"1294","smiles","53","orthographic"
"1295","smiled","53","orthographic"
"1296","smokes","53","orthographic"
"1297","sailed","53","orthographic"
"1298","shines","53","orthographic"
"1299","slides","53","orthographic"
"1300","scales","53","orthographic"
"1301","smiley","53","orthographic"
"1302","spikes","53","orthographic"
"1303","suites","53","orthographic"
"1304","soiled","53","orthographic"
"1305","spills","53","orthographic"
"1306","stills","53","orthographic"
"1307","spines","53","orthographic"
"1308","stilts","53","orthographic"
"1309","swirls","53","orthographic"
"1310","seizes","53","orthographic"
"1311","simile","53","orthographic"
"1312","shovel","54","orthographic"
"1313","shaved","54","orthographic"
"1314","shoved","54","orthographic"
"1315","shores","54","orthographic"
"1316","shiver","54","orthographic"
"1317","shamed","54","orthographic"
"1318","shiner","54","orthographic"
"1319","shriek","54","orthographic"
"1320","shoves","54","orthographic"
"1321","shaves","54","orthographic"
"1322","swivel","54","orthographic"
"1323","sliver","54","orthographic"
"1324","scorer","54","orthographic"
"1325","spokes","54","orthographic"
"1326","spores","54","orthographic"
"1327","scopes","54","orthographic"
"1328","shaver","54","orthographic"
"1329","sorrel","54","orthographic"
"1330","solver","54","orthographic"
"1331","scoped","54","orthographic"
"1332","snored","54","orthographic"
"1333","stoves","54","orthographic"
"1334","storey","54","orthographic"
"1335","slaver","54","orthographic"
"1336","flames","55","orthographic"
"1337","feared","55","orthographic"
"1338","framed","55","orthographic"
"1339","fences","55","orthographic"
"1340","frames","55","orthographic"
"1341","fender","55","orthographic"
"1342","flakes","55","orthographic"
"1343","flares","55","orthographic"
"1344","flawed","55","orthographic"
"1345","feller","55","orthographic"
"1346","feeder","55","orthographic"
"1347","fester","55","orthographic"
"1348","frayed","55","orthographic"
"1349","fibres","55","orthographic"
"1350","flayed","55","orthographic"
"1351","flared","55","orthographic"
"1352","fenced","55","orthographic"
"1353","flaked","55","orthographic"
"1354","flexed","55","orthographic"
"1355","fatted","55","orthographic"
"1356","felled","55","orthographic"
"1357","farmed","55","orthographic"
"1358","proves","56","orthographic"
"1359","proven","56","orthographic"
"1360","phoned","56","orthographic"
"1361","pinned","56","orthographic"
"1362","phoney","56","orthographic"
"1363","poorer","56","orthographic"
"1364","pooped","56","orthographic"
"1365","phooey","56","orthographic"
"1366","plowed","56","orthographic"
"1367","pawned","56","orthographic"
"1368","phases","56","orthographic"
"1369","probes","56","orthographic"
"1370","penned","56","orthographic"
"1371","probed","56","orthographic"
"1372","panned","56","orthographic"
"1373","preyed","56","orthographic"
"1374","prided","56","orthographic"
"1375","pained","56","orthographic"
"1376","petted","56","orthographic"
"1377","propel","56","orthographic"
"1378","phased","56","orthographic"
"1379","peeped","56","orthographic"
"1380","foster","57","orthographic"
"1381","fasten","57","orthographic"
"1382","filter","57","orthographic"
"1383","fisher","57","orthographic"
"1384","fatter","57","orthographic"
"1385","folder","57","orthographic"
"1386","fished","57","orthographic"
"1387","feller","57","orthographic"
"1388","feeder","57","orthographic"
"1389","fester","57","orthographic"
"1390","fairer","57","orthographic"
"1391","fatten","57","orthographic"
"1392","filler","57","orthographic"
"1393","forger","57","orthographic"
"1394","fodder","57","orthographic"
"1395","fonder","57","orthographic"
"1396","foiled","57","orthographic"
"1397","fogged","57","orthographic"
"1398","falter","57","orthographic"
"1399","flutes","57","orthographic"
"1400","firmer","57","orthographic"
"1401","forked","57","orthographic"
"1402","fatted","57","orthographic"
"1403","tasted","58","orthographic"
"1404","taller","58","orthographic"
"1405","tapped","58","orthographic"
"1406","tailor","58","orthographic"
"1407","teller","58","orthographic"
"1408","talker","58","orthographic"
"1409","tagged","58","orthographic"
"1410","tailed","58","orthographic"
"1411","tanker","58","orthographic"
"1412","tanked","58","orthographic"
"1413","tablet","58","orthographic"
"1414","tartar","58","orthographic"
"1415","tanned","58","orthographic"
"1416","tamper","58","orthographic"
"1417","tandem","58","orthographic"
"1418","tassel","58","orthographic"
"1419","tasked","58","orthographic"
"1420","tiller","58","orthographic"
"1421","tarred","58","orthographic"
"1422","taster","58","orthographic"
"1423","teaser","58","orthographic"
"1424","tacked","58","orthographic"
"1425","tamale","58","orthographic"
"1426","brakes","59","orthographic"
"1427","blades","59","orthographic"
"1428","broker","59","orthographic"
"1429","braces","59","orthographic"
"1430","blames","59","orthographic"
"1431","blazes","59","orthographic"
"1432","bribes","59","orthographic"
"1433","braver","59","orthographic"
"1434","blokes","59","orthographic"
"1435","brides","59","orthographic"
"1436","brands","59","orthographic"
"1437","buries","59","orthographic"
"1438","braids","59","orthographic"
"1439","brutes","59","orthographic"
"1440","braves","59","orthographic"
"1441","beaker","59","orthographic"
"1442","barked","59","orthographic"
"1443","blazed","59","orthographic"
"1444","braced","59","orthographic"
"1445","barfed","59","orthographic"
"1446","busses","59","orthographic"
"1447","bathes","59","orthographic"
"1448","braved","59","orthographic"
"1449","barges","59","orthographic"
"1450","beaded","59","orthographic"
"1451","bogies","59","orthographic"
"1452","brulee","59","orthographic"
"1453","beeves","59","orthographic"
"1454","begged","60","orthographic"
"1455","behold","60","orthographic"
"1456","beetle","60","orthographic"
"1457","beamed","60","orthographic"
"1458","beeped","60","orthographic"
"1459","befall","60","orthographic"
"1460","belted","60","orthographic"
"1461","bested","60","orthographic"
"1462","bellow","60","orthographic"
"1463","behest","60","orthographic"
"1464","bedded","60","orthographic"
"1465","beefed","60","orthographic"
"1466","beheld","60","orthographic"
"1467","beaded","60","orthographic"
"1468","bended","60","orthographic"
"1469","beeves","60","orthographic"
"1470","retire","61","orthographic"
"1471","recipe","61","orthographic"
"1472","resort","61","orthographic"
"1473","resent","61","orthographic"
"1474","resume","61","orthographic"
"1475","relate","61","orthographic"
"1476","resign","61","orthographic"
"1477","recite","61","orthographic"
"1478","rested","61","orthographic"
"1479","refuge","61","orthographic"
"1480","revive","61","orthographic"
"1481","relive","61","orthographic"
"1482","regime","61","orthographic"
"1483","remake","61","orthographic"
"1484","reside","61","orthographic"
"1485","revere","61","orthographic"
"1486","reruns","61","orthographic"
"1487","revise","61","orthographic"
"1488","refuel","61","orthographic"
"1489","revoke","61","orthographic"
"1490","refute","61","orthographic"
"1491","retake","61","orthographic"
"1492","reggae","61","orthographic"
"1493","repose","61","orthographic"
"1494","redone","61","orthographic"
"1495","rewire","61","orthographic"
"1496","refine","61","orthographic"
"1497","realms","61","orthographic"
"1498","rebate","61","orthographic"
"1499","rebuke","61","orthographic"
"1500","recuse","61","orthographic"
"1501","rename","61","orthographic"
"1502","renege","61","orthographic"
"1503","repute","61","orthographic"
"1504","resale","61","orthographic"
"1505","redeye","61","orthographic"
"1506","rehire","61","orthographic"
"1507","clouds","62","orthographic"
"1508","closes","62","orthographic"
"1509","clowns","62","orthographic"
"1510","crowds","62","orthographic"
"1511","clicks","62","orthographic"
"1512","cleans","62","orthographic"
"1513","clocks","62","orthographic"
"1514","cliffs","62","orthographic"
"1515","clerks","62","orthographic"
"1516","climbs","62","orthographic"
"1517","crowns","62","orthographic"
"1518","clamps","62","orthographic"
"1519","clones","62","orthographic"
"1520","chokes","62","orthographic"
"1521","cloned","62","orthographic"
"1522","clings","62","orthographic"
"1523","climes","62","orthographic"
"1524","canons","62","orthographic"
"1525","spider","63","orthographic"
"1526","slides","63","orthographic"
"1527","spades","63","orthographic"
"1528","spiked","63","orthographic"
"1529","spikes","63","orthographic"
"1530","shiver","63","orthographic"
"1531","sadder","63","orthographic"
"1532","shined","63","orthographic"
"1533","soiled","63","orthographic"
"1534","soiree","63","orthographic"
"1535","sender","63","orthographic"
"1536","shiner","63","orthographic"
"1537","swivel","63","orthographic"
"1538","sliver","63","orthographic"
"1539","sander","63","orthographic"
"1540","slider","63","orthographic"
"1541","spines","63","orthographic"
"1542","spiced","63","orthographic"
"1543","seizes","63","orthographic"
"1544","skiers","63","orthographic"
"1545","slaver","63","orthographic"
"1546","depend","64","orthographic"
"1547","detect","64","orthographic"
"1548","depart","64","orthographic"
"1549","defect","64","orthographic"
"1550","detain","64","orthographic"
"1551","detest","64","orthographic"
"1552","delete","64","orthographic"
"1553","deduct","64","orthographic"
"1554","desist","64","orthographic"
"1555","deuces","64","orthographic"
"1556","dented","64","orthographic"
"1557","deport","64","orthographic"
"1558","devout","64","orthographic"
"1559","detach","64","orthographic"
"1560","deduce","64","orthographic"
"1561","depict","64","orthographic"
"1562","courts","65","orthographic"
"1563","charts","65","orthographic"
"1564","coughs","65","orthographic"
"1565","corpus","65","orthographic"
"1566","chutes","65","orthographic"
"1567","carats","65","orthographic"
"1568","chants","65","orthographic"
"1569","cadets","65","orthographic"
"1570","crusts","65","orthographic"
"1571","citrus","65","orthographic"
"1572","curtsy","65","orthographic"
"1573","coasts","65","orthographic"
"1574","chucks","65","orthographic"
"1575","comets","65","orthographic"
"1576","covets","65","orthographic"
"1577","cubits","65","orthographic"
"1578","stores","66","orthographic"
"1579","stones","66","orthographic"
"1580","scores","66","orthographic"
"1581","slower","66","orthographic"
"1582","scored","66","orthographic"
"1583","smokes","66","orthographic"
"1584","slaves","66","orthographic"
"1585","stored","66","orthographic"
"1586","slides","66","orthographic"
"1587","slowed","66","orthographic"
"1588","shores","66","orthographic"
"1589","smoker","66","orthographic"
"1590","saucer","66","orthographic"
"1591","solves","66","orthographic"
"1592","slayer","66","orthographic"
"1593","snowed","66","orthographic"
"1594","slopes","66","orthographic"
"1595","stoner","66","orthographic"
"1596","stowed","66","orthographic"
"1597","scones","66","orthographic"
"1598","stoked","66","orthographic"
"1599","shoves","66","orthographic"
"1600","sinker","66","orthographic"
"1601","sliver","66","orthographic"
"1602","sander","66","orthographic"
"1603","scorer","66","orthographic"
"1604","spokes","66","orthographic"
"1605","spores","66","orthographic"
"1606","scopes","66","orthographic"
"1607","slider","66","orthographic"
"1608","setter","66","orthographic"
"1609","shaver","66","orthographic"
"1610","skewer","66","orthographic"
"1611","solver","66","orthographic"
"1612","scoped","66","orthographic"
"1613","snored","66","orthographic"
"1614","stoves","66","orthographic"
"1615","spewed","66","orthographic"
"1616","skewed","66","orthographic"
"1617","storey","66","orthographic"
"1618","slaver","66","orthographic"
"1619","spying","67","orthographic"
"1620","sewing","67","orthographic"
"1621","skiing","67","orthographic"
"1622","sprung","67","orthographic"
"1623","spoils","67","orthographic"
"1624","spoons","67","orthographic"
"1625","splits","67","orthographic"
"1626","siding","67","orthographic"
"1627","splint","67","orthographic"
"1628","sprang","67","orthographic"
"1629","sprint","67","orthographic"
"1630","sphinx","67","orthographic"
"1631","sawing","67","orthographic"
"1632","sizing","67","orthographic"
"1633","splice","67","orthographic"
"1634","spines","67","orthographic"
"1635","spongy","67","orthographic"
"1636","spritz","67","orthographic"
"1637","region","68","orthographic"
"1638","resign","68","orthographic"
"1639","recite","68","orthographic"
"1640","regain","68","orthographic"
"1641","refill","68","orthographic"
"1642","revoir","68","orthographic"
"1643","revive","68","orthographic"
"1644","relish","68","orthographic"
"1645","relive","68","orthographic"
"1646","rewind","68","orthographic"
"1647","regime","68","orthographic"
"1648","rejoin","68","orthographic"
"1649","ration","68","orthographic"
"1650","reside","68","orthographic"
"1651","relied","68","orthographic"
"1652","relics","68","orthographic"
"1653","revise","68","orthographic"
"1654","remiss","68","orthographic"
"1655","retina","68","orthographic"
"1656","relies","68","orthographic"
"1657","reboot","68","orthographic"
"1658","recoil","68","orthographic"
"1659","reigns","68","orthographic"
"1660","rewire","68","orthographic"
"1661","refine","68","orthographic"
"1662","redial","68","orthographic"
"1663","rehire","68","orthographic"
"1664","cracks","69","orthographic"
"1665","cranky","69","orthographic"
"1666","clicks","69","orthographic"
"1667","crooks","69","orthographic"
"1668","clocks","69","orthographic"
"1669","cramps","69","orthographic"
"1670","crates","69","orthographic"
"1671","caress","69","orthographic"
"1672","crafts","69","orthographic"
"1673","crawls","69","orthographic"
"1674","creaks","69","orthographic"
"1675","carats","69","orthographic"
"1676","craves","69","orthographic"
"1677","cranes","69","orthographic"
"1678","creaky","69","orthographic"
"1679","crisps","69","orthographic"
"1680","chucks","69","orthographic"
"1681","cranks","69","orthographic"
"1682","gutter","70","orthographic"
"1683","guinea","70","orthographic"
"1684","gender","70","orthographic"
"1685","guided","70","orthographic"
"1686","guides","70","orthographic"
"1687","gander","70","orthographic"
"1688","gunner","70","orthographic"
"1689","gunned","70","orthographic"
"1690","gunmen","70","orthographic"
"1691","gutted","70","orthographic"
"1692","gopher","70","orthographic"
"1693","golfer","70","orthographic"
"1694","grader","70","orthographic"
"1695","grocer","70","orthographic"
"1696","gullet","70","orthographic"
"1697","goober","70","orthographic"
"1698","glider","70","orthographic"
"1699","gusher","70","orthographic"
"1700","girder","70","orthographic"
"1701","guvnor","70","orthographic"
"1702","grower","70","orthographic"
"1703","chairs","71","orthographic"
"1704","chains","71","orthographic"
"1705","charts","71","orthographic"
"1706","chorus","71","orthographic"
"1707","cheeks","71","orthographic"
"1708","chores","71","orthographic"
"1709","charms","71","orthographic"
"1710","chiefs","71","orthographic"
"1711","cheats","71","orthographic"
"1712","chunks","71","orthographic"
"1713","chills","71","orthographic"
"1714","chimes","71","orthographic"
"1715","chases","71","orthographic"
"1716","chords","71","orthographic"
"1717","corpus","71","orthographic"
"1718","chests","71","orthographic"
"1719","champs","71","orthographic"
"1720","chutes","71","orthographic"
"1721","chumps","71","orthographic"
"1722","chinks","71","orthographic"
"1723","chokes","71","orthographic"
"1724","chants","71","orthographic"
"1725","chimps","71","orthographic"
"1726","citrus","71","orthographic"
"1727","cherub","71","orthographic"
"1728","choirs","71","orthographic"
"1729","callus","71","orthographic"
"1730","chucks","71","orthographic"
"1731","tipped","72","orthographic"
"1732","tapped","72","orthographic"
"1733","ticked","72","orthographic"
"1734","topped","72","orthographic"
"1735","titled","72","orthographic"
"1736","tipper","72","orthographic"
"1737","tilted","72","orthographic"
"1738","topper","72","orthographic"
"1739","tinsel","72","orthographic"
"1740","tiller","72","orthographic"
"1741","tacked","72","orthographic"
"1742","tidied","72","orthographic"
"1743","tensed","72","orthographic"
"1744","termed","72","orthographic"
"1745","tugged","72","orthographic"
"1746","tented","72","orthographic"
"1747","ballet","73","orthographic"
"1748","bailed","73","orthographic"
"1749","ballad","73","orthographic"
"1750","ballot","73","orthographic"
"1751","barley","73","orthographic"
"1752","billed","73","orthographic"
"1753","balled","73","orthographic"
"1754","banked","73","orthographic"
"1755","ballsy","73","orthographic"
"1756","baited","73","orthographic"
"1757","baller","73","orthographic"
"1758","badder","73","orthographic"
"1759","barked","73","orthographic"
"1760","batten","73","orthographic"
"1761","barfed","73","orthographic"
"1762","bawled","73","orthographic"
"1763","billet","73","orthographic"
"1764","baster","73","orthographic"
"1765","bathes","73","orthographic"
"1766","barges","73","orthographic"
"1767","proves","74","orthographic"
"1768","proven","74","orthographic"
"1769","prices","74","orthographic"
"1770","parker","74","orthographic"
"1771","prayed","74","orthographic"
"1772","prizes","74","orthographic"
"1773","parcel","74","orthographic"
"1774","peaked","74","orthographic"
"1775","primed","74","orthographic"
"1776","prized","74","orthographic"
"1777","pawned","74","orthographic"
"1778","pricey","74","orthographic"
"1779","phases","74","orthographic"
"1780","priced","74","orthographic"
"1781","probes","74","orthographic"
"1782","primer","74","orthographic"
"1783","premed","74","orthographic"
"1784","probed","74","orthographic"
"1785","phaser","74","orthographic"
"1786","panned","74","orthographic"
"1787","prides","74","orthographic"
"1788","preyed","74","orthographic"
"1789","prided","74","orthographic"
"1790","preset","74","orthographic"
"1791","pained","74","orthographic"
"1792","propel","74","orthographic"
"1793","phased","74","orthographic"
"1794","peeped","74","orthographic"
"1795","radius","75","orthographic"
"1796","radios","75","orthographic"
"1797","rabies","75","orthographic"
"1798","rubies","75","orthographic"
"1799","rapids","75","orthographic"
"1800","relies","75","orthographic"
"1801","radish","75","orthographic"
"1802","radial","75","orthographic"
"1803","rarity","75","orthographic"
"1804","roadie","75","orthographic"
"1805","raring","75","orthographic"
"1806","ratios","75","orthographic"
"1807","radium","75","orthographic"
"1808","rabbis","75","orthographic"
"1809","ravish","75","orthographic"
"1810","rapier","75","orthographic"
"1811","robins","75","orthographic"
"1812","spells","76","orthographic"
"1813","shells","76","orthographic"
"1814","steals","76","orthographic"
"1815","steaks","76","orthographic"
"1816","swears","76","orthographic"
"1817","spears","76","orthographic"
"1818","straws","76","orthographic"
"1819","sneaks","76","orthographic"
"1820","straps","76","orthographic"
"1821","strays","76","orthographic"
"1822","swells","76","orthographic"
"1823","stalls","76","orthographic"
"1824","stalks","76","orthographic"
"1825","steamy","76","orthographic"
"1826","steers","76","orthographic"
"1827","shears","76","orthographic"
"1828","stools","76","orthographic"
"1829","stills","76","orthographic"
"1830","sprays","76","orthographic"
"1831","squaws","76","orthographic"
"1832","stasis","76","orthographic"
"1833","stoves","76","orthographic"
"1834","smears","76","orthographic"
"1835","squats","76","orthographic"
"1836","traces","77","orthographic"
"1837","traced","77","orthographic"
"1838","traded","77","orthographic"
"1839","trance","77","orthographic"
"1840","trader","77","orthographic"
"1841","trades","77","orthographic"
"1842","teased","77","orthographic"
"1843","tracer","77","orthographic"
"1844","teamed","77","orthographic"
"1845","thawed","77","orthographic"
"1846","tasked","77","orthographic"
"1847","tarred","77","orthographic"
"1848","teaser","77","orthographic"
"1849","tacked","77","orthographic"
"1850","teases","77","orthographic"
"1851","tirade","77","orthographic"
"1852","tensed","77","orthographic"
"1853","tented","77","orthographic"
"1854","trowel","77","orthographic"
"1855","waiter","78","orthographic"
"1856","wooden","78","orthographic"
"1857","wander","78","orthographic"
