model_name, participant, is_model, is_theta, value, prob
Continuous, 1, false, true, -0.34504, 3.3483e-18
Continuous, 1, false, true, -0.30983, 0.0051263
Continuous, 1, false, true, -0.27462, 0.017833
Continuous, 1, false, true, -0.23941, 0.040925
Continuous, 1, false, true, -0.2042, 0.06646
Continuous, 1, false, true, -0.16899, 0.090675
Continuous, 1, false, true, -0.13378, 0.11368
Continuous, 1, false, true, -0.09857, 0.13683
Continuous, 1, false, true, -0.063359, 0.15961
Continuous, 1, false, true, -0.028148, 0.18178
Continuous, 1, false, true, 0.007062, 0.20311
Continuous, 1, false, true, 0.042273, 0.21991
Continuous, 1, false, true, 0.077483, 0.23869
Continuous, 1, false, true, 0.11269, 0.26084
Continuous, 1, false, true, 0.1479, 0.28092
Continuous, 1, false, true, 0.18311, 0.30137
Continuous, 1, false, true, 0.21833, 0.31963
Continuous, 1, false, true, 0.25354, 0.33539
Continuous, 1, false, true, 0.28875, 0.34417
Continuous, 1, false, true, 0.32396, 0.34909
Continuous, 1, false, true, 0.35917, 0.35024
Continuous, 1, false, true, 0.39438, 0.3489
Continuous, 1, false, true, 0.42959, 0.34938
Continuous, 1, false, true, 0.4648, 0.35787
Continuous, 1, false, true, 0.50001, 0.36687
Continuous, 1, false, true, 0.53522, 0.37254
Continuous, 1, false, true, 0.57043, 0.37104
Continuous, 1, false, true, 0.60564, 0.36699
Continuous, 1, false, true, 0.64085, 0.36234
Continuous, 1, false, true, 0.67606, 0.35908
Continuous, 1, false, true, 0.71127, 0.35654
Continuous, 1, false, true, 0.74648, 0.34889
Continuous, 1, false, true, 0.78169, 0.34684
Continuous, 1, false, true, 0.8169, 0.34768
Continuous, 1, false, true, 0.85211, 0.35346
Continuous, 1, false, true, 0.88733, 0.3617
Continuous, 1, false, true, 0.92254, 0.37436
Continuous, 1, false, true, 0.95775, 0.3811
Continuous, 1, false, true, 0.99296, 0.38447
Continuous, 1, false, true, 1.0282, 0.38889
Continuous, 1, false, true, 1.0634, 0.38757
Continuous, 1, false, true, 1.0986, 0.37898
Continuous, 1, false, true, 1.1338, 0.36696
Continuous, 1, false, true, 1.169, 0.35166
Continuous, 1, false, true, 1.2042, 0.32896
Continuous, 1, false, true, 1.2394, 0.30255
Continuous, 1, false, true, 1.2746, 0.27627
Continuous, 1, false, true, 1.3099, 0.25361
Continuous, 1, false, true, 1.3451, 0.24105
Continuous, 1, false, true, 1.3803, 0.23589
Continuous, 1, false, true, 1.4155, 0.23874
Continuous, 1, false, true, 1.4507, 0.24674
Continuous, 1, false, true, 1.4859, 0.26548
Continuous, 1, false, true, 1.5211, 0.28898
Continuous, 1, false, true, 1.5563, 0.3081
Continuous, 1, false, true, 1.5915, 0.32127
Continuous, 1, false, true, 1.6267, 0.33158
Continuous, 1, false, true, 1.662, 0.34391
Continuous, 1, false, true, 1.6972, 0.34378
Continuous, 1, false, true, 1.7324, 0.33538
Continuous, 1, false, true, 1.7676, 0.32035
Continuous, 1, false, true, 1.8028, 0.30254
Continuous, 1, false, true, 1.838, 0.28226
Continuous, 1, false, true, 1.8732, 0.2672
Continuous, 1, false, true, 1.9084, 0.26375
Continuous, 1, false, true, 1.9436, 0.26547
Continuous, 1, false, true, 1.9789, 0.27468
Continuous, 1, false, true, 2.0141, 0.28024
Continuous, 1, false, true, 2.0493, 0.28876
Continuous, 1, false, true, 2.0845, 0.28595
Continuous, 1, false, true, 2.1197, 0.29245
Continuous, 1, false, true, 2.1549, 0.28619
Continuous, 1, false, true, 2.1901, 0.27566
Continuous, 1, false, true, 2.2253, 0.26527
Continuous, 1, false, true, 2.2605, 0.25365
Continuous, 1, false, true, 2.2957, 0.24003
Continuous, 1, false, true, 2.331, 0.24104
Continuous, 1, false, true, 2.3662, 0.23376
Continuous, 1, false, true, 2.4014, 0.25452
Continuous, 1, false, true, 2.4366, 0.28068
Continuous, 1, false, true, 2.4718, 0.29836
Continuous, 1, false, true, 2.507, 0.2966
Continuous, 1, false, true, 2.5422, 0.27173
Continuous, 1, false, true, 2.5774, 0.21982
Continuous, 1, false, true, 2.6126, 0.15704
Continuous, 1, false, true, 2.6479, 0.14377
Continuous, 1, false, true, 2.6831, 0.21859
Continuous, 1, false, true, 2.7183, 0.29891
Continuous, 1, false, true, 2.7535, 0.40575
