word, type, condition, recog_rating, recog_RT, target_angle, response_angle, response_error, response_RT
PAPER, FOIL, HIGH, 1, 2.7252, NA, NA, NA, NA
UNIQUE, STIM, LOW, 6, 0.7494, 0.1407, -0.4076, 0.5483, 0.6171
GUESS, STIM, LOW, 6, 0.5564, -0.1490, 2.7244, -2.8734, 0.4337
AYE, STIM, LOW, 6, 0.5641, 1.3787, 1.2670, 0.1117, 0.5671
HOOD, STIM, HIGH, 6, 0.6678, -0.9633, -0.3076, -0.6557, 0.5004
MILK, FOIL, HIGH, 1, 0.8427, NA, NA, NA, NA
PHRASE, STIM, LOW, 6, 0.5768, -0.0492, 0.5839, -0.6331, 0.3669
HASTY, STIM, LOW, 6, 0.5785, -2.8150, 2.3927, 1.0755, 0.3836
PENCIL, FOIL, HIGH, 1, 1.4817, NA, NA, NA, NA
BRIBE, STIM, LOW, 6, 0.6645, -2.2339, -0.8361, -1.3978, 0.4170
PAINT, STIM, HIGH, 5, 2.0437, 0.8756, 0.7709, 0.1047, 0.7839
LISP, FOIL, LOW, 2, 1.7366, NA, NA, NA, NA
STAND, FOIL, LOW, 1, 0.8410, NA, NA, NA, NA
REACH, STIM, LOW, 6, 0.9329, 1.4544, -2.1502, -2.6786, 0.9340
COIN, STIM, HIGH, 5, 1.5075, -1.2217, -0.2763, -0.9455, 0.4170
SEEN, FOIL, LOW, 2, 1.2940, NA, NA, NA, NA
VOLUME, FOIL, LOW, 1, 0.8159, NA, NA, NA, NA
GUN, FOIL, HIGH, 1, 0.8835, NA, NA, NA, NA
FACTOR, FOIL, LOW, 1, 0.8121, NA, NA, NA, NA
SIEGE, FOIL, LOW, 1, 1.0174, NA, NA, NA, NA
WALNUT, STIM, HIGH, 6, 1.7570, -0.0326, 2.4494, -2.4821, 0.4337
REAPER, FOIL, LOW, 1, 0.7656, NA, NA, NA, NA
TREATY, FOIL, LOW, 2, 1.5021, NA, NA, NA, NA
OAK, STIM, HIGH, 6, 0.7694, -1.3475, -1.2982, -0.0493, 0.6672
CULT, STIM, LOW, 6, 0.5534, 2.6853, -0.5753, -3.0226, 0.5004
BARREL, STIM, HIGH, 6, 0.5994, 0.4127, 0.0569, 0.3558, 0.5171
TEMPLE, FOIL, HIGH, 1, 1.1749, NA, NA, NA, NA
MIND, FOIL, LOW, 2, 0.8757, NA, NA, NA, NA
KNOW, STIM, LOW, 6, 0.5971, 0.6692, 1.1960, -0.5267, 0.5337
ENOUGH, FOIL, LOW, 1, 1.0277, NA, NA, NA, NA
CHISEL, FOIL, HIGH, 1, 0.9525, NA, NA, NA, NA
COKE, FOIL, HIGH, 1, 0.8699, NA, NA, NA, NA
RADIO, FOIL, HIGH, 1, 0.9609, NA, NA, NA, NA
OPEN, FOIL, LOW, 2, 0.9791, NA, NA, NA, NA
HAS, STIM, LOW, 1, 1.0561, -1.6641, 3.0399, 1.5792, 0.4503
FILL, STIM, LOW, 6, 0.8649, 0.5131, 0.4985, 0.0146, 0.8173
THEN, STIM, LOW, 6, 0.8903, -0.5069, -0.4136, -0.0934, 0.5171
BEARD, STIM, HIGH, 6, 0.5751, 0.2269, 0.1750, 0.0519, 0.6005
EAGLE, STIM, HIGH, 6, 1.0725, -1.9706, -2.0206, 0.0499, 1.5679
BEAU, FOIL, LOW, 2, 1.1758, NA, NA, NA, NA
