word, type, condition, recog_rating, recog_RT, target_angle, response_angle, response_error, response_RT
RECORD, FOIL, HIGH, 1, 4.2287, NA, NA, NA, NA
TOLD, FOIL, LOW, 1, 2.0762, NA, NA, NA, NA
BULLET, FOIL, HIGH, 1, 0.7893, NA, NA, NA, NA
HEAD, FOIL, HIGH, 1, 0.6227, NA, NA, NA, NA
PALL, FOIL, LOW, 1, 0.5605, NA, NA, NA, NA
TRUCK, STIM, HIGH, 6, 4.3359, 0.9210, 0.4381, 0.4830, 0.3836
PAX, FOIL, LOW, 1, 1.2247, NA, NA, NA, NA
DAMAGE, STIM, LOW, 6, 1.5063, 0.8082, 0.3731, 0.4350, 0.3169
WISE, STIM, LOW, 6, 3.5478, 1.3415, -2.3924, -2.5492, 0.3503
ICE, STIM, HIGH, 6, 1.9124, 2.2927, 2.3533, -0.0606, 0.3336
TWIG, FOIL, HIGH, 1, 0.9613, NA, NA, NA, NA
WEAK, STIM, LOW, 6, 1.4595, 2.4922, 2.4859, 0.0063, 0.4003
FLAG, STIM, HIGH, 1, 1.1178, -2.5026, -1.7212, -0.7814, 0.5337
ADMIRE, STIM, LOW, 1, 1.3955, 1.9885, 1.1659, 0.8226, 0.3169
AIRY, STIM, LOW, 6, 1.1722, 2.3643, 3.1203, -0.7560, 0.1001
HEAVEN, FOIL, LOW, 1, 1.6305, NA, NA, NA, NA
PANTS, STIM, HIGH, 1, 1.0187, 2.0535, 1.9052, 0.1483, 0.4337
EARTH, FOIL, HIGH, 2, 0.9922, NA, NA, NA, NA
RABBI, STIM, HIGH, 6, 1.2435, 2.5221, 0.2483, 2.2738, 0.3503
PLUG, FOIL, HIGH, 2, 1.0760, NA, NA, NA, NA
DERAY, STIM, LOW, 6, 3.3652, -0.8451, -2.6595, 1.8144, 0.9674
LEASE, STIM, LOW, 1, 3.6619, -2.1069, -2.2050, 0.0981, 0.4003
EASY, FOIL, LOW, 1, 0.7857, NA, NA, NA, NA
SYSTEM, STIM, LOW, 6, 1.2245, 1.4568, -0.5514, 2.0082, 0.3503
CARD, STIM, HIGH, 6, 1.1285, 1.0805, 0.5217, 0.5588, 0.3503
AURAL, FOIL, LOW, 1, 1.1389, NA, NA, NA, NA
BELLY, STIM, HIGH, 2, 1.7507, 0.7349, 3.1000, -2.3650, 0.3336
LED, STIM, LOW, 3, 1.1222, -3.0037, -1.0887, -1.9150, 0.5504
HONOUR, STIM, LOW, 6, 1.1211, -0.2055, -0.6344, 0.4288, 0.2335
DOCTOR, FOIL, HIGH, 1, 1.0397, NA, NA, NA, NA
PLIERS, FOIL, HIGH, 1, 1.4789, NA, NA, NA, NA
WOE, FOIL, LOW, 5, 2.5997, NA, NA, NA, NA
THEY, STIM, LOW, 2, 1.4018, 0.8216, 1.9890, -1.1674, 0.3336
ADVERB, STIM, LOW, 6, 0.9272, 1.6312, 1.6684, -0.0372, 0.4337
VALLEY, STIM, HIGH, 6, 0.6583, 1.9770, 0.3896, 1.5873, 0.3169
TRAIN, FOIL, HIGH, 1, 2.1276, NA, NA, NA, NA
DITCH, FOIL, HIGH, 3, 1.4595, NA, NA, NA, NA
WHEAT, FOIL, HIGH, 3, 1.2418, NA, NA, NA, NA
KNOWN, FOIL, LOW, 3, 0.8625, NA, NA, NA, NA
CUSTOM, FOIL, LOW, 1, 1.9811, NA, NA, NA, NA
PROXY, FOIL, LOW, 3, 3.5736, NA, NA, NA, NA
BOARD, FOIL, HIGH, 1, 1.8449, NA, NA, NA, NA
WALL, STIM, HIGH, 6, 1.1777, 1.7004, 2.5585, -0.8581, 0.0500
WITHER, STIM, LOW, 6, 0.9378, 1.4111, 0.3805, 1.0306, 0.3836
COACH, FOIL, HIGH, 1, 1.0215, NA, NA, NA, NA
DIME, STIM, HIGH, 6, 0.9166, -0.2115, 0.3187, -0.5302, 0.4003
SKUNK, FOIL, HIGH, 2, 0.8232, NA, NA, NA, NA
LADY, FOIL, HIGH, 2, 0.9114, NA, NA, NA, NA
ASSENT, FOIL, LOW, 2, 0.7866, NA, NA, NA, NA
HAD, FOIL, LOW, 2, 0.4648, NA, NA, NA, NA
MEEK, FOIL, LOW, 2, 0.5781, NA, NA, NA, NA
SOIL, FOIL, HIGH, 2, 0.4121, NA, NA, NA, NA
RISE, STIM, LOW, 1, 0.8635, 2.4921, -0.6248, 3.1170, 0.1334
GYBE, STIM, LOW, 2, 0.5979, -0.6169, 1.7295, -2.3464, 0.1001
PIPE, STIM, HIGH, 6, 1.1598, -1.6228, 2.7447, 1.9158, 0.3503
DART, STIM, HIGH, 6, 0.7521, 0.7783, -2.5002, -3.0048, 0.4503
AWL, STIM, LOW, 4, 1.0903, -1.4486, -0.9397, -0.5089, 2.9189
VACANT, STIM, LOW, 6, 0.8418, 1.4629, 0.3693, 1.0935, 0.5838
SHORT, STIM, LOW, 6, 0.7509, 1.1799, -1.5045, 2.6844, 0.3002
PEER, FOIL, LOW, 2, 1.0169, NA, NA, NA, NA
SAME, FOIL, LOW, 1, 2.8975, NA, NA, NA, NA
WINDOW, FOIL, HIGH, 1, 1.2801, NA, NA, NA, NA
WEST, FOIL, LOW, 2, 1.5519, NA, NA, NA, NA
