word, type, condition, recog_rating, recog_RT, target_angle, response_angle, response_error, response_RT
LIRE, STIM, LOW, 6, 4.8576, -2.5434, 1.6952, 2.0446, 0.7172
MOST, FOIL, LOW, 3, 3.8084, NA, NA, NA, NA
DRUG, STIM, HIGH, 6, 1.7415, -0.8670, -1.7750, 0.9080, 0.5337
MARKET, STIM, HIGH, 6, 2.0429, -0.0565, -0.0304, -0.0260, 0.6839
MASH, FOIL, LOW, 1, 2.3011, NA, NA, NA, NA
SNAIL, STIM, HIGH, 6, 1.9700, 2.8552, -0.8779, -2.5501, 0.3503
TENNIS, STIM, HIGH, 1, 1.0259, -1.0020, 1.8221, -2.8241, 2.6687
SHOE, STIM, HIGH, 6, 1.4005, 1.4513, 2.6894, -1.2381, 0.8506
TIME, STIM, LOW, 6, 1.7038, -2.8582, -0.1550, -2.7032, 1.8014
SPONGE, FOIL, HIGH, 1, 1.5490, NA, NA, NA, NA
FAZE, FOIL, LOW, 3, 1.5898, NA, NA, NA, NA
SILVER, FOIL, HIGH, 4, 2.9272, NA, NA, NA, NA
BRIEF, FOIL, LOW, 3, 1.2637, NA, NA, NA, NA
EGO, STIM, LOW, 6, 1.4711, 2.4101, 0.7336, 1.6765, 0.8840
BOOK, STIM, HIGH, 3, 5.6341, -2.4761, 1.2427, 2.5644, 0.6005
BOTTLE, FOIL, HIGH, 2, 2.6708, NA, NA, NA, NA
CART, FOIL, HIGH, 2, 1.9373, NA, NA, NA, NA
TALENT, FOIL, LOW, 3, 2.5462, NA, NA, NA, NA
HOSE, STIM, HIGH, 2, 0.9390, -0.8851, -0.9367, 0.0516, 0.7839
PENCIL, FOIL, HIGH, 1, 1.2304, NA, NA, NA, NA
MONTH, FOIL, LOW, 2, 2.8093, NA, NA, NA, NA
LUNCH, STIM, HIGH, 6, 1.4684, 1.2472, 2.3673, -1.1200, 1.0675
RUSH, STIM, LOW, 2, 2.8768, 2.8860, 2.9473, -0.0612, 0.7839
TOIL, STIM, LOW, 3, 1.3183, 2.9214, -2.8367, -0.5251, 0.5838
BOAT, FOIL, HIGH, 3, 8.7282, NA, NA, NA, NA
BALL, FOIL, HIGH, 4, 2.3129, NA, NA, NA, NA
ORNATE, FOIL, LOW, 3, 1.8836, NA, NA, NA, NA
PEWIT, FOIL, LOW, 1, 2.1721, NA, NA, NA, NA
WATT, STIM, LOW, 6, 1.3024, -1.8150, -2.4301, 0.6151, 1.8681
MENACE, FOIL, LOW, 2, 2.0473, NA, NA, NA, NA
YONDER, STIM, LOW, 1, 3.1745, 1.8394, 1.5503, 0.2891, 1.2843
PINE, FOIL, HIGH, 2, 1.1834, NA, NA, NA, NA
FOLLY, STIM, LOW, 3, 1.2147, -1.7181, -0.4590, -1.2591, 0.6005
WARE, FOIL, LOW, 2, 0.9982, NA, NA, NA, NA
KEEN, STIM, LOW, 6, 1.4719, 1.6585, -2.3044, -2.3203, 1.0008
SAVE, STIM, LOW, 2, 1.7546, -2.8436, 1.2047, 2.2348, 1.3010
LIQUID, STIM, HIGH, 6, 2.0776, 2.0689, 0.4335, 1.6355, 1.5345
BOY, FOIL, HIGH, 2, 1.7151, NA, NA, NA, NA
COME, FOIL, LOW, 1, 2.6910, NA, NA, NA, NA
NAPKIN, STIM, HIGH, 1, 9.2391, -2.5831, 1.9156, 1.7845, 0.9841
ALLOW, FOIL, LOW, 3, 3.3601, NA, NA, NA, NA
IRON, STIM, HIGH, 6, 1.5756, 1.2010, 2.9575, -1.7566, 0.6005
