word, type, condition, recog_rating, recog_RT, target_angle, response_angle, response_error, response_RT
PIDGIN, STIM, LOW, 6, 2.0090, 0.7715, 1.5039, -0.7324, 0.6672
BUT, STIM, LOW, 6, 0.5917, 2.5203, 1.0095, 1.5107, 0.5171
CEMENT, STIM, HIGH, 6, 0.7747, 0.5083, -0.4520, 0.9603, 1.0174
FRUIT, STIM, HIGH, 6, 0.4998, -0.7166, -0.8945, 0.1779, 0.3836
GENTLE, STIM, LOW, 6, 0.6433, -1.4872, 1.7091, 3.0869, 0.6505
THUD, FOIL, LOW, 1, 0.5381, NA, NA, NA, NA
POCKET, FOIL, HIGH, 1, 0.6225, NA, NA, NA, NA
EMPIRE, STIM, LOW, 6, 0.6582, -0.3331, 0.6683, -1.0014, 0.6338
CRUSH, FOIL, LOW, 1, 1.6352, NA, NA, NA, NA
BERRY, STIM, HIGH, 6, 0.5378, -0.5506, -0.3527, -0.1979, 1.4344
BY, FOIL, LOW, 1, 1.0091, NA, NA, NA, NA
PEAR, FOIL, HIGH, 2, 1.0341, NA, NA, NA, NA
OUT, FOIL, LOW, 2, 0.7785, NA, NA, NA, NA
WILLOW, FOIL, HIGH, 3, 1.1844, NA, NA, NA, NA
MISERY, FOIL, LOW, 2, 0.7521, NA, NA, NA, NA
DUMB, STIM, LOW, 6, 0.8454, -0.3232, 0.3364, -0.6597, 1.4344
LIMB, FOIL, HIGH, 1, 0.8975, NA, NA, NA, NA
REMEX, FOIL, LOW, 1, 0.7021, NA, NA, NA, NA
HAND, STIM, HIGH, 4, 3.0243, 1.4458, 2.1617, -0.7159, 0.8673
BRIBE, STIM, LOW, 6, 0.7426, 2.0575, -0.5503, 2.6077, 0.9007
SKUNK, STIM, HIGH, 6, 2.3149, 1.8602, -0.3430, 2.2033, 1.2009
MEEK, STIM, LOW, 6, 0.8216, 1.9683, -0.3853, 2.3536, 0.4670
FLEECE, STIM, HIGH, 6, 0.5556, 2.4297, 0.8800, 1.5497, 0.4670
TEMPLE, FOIL, HIGH, 1, 0.6677, NA, NA, NA, NA
TRUCK, STIM, HIGH, 4, 2.2829, 2.3889, -0.0780, 2.4669, 0.3169
CEREAL, STIM, HIGH, 6, 0.8671, -0.1771, -1.0278, 0.8507, 0.4670
BURROW, STIM, LOW, 6, 0.5148, 1.5203, 1.7539, -0.2336, 0.4670
MUD, FOIL, HIGH, 1, 0.8118, NA, NA, NA, NA
BRAIN, STIM, HIGH, 6, 0.5356, -0.3441, 2.3268, -2.6709, 0.6672
PEARL, STIM, HIGH, 2, 1.9544, -3.0080, -1.7452, -1.2628, 0.5337
OKAY, FOIL, LOW, 3, 0.9211, NA, NA, NA, NA
STRIPE, FOIL, HIGH, 2, 1.1058, NA, NA, NA, NA
SMUT, FOIL, LOW, 1, 0.7101, NA, NA, NA, NA
FOOT, FOIL, HIGH, 2, 0.7706, NA, NA, NA, NA
NURSE, STIM, HIGH, 5, 2.0048, 1.6998, 1.8628, -0.1630, 0.6839
AXE, FOIL, HIGH, 2, 0.8243, NA, NA, NA, NA
STAND, FOIL, LOW, 2, 0.6655, NA, NA, NA, NA
DROP, FOIL, LOW, 2, 0.6957, NA, NA, NA, NA
LIVER, STIM, HIGH, 6, 0.6122, -1.3530, 0.5794, -1.9324, 0.3169
PIECE, FOIL, LOW, 6, 0.6999, NA, NA, NA, NA
SLEIGH, STIM, HIGH, 6, 1.3177, -1.2930, 2.3051, 2.6851, 0.7172
NONE, STIM, LOW, 6, 0.7077, 2.1809, 0.8921, 1.2888, 0.3836
BOAST, FOIL, LOW, 1, 0.8553, NA, NA, NA, NA
BEAK, FOIL, HIGH, 2, 0.9011, NA, NA, NA, NA
TOE, FOIL, HIGH, 1, 0.8403, NA, NA, NA, NA
BEST, STIM, LOW, 6, 0.5689, 0.3555, 0.9263, -0.5707, 1.1342
ACUMEN, STIM, LOW, 6, 0.5362, -1.5403, 0.1141, -1.6544, 0.5504
SNEEZE, STIM, HIGH, 6, 0.5233, 0.8763, -0.4567, 1.3329, 0.7005
NICE, STIM, LOW, 6, 0.5969, -1.9013, -1.2029, -0.6984, 0.5838
CLIFF, FOIL, HIGH, 1, 1.0219, NA, NA, NA, NA
MOOSE, FOIL, HIGH, 1, 1.0547, NA, NA, NA, NA
SOON, FOIL, LOW, 1, 0.6687, NA, NA, NA, NA
HELP, STIM, LOW, 6, 0.5105, -1.5276, -0.8181, -0.7095, 0.5671
MALICE, STIM, LOW, 6, 0.7689, 2.3238, -1.9205, -2.0389, 0.5838
GOAT, FOIL, HIGH, 2, 0.7325, NA, NA, NA, NA
HUSH, FOIL, LOW, 2, 2.2864, NA, NA, NA, NA
ASPECT, FOIL, LOW, 3, 1.0582, NA, NA, NA, NA
GORAL, FOIL, LOW, 1, 0.8587, NA, NA, NA, NA
PLUG, STIM, HIGH, 6, 0.6942, 2.6246, 1.6332, 0.9914, 0.6505
TRUTH, STIM, LOW, 2, 1.0757, 2.9824, 1.6592, 1.3232, 0.3002
RULE, FOIL, LOW, 2, 1.7146, NA, NA, NA, NA
MUG, FOIL, HIGH, 2, 1.1089, NA, NA, NA, NA
CAGE, STIM, HIGH, 6, 0.7387, -0.5386, -1.3295, 0.7909, 0.3836
WINDOW, STIM, HIGH, 4, 1.3734, -2.6841, 1.4006, 2.1985, 0.6672
RUM, FOIL, HIGH, 2, 0.8196, NA, NA, NA, NA
