word, type, condition, recog_rating, recog_RT, target_angle, response_angle, response_error, response_RT
ARTIST, STIM, HIGH, 6, 1.4221, -0.3885, -0.9758, 0.5873, 0.5171
THROAT, FOIL, HIGH, 1, 1.1800, NA, NA, NA, NA
WEED, FOIL, HIGH, 1, 0.8364, NA, NA, NA, NA
SNAIL, FOIL, HIGH, 1, 1.0214, NA, NA, NA, NA
WINE, STIM, HIGH, 6, 0.6342, -0.8948, -1.0868, 0.1920, 0.3836
THORN, FOIL, HIGH, 1, 1.4735, NA, NA, NA, NA
LUNGE, STIM, LOW, 6, 0.6424, -2.4063, -2.1398, -0.2666, 0.3836
CHERRY, FOIL, HIGH, 1, 0.6997, NA, NA, NA, NA
MOST, STIM, LOW, 6, 1.0512, 3.0380, 3.0012, 0.0369, 0.4837
MOON, STIM, HIGH, 6, 0.6734, -0.8522, -1.0727, 0.2205, 0.6672
HOUR, FOIL, LOW, 1, 0.6854, NA, NA, NA, NA
ASH, STIM, HIGH, 6, 1.2866, -1.8206, -2.1671, 0.3466, 0.3669
SLEIGH, FOIL, HIGH, 1, 0.6588, NA, NA, NA, NA
HALF, STIM, LOW, 6, 0.6030, -2.8864, -3.1160, 0.2296, 0.8840
SHOE, STIM, HIGH, 6, 0.7201, 2.1293, 2.3820, -0.2527, 4.4201
CHANCE, STIM, LOW, 6, 0.7951, 1.3888, 0.7781, 0.6107, 0.4337
TRUE, STIM, LOW, 6, 1.8784, -0.3235, -0.7103, 0.3868, 0.4670
SLOE, FOIL, LOW, 1, 0.7138, NA, NA, NA, NA
FINE, FOIL, LOW, 1, 0.9620, NA, NA, NA, NA
GEM, FOIL, HIGH, 1, 0.5483, NA, NA, NA, NA
AYE, FOIL, LOW, 1, 1.6728, NA, NA, NA, NA
HARD, FOIL, LOW, 1, 0.7125, NA, NA, NA, NA
SCORN, FOIL, LOW, 1, 0.7758, NA, NA, NA, NA
ADZE, FOIL, LOW, 1, 0.5130, NA, NA, NA, NA
PICUL, STIM, LOW, 6, 0.5734, 0.2044, 0.8589, -0.6545, 0.3669
WONDER, FOIL, LOW, 1, 0.5936, NA, NA, NA, NA
CAMP, STIM, HIGH, 6, 0.5747, -1.2506, -0.7925, -0.4582, 0.3336
TUMBLE, STIM, LOW, 6, 2.7102, 2.4488, 2.0275, 0.4213, 0.3002
WALL, STIM, HIGH, 6, 0.7622, 2.1644, 2.1459, 0.0186, 0.5004
SNORT, STIM, LOW, 6, 0.5491, 1.3577, 0.9541, 0.4035, 0.9174
JACKET, FOIL, HIGH, 1, 1.8862, NA, NA, NA, NA
SNEEZE, FOIL, HIGH, 1, 1.0834, NA, NA, NA, NA
PERRY, STIM, LOW, 6, 0.6102, -0.1403, -0.5395, 0.3992, 0.4503
RECALL, FOIL, LOW, 1, 0.7467, NA, NA, NA, NA
LINEN, STIM, HIGH, 6, 0.6840, -1.1391, -1.1980, 0.0589, 0.3836
STEAM, FOIL, HIGH, 1, 1.1254, NA, NA, NA, NA
BURROW, STIM, LOW, 6, 0.7004, -1.0101, -1.1279, 0.1178, 0.7506
STUNT, STIM, LOW, 6, 0.6479, -0.7842, -0.8333, 0.0492, 0.5671
GLASS, FOIL, HIGH, 1, 0.7092, NA, NA, NA, NA
CRANE, STIM, HIGH, 6, 0.5671, 1.5840, 1.4039, 0.1801, 0.6338
LEG, FOIL, HIGH, 1, 0.9150, NA, NA, NA, NA
METIS, STIM, LOW, 6, 2.2137, 1.1601, 1.0769, 0.0833, 1.1842
BREAST, STIM, HIGH, 6, 1.4294, -1.5081, -1.8540, 0.3458, 0.2502
SPLIT, FOIL, LOW, 1, 0.7300, NA, NA, NA, NA
CAKE, STIM, HIGH, 6, 0.8128, -0.8735, -1.0259, 0.1524, 0.8673
OKAY, FOIL, LOW, 1, 0.6859, NA, NA, NA, NA
TARN, FOIL, LOW, 1, 1.0085, NA, NA, NA, NA
RAZE, STIM, LOW, 6, 0.5471, 1.7409, 1.0100, 0.7308, 0.5171
SLOUGH, FOIL, LOW, 1, 0.5583, NA, NA, NA, NA
BYRE, STIM, LOW, 6, 0.4964, -0.3420, -0.3492, 0.0072, 0.3836
PIPE, STIM, HIGH, 6, 0.6745, -2.8226, -2.7044, -0.1182, 0.4170
RISE, STIM, LOW, 6, 0.5532, 0.7142, 1.0598, -0.3456, 0.3503
DECREE, FOIL, LOW, 1, 0.5688, NA, NA, NA, NA
HARE, STIM, HIGH, 6, 0.6760, -0.4333, -0.6166, 0.1834, 0.3169
GYBE, FOIL, LOW, 1, 0.8502, NA, NA, NA, NA
SALARY, FOIL, LOW, 1, 0.8390, NA, NA, NA, NA
ADVICE, FOIL, LOW, 1, 0.6199, NA, NA, NA, NA
REPAIR, STIM, LOW, 6, 0.7409, 0.8299, 1.8563, -1.0264, 5.8378
APEX, STIM, LOW, 6, 0.6049, -2.6712, -2.5177, -0.1534, 0.4337
SOUP, FOIL, HIGH, 1, 0.7571, NA, NA, NA, NA
RUBY, FOIL, HIGH, 1, 0.8233, NA, NA, NA, NA
OUR, FOIL, LOW, 1, 1.1575, NA, NA, NA, NA
RIVER, STIM, HIGH, 6, 1.5535, 1.9947, 0.7457, 1.2489, 0.4337
SURE, FOIL, LOW, 1, 1.1566, NA, NA, NA, NA
GIVE, FOIL, LOW, 1, 0.8215, NA, NA, NA, NA
PANTS, STIM, HIGH, 6, 0.7129, -1.6643, -1.6926, 0.0283, 0.5171
HEEL, STIM, HIGH, 6, 0.6635, 2.2702, 1.8632, 0.4070, 0.4503
NICE, FOIL, LOW, 1, 0.8561, NA, NA, NA, NA
BARN, FOIL, HIGH, 1, 0.7732, NA, NA, NA, NA
DEITY, STIM, LOW, 6, 0.6185, 2.3555, 2.3309, 0.0245, 0.3503
PERIOD, STIM, LOW, 6, 0.4876, -2.3774, -1.8652, -0.5123, 0.6171
DOLLAR, STIM, HIGH, 6, 0.5514, 2.4745, 2.2551, 0.2194, 0.4170
PLEDGE, STIM, LOW, 6, 0.4389, 0.7478, 1.9369, -1.1891, 0.4837
SLUSH, FOIL, HIGH, 1, 0.7287, NA, NA, NA, NA
BY, STIM, LOW, 6, 0.5478, 2.4832, 0.7558, 1.7275, 2.1516
TOWER, STIM, HIGH, 6, 0.6878, 2.0385, 1.9302, 0.1083, 0.3836
SHIP, FOIL, HIGH, 1, 0.9639, NA, NA, NA, NA
SACK, FOIL, HIGH, 1, 1.1240, NA, NA, NA, NA
MOTIVE, FOIL, LOW, 1, 3.3814, NA, NA, NA, NA
NO, STIM, LOW, 6, 0.5802, -0.7261, -0.6435, -0.0826, 0.3669
TRASH, FOIL, HIGH, 1, 1.6240, NA, NA, NA, NA
HERD, STIM, HIGH, 6, 0.6389, 2.9540, 2.9997, -0.0457, 0.2835
SYNOD, FOIL, LOW, 1, 0.8412, NA, NA, NA, NA
STORK, STIM, HIGH, 6, 0.7700, 2.7753, 3.1136, -0.3382, 0.4670
DOOR, FOIL, HIGH, 1, 0.6979, NA, NA, NA, NA
MULE, STIM, HIGH, 6, 0.5238, -0.0875, 0.2314, -0.3189, 0.3669
CRAB, STIM, HIGH, 6, 0.6064, -2.2170, -2.3011, 0.0841, 0.3503
PALL, STIM, LOW, 6, 0.6253, -0.8398, -0.5476, -0.2923, 1.6679
STAIR, FOIL, HIGH, 1, 0.6880, NA, NA, NA, NA
CASKET, STIM, HIGH, 6, 0.6105, 1.9904, 2.0906, -0.1002, 2.9356
DUAL, STIM, LOW, 6, 0.6265, -1.6861, -1.8878, 0.2017, 0.2836
TRAIN, FOIL, HIGH, 6, 0.6962, NA, NA, NA, NA
GOLD, FOIL, HIGH, 1, 0.7728, NA, NA, NA, NA
VINE, STIM, HIGH, 6, 0.6697, 2.1563, 2.2642, -0.1079, 0.5337
BHANG, STIM, LOW, 6, 0.8608, -2.0680, -2.2041, 0.1361, 0.2335
BOTANY, STIM, LOW, 6, 0.6333, 1.1842, 1.0567, 0.1274, 0.2502
VIOLIN, FOIL, HIGH, 1, 0.7305, NA, NA, NA, NA
BOWL, FOIL, HIGH, 1, 0.9076, NA, NA, NA, NA
WHEAT, FOIL, HIGH, 1, 1.0397, NA, NA, NA, NA
PURL, FOIL, LOW, 1, 0.6562, NA, NA, NA, NA
HEART, STIM, HIGH, 6, 2.8926, -1.5636, -1.6957, 0.1321, 0.3002
STREET, STIM, HIGH, 6, 1.8108, -3.1083, 2.1671, 1.0077, 1.5345
WALLET, STIM, HIGH, 6, 0.6520, 2.9300, 2.2529, 0.6771, 0.2669
BEAR, FOIL, HIGH, 1, 0.6899, NA, NA, NA, NA
WIFE, STIM, HIGH, 6, 0.6815, 1.1975, 0.6475, 0.5500, 0.9507
MAN, FOIL, HIGH, 1, 1.0155, NA, NA, NA, NA
PLIERS, STIM, HIGH, 6, 0.7285, -1.9373, -2.0134, 0.0761, 0.3836
YONDER, FOIL, LOW, 1, 0.7145, NA, NA, NA, NA
KING, STIM, HIGH, 6, 0.6632, -2.1264, -2.1155, -0.0109, 0.3002
SO, STIM, LOW, 6, 0.5224, 0.0751, -0.1851, 0.2602, 0.2168
PEPPER, FOIL, HIGH, 6, 0.6190, NA, NA, NA, NA
WAS, FOIL, LOW, 1, 0.7189, NA, NA, NA, NA
SPOOL, FOIL, HIGH, 1, 0.6406, NA, NA, NA, NA
PITY, FOIL, LOW, 1, 0.6319, NA, NA, NA, NA
NADIR, FOIL, LOW, 1, 0.4957, NA, NA, NA, NA
PYTHON, STIM, HIGH, 6, 0.5953, -2.3002, -2.4145, 0.1143, 0.3336
JEEP, FOIL, HIGH, 1, 1.1541, NA, NA, NA, NA
FAULT, STIM, LOW, 6, 0.5903, -1.0370, -0.9148, -0.1222, 0.8340
GILT, FOIL, LOW, 1, 0.7251, NA, NA, NA, NA
COURSE, STIM, LOW, 6, 0.4678, -0.6889, -0.7603, 0.0714, 0.4337
TURTLE, STIM, HIGH, 6, 1.2117, -2.4805, -2.4003, -0.0802, 0.6171
BREAD, FOIL, HIGH, 1, 4.3057, NA, NA, NA, NA
FISH, FOIL, HIGH, 1, 0.7715, NA, NA, NA, NA
SLAY, STIM, LOW, 6, 0.7376, 0.9693, 0.7413, 0.2280, 0.2669
GIRDLE, FOIL, HIGH, 1, 1.2938, NA, NA, NA, NA
PERISH, FOIL, LOW, 1, 0.8177, NA, NA, NA, NA
PEA, FOIL, HIGH, 1, 0.5709, NA, NA, NA, NA
THICK, STIM, LOW, 6, 0.7649, -0.7953, -0.8924, 0.0971, 0.2335
FROM, FOIL, LOW, 1, 0.9895, NA, NA, NA, NA
BOND, STIM, LOW, 6, 0.5797, -2.8247, -2.8622, 0.0375, 0.2669
NABOB, STIM, LOW, 6, 0.5507, 0.1144, 0.3488, -0.2343, 0.2835
CULT, STIM, LOW, 6, 0.5297, 0.7372, 0.7378, -0.0006, 0.5838
VAGUE, STIM, LOW, 6, 0.5479, -0.8766, -0.6052, -0.2714, 0.0667
SAUCE, FOIL, HIGH, 1, 0.6514, NA, NA, NA, NA
WEIGH, STIM, LOW, 1, 0.8353, 1.9437, 2.2162, -0.2725, 0.3669
CYLIX, FOIL, LOW, 1, 0.6887, NA, NA, NA, NA
FIRM, STIM, LOW, 6, 0.6822, 0.9544, 0.9523, 0.0021, 0.3336
SIGH, FOIL, LOW, 1, 0.9524, NA, NA, NA, NA
MEAT, STIM, HIGH, 6, 0.6750, 2.5049, 2.4623, 0.0426, 0.3669
MORAL, FOIL, LOW, 1, 0.7117, NA, NA, NA, NA
GARDEN, FOIL, HIGH, 1, 1.2610, NA, NA, NA, NA
PARE, FOIL, LOW, 1, 2.1931, NA, NA, NA, NA
ALONE, FOIL, LOW, 1, 0.6141, NA, NA, NA, NA
BRIBE, STIM, LOW, 6, 0.6324, 0.5699, 0.2362, 0.3338, 0.2002
TRAY, STIM, HIGH, 6, 0.8327, 1.2129, 0.0260, 1.1869, 1.0341
AH, FOIL, LOW, 1, 0.7285, NA, NA, NA, NA
TEMPT, STIM, LOW, 6, 0.6502, -2.1114, -2.1165, 0.0051, 0.7839
STEAL, FOIL, LOW, 1, 1.6018, NA, NA, NA, NA
CALM, STIM, LOW, 6, 0.8386, -0.3138, 0.5984, -0.9122, 0.3669
FLAG, STIM, HIGH, 6, 0.5410, 0.8450, 0.6487, 0.1963, 0.3336
TIGER, STIM, HIGH, 6, 0.9983, -2.0481, -2.2923, 0.2442, 0.2669
COAST, FOIL, HIGH, 1, 0.6011, NA, NA, NA, NA
FLASK, FOIL, HIGH, 1, 0.8817, NA, NA, NA, NA
WEB, STIM, HIGH, 6, 0.6081, 2.8779, 2.3451, 0.5328, 0.3836
MUCUS, STIM, HIGH, 6, 0.6284, 2.4426, 2.3451, 0.0975, 0.1334
TOMB, STIM, HIGH, 1, 2.5721, -2.0243, 3.1416, 1.1173, 0.1334
SKULL, FOIL, HIGH, 1, 0.9115, NA, NA, NA, NA
BUBAL, FOIL, LOW, 1, 0.5829, NA, NA, NA, NA
PLANT, STIM, HIGH, 1, 2.8398, 1.8888, -1.4782, -2.9161, 0.9841
BALL, FOIL, HIGH, 1, 0.7484, NA, NA, NA, NA
FOR, FOIL, LOW, 1, 2.8128, NA, NA, NA, NA
GLUT, STIM, LOW, 6, 0.7655, 2.1204, 2.0789, 0.0415, 0.2835
SALEP, STIM, LOW, 6, 0.6058, 2.6367, 2.2681, 0.3686, 0.3836
OF, FOIL, LOW, 1, 0.7624, NA, NA, NA, NA
STRING, STIM, HIGH, 6, 0.5638, -0.0852, 0.0471, -0.1323, 0.2335
LUNCH, FOIL, HIGH, 1, 1.4410, NA, NA, NA, NA
NEEDLE, FOIL, HIGH, 1, 0.6940, NA, NA, NA, NA
LESSON, STIM, LOW, 6, 0.4902, -2.8535, -2.6056, -0.2479, 0.3336
WHOM, STIM, LOW, 6, 0.5270, 1.0591, 0.8671, 0.1920, 0.1501
HOLD, FOIL, LOW, 1, 0.9350, NA, NA, NA, NA
SPIDER, FOIL, HIGH, 1, 0.6236, NA, NA, NA, NA
BEAST, FOIL, HIGH, 1, 0.8332, NA, NA, NA, NA
STOVE, STIM, HIGH, 6, 0.5910, -2.3645, -2.8590, 0.4946, 0.7339
TRIPOD, STIM, HIGH, 6, 0.6005, 1.1985, 1.0213, 0.1772, 0.3169
KNIFE, STIM, HIGH, 6, 1.9866, -2.4028, -2.2331, -0.1697, 0.5004
CAGE, FOIL, HIGH, 1, 4.0401, NA, NA, NA, NA
NAPKIN, FOIL, HIGH, 1, 0.6527, NA, NA, NA, NA
YARD, STIM, HIGH, 6, 0.7165, -1.7901, -1.7033, -0.0868, 0.3169
LOSS, STIM, LOW, 6, 7.0773, -2.2298, -2.3492, 0.1193, 0.5504
GOOF, FOIL, LOW, 1, 0.7782, NA, NA, NA, NA
ELBOW, STIM, HIGH, 6, 6.7119, -1.9143, -2.0304, 0.1161, 0.1501
WEAPON, FOIL, HIGH, 1, 0.6817, NA, NA, NA, NA
RADIO, STIM, HIGH, 6, 0.6381, 2.7723, 2.4809, 0.2914, 0.0834
VAULT, FOIL, HIGH, 1, 1.0541, NA, NA, NA, NA
PROUD, FOIL, LOW, 1, 2.2875, NA, NA, NA, NA
IVY, STIM, HIGH, 6, 0.6615, 0.2411, 0.6599, -0.4188, 0.3169
REVIEW, STIM, LOW, 1, 1.3540, 0.0085, 2.5191, -2.5106, 0.0500
BRUTAL, STIM, LOW, 6, 0.6065, 2.7156, -1.0237, -2.5438, 0.0500
WHO, FOIL, LOW, 1, 0.8514, NA, NA, NA, NA
ALWAYS, STIM, LOW, 6, 0.5775, 1.6237, 1.3842, 0.2394, 0.4003
SEVER, FOIL, LOW, 1, 4.6038, NA, NA, NA, NA
BOMB, FOIL, HIGH, 1, 0.5929, NA, NA, NA, NA
ELM, FOIL, HIGH, 1, 0.6644, NA, NA, NA, NA
NOSE, FOIL, HIGH, 1, 0.8881, NA, NA, NA, NA
GRAPE, FOIL, HIGH, 1, 0.7038, NA, NA, NA, NA
MORE, STIM, LOW, 1, 1.2524, 0.8201, 0.7108, 0.1093, 0.2168
SPARE, STIM, LOW, 6, 0.7308, -1.0554, 2.4824, 2.7454, 0.3002
LEARN, STIM, LOW, 6, 0.4563, -0.0956, -0.4657, 0.3701, 0.3169
VERY, FOIL, LOW, 1, 0.7860, NA, NA, NA, NA
BANK, STIM, HIGH, 6, 0.5617, 2.9251, -0.1556, 3.0807, 0.0667
DISC, STIM, HIGH, 1, 2.5898, 0.2092, -2.3533, 2.5625, 0.2669
PEON, FOIL, LOW, 1, 0.6769, NA, NA, NA, NA
ADDER, FOIL, HIGH, 1, 0.5575, NA, NA, NA, NA
EDICT, FOIL, LOW, 1, 0.5148, NA, NA, NA, NA
MANTLE, STIM, HIGH, 6, 0.5101, 1.2153, 1.0232, 0.1921, 0.9007
BILLED, FOIL, LOW, 1, 0.6526, NA, NA, NA, NA
GROCER, STIM, HIGH, 6, 0.5612, 0.6416, 0.8554, -0.2138, 0.3669
BEAVER, STIM, HIGH, 6, 0.5146, 0.4918, 0.8150, -0.3232, 0.1168
PENNY, STIM, HIGH, 6, 0.4893, 2.1294, 2.1887, -0.0593, 0.2335
ONCE, STIM, LOW, 6, 0.7130, 2.6077, -2.5132, -1.1623, 0.1835
PAST, FOIL, LOW, 1, 0.5260, NA, NA, NA, NA
PLAIN, STIM, LOW, 6, 0.8072, 1.0880, 0.7891, 0.2989, 0.4170
LEAL, FOIL, LOW, 1, 0.6864, NA, NA, NA, NA
LEASE, STIM, LOW, 6, 1.1187, -1.8239, 0.0000, -1.8239, 0.4337
POTATO, STIM, HIGH, 6, 0.4320, 2.5022, 2.4588, 0.0435, 0.4670
TAR, STIM, HIGH, 6, 0.5934, 0.4791, -0.6298, 1.1089, 0.0834
CIGAR, FOIL, HIGH, 1, 0.6551, NA, NA, NA, NA
JAW, FOIL, HIGH, 1, 0.7000, NA, NA, NA, NA
AWAY, FOIL, LOW, 1, 1.0107, NA, NA, NA, NA
AREA, FOIL, LOW, 1, 0.6269, NA, NA, NA, NA
EYE, FOIL, HIGH, 1, 1.2789, NA, NA, NA, NA
VIEW, STIM, LOW, 6, 0.4126, -0.0210, -0.0911, 0.0701, 0.3503
BIN, FOIL, HIGH, 1, 0.7175, NA, NA, NA, NA
SITE, STIM, LOW, 6, 0.6249, -2.6638, -2.8717, 0.2079, 0.4003
WALNUT, FOIL, HIGH, 1, 0.9912, NA, NA, NA, NA
RANCID, STIM, LOW, 6, 0.7503, 0.6161, 0.6674, -0.0513, 0.6005
DONOR, FOIL, LOW, 1, 0.9029, NA, NA, NA, NA
GRAFT, FOIL, LOW, 1, 0.6121, NA, NA, NA, NA
OH, FOIL, LOW, 1, 0.9946, NA, NA, NA, NA
SNUB, FOIL, LOW, 1, 0.6728, NA, NA, NA, NA
MEMBER, STIM, LOW, 6, 0.6214, 0.9758, -0.0255, 1.0014, 0.7339
TO, FOIL, LOW, 1, 0.5178, NA, NA, NA, NA
SEA, FOIL, HIGH, 1, 0.6562, NA, NA, NA, NA
CRIME, STIM, LOW, 6, 0.5680, -2.5835, -2.5622, -0.0213, 0.5504
DREARY, STIM, LOW, 6, 0.5309, -3.0544, -2.6779, -0.3764, 0.4837
WIG, STIM, HIGH, 6, 0.6054, -2.2539, -2.0163, -0.2376, 0.3002
THIS, FOIL, LOW, 1, 0.7397, NA, NA, NA, NA
CAR, STIM, HIGH, 6, 0.6008, 0.9784, 0.8865, 0.0919, 1.4344
FOAM, STIM, HIGH, 1, 0.8089, -3.1394, -3.0710, -0.0684, 0.4337
SELLER, STIM, LOW, 6, 0.6056, -0.1431, 0.2225, -0.3656, 1.1842
MEN, STIM, HIGH, 6, 2.1997, -0.7702, -0.8622, 0.0919, 0.0834
DEER, STIM, HIGH, 6, 0.3949, -0.4544, -0.3358, -0.1186, 0.5838
TANK, FOIL, HIGH, 1, 0.5441, NA, NA, NA, NA
FRAIL, FOIL, LOW, 1, 0.7131, NA, NA, NA, NA
FORTH, FOIL, LOW, 1, 0.6325, NA, NA, NA, NA
COUNT, FOIL, LOW, 1, 1.6037, NA, NA, NA, NA
SALE, STIM, LOW, 6, 0.6163, 2.8021, 2.4290, 0.3732, 0.4003
SALOON, STIM, HIGH, 6, 0.4953, -2.7464, -2.5637, -0.1827, 0.2002
NAVEL, FOIL, HIGH, 1, 0.5884, NA, NA, NA, NA
BODY, STIM, HIGH, 6, 0.5832, 0.1182, 0.0000, 0.1182, 0.1168
FIORD, FOIL, HIGH, 1, 0.5830, NA, NA, NA, NA
TALUK, FOIL, LOW, 1, 0.6338, NA, NA, NA, NA
RIFLE, STIM, HIGH, 6, 0.6400, -1.5410, -1.4488, -0.0923, 0.2168
FIRST, FOIL, LOW, 1, 1.3928, NA, NA, NA, NA
HAUL, STIM, LOW, 6, 0.4961, 1.6629, 1.5708, 0.0921, 0.0667
SAVORY, STIM, LOW, 6, 0.5161, -1.9537, -2.5292, 0.5755, 0.3002
MINNOW, STIM, HIGH, 6, 0.7125, -0.2810, -0.1594, -0.1216, 0.0500
WITHER, STIM, LOW, 6, 1.3642, -1.1033, -1.4677, 0.3644, 0.2002
ICE, FOIL, HIGH, 1, 0.7769, NA, NA, NA, NA
ALLEY, FOIL, HIGH, 1, 1.0024, NA, NA, NA, NA
WINDOW, STIM, HIGH, 6, 1.4833, -0.1190, 0.0050, -0.1239, 0.1001
BAG, STIM, HIGH, 6, 1.2534, -2.9726, -2.3266, -0.6461, 0.2335
JERID, FOIL, LOW, 1, 0.6038, NA, NA, NA, NA
BERRY, FOIL, HIGH, 1, 0.6017, NA, NA, NA, NA
TIMBER, FOIL, HIGH, 1, 0.6485, NA, NA, NA, NA
WANT, FOIL, LOW, 1, 1.4785, NA, NA, NA, NA
SORROW, STIM, LOW, 6, 0.7632, -0.3956, -0.3310, -0.0647, 0.0667
FRANK, FOIL, LOW, 6, 0.7199, NA, NA, NA, NA
ARRAY, STIM, LOW, 6, 0.7952, 2.4220, 2.3437, 0.0783, 0.5337
SCROLL, FOIL, HIGH, 1, 1.0528, NA, NA, NA, NA
PRIDE, STIM, LOW, 6, 3.1349, 0.9836, 1.3334, -0.3499, 1.6179
MARBLE, FOIL, HIGH, 1, 0.6880, NA, NA, NA, NA
BIRD, STIM, HIGH, 6, 0.9494, -1.7740, -1.3214, -0.4527, 1.0842
LUST, STIM, LOW, 6, 0.6159, 0.1326, 0.1956, -0.0629, 0.0500
OLIVE, FOIL, HIGH, 1, 1.1494, NA, NA, NA, NA
PEAR, STIM, HIGH, 6, 0.7860, 0.7413, 1.0479, -0.3065, 0.3169
ASSENT, FOIL, LOW, 1, 0.7142, NA, NA, NA, NA
GLOOM, STIM, LOW, 6, 1.0231, -0.6678, -0.4703, -0.1975, 0.1168
CARE, FOIL, LOW, 1, 1.3632, NA, NA, NA, NA
BRANDY, STIM, HIGH, 6, 0.8748, -0.5270, -1.0324, 0.5054, 0.0667
