word, type, condition, recog_rating, recog_RT, target_angle, response_angle, response_error, response_RT
BELLE, STIM, LOW, 6, 1.3628, 1.7272, 2.0185, -0.2913, 0.7339
FAIR, FOIL, LOW, 1, 0.6893, NA, NA, NA, NA
TRUTH, FOIL, LOW, 1, 0.9807, NA, NA, NA, NA
LIP, FOIL, HIGH, 1, 0.6373, NA, NA, NA, NA
MILK, STIM, HIGH, 6, 0.7347, 1.9947, 2.1299, -0.1353, 1.5845
KNIFE, STIM, HIGH, 6, 0.7237, 1.5737, 1.5708, 0.0029, 0.9841
JUNIOR, FOIL, LOW, 1, 0.7423, NA, NA, NA, NA
SIEGE, STIM, LOW, 6, 0.9593, 1.6735, 1.7171, -0.0436, 0.9507
FORCE, FOIL, LOW, 3, 2.1459, NA, NA, NA, NA
TOLL, STIM, LOW, 6, 1.1870, 1.6502, -1.6384, -2.9946, 0.5671
FLOOD, FOIL, HIGH, 1, 0.6495, NA, NA, NA, NA
ROCKET, STIM, HIGH, 6, 1.8293, -2.9217, -2.7476, -0.1741, 0.9340
RANGE, STIM, LOW, 6, 0.9253, 2.3469, 2.6406, -0.2936, 1.8014
USURY, STIM, LOW, 6, 1.1584, -2.9490, -2.7524, -0.1966, 0.8340
TACET, FOIL, LOW, 1, 0.8000, NA, NA, NA, NA
BASE, STIM, LOW, 6, 0.9190, 2.0758, 2.0276, 0.0482, 0.9507
FORBID, FOIL, LOW, 1, 0.9006, NA, NA, NA, NA
MOVE, FOIL, LOW, 1, 0.8646, NA, NA, NA, NA
BANK, STIM, HIGH, 6, 0.7692, -1.8154, -1.8628, 0.0474, 1.7347
PRAISE, FOIL, LOW, 1, 0.6231, NA, NA, NA, NA
MANUS, STIM, LOW, 6, 1.4097, -1.0174, -1.7351, 0.7177, 0.7839
COURSE, FOIL, LOW, 1, 0.6748, NA, NA, NA, NA
JOB, FOIL, LOW, 1, 0.5891, NA, NA, NA, NA
RIDDLE, STIM, LOW, 1, 0.8505, -0.3060, 2.5086, -2.8145, 4.1031
DRESS, FOIL, HIGH, 1, 0.6365, NA, NA, NA, NA
KNOWN, FOIL, LOW, 1, 0.6232, NA, NA, NA, NA
STAIR, STIM, HIGH, 5, 2.5171, 2.4305, -2.5044, -1.3483, 5.0038
TRUST, FOIL, LOW, 1, 1.0608, NA, NA, NA, NA
ENVY, STIM, LOW, 6, 2.2261, -0.3330, -0.4543, 0.1213, 1.0008
CRADLE, STIM, HIGH, 6, 1.1788, 2.9235, 2.8066, 0.1169, 0.9007
METHOD, STIM, LOW, 6, 1.2307, 0.9765, 0.7671, 0.2094, 1.2343
POOR, STIM, LOW, 6, 1.0301, -0.3818, -0.4313, 0.0495, 0.8840
LIQUID, FOIL, HIGH, 1, 0.7156, NA, NA, NA, NA
DRINK, FOIL, HIGH, 1, 0.8332, NA, NA, NA, NA
USUAL, FOIL, LOW, 3, 5.0260, NA, NA, NA, NA
REAPER, STIM, LOW, 4, 1.9266, -1.6737, 2.1165, 2.4930, 2.8355
BLOW, STIM, LOW, 1, 1.2148, 3.1112, -3.1104, -0.0617, 1.3177
STOLE, FOIL, LOW, 1, 0.7183, NA, NA, NA, NA
STOVE, FOIL, HIGH, 1, 0.7668, NA, NA, NA, NA
APE, STIM, HIGH, 6, 1.2264, -1.2690, -1.2392, -0.0297, 0.9674
RIVER, FOIL, HIGH, 6, 1.8194, NA, NA, NA, NA
BEING, FOIL, LOW, 1, 0.6331, NA, NA, NA, NA
SWORD, STIM, HIGH, 6, 0.7270, -2.7541, 2.6779, 0.8511, 2.1350
RAIN, STIM, HIGH, 6, 0.9322, 1.3626, 1.4768, -0.1143, 0.6505
WATER, STIM, HIGH, 6, 0.6521, 0.6271, -2.5950, -3.0611, 5.0372
ANELE, STIM, LOW, 6, 0.6383, -1.8196, -1.5185, -0.3011, 0.8340
EYE, FOIL, HIGH, 1, 0.5395, NA, NA, NA, NA
HUT, FOIL, HIGH, 1, 0.5566, NA, NA, NA, NA
CREAM, FOIL, HIGH, 1, 0.6009, NA, NA, NA, NA
DART, FOIL, HIGH, 1, 0.5726, NA, NA, NA, NA
KILT, FOIL, HIGH, 1, 0.6083, NA, NA, NA, NA
INSULT, STIM, LOW, 6, 0.6650, -1.4929, -1.5500, 0.0571, 0.9674
BRAIN, STIM, HIGH, 4, 3.6528, 2.1633, 1.2621, 0.9012, 1.9348
HAND, FOIL, HIGH, 1, 0.7961, NA, NA, NA, NA
BEAU, STIM, LOW, 6, 0.7948, -1.5018, -1.7815, 0.2797, 1.1008
LACK, STIM, LOW, 6, 0.7385, -0.0583, -0.4245, 0.3662, 1.2343
WILL, FOIL, LOW, 1, 0.7351, NA, NA, NA, NA
FERRY, STIM, HIGH, 6, 0.7138, -1.9943, -2.4262, 0.4319, 1.2343
LOSS, STIM, LOW, 6, 0.6683, -3.0063, -2.0017, -1.0046, 2.2350
PEAR, FOIL, HIGH, 1, 0.7196, NA, NA, NA, NA
MORBID, STIM, LOW, 6, 1.3336, 3.0664, 0.7169, 2.3495, 1.5512
QUICK, STIM, LOW, 6, 0.6383, 1.4312, 2.1041, -0.6729, 1.0675
BRA, FOIL, HIGH, 1, 0.5425, NA, NA, NA, NA
MEAL, FOIL, HIGH, 4, 2.0182, NA, NA, NA, NA
DEW, FOIL, HIGH, 1, 0.8568, NA, NA, NA, NA
PLACE, STIM, LOW, 6, 0.6779, 0.6819, 0.5695, 0.1125, 0.7339
TOUCH, STIM, LOW, 6, 0.6893, -0.2795, -1.1398, 0.8604, 0.7005
PARK, STIM, HIGH, 6, 0.6266, 0.6327, 0.5217, 0.1110, 0.6672
BED, FOIL, HIGH, 1, 0.7965, NA, NA, NA, NA
SUCKER, FOIL, LOW, 1, 0.6325, NA, NA, NA, NA
LUNG, STIM, HIGH, 6, 0.7262, -1.1358, -0.8224, -0.3134, 0.6839
BILLED, STIM, LOW, 6, 1.9198, 1.7998, 1.8959, -0.0961, 0.8340
MIEN, FOIL, LOW, 1, 0.6828, NA, NA, NA, NA
FEET, FOIL, HIGH, 1, 0.7063, NA, NA, NA, NA
MIRROR, STIM, HIGH, 6, 0.6065, 2.2275, 0.7388, 1.4887, 0.7005
CLAY, STIM, HIGH, 6, 1.6756, -1.0335, -0.3940, -0.6396, 2.2017
RAPID, FOIL, LOW, 1, 0.8321, NA, NA, NA, NA
MIND, FOIL, LOW, 1, 0.8226, NA, NA, NA, NA
DEAR, STIM, LOW, 6, 1.3017, -1.0607, -0.4426, -0.6181, 4.1532
BEAST, FOIL, HIGH, 1, 0.7559, NA, NA, NA, NA
GRADE, FOIL, LOW, 1, 0.8006, NA, NA, NA, NA
SWAMP, FOIL, HIGH, 1, 0.7525, NA, NA, NA, NA
OLIVE, FOIL, HIGH, 1, 0.5842, NA, NA, NA, NA
RIBBON, STIM, HIGH, 6, 0.9085, -1.8504, -0.5369, -1.3135, 1.0174
MINCE, STIM, LOW, 6, 0.7169, -1.7032, 1.1210, -2.8243, 0.6505
CALF, STIM, HIGH, 6, 0.8923, -0.1155, -0.0314, -0.0841, 0.7506
ANY, FOIL, LOW, 1, 0.5887, NA, NA, NA, NA
FOURTH, STIM, LOW, 6, 0.7179, -0.2043, -0.2740, 0.0697, 0.6672
BROKEN, STIM, LOW, 6, 0.6339, -0.6025, -0.8471, 0.2447, 0.5171
TREND, STIM, LOW, 6, 0.7989, 2.8924, 2.6595, 0.2329, 0.5504
MUCUS, STIM, HIGH, 6, 0.8155, -0.4900, 0.4590, -0.9490, 0.4003
ARRAY, FOIL, LOW, 1, 0.6982, NA, NA, NA, NA
GLASS, FOIL, HIGH, 1, 0.8169, NA, NA, NA, NA
CAGE, STIM, HIGH, 6, 0.6194, 1.2360, 1.1048, 0.1312, 0.7339
DOVE, FOIL, HIGH, 1, 0.7174, NA, NA, NA, NA
TAPIS, FOIL, LOW, 1, 0.5934, NA, NA, NA, NA
OIL, STIM, HIGH, 6, 1.3474, -1.7073, -1.7945, 0.0872, 1.8347
NADIR, STIM, LOW, 6, 1.3767, 1.1109, -1.6913, 2.8021, 1.0508
BOLT, FOIL, HIGH, 1, 0.6662, NA, NA, NA, NA
WOMAN, FOIL, HIGH, 1, 0.8093, NA, NA, NA, NA
CLOWN, STIM, HIGH, 6, 1.5963, -0.2152, 2.7320, -2.9472, 0.7339
VARY, FOIL, LOW, 1, 0.7819, NA, NA, NA, NA
BORNE, FOIL, LOW, 1, 0.6907, NA, NA, NA, NA
MAST, FOIL, HIGH, 1, 0.6556, NA, NA, NA, NA
HEIR, FOIL, LOW, 1, 0.6301, NA, NA, NA, NA
JERSEY, STIM, HIGH, 6, 0.7011, 0.0322, -3.1313, -3.1197, 1.0008
MOST, FOIL, LOW, 1, 0.7555, NA, NA, NA, NA
MOUSER, STIM, LOW, 6, 0.5887, -2.4189, 2.3230, 1.5413, 0.6171
JACKET, FOIL, HIGH, 1, 0.9079, NA, NA, NA, NA
CARE, FOIL, LOW, 1, 1.0229, NA, NA, NA, NA
CANAL, STIM, HIGH, 6, 0.5534, 3.0816, 3.1416, -0.0600, 4.4701
LIVER, STIM, HIGH, 6, 1.4886, 3.0721, 3.1416, -0.0695, 0.7839
THEORY, STIM, LOW, 6, 0.8447, -2.1026, -1.7783, -0.3243, 0.7005
THEIR, STIM, LOW, 6, 0.6197, 1.2476, 1.2066, 0.0410, 0.9174
QUILT, FOIL, HIGH, 1, 0.8900, NA, NA, NA, NA
DOCILE, FOIL, LOW, 1, 0.7446, NA, NA, NA, NA
ROBBER, FOIL, HIGH, 1, 0.7392, NA, NA, NA, NA
PACT, STIM, LOW, 4, 2.0456, -1.3887, -0.2573, -1.1314, 1.9515
SCENE, STIM, LOW, 6, 1.0716, 1.7418, 0.8170, 0.9249, 1.6846
KETTLE, STIM, HIGH, 6, 0.6552, -1.9913, -0.0085, -1.9827, 0.9674
COKE, FOIL, HIGH, 1, 0.6400, NA, NA, NA, NA
LOAFER, STIM, LOW, 6, 0.7862, 2.7648, 2.6311, 0.1337, 0.7172
LION, STIM, HIGH, 6, 1.7766, 2.0767, 2.0461, 0.0306, 0.6505
ABRUPT, STIM, LOW, 6, 0.7377, -0.8001, -0.7817, -0.0184, 1.0008
WINE, STIM, HIGH, 6, 0.5714, -0.9636, -0.7965, -0.1671, 0.8506
MEADOW, FOIL, HIGH, 1, 0.6526, NA, NA, NA, NA
SUGAR, STIM, HIGH, 6, 0.5631, -0.9548, -0.7671, -0.1877, 1.0008
FAULT, FOIL, LOW, 1, 0.8795, NA, NA, NA, NA
JEEP, STIM, HIGH, 6, 0.7297, 0.0185, -0.0364, 0.0549, 0.6839
POLE, FOIL, HIGH, 4, 3.1414, NA, NA, NA, NA
WOOL, FOIL, HIGH, 1, 0.7252, NA, NA, NA, NA
HIVE, STIM, HIGH, 6, 0.8792, -2.7646, 2.6873, 0.8313, 1.0008
GOOD, FOIL, LOW, 1, 0.8859, NA, NA, NA, NA
RATAL, FOIL, LOW, 1, 0.7026, NA, NA, NA, NA
ENTREE, FOIL, LOW, 1, 0.7963, NA, NA, NA, NA
CHINA, FOIL, HIGH, 1, 0.5712, NA, NA, NA, NA
CHILLY, STIM, LOW, 6, 1.1763, 2.8398, -2.3816, -1.0618, 0.8673
TITLE, STIM, LOW, 1, 0.6779, -1.7643, 1.1249, -2.8892, 3.4193
CANNON, STIM, HIGH, 6, 0.6172, -3.0634, -1.5915, -1.4719, 2.1183
CHALK, FOIL, HIGH, 1, 0.6571, NA, NA, NA, NA
COAT, FOIL, HIGH, 1, 1.4840, NA, NA, NA, NA
PURL, STIM, LOW, 6, 0.6525, -1.8108, 2.3562, 2.1161, 1.6179
GIN, STIM, HIGH, 6, 0.6877, -1.6107, -1.5190, -0.0916, 0.8006
TARN, FOIL, LOW, 1, 0.5616, NA, NA, NA, NA
NURSE, STIM, HIGH, 6, 0.6851, -0.0253, 0.0000, -0.0253, 0.6171
HONOUR, STIM, LOW, 6, 1.6911, -2.5717, -2.5665, -0.0052, 0.6672
JOCKEY, FOIL, HIGH, 1, 0.7096, NA, NA, NA, NA
SOP, STIM, LOW, 6, 0.7903, -2.9068, -2.6435, -0.2633, 0.6839
MEAT, STIM, HIGH, 6, 1.2268, 0.7074, 0.6486, 0.0589, 1.2843
UNCLE, STIM, HIGH, 6, 2.0446, 1.3462, 0.5166, 0.8296, 0.7005
UNIT, FOIL, LOW, 1, 0.5779, NA, NA, NA, NA
ITS, FOIL, LOW, 1, 0.6107, NA, NA, NA, NA
TAX, FOIL, LOW, 1, 1.7466, NA, NA, NA, NA
BRIBE, FOIL, LOW, 1, 0.6783, NA, NA, NA, NA
APEX, FOIL, LOW, 1, 1.2781, NA, NA, NA, NA
UNIQUE, FOIL, LOW, 1, 0.8003, NA, NA, NA, NA
AND, STIM, LOW, 6, 0.8584, 3.0851, -3.0656, -0.1325, 0.7672
FOAM, STIM, HIGH, 6, 0.9703, -1.8610, -1.7549, -0.1061, 0.9007
PAID, STIM, LOW, 6, 0.8554, 2.1121, 1.9970, 0.1151, 0.7339
