word, type, condition, recog_rating, recog_RT, target_angle, response_angle, response_error, response_RT
EQUITY, FOIL, LOW, 1, 4.1115, NA, NA, NA, NA
CAVE, STIM, HIGH, 1, 2.5445, 2.1081, -1.0304, 3.1385, 0.6171
SALE, FOIL, LOW, 1, 1.4602, NA, NA, NA, NA
MAN, STIM, HIGH, 6, 1.7571, -1.8253, -3.1118, 1.2864, 0.4837
TEMPLE, FOIL, HIGH, 1, 1.4102, NA, NA, NA, NA
GET, FOIL, LOW, 1, 2.7620, NA, NA, NA, NA
HELMET, FOIL, HIGH, 1, 0.6828, NA, NA, NA, NA
BAIL, STIM, LOW, 6, 0.9060, 1.0338, -0.0251, 1.0589, 1.3177
IOTA, STIM, LOW, 6, 1.2236, 1.5666, -0.0364, 1.6031, 2.2684
TRAWL, STIM, LOW, 6, 0.6400, 1.5962, 1.5081, 0.0881, 3.1691
MOTIVE, FOIL, LOW, 1, 0.7984, NA, NA, NA, NA
FLASK, FOIL, HIGH, 1, 0.9957, NA, NA, NA, NA
CLOWN, FOIL, HIGH, 1, 2.2118, NA, NA, NA, NA
CAR, STIM, HIGH, 5, 1.6820, 1.2186, -0.9940, 2.2126, 3.6528
CIGAR, STIM, HIGH, 6, 1.0570, -0.0480, -0.7780, 0.7301, 2.8188
EMPIRE, STIM, LOW, 6, 0.7383, -0.0474, 1.5970, -1.6444, 1.0842
KITTEN, FOIL, HIGH, 2, 2.4964, NA, NA, NA, NA
NAPKIN, STIM, HIGH, 5, 2.1072, -0.6490, 2.4303, -3.0792, 4.1198
MAIDEN, STIM, HIGH, 5, 1.3003, -1.6005, -0.0416, -1.5588, 1.6346
CARD, FOIL, HIGH, 4, 2.0071, NA, NA, NA, NA
SEA, STIM, HIGH, 6, 2.0370, -1.9807, -2.0672, 0.0865, 1.0675
RIBBON, STIM, HIGH, 5, 2.4006, 0.5507, -0.9102, 1.4608, 0.3669
NUMB, FOIL, LOW, 2, 1.1748, NA, NA, NA, NA
DOVE, STIM, HIGH, 5, 6.7390, 0.0868, -0.0345, 0.1213, 0.4003
BEE, STIM, HIGH, 5, 1.5500, -1.7774, -0.8841, -0.8933, 1.2009
BERRY, FOIL, HIGH, 5, 1.4632, NA, NA, NA, NA
