word, type, condition, recog_rating, recog_RT, target_angle, response_angle, response_error, response_RT
ACCORD, FOIL, LOW, 1, 1.4242, NA, NA, NA, NA
REGRET, FOIL, LOW, 1, 0.7252, NA, NA, NA, NA
WOOD, STIM, HIGH, 6, 0.5983, -1.8206, -2.0647, 0.2442, 0.8173
FROG, FOIL, HIGH, 1, 2.1796, NA, NA, NA, NA
TALE, FOIL, LOW, 1, 1.0449, NA, NA, NA, NA
MANTLE, STIM, HIGH, 6, 0.6096, -2.1674, -0.8930, -1.2744, 0.3503
WHIP, STIM, HIGH, 6, 0.7029, 3.0400, 2.7554, 0.2845, 0.4170
TOO, FOIL, LOW, 1, 0.6509, NA, NA, NA, NA
OWL, STIM, HIGH, 6, 0.5012, 2.7471, -2.3341, -1.2020, 0.3169
RARITY, FOIL, LOW, 1, 0.6563, NA, NA, NA, NA
SUPPER, STIM, HIGH, 6, 0.5656, -0.5116, 0.2929, -0.8045, 0.2669
COPPER, STIM, HIGH, 6, 0.5452, 1.2119, 1.2084, 0.0035, 0.7172
HEAVEN, STIM, LOW, 6, 0.5827, 2.9818, 2.8214, 0.1603, 0.3002
CHALK, STIM, HIGH, 6, 0.7297, -0.6148, -0.7603, 0.1455, 0.3336
CHOIR, FOIL, HIGH, 1, 0.6760, NA, NA, NA, NA
BEETLE, FOIL, HIGH, 1, 0.7597, NA, NA, NA, NA
TIMBER, STIM, HIGH, 6, 0.6141, -1.8640, -2.1559, 0.2919, 0.8006
DROP, STIM, LOW, 6, 1.3176, -1.7167, -1.8893, 0.1726, 0.5337
ANELE, FOIL, LOW, 1, 0.6043, NA, NA, NA, NA
ANCHOR, FOIL, HIGH, 1, 0.8242, NA, NA, NA, NA
PRAY, STIM, LOW, 6, 1.4933, 0.3101, -0.3730, 0.6831, 2.0015
TUFF, STIM, LOW, 6, 0.5296, 1.9440, 1.4627, 0.4813, 0.4670
SWAYED, FOIL, LOW, 1, 0.6328, NA, NA, NA, NA
DIVING, FOIL, HIGH, 1, 0.6045, NA, NA, NA, NA
DEED, FOIL, LOW, 1, 0.7428, NA, NA, NA, NA
STRAW, FOIL, HIGH, 1, 0.7552, NA, NA, NA, NA
FUDGE, FOIL, HIGH, 1, 0.7048, NA, NA, NA, NA
SOUTH, FOIL, LOW, 1, 0.6518, NA, NA, NA, NA
THREW, STIM, LOW, 6, 0.6370, -2.7336, -2.5213, -0.2123, 0.2835
CORAL, STIM, HIGH, 6, 0.5902, 0.6452, 2.1391, -1.4938, 0.3002
WRUNG, STIM, LOW, 6, 0.5551, 3.0392, 2.9362, 0.1030, 0.3002
SLEEVE, STIM, HIGH, 6, 0.5305, -1.3178, -1.9433, 0.6255, 0.3503
CURB, STIM, HIGH, 6, 0.5287, -1.3883, 2.7137, 2.1812, 2.5353
PYTHON, FOIL, HIGH, 1, 1.7780, NA, NA, NA, NA
KEG, STIM, HIGH, 5, 2.6906, -1.1458, -2.7380, 1.5922, 0.1668
CHOP, FOIL, HIGH, 1, 0.9968, NA, NA, NA, NA
SINGER, FOIL, HIGH, 1, 1.0883, NA, NA, NA, NA
STOVE, STIM, HIGH, 6, 0.7956, 1.3499, -1.2475, 2.5974, 0.2835
PLANK, STIM, HIGH, 6, 0.6032, 0.1550, -0.7854, 0.9404, 0.7506
CARE, FOIL, LOW, 2, 5.6353, NA, NA, NA, NA
LAMENT, FOIL, LOW, 1, 0.7326, NA, NA, NA, NA
THUMB, STIM, HIGH, 6, 0.5813, 2.6891, 2.9053, -0.2162, 0.3169
TAPIS, STIM, LOW, 6, 0.4986, -0.9722, -1.1734, 0.2013, 0.4003
LAWYER, STIM, HIGH, 1, 0.7611, 0.7724, 0.0357, 0.7367, 0.2335
RODE, FOIL, LOW, 2, 1.2454, NA, NA, NA, NA
NAPKIN, FOIL, HIGH, 1, 1.7351, NA, NA, NA, NA
AMUSE, STIM, LOW, 6, 0.5497, -0.5561, -1.0122, 0.4561, 0.2669
GYM, FOIL, HIGH, 6, 0.5359, NA, NA, NA, NA
RECORD, STIM, HIGH, 6, 1.1565, 2.0583, -2.7167, -1.5082, 0.3669
TREE, FOIL, HIGH, 1, 0.6767, NA, NA, NA, NA
TUSH, FOIL, LOW, 5, 1.0840, NA, NA, NA, NA
HAND, FOIL, HIGH, 1, 1.1754, NA, NA, NA, NA
REACH, STIM, LOW, 2, 1.3835, 2.4723, -1.9957, -1.8152, 0.3836
VIEW, FOIL, LOW, 1, 0.6674, NA, NA, NA, NA
FILM, FOIL, HIGH, 1, 0.6035, NA, NA, NA, NA
BOOK, STIM, HIGH, 4, 1.9290, -2.9148, -3.0315, 0.1167, 0.4337
AMITY, STIM, LOW, 6, 0.6217, -0.1387, 0.4819, -0.6207, 0.4170
PSALM, STIM, LOW, 6, 0.5617, 0.7657, -2.0436, 2.8093, 0.4503
TOE, STIM, HIGH, 6, 0.5890, 0.8332, -2.0322, 2.8655, 0.4003
SNAKE, FOIL, HIGH, 1, 0.8341, NA, NA, NA, NA
CHEEK, FOIL, HIGH, 1, 1.1032, NA, NA, NA, NA
NECK, STIM, HIGH, 6, 0.6599, 0.3134, -1.2409, 1.5544, 0.4837
LEAN, FOIL, LOW, 1, 0.6816, NA, NA, NA, NA
JAIL, STIM, HIGH, 6, 0.6917, -0.5946, -0.5046, -0.0900, 0.5004
WRONG, FOIL, LOW, 1, 0.7586, NA, NA, NA, NA
FAIL, STIM, LOW, 6, 0.9688, -0.2072, -0.7670, 0.5597, 0.5004
MEAT, STIM, HIGH, 6, 0.5591, 2.4298, 2.4449, -0.0150, 0.5671
GARLIC, FOIL, HIGH, 1, 0.6460, NA, NA, NA, NA
SAFE, FOIL, LOW, 1, 0.7693, NA, NA, NA, NA
CLAY, STIM, HIGH, 6, 0.5709, -1.9025, -2.0548, 0.1523, 0.6839
ZOO, FOIL, HIGH, 1, 0.5711, NA, NA, NA, NA
SERIES, FOIL, LOW, 1, 0.6357, NA, NA, NA, NA
CAFE, STIM, HIGH, 6, 0.7317, -1.3719, -1.1387, -0.2332, 0.5337
ANT, FOIL, HIGH, 1, 0.5889, NA, NA, NA, NA
OIL, STIM, HIGH, 6, 0.5552, -0.8932, -1.1686, 0.2753, 0.6839
PATENT, FOIL, LOW, 1, 0.6730, NA, NA, NA, NA
STEW, STIM, HIGH, 6, 0.6866, -0.9792, -0.1794, -0.7998, 0.3503
MONEY, STIM, HIGH, 4, 2.1629, -0.9749, -0.5483, -0.4265, 0.4337
TASK, FOIL, LOW, 1, 0.7705, NA, NA, NA, NA
PORCH, STIM, HIGH, 6, 0.7899, -1.1642, -2.1341, 0.9699, 0.3336
HILL, STIM, HIGH, 6, 1.1488, 1.7075, 1.6680, 0.0395, 0.4170
CORK, FOIL, HIGH, 1, 0.6316, NA, NA, NA, NA
MISERY, FOIL, LOW, 1, 0.5665, NA, NA, NA, NA
CROW, FOIL, HIGH, 1, 0.6897, NA, NA, NA, NA
DUMMY, STIM, HIGH, 6, 0.6425, 1.4099, 1.5211, -0.1112, 0.4170
WORK, STIM, LOW, 6, 0.5311, -0.5270, 1.9068, -2.4338, 0.5671
INFANT, FOIL, HIGH, 1, 0.5805, NA, NA, NA, NA
ADVERB, FOIL, LOW, 1, 0.8954, NA, NA, NA, NA
WAS, STIM, LOW, 6, 3.5444, -1.6113, -1.6694, 0.0581, 0.4170
PUPIL, FOIL, HIGH, 1, 0.6327, NA, NA, NA, NA
BUDGET, STIM, LOW, 6, 0.8323, -2.7523, 1.3633, 2.1676, 0.5838
PIANO, FOIL, HIGH, 1, 0.9270, NA, NA, NA, NA
QUEAN, STIM, LOW, 6, 0.7248, -0.9358, -0.8297, -0.1060, 0.3336
BODY, FOIL, HIGH, 1, 0.5946, NA, NA, NA, NA
CABIN, STIM, HIGH, 6, 0.6136, -0.2996, -0.9119, 0.6123, 0.3836
IT, STIM, LOW, 6, 0.5637, 1.1873, 1.2348, -0.0475, 0.4170
SPELL, FOIL, LOW, 1, 0.7930, NA, NA, NA, NA
ADORN, STIM, LOW, 6, 0.8789, -2.7176, -2.4669, -0.2508, 0.3503
PEEK, STIM, LOW, 6, 0.8194, -0.8544, -2.6320, 1.7776, 0.2669
DANCER, FOIL, HIGH, 1, 0.5561, NA, NA, NA, NA
LIKEN, STIM, LOW, 1, 1.0702, 0.7056, -0.5330, 1.2386, 0.2002
SLUSH, FOIL, HIGH, 1, 0.7805, NA, NA, NA, NA
DOLL, FOIL, HIGH, 1, 0.6379, NA, NA, NA, NA
STAR, STIM, HIGH, 1, 0.6820, -2.8361, 2.7284, 0.7187, 1.2176
CITE, FOIL, LOW, 1, 0.7985, NA, NA, NA, NA
IRIS, FOIL, HIGH, 1, 0.9846, NA, NA, NA, NA
MUST, STIM, LOW, 6, 0.6636, 2.3603, -2.5877, -1.3353, 0.4503
GIRL, FOIL, HIGH, 1, 0.7098, NA, NA, NA, NA
OVER, FOIL, LOW, 1, 0.6677, NA, NA, NA, NA
GRAVEL, FOIL, HIGH, 1, 0.6213, NA, NA, NA, NA
BOSOM, FOIL, HIGH, 1, 0.6051, NA, NA, NA, NA
FREE, STIM, LOW, 6, 1.4403, 2.3528, 2.2427, 0.1101, 0.3336
GIVER, STIM, LOW, 6, 0.9449, -2.1353, -1.8025, -0.3329, 0.3169
ONE, FOIL, LOW, 1, 0.6459, NA, NA, NA, NA
SLOW, STIM, LOW, 2, 1.8160, 0.0615, -2.5493, 2.6109, 0.2835
