word, type, condition, recog_rating, recog_RT, target_angle, response_angle, response_error, response_RT
RODE, STIM, LOW, 6, 4.2968, -1.7897, 1.0652, -2.8549, 0.7172
ERRAND, FOIL, LOW, 1, 2.0786, NA, NA, NA, NA
MEAT, FOIL, HIGH, 6, 1.2663, NA, NA, NA, NA
LEAL, STIM, LOW, 6, 0.7872, -0.4568, -0.5141, 0.0573, 1.9181
CAMP, STIM, HIGH, 6, 0.8162, 1.9975, 2.1327, -0.1352, 0.7005
MONK, FOIL, HIGH, 1, 0.9536, NA, NA, NA, NA
HEAL, STIM, LOW, 6, 0.8905, -0.4214, -2.6647, 2.2433, 0.5004
DEFEAT, FOIL, LOW, 1, 1.7656, NA, NA, NA, NA
HEIGHT, STIM, LOW, 6, 1.1440, -0.8040, -2.4485, 1.6446, 1.9348
CHERRY, FOIL, HIGH, 1, 1.8974, NA, NA, NA, NA
UNJUST, FOIL, LOW, 1, 0.8633, NA, NA, NA, NA
MINER, STIM, HIGH, 6, 0.9540, -0.3465, -0.6156, 0.2691, 0.6171
DRYAD, STIM, LOW, 6, 0.7101, -1.4403, -0.9907, -0.4496, 0.5337
TOLD, FOIL, LOW, 1, 1.1142, NA, NA, NA, NA
UNREST, FOIL, LOW, 1, 0.9093, NA, NA, NA, NA
MALLET, STIM, HIGH, 6, 0.8714, -2.4931, -0.4501, -2.0431, 0.5337
JAIL, STIM, HIGH, 6, 0.6948, -0.3132, -1.7037, 1.3905, 1.3010
JOLT, FOIL, LOW, 1, 1.0824, NA, NA, NA, NA
THEM, STIM, LOW, 6, 0.7120, 0.8685, 2.1690, -1.3005, 2.5019
PIER, FOIL, HIGH, 1, 0.8248, NA, NA, NA, NA
BOND, STIM, LOW, 6, 5.4167, -0.4067, -2.1686, 1.7618, 0.6505
SCENE, FOIL, LOW, 1, 0.8690, NA, NA, NA, NA
TAIL, STIM, HIGH, 6, 0.6027, 1.2020, 2.0858, -0.8837, 0.5004
LAMP, FOIL, HIGH, 1, 0.7953, NA, NA, NA, NA
RANCID, STIM, LOW, 6, 0.6663, 0.0633, 0.2462, -0.1829, 0.7172
ZONE, STIM, LOW, 6, 0.8357, -2.2479, 2.2749, 1.7604, 0.5504
AH, STIM, LOW, 6, 0.7524, 0.0142, -0.0099, 0.0240, 0.5838
