word, type, condition, recog_rating, recog_RT, target_angle, response_angle, response_error, response_RT
ELM, STIM, HIGH, 6, 1.2757, 2.3260, -2.1777, -1.7795, 0.4503
BASKET, FOIL, HIGH, 2, 0.9930, NA, NA, NA, NA
LEG, STIM, HIGH, 6, 0.7502, -2.6759, 0.9356, 2.6717, 0.6005
THE, STIM, LOW, 6, 0.6067, -0.2234, -0.8985, 0.6751, 1.8180
SCORN, STIM, LOW, 3, 1.6060, 1.2063, 2.3343, -1.1280, 1.3343
ABRUPT, FOIL, LOW, 2, 0.8734, NA, NA, NA, NA
PAGE, FOIL, HIGH, 2, 0.8789, NA, NA, NA, NA
SAND, STIM, HIGH, 6, 0.9461, 2.8079, 0.5308, 2.2771, 0.8173
GRADE, FOIL, LOW, 3, 1.0029, NA, NA, NA, NA
URBAN, FOIL, LOW, 2, 1.0701, NA, NA, NA, NA
LESSEN, STIM, LOW, 5, 1.2006, -2.9556, -1.4007, -1.5549, 0.6005
CEMENT, FOIL, HIGH, 4, 1.4729, NA, NA, NA, NA
TENURE, FOIL, LOW, 2, 1.0697, NA, NA, NA, NA
IDEAL, FOIL, LOW, 1, 1.0083, NA, NA, NA, NA
SHONE, FOIL, LOW, 2, 0.5787, NA, NA, NA, NA
PEP, STIM, LOW, 6, 0.8448, 2.3545, -1.2490, -2.6797, 0.4670
SANE, FOIL, LOW, 2, 0.6718, NA, NA, NA, NA
RADIO, STIM, HIGH, 2, 0.6796, -1.1023, -2.1631, 1.0608, 0.4503
LENGTH, STIM, LOW, 6, 1.0839, -1.6863, -2.7004, 1.0142, 0.5171
FETISH, STIM, LOW, 6, 0.5981, -0.1241, -0.2241, 0.1000, 0.4837
BAT, STIM, HIGH, 6, 1.4151, 1.1108, -1.5244, 2.6352, 1.4511
MENU, STIM, HIGH, 4, 1.7479, 0.3242, -0.9189, 1.2431, 0.4670
JAM, STIM, HIGH, 5, 1.1159, 0.9206, -1.8208, 2.7414, 0.5337
ADVERB, STIM, LOW, 6, 0.6826, -1.2792, 0.7890, -2.0682, 0.7172
TWO, STIM, LOW, 2, 0.9748, -1.5063, 2.8264, 1.9505, 0.9841
EDICT, FOIL, LOW, 1, 0.9823, NA, NA, NA, NA
AH, STIM, LOW, 5, 1.2001, -2.9824, 1.0891, 2.2116, 0.8006
CRYPT, FOIL, HIGH, 2, 1.0138, NA, NA, NA, NA
WEAK, STIM, LOW, 4, 1.1823, -2.2300, -2.6897, 0.4596, 1.0508
KNEE, FOIL, HIGH, 2, 0.9283, NA, NA, NA, NA
