word, type, condition, recog_rating, recog_RT, target_angle, response_angle, response_error, response_RT
FAWN, STIM, HIGH, 3, 3.3004, 2.5943, 0.9163, 1.6780, 0.5004
DECEIT, STIM, LOW, 6, 1.5054, -0.7549, -0.7041, -0.0508, 0.7672
COAST, FOIL, HIGH, 1, 0.6226, NA, NA, NA, NA
SALVE, FOIL, LOW, 1, 0.5640, NA, NA, NA, NA
TWO, STIM, LOW, 6, 0.5660, -0.5440, -0.4431, -0.1009, 0.7839
SHARK, FOIL, HIGH, 1, 0.5351, NA, NA, NA, NA
GRAZE, FOIL, LOW, 1, 0.5550, NA, NA, NA, NA
IS, STIM, LOW, 6, 0.4428, -0.1706, -0.3311, 0.1605, 1.0008
TING, FOIL, LOW, 1, 0.5220, NA, NA, NA, NA
TRY, STIM, LOW, 3, 2.0947, -2.5736, -0.3863, -2.1873, 0.6005
WONDER, STIM, LOW, 6, 0.6800, -1.5506, -1.5448, -0.0058, 0.6505
CARD, FOIL, HIGH, 1, 0.6413, NA, NA, NA, NA
MEN, STIM, HIGH, 6, 0.8282, -0.3106, -0.3169, 0.0063, 0.5671
FRIEZE, FOIL, LOW, 1, 0.5715, NA, NA, NA, NA
GLASS, FOIL, HIGH, 1, 0.5669, NA, NA, NA, NA
HOUND, STIM, HIGH, 6, 0.8788, -2.8593, -2.7723, -0.0870, 0.8506
AH, STIM, LOW, 6, 0.7178, -0.3657, -0.2855, -0.0802, 0.6505
NARES, STIM, LOW, 6, 0.8541, 0.9488, 2.5317, -1.5828, 0.5337
SCARE, FOIL, LOW, 1, 0.7348, NA, NA, NA, NA
BUTTER, FOIL, HIGH, 1, 0.6969, NA, NA, NA, NA
BEECH, FOIL, LOW, 1, 0.7031, NA, NA, NA, NA
GOAT, FOIL, HIGH, 1, 0.7484, NA, NA, NA, NA
FORM, STIM, LOW, 6, 0.5816, -1.5684, 1.1048, -2.6733, 1.7680
TOIL, STIM, LOW, 6, 0.6538, -3.0205, 3.1259, 0.1368, 0.6505
ZOO, STIM, HIGH, 6, 0.5920, 0.6859, 0.5076, 0.1783, 0.4837
MAKER, STIM, LOW, 6, 0.7850, 2.3422, 2.3635, -0.0213, 0.5171
BOY, FOIL, HIGH, 1, 0.5761, NA, NA, NA, NA
LETTER, FOIL, HIGH, 1, 0.5454, NA, NA, NA, NA
SAUCE, STIM, HIGH, 6, 0.5447, 1.3093, 1.2183, 0.0910, 0.9674
NAVE, STIM, LOW, 6, 0.6504, 2.5017, 2.6284, -0.1267, 0.3836
CRIME, FOIL, LOW, 4, 2.0281, NA, NA, NA, NA
VALUE, FOIL, LOW, 1, 0.7378, NA, NA, NA, NA
POLE, STIM, HIGH, 1, 0.8420, -0.3653, -2.0483, 1.6830, 0.5838
SIMPLE, FOIL, LOW, 1, 0.6273, NA, NA, NA, NA
HEALTH, STIM, LOW, 6, 0.5829, 1.9920, -2.4950, -1.7962, 0.4670
ASH, FOIL, HIGH, 1, 0.5355, NA, NA, NA, NA
THUMB, STIM, HIGH, 1, 0.7648, 0.5350, 0.4939, 0.0411, 0.3669
STAND, FOIL, LOW, 1, 0.5901, NA, NA, NA, NA
DUTY, FOIL, LOW, 1, 0.5501, NA, NA, NA, NA
BAD, STIM, LOW, 3, 2.8574, 1.3233, 0.8442, 0.4792, 0.3836
