word, type, condition, recog_rating, recog_RT, target_angle, response_angle, response_error, response_RT
SACK, FOIL, HIGH, 4, 13.0261, NA, NA, NA, NA
CRIME, FOIL, LOW, 1, 3.5699, NA, NA, NA, NA
DESIGN, FOIL, LOW, 1, 1.1358, NA, NA, NA, NA
AUDIT, FOIL, LOW, 1, 0.8454, NA, NA, NA, NA
PICKLE, STIM, HIGH, 6, 1.4254, -2.2800, -0.0511, -2.2289, 1.4011
CAUL, FOIL, LOW, 1, 1.6260, NA, NA, NA, NA
FAIL, FOIL, LOW, 2, 2.5178, NA, NA, NA, NA
TALLY, STIM, LOW, 6, 1.3891, 2.7082, -0.6570, -2.9180, 2.0349
BANANA, FOIL, HIGH, 1, 1.5571, NA, NA, NA, NA
FLESH, FOIL, HIGH, 2, 2.2290, NA, NA, NA, NA
HOPE, STIM, LOW, 5, 1.6169, -1.8162, -0.0102, -1.8060, 0.6338
ZOO, STIM, HIGH, 4, 2.0114, 0.6749, 2.3230, -1.6481, 3.7528
OX, STIM, HIGH, 6, 1.2326, 1.9685, 0.6071, 1.3614, 2.1350
EAGER, FOIL, LOW, 2, 2.0171, NA, NA, NA, NA
CASKET, FOIL, HIGH, 2, 1.4856, NA, NA, NA, NA
TWIG, STIM, HIGH, 6, 0.8968, -0.2757, -1.9696, 1.6939, 2.6020
FRANK, STIM, LOW, 5, 1.7094, -1.4954, -2.3526, 0.8572, 0.7839
SKULL, STIM, HIGH, 6, 0.9235, -0.0806, -2.4034, 2.3229, 0.9507
RUFF, STIM, LOW, 6, 0.9245, 2.8699, 0.2147, 2.6551, 3.0523
ISLAND, STIM, HIGH, 6, 1.0087, -1.7475, -0.7707, -0.9768, 1.4011
PROOF, FOIL, LOW, 3, 8.3060, NA, NA, NA, NA
BY, STIM, LOW, 6, 0.5982, 1.0513, -1.5708, 2.6221, 0.4503
ON, STIM, LOW, 2, 1.6318, -2.6628, -0.4424, -2.2204, 0.5337
HELMET, FOIL, HIGH, 1, 1.5507, NA, NA, NA, NA
SCORN, FOIL, LOW, 2, 1.4629, NA, NA, NA, NA
MINER, FOIL, HIGH, 1, 0.6440, NA, NA, NA, NA
FORBID, STIM, LOW, 5, 1.5396, 2.8900, 2.0413, 0.8488, 0.6005
PLANK, FOIL, HIGH, 6, 1.0711, NA, NA, NA, NA
UNCLE, STIM, HIGH, 6, 0.5376, 1.1656, 1.0234, 0.1421, 0.4837
TWANG, STIM, LOW, 6, 0.7264, -1.2618, -0.3355, -0.9262, 0.5337
PIMPLE, FOIL, HIGH, 1, 0.9608, NA, NA, NA, NA
HEART, FOIL, HIGH, 1, 0.8163, NA, NA, NA, NA
DRIVER, STIM, HIGH, 3, 2.3158, -1.1729, -2.5908, 1.4179, 0.4003
CHAPEL, STIM, HIGH, 5, 1.3624, -1.2424, -2.2095, 0.9671, 0.4337
LARK, STIM, HIGH, 6, 1.0531, -3.0860, 0.2462, 2.9510, 0.4837
SYSTEM, STIM, LOW, 6, 0.7145, 2.9307, 0.6122, 2.3185, 1.7347
ABYSS, FOIL, LOW, 1, 0.8333, NA, NA, NA, NA
LAMB, FOIL, HIGH, 2, 1.1015, NA, NA, NA, NA
SINE, FOIL, LOW, 2, 0.9290, NA, NA, NA, NA
ARMY, STIM, HIGH, 4, 2.1549, -2.0928, -0.6137, -1.4791, 2.5019
CHEAT, STIM, LOW, 6, 1.4687, 2.5740, 1.4332, 1.1408, 1.5845
TIE, FOIL, HIGH, 2, 1.5281, NA, NA, NA, NA
TREND, STIM, LOW, 5, 1.4840, 1.6936, -2.4751, -2.1145, 0.3169
BID, FOIL, LOW, 3, 2.6420, NA, NA, NA, NA
GYM, STIM, HIGH, 6, 0.8541, 1.2675, 0.8627, 0.4047, 1.1509
FIND, FOIL, LOW, 2, 1.4440, NA, NA, NA, NA
OTTER, STIM, HIGH, 6, 0.9740, -2.9031, 0.7921, 2.5881, 0.5838
MOON, FOIL, HIGH, 1, 0.8277, NA, NA, NA, NA
SEEL, STIM, LOW, 6, 0.5671, 2.8422, 2.6030, 0.2392, 0.4003
SOCK, STIM, HIGH, 5, 0.7520, 0.2365, -0.7457, 0.9822, 0.6505
FRONT, FOIL, LOW, 2, 1.0050, NA, NA, NA, NA
LEARN, FOIL, LOW, 1, 1.4449, NA, NA, NA, NA
WOOD, FOIL, HIGH, 5, 1.6808, NA, NA, NA, NA
VALLEY, FOIL, HIGH, 1, 0.8121, NA, NA, NA, NA
MUST, STIM, LOW, 6, 0.8054, 1.7308, 0.3327, 1.3981, 0.3836
HOOF, FOIL, HIGH, 2, 1.1934, NA, NA, NA, NA
TAPIS, STIM, LOW, 6, 0.7894, -3.1352, -0.7598, -2.3754, 0.8506
JAR, STIM, HIGH, 6, 0.8061, 0.3990, -2.7515, -3.1327, 1.5178
SHORE, FOIL, HIGH, 1, 0.9057, NA, NA, NA, NA
SOP, STIM, LOW, 6, 0.7929, 0.7991, 2.9334, -2.1343, 0.3836
KING, FOIL, HIGH, 3, 5.0895, NA, NA, NA, NA
THEORY, FOIL, LOW, 1, 2.0028, NA, NA, NA, NA
SEVER, FOIL, LOW, 2, 1.0288, NA, NA, NA, NA
SNEEZE, STIM, HIGH, 2, 1.0510, 1.5697, 0.6112, 0.9585, 0.7339
POWER, STIM, LOW, 6, 0.9648, 2.7674, 2.1786, 0.5889, 0.4170
ABBESS, STIM, LOW, 6, 0.6032, 2.8841, -0.4016, -2.9975, 0.3836
WIFE, STIM, HIGH, 6, 0.5497, 0.5850, 2.7504, -2.1655, 0.5337
CAPE, FOIL, HIGH, 4, 1.5912, NA, NA, NA, NA
STOOL, STIM, HIGH, 6, 0.7911, -2.4161, -2.2642, -0.1519, 0.6338
THEIR, STIM, LOW, 6, 2.7819, -2.8328, 3.1264, 0.3240, 0.7506
CLEAR, FOIL, LOW, 4, 1.9728, NA, NA, NA, NA
MONTH, STIM, LOW, 3, 2.4453, -0.1110, -2.6756, 2.5646, 0.8340
DEBATE, STIM, LOW, 6, 0.8362, 0.8174, -0.6901, 1.5075, 0.6839
CHAIR, FOIL, HIGH, 3, 2.5518, NA, NA, NA, NA
REBUS, FOIL, LOW, 1, 1.1620, NA, NA, NA, NA
COAL, FOIL, HIGH, 4, 1.3702, NA, NA, NA, NA
GRAFT, FOIL, LOW, 2, 1.5083, NA, NA, NA, NA
PORCH, STIM, HIGH, 3, 2.1288, -1.6859, 0.9758, -2.6617, 0.7172
LAWYER, STIM, HIGH, 3, 1.2126, 0.0339, 0.6507, -0.6168, 0.4337
BROKEN, FOIL, LOW, 3, 1.1413, NA, NA, NA, NA
BELLY, STIM, HIGH, 6, 2.4550, 1.6754, -0.4056, 2.0810, 0.4670
CAFE, STIM, HIGH, 6, 0.8602, 1.9099, 2.3043, -0.3945, 0.6005
MANNER, FOIL, LOW, 1, 1.1077, NA, NA, NA, NA
PIECE, STIM, LOW, 6, 0.5815, 0.1455, -0.4683, 0.6138, 0.7672
CRADLE, FOIL, HIGH, 1, 0.9517, NA, NA, NA, NA
SLIME, FOIL, HIGH, 1, 0.6084, NA, NA, NA, NA
THWART, FOIL, LOW, 1, 0.6420, NA, NA, NA, NA
TYPE, STIM, LOW, 6, 0.8828, 2.9507, -2.6826, -0.6499, 0.3669
BAR, STIM, HIGH, 6, 0.7243, 0.5173, 1.0304, -0.5131, 0.5004
SHOE, FOIL, HIGH, 2, 1.3787, NA, NA, NA, NA
REAR, STIM, LOW, 6, 0.6647, -3.0817, -2.6733, -0.4084, 0.3836
HIGH, FOIL, LOW, 1, 2.3622, NA, NA, NA, NA
SEVERE, FOIL, LOW, 3, 2.1259, NA, NA, NA, NA
TOY, FOIL, HIGH, 2, 1.4925, NA, NA, NA, NA
FIR, STIM, LOW, 6, 0.6001, 1.0203, 1.0232, -0.0029, 1.4845
COFFEE, STIM, HIGH, 6, 0.5990, -0.6802, 2.4815, 3.1216, 0.5004
BEST, STIM, LOW, 6, 0.6026, 0.5709, 1.2096, -0.6387, 1.8514
HOUSE, FOIL, HIGH, 2, 1.5029, NA, NA, NA, NA
WHEEL, FOIL, HIGH, 2, 0.8512, NA, NA, NA, NA
CLOCK, STIM, HIGH, 6, 0.8126, 3.0988, -2.1203, -1.0641, 0.8506
REAP, STIM, LOW, 6, 1.5950, -2.6011, 0.4357, -3.0368, 0.8840
STIFLE, STIM, LOW, 6, 1.3570, 0.3466, 0.1404, 0.2062, 0.5838
WASTE, FOIL, LOW, 1, 0.9258, NA, NA, NA, NA
POOR, STIM, LOW, 6, 0.6400, -1.2093, 2.0232, 3.0507, 0.6338
DONOR, FOIL, LOW, 1, 0.7865, NA, NA, NA, NA
SPADE, FOIL, HIGH, 1, 0.7913, NA, NA, NA, NA
