word, type, condition, recog_rating, recog_RT, target_angle, response_angle, response_error, response_RT
MAIZE, FOIL, LOW, 6, 3.5926, NA, NA, NA, NA
LOGOS, FOIL, LOW, 1, 3.5040, NA, NA, NA, NA
GLOVE, STIM, HIGH, 6, 2.5747, 1.2669, 1.5136, -0.2466, 0.8173
BAR, FOIL, HIGH, 1, 1.6492, NA, NA, NA, NA
OTHER, STIM, LOW, 4, 2.1584, 1.1300, 2.0137, -0.8837, 0.6839
QUIRE, STIM, LOW, 6, 1.9012, 1.0258, 1.0456, -0.0198, 0.5004
BUBBLE, STIM, HIGH, 1, 1.2908, -1.6755, -0.1288, -1.5467, 0.3503
LOW, STIM, LOW, 4, 1.9102, 1.9338, -1.5865, -2.7629, 0.5337
APPLE, FOIL, HIGH, 1, 2.4235, NA, NA, NA, NA
JEER, FOIL, LOW, 1, 1.2540, NA, NA, NA, NA
HUZZA, FOIL, LOW, 1, 0.7959, NA, NA, NA, NA
APEX, STIM, LOW, 6, 2.6637, 2.8078, 2.2253, 0.5825, 0.7506
HARP, STIM, HIGH, 6, 1.3895, -2.9976, -2.8696, -0.1280, 0.8173
ARMY, FOIL, HIGH, 1, 1.8247, NA, NA, NA, NA
VACANT, FOIL, LOW, 1, 0.9624, NA, NA, NA, NA
EASY, FOIL, LOW, 3, 2.1969, NA, NA, NA, NA
MALLET, STIM, HIGH, 5, 1.9950, 0.9366, -1.1071, 2.0437, 0.9841
SWARD, STIM, LOW, 6, 1.9046, -1.6756, 0.9034, -2.5790, 0.7172
QUEAN, STIM, LOW, 6, 1.2115, 1.1035, 1.1999, -0.0964, 0.6005
DOTAGE, FOIL, LOW, 1, 1.4545, NA, NA, NA, NA
BURY, STIM, LOW, 6, 4.7842, 0.5786, 1.0393, -0.4607, 1.2343
EXCUSE, FOIL, LOW, 1, 1.4785, NA, NA, NA, NA
FIRE, FOIL, HIGH, 4, 1.3784, NA, NA, NA, NA
SPADE, FOIL, HIGH, 4, 1.4076, NA, NA, NA, NA
RUG, STIM, HIGH, 6, 1.5979, -2.6807, 2.4252, 1.1773, 0.6839
SOCIAL, STIM, LOW, 6, 1.8694, 2.4787, 1.3572, 1.1215, 1.4177
CORK, STIM, HIGH, 6, 0.9369, -0.4983, -0.3267, -0.1716, 0.8340
APE, FOIL, HIGH, 4, 1.6062, NA, NA, NA, NA
YOU, FOIL, LOW, 1, 1.5722, NA, NA, NA, NA
BOAST, STIM, LOW, 6, 1.2275, -3.1038, 3.1312, 0.0482, 0.4003
LAMENT, STIM, LOW, 6, 1.2666, -2.3950, -2.0590, -0.3360, 0.7339
TRUE, FOIL, LOW, 4, 1.6068, NA, NA, NA, NA
MEAL, FOIL, HIGH, 6, 1.0654, NA, NA, NA, NA
CHALK, STIM, HIGH, 1, 1.1724, -0.8615, -0.8295, -0.0320, 1.7180
BAT, FOIL, HIGH, 4, 3.3129, NA, NA, NA, NA
SLIME, STIM, HIGH, 2, 2.0888, 0.3976, -0.1162, 0.5138, 1.0341
PRIDE, STIM, LOW, 6, 1.2847, -1.9042, 2.2772, 2.1018, 1.2009
USUAL, FOIL, LOW, 4, 2.0991, NA, NA, NA, NA
GUN, FOIL, HIGH, 2, 1.6112, NA, NA, NA, NA
FARM, STIM, HIGH, 6, 1.0777, 2.7637, 2.4899, 0.2738, 0.4837
THOSE, STIM, LOW, 4, 5.6197, -1.0908, -0.3476, -0.7432, 1.5845
CORSE, STIM, LOW, 6, 2.7105, 1.0892, 2.5869, -1.4977, 0.6171
THIS, FOIL, LOW, 2, 2.3857, NA, NA, NA, NA
MUG, FOIL, HIGH, 2, 1.3646, NA, NA, NA, NA
BURROW, STIM, LOW, 6, 1.3702, 0.9595, 1.0095, -0.0500, 0.7339
POOR, FOIL, LOW, 1, 4.9680, NA, NA, NA, NA
NABOB, STIM, LOW, 1, 1.1115, -1.8868, -2.7309, 0.8441, 0.7506
ROAD, STIM, HIGH, 6, 1.6583, -2.8769, 3.0097, 0.3966, 0.8173
SLOE, FOIL, LOW, 6, 2.4498, NA, NA, NA, NA
WREN, FOIL, HIGH, 1, 1.8257, NA, NA, NA, NA
BALLOT, STIM, LOW, 6, 1.5941, -2.8386, -2.6250, -0.2136, 0.9174
WHOLE, FOIL, LOW, 2, 7.2703, NA, NA, NA, NA
CARRY, FOIL, LOW, 2, 1.7881, NA, NA, NA, NA
INN, STIM, HIGH, 6, 1.2627, -1.7790, -2.0433, 0.2643, 0.9007
BOLT, STIM, HIGH, 6, 1.1530, -1.1772, -1.0295, -0.1477, 1.0842
