word, type, condition, recog_rating, recog_RT, target_angle, response_angle, response_error, response_RT
MONK, FOIL, HIGH, 1, 5.0435, NA, NA, NA, NA
ARROW, STIM, HIGH, 6, 2.7844, -1.0063, 0.5753, -1.5816, 0.4670
SERIES, FOIL, LOW, 1, 1.8124, NA, NA, NA, NA
PLEDGE, STIM, LOW, 6, 0.8748, -0.1038, 1.3489, -1.4526, 0.6839
ZONE, STIM, LOW, 6, 0.6809, -0.9189, 0.0732, -0.9921, 1.8681
VAN, STIM, HIGH, 6, 0.7576, 0.5697, 2.2447, -1.6751, 0.7005
OX, FOIL, HIGH, 1, 0.8146, NA, NA, NA, NA
RADIO, STIM, HIGH, 1, 1.4567, -2.5812, 0.1171, -2.6983, 2.6687
HAUL, FOIL, LOW, 1, 1.0734, NA, NA, NA, NA
ROD, FOIL, HIGH, 1, 0.7390, NA, NA, NA, NA
SOUP, STIM, HIGH, 6, 0.7778, -1.5554, 2.7103, 2.0175, 4.5201
THREW, STIM, LOW, 6, 0.9251, -0.0398, -0.0732, 0.0333, 0.8840
AWL, FOIL, LOW, 1, 0.7893, NA, NA, NA, NA
SWIFT, STIM, LOW, 6, 0.7664, 2.2068, -1.1025, -2.9739, 1.1008
TOY, FOIL, HIGH, 1, 0.8714, NA, NA, NA, NA
FEET, STIM, HIGH, 6, 0.8449, 0.7762, -1.8554, 2.6316, 0.5171
RATTLE, FOIL, HIGH, 1, 0.9003, NA, NA, NA, NA
CRAB, STIM, HIGH, 6, 0.7593, 2.6842, 2.3313, 0.3529, 0.5337
BATH, FOIL, HIGH, 1, 0.7352, NA, NA, NA, NA
VELVET, FOIL, HIGH, 1, 0.5588, NA, NA, NA, NA
CURB, FOIL, HIGH, 1, 5.3397, NA, NA, NA, NA
VERB, STIM, LOW, 6, 1.0169, -0.2171, 0.0299, -0.2470, 0.6005
FOG, FOIL, HIGH, 1, 0.9617, NA, NA, NA, NA
IDLE, FOIL, LOW, 1, 0.5356, NA, NA, NA, NA
MEADOW, FOIL, HIGH, 1, 0.5665, NA, NA, NA, NA
BOX, FOIL, HIGH, 1, 0.6477, NA, NA, NA, NA
PUP, STIM, HIGH, 6, 0.6817, -2.3465, -0.6519, -1.6946, 0.4003
KEG, STIM, HIGH, 6, 0.7311, 2.6974, 3.1226, -0.4252, 0.5004
PERSE, STIM, LOW, 6, 0.6627, 2.4704, -2.3352, -1.4776, 0.9007
LETTER, FOIL, HIGH, 1, 0.9027, NA, NA, NA, NA
LAWYER, STIM, HIGH, 1, 0.5665, 0.0588, -0.4869, 0.5457, 0.8340
WOUND, STIM, HIGH, 6, 0.8301, 1.5064, 3.0714, -1.5650, 0.5337
PORCH, FOIL, HIGH, 1, 1.1527, NA, NA, NA, NA
COIN, STIM, HIGH, 1, 0.8983, -2.9907, 0.4361, 2.8564, 0.5171
SEEN, STIM, LOW, 6, 0.7590, -2.7203, -2.2602, -0.4601, 0.6005
TULIP, FOIL, HIGH, 1, 0.6075, NA, NA, NA, NA
FANG, STIM, HIGH, 6, 0.8000, 0.7689, 1.3175, -0.5486, 0.4170
MORTAL, FOIL, LOW, 1, 0.7895, NA, NA, NA, NA
CAT, STIM, HIGH, 6, 0.7305, 1.1612, 3.0225, -1.8613, 0.3336
WOLF, FOIL, HIGH, 6, 1.5454, NA, NA, NA, NA
JAIL, FOIL, HIGH, 1, 2.2397, NA, NA, NA, NA
SUFFIX, FOIL, LOW, 1, 0.7531, NA, NA, NA, NA
TWO, FOIL, LOW, 1, 0.6357, NA, NA, NA, NA
TWIG, STIM, HIGH, 6, 0.6807, 1.2045, 0.0728, 1.1317, 0.4837
SOON, STIM, LOW, 6, 0.5418, 1.8597, 0.6299, 1.2298, 0.8673
GORE, STIM, LOW, 6, 0.5853, -0.4964, -0.6560, 0.1596, 0.8173
FACT, FOIL, LOW, 1, 0.6481, NA, NA, NA, NA
CABIN, STIM, HIGH, 6, 0.6775, -0.8991, 1.6182, -2.5173, 0.5671
DOOR, FOIL, HIGH, 6, 0.8926, NA, NA, NA, NA
SLIME, FOIL, HIGH, 1, 0.6179, NA, NA, NA, NA
ORCHID, STIM, HIGH, 1, 0.9258, 0.1901, -0.6445, 0.8346, 0.4837
LAKE, FOIL, HIGH, 1, 0.7528, NA, NA, NA, NA
HOLD, FOIL, LOW, 1, 0.6616, NA, NA, NA, NA
PIMPLE, FOIL, HIGH, 1, 0.6246, NA, NA, NA, NA
EAGER, FOIL, LOW, 1, 0.5713, NA, NA, NA, NA
STEAM, STIM, HIGH, 6, 0.5324, 0.1336, 0.3824, -0.2489, 0.4503
EQUITY, STIM, LOW, 6, 0.6214, 0.5238, 2.7518, -2.2280, 0.7673
BEETLE, STIM, HIGH, 6, 0.5729, -1.4131, -2.6961, 1.2830, 0.6171
CYNIC, STIM, LOW, 6, 0.7501, 1.9918, -2.8390, -1.4524, 0.7005
CAREER, STIM, LOW, 6, 0.5518, -2.4276, 1.4758, 2.3797, 0.4503
SMUT, FOIL, LOW, 1, 2.0750, NA, NA, NA, NA
BUBBLE, FOIL, HIGH, 1, 0.7334, NA, NA, NA, NA
DISC, STIM, HIGH, 1, 0.5752, -2.5814, -0.6652, -1.9162, 0.4837
DAMSEL, STIM, HIGH, 1, 0.5042, 0.4017, -0.0627, 0.4644, 0.3002
THOSE, FOIL, LOW, 1, 0.9126, NA, NA, NA, NA
OUTSET, FOIL, LOW, 1, 0.6514, NA, NA, NA, NA
SALAD, STIM, HIGH, 6, 0.7311, -1.3019, 3.1416, 1.8397, 0.3002
SCHOOL, STIM, HIGH, 6, 0.6181, -2.0192, 0.8001, -2.8193, 0.6005
BATTLE, STIM, HIGH, 1, 1.0816, 0.8854, -2.5044, -2.8934, 0.5337
MAY, FOIL, LOW, 1, 0.8138, NA, NA, NA, NA
MUG, FOIL, HIGH, 1, 0.6619, NA, NA, NA, NA
WOOD, STIM, HIGH, 6, 0.7852, 0.2670, 2.5347, -2.2677, 0.4670
LAMP, FOIL, HIGH, 1, 0.8747, NA, NA, NA, NA
BAT, FOIL, HIGH, 6, 0.7516, NA, NA, NA, NA
MAN, STIM, HIGH, 1, 0.6935, 2.7338, -1.4400, -2.1094, 0.3503
SKATE, FOIL, HIGH, 1, 0.7509, NA, NA, NA, NA
FARM, STIM, HIGH, 6, 1.0566, 0.9322, 3.0002, -2.0680, 0.3503
DAD, STIM, HIGH, 6, 0.7220, 0.8309, -3.0383, -2.4140, 0.3669
WHIP, FOIL, HIGH, 1, 0.7312, NA, NA, NA, NA
MULE, STIM, HIGH, 6, 0.5517, 0.4882, 0.8294, -0.3412, 0.3336
CHOOSE, STIM, LOW, 6, 2.3889, 2.0751, 2.3119, -0.2368, 0.4503
TRUE, FOIL, LOW, 6, 1.1312, NA, NA, NA, NA
CORK, FOIL, HIGH, 1, 0.5701, NA, NA, NA, NA
BELLY, FOIL, HIGH, 1, 0.5154, NA, NA, NA, NA
STOP, FOIL, LOW, 1, 0.5906, NA, NA, NA, NA
ROGUE, STIM, LOW, 6, 0.6891, 2.5756, -2.7838, -0.9237, 0.4837
SINK, STIM, HIGH, 6, 0.6176, -2.8567, -0.2621, -2.5946, 0.4003
TRAY, FOIL, HIGH, 1, 0.6582, NA, NA, NA, NA
LIQUOR, STIM, HIGH, 6, 0.7159, -0.0041, -0.4890, 0.4849, 0.9507
AND, FOIL, LOW, 1, 0.7254, NA, NA, NA, NA
CHAIN, STIM, HIGH, 6, 0.5977, 0.8104, -0.1446, 0.9551, 0.3836
TOLD, STIM, LOW, 6, 0.6565, -3.0169, 3.0391, 0.2271, 0.4670
EEL, FOIL, HIGH, 1, 0.5809, NA, NA, NA, NA
TRUCK, STIM, HIGH, 6, 0.7896, 1.6006, 1.5368, 0.0637, 0.4170
TOMATO, STIM, HIGH, 6, 0.6237, -1.7232, -1.8715, 0.1483, 0.6171
BONE, FOIL, HIGH, 1, 0.5994, NA, NA, NA, NA
DUTY, STIM, LOW, 6, 0.7169, 1.2024, 0.7062, 0.4962, 0.4170
REPEAT, FOIL, LOW, 1, 0.6988, NA, NA, NA, NA
ROOM, FOIL, HIGH, 1, 0.8615, NA, NA, NA, NA
FATHER, STIM, HIGH, 6, 0.7953, 3.0831, -2.9990, -0.2011, 0.3836
HEAR, FOIL, LOW, 1, 1.8258, NA, NA, NA, NA
SIGH, FOIL, LOW, 1, 0.6562, NA, NA, NA, NA
DOVE, FOIL, HIGH, 1, 0.6570, NA, NA, NA, NA
MENACE, STIM, LOW, 6, 0.6146, -2.5160, 0.7923, 2.9748, 0.7339
GLASS, STIM, HIGH, 1, 0.6442, 1.5288, 0.2759, 1.2528, 0.3836
VACATE, FOIL, LOW, 1, 0.7539, NA, NA, NA, NA
MONTH, FOIL, LOW, 1, 0.5726, NA, NA, NA, NA
KNIFE, FOIL, HIGH, 1, 0.7523, NA, NA, NA, NA
PEN, FOIL, HIGH, 1, 0.6186, NA, NA, NA, NA
PERSON, STIM, HIGH, 6, 0.7428, 1.1696, 2.5756, -1.4060, 0.4170
SPIRIT, STIM, LOW, 6, 0.6596, 0.0068, -2.8991, 2.9060, 1.3177
MIMIC, STIM, LOW, 6, 0.6169, -1.0765, 1.6154, -2.6919, 0.3002
HOPE, FOIL, LOW, 6, 0.6464, NA, NA, NA, NA
RIFLE, STIM, HIGH, 6, 0.5983, -1.0098, -1.0936, 0.0838, 0.4170
FORTH, FOIL, LOW, 1, 0.5986, NA, NA, NA, NA
YONDER, STIM, LOW, 6, 0.6961, -0.4293, -0.7219, 0.2926, 0.5337
THROE, STIM, LOW, 6, 0.6932, 0.4762, -3.0606, -2.7464, 0.4170
LOOK, FOIL, LOW, 6, 0.9926, NA, NA, NA, NA
VOLUME, STIM, LOW, 6, 0.6095, -2.2065, -0.0099, -2.1966, 0.3503
HOWLER, STIM, LOW, 6, 0.6708, 2.7280, -2.6531, -0.9020, 0.6839
COLLAR, FOIL, HIGH, 1, 1.6771, NA, NA, NA, NA
SAME, FOIL, LOW, 1, 0.6351, NA, NA, NA, NA
ONCE, STIM, LOW, 6, 0.7986, -0.0043, -0.4636, 0.4594, 0.3503
FOUL, STIM, LOW, 6, 0.5492, 1.3772, 0.4621, 0.9151, 0.3503
TRAWL, STIM, LOW, 6, 0.6001, -0.2862, -0.3772, 0.0910, 0.7672
PARK, FOIL, HIGH, 1, 0.5202, NA, NA, NA, NA
EVERY, STIM, LOW, 1, 0.5966, -0.0069, 0.9875, -0.9944, 0.3002
ASTER, STIM, LOW, 6, 0.5573, -0.9446, -2.1752, 1.2306, 0.3503
CART, FOIL, HIGH, 1, 0.5510, NA, NA, NA, NA
MUCH, FOIL, LOW, 1, 0.5809, NA, NA, NA, NA
SAVORY, FOIL, LOW, 1, 0.5606, NA, NA, NA, NA
HORN, STIM, HIGH, 6, 0.7837, -0.6003, 2.7271, 2.9558, 0.4503
LUNCH, FOIL, HIGH, 1, 0.6335, NA, NA, NA, NA
SOUL, STIM, LOW, 1, 0.6635, 1.6380, 2.2164, -0.5784, 0.3669
EVENT, STIM, LOW, 1, 0.0003, -2.6024, -2.6437, 0.0413, 0.3002
CHINA, FOIL, HIGH, 1, 1.0197, NA, NA, NA, NA
WAIT, FOIL, LOW, 1, 0.7849, NA, NA, NA, NA
CLOTH, STIM, HIGH, 1, 0.7140, 2.7254, 0.6714, 2.0540, 0.3669
HAND, STIM, HIGH, 6, 1.0475, 0.2588, 3.0610, -2.8022, 0.6839
WEST, FOIL, LOW, 1, 0.7525, NA, NA, NA, NA
VIEW, STIM, LOW, 1, 2.8851, 0.7402, -0.0568, 0.7971, 0.3836
SWAGE, STIM, LOW, 6, 0.7138, -2.0221, 0.8961, -2.9182, 0.4003
VALUE, STIM, LOW, 6, 1.5260, -2.5698, 3.0281, 0.6853, 1.0508
TREATY, FOIL, LOW, 6, 0.6794, NA, NA, NA, NA
STOOL, STIM, HIGH, 1, 0.8392, -1.7821, 2.0559, 2.4452, 0.2002
DID, FOIL, LOW, 1, 0.6003, NA, NA, NA, NA
CAR, FOIL, HIGH, 1, 1.0825, NA, NA, NA, NA
CAPE, STIM, HIGH, 6, 0.6488, -1.3569, -0.4011, -0.9558, 0.4337
BUCKET, FOIL, HIGH, 1, 0.7120, NA, NA, NA, NA
BUT, FOIL, LOW, 1, 0.6440, NA, NA, NA, NA
ADVERB, FOIL, LOW, 1, 0.9539, NA, NA, NA, NA
SHARK, FOIL, HIGH, 1, 0.6961, NA, NA, NA, NA
TOPIC, STIM, LOW, 6, 0.9274, 0.6395, 0.6958, -0.0563, 0.6005
LAIN, FOIL, LOW, 1, 0.8194, NA, NA, NA, NA
MOOD, STIM, LOW, 1, 1.5913, 2.0887, -2.7117, -1.4828, 0.4837
LIE, FOIL, LOW, 1, 0.8141, NA, NA, NA, NA
MONKEY, STIM, HIGH, 6, 0.7885, -3.1244, -0.1177, -3.0067, 0.4503
MOCKER, STIM, LOW, 6, 0.7047, -2.3539, -0.2374, -2.1165, 0.2835
FRENZY, FOIL, LOW, 1, 0.6690, NA, NA, NA, NA
MAD, STIM, LOW, 1, 1.0407, 1.8663, -0.6991, 2.5654, 0.4837
MUTINY, STIM, LOW, 6, 2.0730, 2.6385, 1.5795, 1.0590, 0.4503
ONION, FOIL, HIGH, 1, 3.7673, NA, NA, NA, NA
