word, type, condition, recog_rating, recog_RT, target_angle, response_angle, response_error, response_RT
CHEESE, STIM, HIGH, 6, 5.4708, 2.8959, -1.9905, -1.3968, 0.4170
SUCKER, STIM, LOW, 6, 2.3837, 1.9376, 0.9899, 0.9477, 0.3002
ANCHOR, STIM, HIGH, 6, 1.1813, 0.2576, -0.4453, 0.7029, 0.1835
SYMBOL, STIM, LOW, 6, 2.0152, -2.1345, -2.7720, 0.6375, 0.3169
MINUTE, FOIL, LOW, 1, 1.3560, NA, NA, NA, NA
DAISY, STIM, HIGH, 6, 0.8093, -1.8732, -1.5607, -0.3124, 0.4837
KNEW, FOIL, LOW, 1, 0.7764, NA, NA, NA, NA
DESPOT, FOIL, LOW, 1, 0.8746, NA, NA, NA, NA
QUAICH, STIM, LOW, 6, 0.7754, 1.3462, 2.9597, -1.6134, 0.4503
LOAN, FOIL, LOW, 1, 0.7271, NA, NA, NA, NA
MELEE, STIM, LOW, 6, 0.8546, 0.8238, 1.3744, -0.5507, 0.4670
COST, FOIL, LOW, 1, 0.6524, NA, NA, NA, NA
CLOCK, STIM, HIGH, 6, 0.7721, 0.2062, 0.8463, -0.6401, 0.5838
HEALTH, STIM, LOW, 1, 0.7897, 2.1301, 2.1059, 0.0242, 1.2843
PAPER, FOIL, HIGH, 1, 0.6554, NA, NA, NA, NA
ISSUE, FOIL, LOW, 1, 0.6449, NA, NA, NA, NA
GRIEF, FOIL, LOW, 1, 0.5290, NA, NA, NA, NA
SOLEMN, STIM, LOW, 1, 0.8622, 0.8861, -0.1329, 1.0189, 0.4503
EVEN, FOIL, LOW, 1, 0.5698, NA, NA, NA, NA
ORGAN, FOIL, HIGH, 1, 0.5724, NA, NA, NA, NA
ICE, STIM, HIGH, 6, 3.4716, -0.5232, -0.6660, 0.1428, 0.8673
WILL, FOIL, LOW, 1, 1.1971, NA, NA, NA, NA
LORRY, FOIL, LOW, 1, 0.5360, NA, NA, NA, NA
GLOOM, STIM, LOW, 6, 2.3554, -1.4016, -1.2903, -0.1113, 0.8340
LAIN, FOIL, LOW, 1, 0.6747, NA, NA, NA, NA
WEAK, FOIL, LOW, 1, 0.6560, NA, NA, NA, NA
CAMEL, FOIL, HIGH, 1, 0.6399, NA, NA, NA, NA
RIFLE, STIM, HIGH, 6, 0.7169, 2.4556, 3.1278, -0.6722, 0.4337
CARD, STIM, HIGH, 6, 0.6618, -0.8007, -0.3054, -0.4954, 0.9174
YOUR, FOIL, LOW, 1, 0.6305, NA, NA, NA, NA
SAIL, FOIL, HIGH, 1, 0.7451, NA, NA, NA, NA
SHOWN, FOIL, LOW, 1, 0.7656, NA, NA, NA, NA
GUN, STIM, HIGH, 6, 0.6792, -2.5726, -2.7986, 0.2260, 0.7839
QUICK, FOIL, LOW, 1, 0.6870, NA, NA, NA, NA
ORANGE, STIM, HIGH, 6, 0.8874, -0.5849, -0.3797, -0.2053, 0.8006
SWAGE, STIM, LOW, 6, 0.7094, -0.7244, -2.0410, 1.3166, 0.8506
THAN, STIM, LOW, 6, 0.6149, 0.1355, -0.0187, 0.1542, 0.7672
CORN, STIM, HIGH, 6, 0.8804, -0.0316, 0.0309, -0.0625, 0.9007
JIBE, FOIL, LOW, 1, 0.5462, NA, NA, NA, NA
SALVE, STIM, LOW, 6, 0.6073, 2.8232, -1.7204, -1.7396, 0.3002
PAIR, STIM, LOW, 3, 7.7108, 1.0027, 2.0965, -1.0938, 0.5171
DEPICT, STIM, LOW, 6, 1.9547, -0.2152, -0.7103, 0.4951, 0.7339
FEET, STIM, HIGH, 6, 0.6121, -0.6020, -0.8928, 0.2908, 0.3669
RODE, STIM, LOW, 6, 0.4426, 2.6053, -0.6953, -2.9826, 2.8522
