word, type, condition, recog_rating, recog_RT, target_angle, response_angle, response_error, response_RT
FREE, FOIL, LOW, 2, 0.9919, NA, NA, NA, NA
COOL, FOIL, LOW, 4, 3.6627, NA, NA, NA, NA
DOCTOR, FOIL, HIGH, 2, 3.3847, NA, NA, NA, NA
PUMP, STIM, HIGH, 6, 0.7718, 0.1096, 0.5553, -0.4457, 0.1334
DART, STIM, HIGH, 6, 1.9213, -2.9841, -1.2834, -1.7007, 0.0167
BODY, STIM, HIGH, 3, 0.8039, -0.7235, 0.2595, -0.9830, 0.5171
FIRE, STIM, HIGH, 6, 0.4923, 0.6214, -2.7307, -2.9310, 0.9007
RANGE, FOIL, LOW, 6, 0.5660, NA, NA, NA, NA
TANK, STIM, HIGH, 6, 0.6937, 1.1609, 0.0000, 1.1609, 3.4693
POPE, FOIL, HIGH, 6, 0.6175, NA, NA, NA, NA
POTATO, FOIL, HIGH, 1, 1.9420, NA, NA, NA, NA
BEEN, FOIL, LOW, 6, 0.7940, NA, NA, NA, NA
UPSET, FOIL, LOW, 4, 1.1557, NA, NA, NA, NA
ARBOR, FOIL, LOW, 6, 0.6030, NA, NA, NA, NA
HE, STIM, LOW, 6, 0.4834, -1.2142, 1.5208, -2.7350, 0.0500
BAND, FOIL, HIGH, 6, 0.5341, NA, NA, NA, NA
DERAY, FOIL, LOW, 3, 0.7400, NA, NA, NA, NA
VISE, STIM, LOW, 6, 0.5570, 0.3016, -1.3087, 1.6102, 0.4003
DITCH, STIM, HIGH, 6, 0.5044, -0.5072, 0.1107, -0.6179, 0.0500
CUT, STIM, LOW, 6, 0.5819, 1.7178, -0.1186, 1.8364, 5.9879
BRICK, FOIL, HIGH, 5, 1.4317, NA, NA, NA, NA
BIRD, STIM, HIGH, 6, 4.9247, -0.0789, 0.1783, -0.2572, 0.4670
JOCKEY, STIM, HIGH, 6, 0.5962, -2.5526, -1.6101, -0.9425, 0.2669
MOVE, STIM, LOW, 5, 0.4720, -0.4559, -0.9581, 0.5022, 0.4670
SHOE, FOIL, HIGH, 6, 0.6001, NA, NA, NA, NA
SNORT, FOIL, LOW, 4, 0.4342, NA, NA, NA, NA
BELIEF, FOIL, LOW, 6, 0.3682, NA, NA, NA, NA
SPIRIT, STIM, LOW, 6, 0.3659, -2.5417, 1.8183, 1.9233, 0.2002
HILL, STIM, HIGH, 6, 0.6116, -0.7217, 1.7152, -2.4369, 0.1001
TOWN, STIM, HIGH, 6, 0.4858, 2.5849, -0.0979, 2.6828, 3.2525
PUPPY, FOIL, HIGH, 6, 1.5229, NA, NA, NA, NA
PRIME, STIM, LOW, 6, 8.8563, -2.9715, -1.5330, -1.4385, 0.3336
DESPOT, FOIL, LOW, 2, 1.2274, NA, NA, NA, NA
HAS, FOIL, LOW, 1, 0.9565, NA, NA, NA, NA
SUPPLY, STIM, LOW, 5, 0.7780, 2.6559, 1.4482, 1.2076, 0.0500
COACH, FOIL, HIGH, 2, 0.8273, NA, NA, NA, NA
DELUGE, STIM, LOW, 4, 0.6686, 0.6522, 1.5708, -0.9186, 0.4670
CIGAR, STIM, HIGH, 6, 0.5859, -0.9835, 0.2002, -1.1836, 0.1668
WHEN, FOIL, LOW, 1, 1.2474, NA, NA, NA, NA
ANSWER, FOIL, LOW, 2, 1.1292, NA, NA, NA, NA
MARL, STIM, LOW, 4, 0.6112, 2.0890, -0.2386, 2.3276, 0.0500
SPICE, FOIL, HIGH, 6, 0.5194, NA, NA, NA, NA
RUMOUR, STIM, LOW, 6, 0.6817, 2.8770, 0.0745, 2.8026, 0.3002
LEAF, FOIL, HIGH, 6, 0.7326, NA, NA, NA, NA
CEMENT, STIM, HIGH, 4, 0.4559, -1.3415, -0.9653, -0.3763, 0.1835
CEREAL, STIM, HIGH, 6, 0.5212, -0.0391, 1.2490, -1.2882, 0.0834
QUIET, STIM, LOW, 6, 0.6326, -2.7161, -0.6320, -2.0840, 0.1168
TRAWL, FOIL, LOW, 2, 0.8405, NA, NA, NA, NA
ELBOW, FOIL, HIGH, 6, 0.4319, NA, NA, NA, NA
HUZZA, STIM, LOW, 6, 0.3862, 0.8712, 0.1251, 0.7460, 0.1668
WIG, STIM, HIGH, 6, 1.2952, -2.5003, -2.1971, -0.3032, 0.0834
ROE, FOIL, LOW, 2, 0.8375, NA, NA, NA, NA
HOOD, FOIL, HIGH, 2, 0.7878, NA, NA, NA, NA
SNAP, FOIL, LOW, 2, 0.9761, NA, NA, NA, NA
LIQUOR, STIM, HIGH, 6, 0.5240, -2.7956, 0.8875, 2.6001, 0.1001
LIKE, FOIL, LOW, 6, 0.4272, NA, NA, NA, NA
GENTLE, FOIL, LOW, 5, 0.5433, NA, NA, NA, NA
STARE, STIM, LOW, 6, 0.2576, 0.5570, 0.2239, 0.3332, 0.1501
SMART, FOIL, LOW, 6, 0.2106, NA, NA, NA, NA
WEEK, STIM, LOW, 6, 0.4126, -0.6174, -0.7269, 0.1095, 0.2669
CLOSE, FOIL, LOW, 1, 0.7360, NA, NA, NA, NA
PALACE, STIM, HIGH, 6, 0.6375, -2.3139, 2.6321, 1.3372, 0.0500
LION, FOIL, HIGH, 4, 0.6602, NA, NA, NA, NA
AMUSE, STIM, LOW, 6, 0.4936, -2.7170, -0.5872, -2.1298, 0.1001
URBAN, STIM, LOW, 2, 0.6100, -0.8908, 1.2558, -2.1467, 0.1501
DAMSEL, STIM, HIGH, 2, 0.6184, -1.6841, 1.6983, 2.9008, 0.0334
PRAY, FOIL, LOW, 3, 2.2694, NA, NA, NA, NA
WASTE, STIM, LOW, 6, 0.7837, 0.7100, 0.0844, 0.6257, 0.4003
OWL, STIM, HIGH, 6, 1.0157, 1.3589, -0.4526, 1.8115, 0.0500
VACANT, FOIL, LOW, 6, 0.0006, NA, NA, NA, NA
TUMBLE, FOIL, LOW, 6, 1.4921, NA, NA, NA, NA
TALK, FOIL, LOW, 3, 1.2872, NA, NA, NA, NA
NAVEL, FOIL, HIGH, 6, 1.0121, NA, NA, NA, NA
TREATY, STIM, LOW, 6, 3.5922, -2.3387, 0.0000, -2.3387, 0.0834
RECALL, FOIL, LOW, 6, 4.0144, NA, NA, NA, NA
FACT, STIM, LOW, 5, 3.0886, -1.8616, 2.3190, 2.1025, 0.2502
GLASS, STIM, HIGH, 6, 2.4761, -2.0873, 1.8505, 2.3454, 0.1168
PAINT, FOIL, HIGH, 4, 2.3305, NA, NA, NA, NA
LEAST, STIM, LOW, 6, 1.6791, 0.0687, -0.0517, 0.1204, 0.4337
FIORD, STIM, HIGH, 5, 0.6721, 2.0612, -3.1318, -1.0901, 0.0500
NICE, FOIL, LOW, 6, 1.1901, NA, NA, NA, NA
BID, FOIL, LOW, 6, 0.6416, NA, NA, NA, NA
SKUNK, STIM, HIGH, 6, 0.4874, -1.7473, -1.3513, -0.3960, 0.0334
EQUITY, STIM, LOW, 5, 0.5125, -0.6708, 1.6982, -2.3689, 0.0334
REGION, FOIL, LOW, 6, 0.4689, NA, NA, NA, NA
DEW, STIM, HIGH, 6, 0.6416, -1.0444, -1.4347, 0.3904, 0.0334
LIQUID, FOIL, HIGH, 2, 1.3990, NA, NA, NA, NA
SHRUB, FOIL, HIGH, 6, 0.5767, NA, NA, NA, NA
NEEDLE, STIM, HIGH, 6, 0.7319, -1.4730, 0.0179, -1.4910, 0.5671
LAIN, STIM, LOW, 6, 0.6226, -0.5179, 1.2769, -1.7948, 0.4003
PEAR, FOIL, HIGH, 1, 0.9951, NA, NA, NA, NA
WIN, FOIL, LOW, 2, 0.8188, NA, NA, NA, NA
GEM, STIM, HIGH, 6, 0.5097, 1.0060, 0.1125, 0.8935, 0.6005
PIPE, FOIL, HIGH, 6, 0.4497, NA, NA, NA, NA
LAGAN, STIM, LOW, 6, 0.6071, -2.1104, -2.0757, -0.0348, 0.4503
KITTEN, FOIL, HIGH, 1, 1.1974, NA, NA, NA, NA
VIOLIN, STIM, HIGH, 6, 0.5212, 0.9473, 0.0031, 0.9442, 1.7680
TACK, FOIL, HIGH, 5, 0.8033, NA, NA, NA, NA
THWART, STIM, LOW, 6, 0.6676, -1.0790, -1.4009, 0.3220, 0.4337
PERSON, FOIL, HIGH, 1, 2.9246, NA, NA, NA, NA
MEMORY, FOIL, LOW, 6, 1.1016, NA, NA, NA, NA
EGG, STIM, HIGH, 6, 0.5421, -0.6450, -2.1743, 1.5294, 47.3026
SYSTEM, STIM, LOW, 6, 0.6406, 0.2353, -3.1138, -2.9341, 0.0167
BRONZE, STIM, HIGH, 6, 1.2283, -2.8006, -1.1894, -1.6112, 3.6861
PARRY, STIM, LOW, 1, 1.0015, 0.2953, 0.2783, 0.0170, 1.3844
SHAWL, STIM, HIGH, 6, 0.5921, -1.8322, -1.5410, -0.2912, 0.3836
CANNON, FOIL, HIGH, 6, 1.7151, NA, NA, NA, NA
HONOUR, STIM, LOW, 6, 0.5794, 2.5826, 0.1419, 2.4407, 0.5171
ISLAND, FOIL, HIGH, 1, 0.9546, NA, NA, NA, NA
EYE, FOIL, HIGH, 3, 0.8887, NA, NA, NA, NA
BORE, STIM, LOW, 4, 0.9889, -0.8241, 1.1516, -1.9756, 0.0667
CYLIX, STIM, LOW, 5, 0.9707, 2.0442, -2.9948, -1.2441, 0.0334
DEVICE, FOIL, LOW, 3, 1.0677, NA, NA, NA, NA
ICE, STIM, HIGH, 6, 1.1397, -1.3244, 1.4248, -2.7492, 1.8848
UPON, FOIL, LOW, 5, 0.8963, NA, NA, NA, NA
ASSENT, STIM, LOW, 1, 0.8841, 0.3873, -1.4635, 1.8508, 6.3048
MAIDEN, STIM, HIGH, 6, 0.5125, -3.0766, 1.4761, 1.7305, 0.1168
KNEW, STIM, LOW, 6, 0.4775, 0.2639, -1.0735, 1.3374, 8.1395
CALL, STIM, LOW, 5, 4.7189, 2.0373, -0.2352, 2.2725, 0.4170
MOHUR, STIM, LOW, 6, 0.6903, 3.0514, -0.0804, 3.1318, 1.9181
GARDEN, FOIL, HIGH, 3, 0.8962, NA, NA, NA, NA
PEPPER, STIM, HIGH, 6, 0.5667, 0.8152, -0.0381, 0.8533, 0.2168
INNATE, STIM, LOW, 3, 0.8227, 1.4271, -2.1085, -2.7476, 0.0334
CIDER, FOIL, HIGH, 6, 0.8632, NA, NA, NA, NA
CLEAR, FOIL, LOW, 4, 0.5442, NA, NA, NA, NA
FOG, FOIL, HIGH, 6, 0.6453, NA, NA, NA, NA
EAGLE, FOIL, HIGH, 5, 0.3631, NA, NA, NA, NA
PORCH, FOIL, HIGH, 6, 0.4556, NA, NA, NA, NA
STORK, FOIL, HIGH, 6, 0.4622, NA, NA, NA, NA
BUCKET, FOIL, HIGH, 6, 0.3701, NA, NA, NA, NA
