word, type, condition, recog_rating, recog_RT, target_angle, response_angle, response_error, response_RT
SUPPER, STIM, HIGH, 6, 1.4872, -1.9119, 0.3250, -2.2369, 0.2502
GAIN, FOIL, LOW, 1, 0.7969, NA, NA, NA, NA
SHRUB, STIM, HIGH, 6, 0.5206, 1.2305, 1.4773, -0.2468, 0.3836
STOVE, STIM, HIGH, 6, 0.5756, -0.4101, -0.6456, 0.2355, 0.4503
INHALE, FOIL, LOW, 1, 0.6144, NA, NA, NA, NA
UNIQUE, FOIL, LOW, 1, 0.6238, NA, NA, NA, NA
VIOLIN, STIM, HIGH, 6, 0.6701, 0.5614, -0.4682, 1.0296, 0.3669
PET, FOIL, HIGH, 1, 0.6348, NA, NA, NA, NA
HAM, FOIL, HIGH, 1, 0.6055, NA, NA, NA, NA
RHYME, STIM, LOW, 1, 1.4363, 0.5719, 0.4915, 0.0804, 0.2002
STRIPE, FOIL, HIGH, 1, 0.6507, NA, NA, NA, NA
CONE, FOIL, HIGH, 1, 0.5542, NA, NA, NA, NA
PLUG, FOIL, HIGH, 1, 0.6341, NA, NA, NA, NA
ROOT, FOIL, HIGH, 1, 1.6482, NA, NA, NA, NA
SKUNK, STIM, HIGH, 6, 0.5620, 2.4034, 2.0266, 0.3768, 0.2168
AH, STIM, LOW, 6, 0.3928, 2.4425, 2.4115, 0.0310, 0.4170
ITEM, STIM, LOW, 6, 1.2439, 1.6577, 2.6801, -1.0223, 0.1501
LION, FOIL, HIGH, 1, 0.5360, NA, NA, NA, NA
SCAB, STIM, HIGH, 6, 0.7300, 1.7882, 0.7388, 1.0494, 0.4170
RIGHT, STIM, LOW, 6, 0.5176, -1.1745, 0.0047, -1.1793, 0.1334
TRUCK, FOIL, HIGH, 1, 1.4977, NA, NA, NA, NA
PLAICE, STIM, LOW, 6, 0.5974, 2.3093, -0.9386, -3.0353, 0.4003
SO, FOIL, LOW, 6, 0.5864, NA, NA, NA, NA
TO, STIM, LOW, 6, 0.6554, -0.6680, 3.1283, 2.4869, 0.1168
SNORT, STIM, LOW, 1, 0.5538, -0.8962, -0.5503, -0.3459, 0.1501
TIE, FOIL, HIGH, 1, 0.6381, NA, NA, NA, NA
MELEE, STIM, LOW, 6, 0.6355, 1.4650, 2.9137, -1.4487, 0.1501
TRIPOD, STIM, HIGH, 1, 0.5726, 1.9403, 1.0420, 0.8983, 0.1001
PACT, FOIL, LOW, 1, 0.6288, NA, NA, NA, NA
PEDAL, FOIL, HIGH, 1, 0.5097, NA, NA, NA, NA
HOOF, STIM, HIGH, 6, 0.5519, -2.5615, -1.7583, -0.8032, 0.0834
