word, type, condition, recog_rating, recog_RT, target_angle, response_angle, response_error, response_RT
TALK, STIM, LOW, 6, 6.3923, 1.0036, 1.0427, -0.0391, 1.4845
REGION, FOIL, LOW, 1, 2.9742, NA, NA, NA, NA
GATE, FOIL, HIGH, 1, 1.1049, NA, NA, NA, NA
BEARD, FOIL, HIGH, 1, 1.0001, NA, NA, NA, NA
REBEC, FOIL, LOW, 1, 1.5250, NA, NA, NA, NA
HALL, FOIL, HIGH, 1, 0.7552, NA, NA, NA, NA
BANNER, STIM, HIGH, 6, 1.6778, 0.1403, 0.0052, 0.1351, 1.2009
RETARD, FOIL, LOW, 1, 3.2256, NA, NA, NA, NA
PULPIT, STIM, HIGH, 6, 1.2442, -2.8873, -2.8561, -0.0312, 0.9507
PLEA, STIM, LOW, 6, 1.0174, -0.3771, 1.0748, -1.4518, 0.6839
BELL, STIM, HIGH, 6, 0.6827, -0.6805, 0.7026, -1.3831, 2.0849
CHERRY, STIM, HIGH, 6, 0.5613, 1.3068, 0.4028, 0.9040, 0.8506
SINK, STIM, HIGH, 6, 0.6831, 0.9932, 0.7154, 0.2778, 2.0182
SUFFIX, FOIL, LOW, 1, 2.0835, NA, NA, NA, NA
PATENT, STIM, LOW, 6, 0.9628, -0.6642, -0.7487, 0.0845, 0.6505
YARD, FOIL, HIGH, 1, 1.8582, NA, NA, NA, NA
CLINK, STIM, LOW, 6, 0.9050, -1.7496, -1.9057, 0.1561, 1.4845
MILD, STIM, LOW, 6, 0.9306, -1.1803, -0.9856, -0.1947, 0.7672
NISUS, FOIL, LOW, 1, 1.2383, NA, NA, NA, NA
FLUTE, FOIL, HIGH, 1, 0.8333, NA, NA, NA, NA
TALLY, STIM, LOW, 6, 4.3571, -1.4423, 0.5738, -2.0161, 1.6679
BOTTLE, STIM, HIGH, 6, 0.7010, 1.1486, 1.0909, 0.0577, 0.9007
RIVER, STIM, HIGH, 6, 1.0683, 0.1748, -0.0204, 0.1952, 1.0341
FRUGAL, FOIL, LOW, 1, 2.4619, NA, NA, NA, NA
COLLAR, STIM, HIGH, 1, 0.6505, 3.0785, 3.0804, -0.0019, 0.9007
CRANE, FOIL, HIGH, 1, 2.5698, NA, NA, NA, NA
CANOE, STIM, HIGH, 6, 1.3168, -1.8125, -0.9294, -0.8832, 0.7672
ACHE, STIM, LOW, 6, 0.6716, 2.9283, 2.9960, -0.0678, 2.2684
EAR, FOIL, HIGH, 1, 1.4107, NA, NA, NA, NA
PULL, STIM, LOW, 6, 1.2344, -1.8703, -0.0260, -1.8443, 4.3033
MERIT, FOIL, LOW, 1, 1.6172, NA, NA, NA, NA
DAD, STIM, HIGH, 6, 0.7657, 2.9263, 2.7726, 0.1537, 1.7847
NOUN, FOIL, LOW, 1, 1.6964, NA, NA, NA, NA
BANANA, STIM, HIGH, 6, 0.6999, 1.9597, 1.9580, 0.0016, 2.2350
AURORA, FOIL, LOW, 1, 1.3854, NA, NA, NA, NA
MOTHER, FOIL, HIGH, 1, 1.1196, NA, NA, NA, NA
INTO, STIM, LOW, 6, 0.6850, -1.0473, -0.9405, -0.1068, 0.8673
ONE, FOIL, LOW, 1, 3.2263, NA, NA, NA, NA
SALOON, FOIL, HIGH, 4, 2.9972, NA, NA, NA, NA
MISERY, FOIL, LOW, 1, 1.6717, NA, NA, NA, NA
HAWK, STIM, HIGH, 6, 1.6974, 0.0557, -0.0366, 0.0924, 0.9174
THEORY, STIM, LOW, 6, 2.4784, -2.7211, 1.0171, 2.5450, 1.8180
BOTH, STIM, LOW, 1, 1.8316, -0.5804, 2.6244, 3.0784, 0.5838
SEA, STIM, HIGH, 6, 1.5859, 2.4334, 2.4709, -0.0375, 1.0174
FORCE, FOIL, LOW, 5, 1.8562, NA, NA, NA, NA
PRUNE, FOIL, HIGH, 5, 1.5647, NA, NA, NA, NA
COTTON, STIM, HIGH, 6, 0.8354, -1.1254, -1.0277, -0.0977, 2.0182
ARTIST, FOIL, HIGH, 1, 1.8589, NA, NA, NA, NA
FOOT, STIM, HIGH, 6, 1.1201, -1.1145, -0.8661, -0.2484, 0.9174
AN, FOIL, LOW, 1, 1.3539, NA, NA, NA, NA
RECALL, STIM, LOW, 6, 1.3027, -2.0165, -2.0835, 0.0669, 0.7005
NOSE, FOIL, HIGH, 1, 1.3458, NA, NA, NA, NA
SALEP, STIM, LOW, 6, 1.4549, -2.3159, -2.9312, 0.6153, 0.8506
PILL, FOIL, HIGH, 1, 1.3483, NA, NA, NA, NA
DEER, FOIL, HIGH, 1, 1.1970, NA, NA, NA, NA
MIRROR, FOIL, HIGH, 1, 2.0686, NA, NA, NA, NA
SPICE, STIM, HIGH, 6, 1.1780, -0.3551, -0.4309, 0.0758, 2.4685
IDEAL, FOIL, LOW, 1, 1.3699, NA, NA, NA, NA
ADMIRE, STIM, LOW, 6, 1.2489, -0.5037, -0.6747, 0.1711, 0.9674
LIQUOR, FOIL, HIGH, 1, 1.0731, NA, NA, NA, NA
DIRGE, FOIL, LOW, 1, 1.7351, NA, NA, NA, NA
ORCHID, STIM, HIGH, 6, 1.4990, 0.3326, 0.5967, -0.2641, 1.2843
RUM, STIM, HIGH, 6, 0.8320, 1.2738, 1.2096, 0.0642, 1.0675
MEMORY, STIM, LOW, 6, 0.6153, 1.1376, 1.1049, 0.0327, 0.7172
CORN, STIM, HIGH, 6, 0.5719, 1.0906, 0.4866, 0.6040, 2.7521
SPAN, STIM, LOW, 6, 0.6179, -1.2007, -1.1796, -0.0210, 0.7839
SAUCE, FOIL, HIGH, 1, 1.2683, NA, NA, NA, NA
VIRTUE, STIM, LOW, 6, 1.2457, 1.9896, 1.9024, 0.0872, 0.9340
TENSE, FOIL, LOW, 4, 2.5784, NA, NA, NA, NA
LEG, FOIL, HIGH, 1, 1.4003, NA, NA, NA, NA
ALIEN, FOIL, LOW, 1, 1.0868, NA, NA, NA, NA
MANTLE, FOIL, HIGH, 1, 0.7598, NA, NA, NA, NA
NO, FOIL, LOW, 1, 1.6346, NA, NA, NA, NA
IF, FOIL, LOW, 1, 1.0043, NA, NA, NA, NA
WHY, STIM, LOW, 6, 1.3247, -1.9975, -2.0252, 0.0277, 0.9507
MY, FOIL, LOW, 1, 1.2418, NA, NA, NA, NA
BORE, STIM, LOW, 6, 1.1098, -1.3063, -0.9541, -0.3522, 4.5701
ELM, STIM, HIGH, 6, 2.6078, 1.0229, 1.1605, -0.1375, 1.0341
BUTTON, FOIL, HIGH, 1, 1.2084, NA, NA, NA, NA
HOSE, STIM, HIGH, 6, 0.6799, -2.2853, -2.4150, 0.1296, 0.7672
PUP, STIM, HIGH, 6, 1.7012, 1.2584, 1.1913, 0.0671, 1.0174
PEP, FOIL, LOW, 1, 1.8845, NA, NA, NA, NA
MEADOW, FOIL, HIGH, 1, 1.9084, NA, NA, NA, NA
SHORE, STIM, HIGH, 6, 0.8473, -2.2100, -2.4396, 0.2297, 0.9507
TING, FOIL, LOW, 1, 0.8215, NA, NA, NA, NA
HIGHER, STIM, LOW, 6, 0.6621, -1.7104, -1.8271, 0.1167, 0.7172
CAN, FOIL, LOW, 1, 0.9328, NA, NA, NA, NA
POT, FOIL, HIGH, 1, 0.8964, NA, NA, NA, NA
OUTSET, STIM, LOW, 6, 0.7550, -1.2852, -1.0393, -0.2458, 0.8673
BUCKLE, STIM, HIGH, 6, 1.4447, 1.3180, 1.3397, -0.0217, 0.9674
SLOUGH, STIM, LOW, 6, 1.4620, -2.4054, -2.4960, 0.0906, 0.8506
TALUK, STIM, LOW, 6, 0.8307, -1.6136, -1.5551, -0.0585, 1.3177
SHEER, FOIL, LOW, 2, 3.5835, NA, NA, NA, NA
CROW, STIM, HIGH, 6, 1.7093, -1.9230, -1.9072, -0.0158, 0.9674
LION, FOIL, HIGH, 1, 1.1308, NA, NA, NA, NA
ABOUT, FOIL, LOW, 2, 2.5646, NA, NA, NA, NA
DRYAD, FOIL, LOW, 1, 1.8185, NA, NA, NA, NA
CHARM, STIM, LOW, 6, 0.6959, -0.8641, -1.0232, 0.1591, 0.9674
HEEL, FOIL, HIGH, 1, 1.4134, NA, NA, NA, NA
TREE, STIM, HIGH, 6, 0.6631, -0.0504, -0.0207, -0.0297, 1.2676
SCORN, STIM, LOW, 6, 3.9931, 2.7720, 2.7621, 0.0099, 0.8840
PEPPER, FOIL, HIGH, 1, 1.0047, NA, NA, NA, NA
KNOW, STIM, LOW, 4, 1.9017, -1.7897, -0.8038, -0.9859, 1.4011
ONCE, FOIL, LOW, 1, 1.0424, NA, NA, NA, NA
PIT, STIM, HIGH, 6, 0.7286, 0.4593, 0.5333, -0.0740, 1.0675
CHAPEL, FOIL, HIGH, 6, 1.2080, NA, NA, NA, NA
HOTEL, FOIL, HIGH, 1, 0.8539, NA, NA, NA, NA
BONE, FOIL, HIGH, 1, 0.7906, NA, NA, NA, NA
MENACE, STIM, LOW, 6, 0.6443, -0.7431, -0.7340, -0.0091, 0.9507
SOCIAL, FOIL, LOW, 1, 0.9512, NA, NA, NA, NA
SOUTH, STIM, LOW, 6, 0.7668, -0.4627, -0.6637, 0.2010, 0.8673
OFF, FOIL, LOW, 1, 4.1629, NA, NA, NA, NA
SLEEVE, FOIL, HIGH, 1, 0.7911, NA, NA, NA, NA
ENCORE, STIM, LOW, 6, 0.8646, 2.9009, 2.7524, 0.1485, 0.6505
APART, FOIL, LOW, 1, 2.0375, NA, NA, NA, NA
DIRT, STIM, HIGH, 6, 0.7334, -2.3718, -2.5565, 0.1847, 0.6672
WEB, STIM, HIGH, 6, 0.6394, -2.3418, -2.3306, -0.0112, 0.8506
THREAT, STIM, LOW, 6, 0.5907, -0.0285, -0.0206, -0.0079, 1.2176
GEM, STIM, HIGH, 6, 0.5325, 2.6118, 2.4475, 0.1643, 0.9340
EXCISE, FOIL, LOW, 1, 0.9129, NA, NA, NA, NA
MAST, FOIL, HIGH, 1, 2.2714, NA, NA, NA, NA
HORSE, FOIL, HIGH, 1, 3.3458, NA, NA, NA, NA
STONE, STIM, HIGH, 6, 1.0863, -1.9847, -1.9953, 0.0106, 0.8340
IDIOM, STIM, LOW, 6, 0.7917, -1.8220, -2.0718, 0.2498, 0.7506
SURAL, STIM, LOW, 6, 0.8778, -1.4524, 0.7448, -2.1972, 0.6505
RAKE, FOIL, HIGH, 1, 1.2595, NA, NA, NA, NA
DEBT, FOIL, LOW, 3, 1.6463, NA, NA, NA, NA
SISTER, FOIL, HIGH, 1, 3.7096, NA, NA, NA, NA
WHEN, STIM, LOW, 6, 0.9756, -2.5164, -2.4369, -0.0795, 1.0508
GUY, FOIL, HIGH, 1, 0.9392, NA, NA, NA, NA
SINE, STIM, LOW, 6, 0.6251, 2.5700, 2.3309, 0.2391, 1.0341
DOOR, FOIL, HIGH, 1, 0.8693, NA, NA, NA, NA
CLOVER, STIM, HIGH, 6, 0.6362, -1.0980, -1.0744, -0.0236, 1.0341
WHERE, STIM, LOW, 6, 0.7880, -2.5383, -2.5309, -0.0075, 0.7506
DEMON, FOIL, LOW, 1, 0.9246, NA, NA, NA, NA
CART, STIM, HIGH, 6, 0.7738, -2.7027, -2.6289, -0.0738, 0.7005
IRON, STIM, HIGH, 6, 0.7433, 1.3385, 1.3877, -0.0492, 1.0675
SOFTLY, FOIL, LOW, 1, 0.9056, NA, NA, NA, NA
SNEEZE, FOIL, HIGH, 1, 0.8042, NA, NA, NA, NA
TREY, STIM, LOW, 1, 0.7741, -1.9942, 2.0829, 2.2060, 2.1016
SHAWL, FOIL, HIGH, 1, 1.0637, NA, NA, NA, NA
TOW, FOIL, LOW, 1, 1.1866, NA, NA, NA, NA
VISION, STIM, LOW, 6, 0.9014, -0.4284, -0.2754, -0.1529, 1.5679
VIGIL, FOIL, LOW, 3, 2.7074, NA, NA, NA, NA
COKE, FOIL, HIGH, 1, 0.7563, NA, NA, NA, NA
SLAY, STIM, LOW, 6, 0.6242, 2.7069, 2.4154, 0.2915, 1.4845
MEMBER, STIM, LOW, 6, 1.4385, -0.8534, -0.9524, 0.0989, 1.1342
HOW, FOIL, LOW, 1, 1.0434, NA, NA, NA, NA
HOUSE, STIM, HIGH, 6, 0.8188, -3.0098, -3.1264, 0.1165, 0.8673
FIRST, STIM, LOW, 6, 2.0043, 1.1795, 1.1845, -0.0050, 1.0508
RHUMB, FOIL, LOW, 1, 0.9034, NA, NA, NA, NA
UTTER, STIM, LOW, 6, 0.6573, 1.6059, 1.5865, 0.0194, 1.0174
SOIL, STIM, HIGH, 6, 1.2505, 0.7262, 0.8667, -0.1405, 0.9007
LOAFER, FOIL, LOW, 1, 0.9940, NA, NA, NA, NA
TAR, STIM, HIGH, 6, 0.7882, 0.2595, 0.1566, 0.1029, 1.1342
WOUND, STIM, HIGH, 6, 0.7864, 2.2373, 1.2358, 1.0014, 2.0682
FOUL, FOIL, LOW, 6, 7.6755, NA, NA, NA, NA
GOOF, FOIL, LOW, 1, 0.8417, NA, NA, NA, NA
DEVICE, STIM, LOW, 6, 2.4018, 2.6137, 2.7081, -0.0944, 0.9007
CAT, FOIL, HIGH, 1, 1.3384, NA, NA, NA, NA
JOLT, FOIL, LOW, 1, 1.5255, NA, NA, NA, NA
HILL, FOIL, HIGH, 1, 0.5886, NA, NA, NA, NA
BEG, FOIL, LOW, 1, 1.1279, NA, NA, NA, NA
APE, STIM, HIGH, 6, 0.6137, 2.3455, 2.2688, 0.0767, 0.8840
TRUST, STIM, LOW, 6, 1.9369, 0.1939, 0.0883, 0.1056, 1.4678
TOILET, FOIL, HIGH, 1, 1.1440, NA, NA, NA, NA
FANE, STIM, LOW, 6, 0.8457, -3.0652, 2.2974, 0.9206, 2.6687
SOME, STIM, LOW, 6, 1.2591, 2.4013, 2.3086, 0.0927, 0.8006
NOR, STIM, LOW, 6, 1.8985, 0.7863, 0.9639, -0.1777, 0.9174
HEN, STIM, HIGH, 6, 1.1391, -2.8133, -2.8231, 0.0098, 1.0174
MOOD, FOIL, LOW, 1, 1.0869, NA, NA, NA, NA
