word, type, condition, recog_rating, recog_RT, target_angle, response_angle, response_error, response_RT
MAD, FOIL, LOW, 1, 2.3843, NA, NA, NA, NA
GREEDY, FOIL, LOW, 1, 0.6240, NA, NA, NA, NA
DEVICE, FOIL, LOW, 6, 0.5454, NA, NA, NA, NA
THEN, STIM, LOW, 1, 0.5765, -3.0270, 3.0845, 0.1717, 0.2669
CHANCE, STIM, LOW, 6, 0.4806, 0.2745, 0.6035, -0.3290, 0.0334
BALL, STIM, HIGH, 6, 0.4932, -0.3271, 1.4486, -1.7757, 0.2002
FUR, FOIL, HIGH, 1, 0.6409, NA, NA, NA, NA
HOUSE, FOIL, HIGH, 6, 0.3642, NA, NA, NA, NA
BIT, STIM, LOW, 6, 0.4917, -1.2786, -1.4107, 0.1321, 0.3836
RUST, FOIL, HIGH, 6, 0.4979, NA, NA, NA, NA
PYTHON, FOIL, HIGH, 1, 0.6577, NA, NA, NA, NA
FEINT, STIM, LOW, 6, 0.6988, -3.1124, -1.1318, -1.9806, 0.0334
CLAY, FOIL, HIGH, 6, 0.4316, NA, NA, NA, NA
FLEE, STIM, LOW, 1, 0.8868, -3.0525, -1.7438, -1.3087, 0.0167
RIB, STIM, HIGH, 6, 0.4993, 1.3535, -0.1093, 1.4628, 0.0334
ROE, FOIL, LOW, 1, 0.6791, NA, NA, NA, NA
MUD, STIM, HIGH, 6, 0.5260, -3.0381, -0.9985, -2.0397, 0.0167
OF, FOIL, LOW, 1, 0.6129, NA, NA, NA, NA
DOUGH, STIM, HIGH, 6, 0.3998, 1.6221, -0.1433, 1.7654, 0.0334
SHRIMP, STIM, HIGH, 6, 0.5745, -0.8664, 1.4916, -2.3580, 0.0500
HOOF, FOIL, HIGH, 1, 2.8429, NA, NA, NA, NA
PEACH, FOIL, HIGH, 6, 0.5473, NA, NA, NA, NA
APPLE, FOIL, HIGH, 1, 1.1399, NA, NA, NA, NA
CANNON, STIM, HIGH, 6, 0.4766, -0.7867, -0.2037, -0.5830, 0.2002
CLOVER, STIM, HIGH, 6, 0.3931, -2.6604, 1.4998, 2.1230, 0.1835
COOKIE, STIM, HIGH, 6, 0.5561, 1.6643, 1.5454, 0.1189, 0.0334
WARE, FOIL, LOW, 1, 0.8710, NA, NA, NA, NA
LESSEN, STIM, LOW, 6, 0.7209, -1.4973, -0.6561, -0.8413, 0.1001
BOAST, STIM, LOW, 6, 0.6234, -2.5414, -1.2554, -1.2861, 0.0334
VELVET, STIM, HIGH, 6, 1.1138, -2.3176, -1.5854, -0.7322, 0.2502
SOAP, FOIL, HIGH, 1, 0.9261, NA, NA, NA, NA
AWL, FOIL, LOW, 1, 1.0968, NA, NA, NA, NA
AGILE, FOIL, LOW, 1, 1.1119, NA, NA, NA, NA
KILL, STIM, LOW, 1, 0.7459, -3.1184, -2.6516, -0.4668, 0.0167
