word, type, condition, recog_rating, recog_RT, target_angle, response_angle, response_error, response_RT
EYE, STIM, HIGH, 3, 4.6695, 0.6517, 1.4296, -0.7779, 0.8006
TOMB, FOIL, HIGH, 2, 1.4366, NA, NA, NA, NA
GIRDLE, FOIL, HIGH, 2, 0.8622, NA, NA, NA, NA
STREET, STIM, HIGH, 6, 1.3614, -3.0547, -0.9221, -2.1326, 0.7005
PART, STIM, LOW, 6, 0.5554, 2.8821, -0.0973, 2.9793, 0.5504
MAIN, STIM, LOW, 4, 2.4105, 1.3383, 2.6593, -1.3210, 0.6505
HAUL, STIM, LOW, 6, 0.6855, 1.6522, -1.5708, -3.0602, 0.0334
HUSH, FOIL, LOW, 3, 1.5023, NA, NA, NA, NA
BEACH, FOIL, HIGH, 2, 1.1739, NA, NA, NA, NA
BOLL, FOIL, LOW, 2, 0.9504, NA, NA, NA, NA
PONY, STIM, HIGH, 2, 1.1516, 0.4137, -0.0732, 0.4869, 0.6005
CREAM, FOIL, HIGH, 2, 0.7442, NA, NA, NA, NA
UNREST, STIM, LOW, 3, 2.0021, -1.7369, 0.2045, -1.9414, 0.7339
SEER, FOIL, LOW, 2, 0.7064, NA, NA, NA, NA
LAMP, FOIL, HIGH, 2, 0.5499, NA, NA, NA, NA
CASTE, STIM, LOW, 2, 0.5521, 0.2613, 1.4573, -1.1960, 3.5360
BANK, STIM, HIGH, 2, 0.6354, 1.1553, -1.8910, 3.0463, 0.1501
BIT, STIM, LOW, 6, 1.5238, -0.9265, 2.7774, 2.5793, 0.4503
MERIT, FOIL, LOW, 2, 1.4763, NA, NA, NA, NA
LENS, FOIL, HIGH, 2, 0.8333, NA, NA, NA, NA
LINKS, STIM, LOW, 6, 1.7604, 1.2308, 0.8150, 0.4157, 4.0030
CRISIS, FOIL, LOW, 1, 1.3883, NA, NA, NA, NA
HELMET, STIM, HIGH, 2, 1.4254, 0.6682, 2.6459, -1.9777, 0.4170
RUBY, STIM, HIGH, 6, 1.2322, -2.4773, -2.1940, -0.2833, 0.6171
