word, type, condition, recog_rating, recog_RT, target_angle, response_angle, response_error, response_RT
FINITE, FOIL, LOW, 6, 2.2577, NA, NA, NA, NA
TALENT, FOIL, LOW, 3, 2.3678, NA, NA, NA, NA
GLORY, FOIL, LOW, 1, 1.3591, NA, NA, NA, NA
FILL, FOIL, LOW, 1, 1.4548, NA, NA, NA, NA
OIL, STIM, HIGH, 6, 0.5905, -1.1142, -1.0727, -0.0415, 0.7839
COUNT, STIM, LOW, 6, 0.4688, -0.9875, -0.9511, -0.0364, 2.6187
CAUSE, STIM, LOW, 6, 0.5475, 1.3447, 1.6746, -0.3299, 0.5671
RODE, STIM, LOW, 6, 0.4041, 1.2789, 0.5288, 0.7501, 0.3836
BREAK, FOIL, LOW, 3, 1.1898, NA, NA, NA, NA
BEECH, FOIL, LOW, 3, 0.7347, NA, NA, NA, NA
UMPIRE, FOIL, HIGH, 1, 0.6252, NA, NA, NA, NA
THEN, STIM, LOW, 6, 0.6123, 1.0659, 0.8887, 0.1771, 0.3503
SHOCK, STIM, LOW, 6, 0.6115, 0.8580, 0.8257, 0.0324, 2.0682
CHAIN, STIM, HIGH, 6, 0.5753, -0.2770, -0.6372, 0.3603, 3.1691
BOOT, STIM, HIGH, 6, 0.4955, 2.3572, 2.3048, 0.0524, 0.7506
STAY, STIM, LOW, 6, 0.5626, 2.1360, 0.3683, 1.7677, 1.3677
LIZARD, FOIL, HIGH, 1, 1.0738, NA, NA, NA, NA
LAWYER, FOIL, HIGH, 1, 0.6560, NA, NA, NA, NA
LAMP, FOIL, HIGH, 1, 0.5612, NA, NA, NA, NA
HATE, STIM, LOW, 1, 0.5584, 0.5752, 3.1366, -2.5614, 3.9697
MILK, FOIL, HIGH, 1, 1.5761, NA, NA, NA, NA
REMARK, STIM, LOW, 6, 0.6440, 0.8847, -1.5914, 2.4761, 1.1008
MOLE, STIM, HIGH, 6, 0.4968, 1.9860, 0.7065, 1.2794, 0.2002
RAID, FOIL, LOW, 1, 1.1078, NA, NA, NA, NA
COME, STIM, LOW, 3, 1.2746, -1.0705, 0.5229, -1.5935, 0.2168
AGENCY, FOIL, LOW, 1, 0.7265, NA, NA, NA, NA
REACH, FOIL, LOW, 3, 2.0802, NA, NA, NA, NA
STREET, STIM, HIGH, 1, 0.8578, -0.8143, -0.1594, -0.6549, 0.2502
GOOF, FOIL, LOW, 1, 0.7991, NA, NA, NA, NA
RUST, STIM, HIGH, 6, 0.6784, -1.9708, -2.0183, 0.0476, 0.4837
FROST, FOIL, HIGH, 1, 0.7108, NA, NA, NA, NA
BANNER, FOIL, HIGH, 1, 0.6277, NA, NA, NA, NA
DEVICE, STIM, LOW, 6, 0.6175, -1.5282, 2.1409, 2.6140, 0.4337
VICE, FOIL, LOW, 1, 0.8982, NA, NA, NA, NA
CREAM, FOIL, HIGH, 1, 0.6419, NA, NA, NA, NA
TELL, STIM, LOW, 1, 0.7602, -1.4828, 0.1913, -1.6742, 0.2002
WIG, STIM, HIGH, 6, 0.5730, -2.1135, -2.2772, 0.1638, 0.4170
SINCE, STIM, LOW, 1, 0.7255, 2.8027, 2.7640, 0.0387, 0.5838
BOW, FOIL, HIGH, 1, 0.7905, NA, NA, NA, NA
