word, type, condition, recog_rating, recog_RT, target_angle, response_angle, response_error, response_RT
ELBOW, FOIL, HIGH, 1, 6.2012, NA, NA, NA, NA
RANGE, FOIL, LOW, 2, 1.9232, NA, NA, NA, NA
WORM, STIM, HIGH, 6, 1.8792, 0.2403, -0.5663, 0.8066, 1.6513
SCOUT, STIM, HIGH, 6, 1.2259, -1.4589, 2.3767, 2.4476, 0.5004
JAR, FOIL, HIGH, 1, 2.4478, NA, NA, NA, NA
SPADE, STIM, HIGH, 6, 1.1955, 1.0231, 2.3017, -1.2786, 0.9174
SOUP, STIM, HIGH, 6, 1.2545, 1.4835, 0.6780, 0.8055, 6.1714
GARLIC, STIM, HIGH, 6, 0.9138, 1.4044, 2.3932, -0.9888, 1.2009
BODY, FOIL, HIGH, 3, 1.8940, NA, NA, NA, NA
VIRTUE, FOIL, LOW, 3, 5.0894, NA, NA, NA, NA
MIGHT, FOIL, LOW, 4, 1.6199, NA, NA, NA, NA
CHEST, STIM, HIGH, 6, 1.2298, -0.3714, -2.5780, 2.2066, 2.1850
CENTER, STIM, LOW, 6, 1.0904, 0.9727, 0.7676, 0.2051, 0.8006
SWAGE, STIM, LOW, 6, 0.7529, 2.4239, -0.6425, 3.0664, 0.9174
LATTER, STIM, LOW, 6, 0.8500, -2.6040, -1.5081, -1.0959, 0.8173
FINE, FOIL, LOW, 3, 5.1826, NA, NA, NA, NA
SUPPER, FOIL, HIGH, 4, 1.6684, NA, NA, NA, NA
GRAVEL, FOIL, HIGH, 5, 1.5966, NA, NA, NA, NA
FORK, STIM, HIGH, 4, 1.2986, 2.3925, 0.8476, 1.5449, 0.8673
SHARK, FOIL, HIGH, 2, 1.2464, NA, NA, NA, NA
LENS, STIM, HIGH, 2, 3.8019, 2.9828, 1.0698, 1.9130, 0.5171
MOSS, FOIL, HIGH, 1, 1.1444, NA, NA, NA, NA
SNEEZE, FOIL, HIGH, 1, 0.8923, NA, NA, NA, NA
WOUND, FOIL, HIGH, 1, 0.7269, NA, NA, NA, NA
CURSE, FOIL, LOW, 1, 0.9798, NA, NA, NA, NA
DEVICE, FOIL, LOW, 1, 0.8983, NA, NA, NA, NA
BROOK, STIM, HIGH, 6, 1.4941, 2.1354, 0.6336, 1.5019, 0.4170
IDIOM, STIM, LOW, 6, 0.8497, -0.3598, -0.5707, 0.2109, 0.5337
HOTEL, STIM, HIGH, 3, 2.0962, -0.3786, 1.0321, -1.4107, 0.5504
CAUSE, FOIL, LOW, 3, 3.5566, NA, NA, NA, NA
CROWN, STIM, HIGH, 6, 0.9771, 1.2156, -2.4511, -2.6164, 0.6672
BRIDGE, FOIL, HIGH, 5, 2.0285, NA, NA, NA, NA
BETEL, STIM, LOW, 6, 0.8432, -0.8840, -0.8216, -0.0623, 0.4670
KEY, STIM, HIGH, 2, 1.8391, -1.0819, 2.4062, 2.7951, 0.5671
KNEW, FOIL, LOW, 2, 1.4779, NA, NA, NA, NA
TRAY, STIM, HIGH, 6, 1.3053, -1.1956, 0.9294, -2.1249, 0.7839
TIDY, FOIL, LOW, 1, 1.6399, NA, NA, NA, NA
AXIOM, STIM, LOW, 6, 0.7078, 1.2864, -0.7125, 1.9990, 0.6672
PUPPY, STIM, HIGH, 6, 0.7838, 1.6244, -0.0507, 1.6752, 2.2017
MEADOW, FOIL, HIGH, 2, 1.3420, NA, NA, NA, NA
MEET, STIM, LOW, 4, 3.0963, 1.4762, 1.4877, -0.0114, 0.7005
LAX, STIM, LOW, 5, 1.5782, -2.8235, 0.4382, 3.0215, 0.9841
THUMB, FOIL, HIGH, 1, 1.7571, NA, NA, NA, NA
DESK, FOIL, HIGH, 1, 0.9339, NA, NA, NA, NA
LUCK, STIM, LOW, 6, 1.4629, 0.8753, 0.9596, -0.0844, 0.6505
VAULT, FOIL, HIGH, 3, 1.5570, NA, NA, NA, NA
HEALTH, FOIL, LOW, 2, 1.3481, NA, NA, NA, NA
EXCUSE, STIM, LOW, 1, 1.0964, 2.2110, 0.5422, 1.6688, 0.8840
NECK, FOIL, HIGH, 1, 0.7804, NA, NA, NA, NA
FILL, FOIL, LOW, 1, 0.6522, NA, NA, NA, NA
CUSTOM, STIM, LOW, 4, 2.5544, 1.0420, 2.1343, -1.0924, 0.8173
BELIEF, STIM, LOW, 6, 1.6582, 1.9753, 2.1588, -0.1834, 0.7172
TEA, FOIL, HIGH, 1, 0.9603, NA, NA, NA, NA
MINK, STIM, HIGH, 6, 1.1778, 0.6265, 0.5766, 0.0499, 0.8173
ZONE, STIM, LOW, 2, 2.2999, -0.2256, -0.7963, 0.5707, 0.4170
PRUNE, STIM, HIGH, 6, 1.2277, 2.9054, 1.9532, 0.9522, 0.5504
SQUIB, FOIL, LOW, 1, 1.2114, NA, NA, NA, NA
SIGHT, STIM, LOW, 6, 0.8806, 0.9610, 0.6875, 0.2735, 1.2343
SCAB, FOIL, HIGH, 4, 2.1506, NA, NA, NA, NA
WOOL, FOIL, HIGH, 2, 1.5049, NA, NA, NA, NA
PULPIT, FOIL, HIGH, 1, 1.5894, NA, NA, NA, NA
SUN, FOIL, HIGH, 1, 0.5714, NA, NA, NA, NA
FOREST, FOIL, HIGH, 1, 0.5863, NA, NA, NA, NA
UNJUST, STIM, LOW, 6, 1.2512, -2.9686, -2.6593, -0.3093, 0.8173
SALE, FOIL, LOW, 1, 1.3239, NA, NA, NA, NA
PORCH, STIM, HIGH, 6, 1.2241, 2.3148, 2.5002, -0.1854, 0.8840
EAR, STIM, HIGH, 1, 1.5329, 1.6783, -2.5913, -2.0136, 0.5171
GOT, STIM, LOW, 1, 1.2385, -2.0483, 2.5648, 1.6701, 0.5504
TUSH, FOIL, LOW, 1, 0.6726, NA, NA, NA, NA
MOTHER, STIM, HIGH, 4, 2.9386, -0.1443, 0.4915, -0.6358, 1.0508
PAGE, FOIL, HIGH, 1, 1.2535, NA, NA, NA, NA
SOCK, STIM, HIGH, 2, 2.2272, -2.4544, -0.6299, -1.8245, 1.7346
IRIS, STIM, HIGH, 4, 2.0606, 0.3275, 0.3722, -0.0446, 0.5171
ENOUGH, FOIL, LOW, 2, 3.0597, NA, NA, NA, NA
WHERRY, FOIL, LOW, 1, 1.1371, NA, NA, NA, NA
STRIPE, STIM, HIGH, 2, 1.8443, -1.7321, -0.9283, -0.8037, 0.5838
TAIL, STIM, HIGH, 5, 1.5671, -1.8640, -0.7034, -1.1606, 0.3836
BIBLE, FOIL, HIGH, 1, 1.9217, NA, NA, NA, NA
ICE, STIM, HIGH, 6, 1.0379, -0.2627, 0.4636, -0.7264, 0.8006
KNEE, FOIL, HIGH, 2, 1.5075, NA, NA, NA, NA
WHERE, STIM, LOW, 1, 1.4612, 0.0868, -2.5808, 2.6676, 0.4504
HAT, FOIL, HIGH, 1, 0.6751, NA, NA, NA, NA
QUILT, STIM, HIGH, 6, 1.1661, -0.4924, -0.7598, 0.2674, 0.5337
WHOOP, FOIL, LOW, 2, 3.1135, NA, NA, NA, NA
RITUAL, STIM, LOW, 6, 1.3212, -1.8399, -0.6445, -1.1953, 0.4837
BEECH, FOIL, LOW, 2, 1.6285, NA, NA, NA, NA
JAM, STIM, HIGH, 5, 1.0329, -1.7247, 2.5347, 2.0238, 0.6171
PLUM, FOIL, HIGH, 2, 1.3790, NA, NA, NA, NA
FETISH, FOIL, LOW, 1, 1.2921, NA, NA, NA, NA
BEER, FOIL, HIGH, 1, 0.6281, NA, NA, NA, NA
BOAST, FOIL, LOW, 1, 0.5879, NA, NA, NA, NA
AGENCY, STIM, LOW, 1, 0.5093, -0.5065, 0.8217, -1.3281, 0.6005
LEMON, FOIL, HIGH, 1, 0.6511, NA, NA, NA, NA
CHOW, STIM, LOW, 6, 1.1439, 1.9457, -0.6904, 2.6362, 0.3169
NOLL, FOIL, LOW, 1, 0.7747, NA, NA, NA, NA
RITE, STIM, LOW, 6, 0.6953, 3.0789, 0.7500, 2.3290, 0.7172
ANIMAL, FOIL, HIGH, 1, 0.7818, NA, NA, NA, NA
BRIBE, STIM, LOW, 6, 0.8692, 2.6968, 3.0633, -0.3665, 0.4170
DOUGH, STIM, HIGH, 6, 0.6995, 1.2473, -2.0411, -2.9948, 0.4003
MIND, STIM, LOW, 3, 2.0381, 0.0510, 2.4219, -2.3709, 0.4170
YARD, FOIL, HIGH, 1, 1.3223, NA, NA, NA, NA
TONGUE, STIM, HIGH, 1, 0.9863, 1.1271, -2.4887, -2.6673, 0.5171
VISION, STIM, LOW, 1, 0.9470, 2.1842, -0.5172, 2.7014, 0.6839
PARK, FOIL, HIGH, 1, 0.5936, NA, NA, NA, NA
KINDLE, FOIL, LOW, 1, 0.7365, NA, NA, NA, NA
REASON, STIM, LOW, 4, 1.8410, -2.1318, 0.6637, -2.7955, 0.6005
TREAT, STIM, LOW, 2, 2.1203, -0.4470, 2.2562, -2.7031, 1.2176
SIMPLE, STIM, LOW, 3, 2.4495, 0.7368, -0.5148, 1.2517, 0.4670
HASTE, FOIL, LOW, 2, 1.8063, NA, NA, NA, NA
INNATE, STIM, LOW, 6, 1.3246, -2.5944, 2.2486, 1.4402, 0.5004
OH, STIM, LOW, 6, 0.7587, -0.7690, -2.4684, 1.6995, 1.0675
BEACH, FOIL, HIGH, 3, 2.3917, NA, NA, NA, NA
CLOCK, STIM, HIGH, 4, 1.2082, 0.2915, -2.6990, 2.9904, 0.7005
SPAN, STIM, LOW, 6, 1.3994, 2.6926, 2.3159, 0.3767, 0.7172
BUTYL, FOIL, LOW, 1, 1.4137, NA, NA, NA, NA
TAR, FOIL, HIGH, 1, 1.1402, NA, NA, NA, NA
FORBID, FOIL, LOW, 1, 0.7590, NA, NA, NA, NA
PALACE, FOIL, HIGH, 1, 0.9002, NA, NA, NA, NA
UNIQUE, STIM, LOW, 6, 0.8330, 1.5672, -0.5438, 2.1111, 0.4337
ALTER, FOIL, LOW, 5, 1.3020, NA, NA, NA, NA
ANNEAL, FOIL, LOW, 1, 1.3267, NA, NA, NA, NA
FAWN, FOIL, HIGH, 1, 0.5819, NA, NA, NA, NA
DOCTOR, FOIL, HIGH, 4, 1.4324, NA, NA, NA, NA
SEAT, FOIL, HIGH, 2, 1.6088, NA, NA, NA, NA
MALE, FOIL, HIGH, 2, 1.1572, NA, NA, NA, NA
WHICH, FOIL, LOW, 2, 2.6009, NA, NA, NA, NA
TALENT, STIM, LOW, 5, 1.5694, 1.3146, -0.3232, 1.6378, 0.4170
CLAIM, STIM, LOW, 5, 0.8463, 0.9060, -0.4725, 1.3785, 0.2836
RULE, FOIL, LOW, 5, 0.6773, NA, NA, NA, NA
SHORE, STIM, HIGH, 6, 0.9735, 1.6613, 0.7708, 0.8905, 0.5004
POT, STIM, HIGH, 3, 1.7491, -1.8978, -2.4716, 0.5738, 0.3503
HIGH, STIM, LOW, 4, 1.3342, 1.6025, 0.7925, 0.8100, 0.4170
ARE, STIM, LOW, 2, 1.7101, 2.9387, 2.3454, 0.5932, 0.4503
LODE, FOIL, LOW, 2, 0.9454, NA, NA, NA, NA
ASSENT, STIM, LOW, 6, 1.2887, -0.3848, -0.7432, 0.3584, 0.4837
PAIR, STIM, LOW, 6, 0.7527, -1.3112, -2.4493, 1.1382, 0.4170
MOCKER, STIM, LOW, 6, 0.6016, 2.6818, -0.8148, -2.7866, 0.5504
ROAD, FOIL, HIGH, 6, 0.8470, NA, NA, NA, NA
LONG, FOIL, LOW, 1, 1.0378, NA, NA, NA, NA
EARTH, STIM, HIGH, 5, 1.6629, 2.5646, 2.1777, 0.3870, 0.6005
LISP, FOIL, LOW, 1, 1.9890, NA, NA, NA, NA
OLIVE, STIM, HIGH, 5, 1.4256, 2.8270, -0.5520, -2.9042, 0.6171
SHEEP, FOIL, HIGH, 1, 0.8283, NA, NA, NA, NA
