word, type, condition, recog_rating, recog_RT, target_angle, response_angle, response_error, response_RT
AT, STIM, LOW, 1, 5.8191, 0.0961, 2.5882, -2.4920, 0.4170
YACHT, FOIL, HIGH, 1, 0.6353, NA, NA, NA, NA
PEDAL, STIM, HIGH, 1, 0.7590, -0.5509, -0.1156, -0.4353, 0.0667
ALL, FOIL, LOW, 1, 0.8913, NA, NA, NA, NA
HEIR, FOIL, LOW, 1, 0.6551, NA, NA, NA, NA
AGILE, FOIL, LOW, 1, 0.6351, NA, NA, NA, NA
JUST, STIM, LOW, 6, 1.4996, -2.3976, -0.2638, -2.1337, 0.1168
DECREE, STIM, LOW, 6, 0.5962, -2.3712, 1.1894, 2.7225, 0.2669
GREEDY, STIM, LOW, 6, 0.5881, 2.2909, 1.4404, 0.8505, 0.1501
THANE, FOIL, LOW, 1, 0.6408, NA, NA, NA, NA
CAUSE, STIM, LOW, 1, 0.7113, -0.6273, 1.9744, -2.6017, 0.4503
BANDIT, STIM, HIGH, 6, 0.7770, 1.9464, 3.1332, -1.1868, 0.0500
DRINK, FOIL, HIGH, 1, 0.7681, NA, NA, NA, NA
COW, FOIL, HIGH, 6, 0.7054, NA, NA, NA, NA
LIAR, STIM, LOW, 6, 0.5217, 0.5949, 3.1089, -2.5140, 0.0500
LAST, FOIL, LOW, 1, 0.5161, NA, NA, NA, NA
RAPID, STIM, LOW, 1, 0.5010, -1.4526, 3.0356, 1.7950, 0.1835
MAKE, FOIL, LOW, 1, 0.4681, NA, NA, NA, NA
ALKALI, STIM, LOW, 6, 0.8833, -3.0731, -0.2606, -2.8125, 0.0667
GENIUS, FOIL, LOW, 6, 0.7431, NA, NA, NA, NA
VISION, FOIL, LOW, 1, 4.2640, NA, NA, NA, NA
PEARL, FOIL, HIGH, 1, 0.5958, NA, NA, NA, NA
PARK, STIM, HIGH, 1, 0.6867, -1.8713, 1.7310, 2.6809, 0.1001
POT, STIM, HIGH, 1, 0.9207, -1.5326, 2.3332, 2.4173, 0.4503
DREARY, FOIL, LOW, 1, 0.6441, NA, NA, NA, NA
CANOE, FOIL, HIGH, 1, 1.1064, NA, NA, NA, NA
MOTH, STIM, HIGH, 1, 0.8867, -0.8923, 0.2846, -1.1769, 0.2002
REWARD, STIM, LOW, 6, 0.7340, -2.5808, -0.6193, -1.9615, 0.4337
OKAY, FOIL, LOW, 1, 0.7276, NA, NA, NA, NA
COTTON, STIM, HIGH, 1, 0.5325, 1.5315, -1.3934, 2.9249, 0.0667
SALOON, FOIL, HIGH, 1, 0.7230, NA, NA, NA, NA
CHAPEL, FOIL, HIGH, 1, 0.6881, NA, NA, NA, NA
TOW, STIM, LOW, 1, 0.6982, 0.6346, -2.9956, -2.6530, 0.3503
BUBBLE, STIM, HIGH, 6, 1.9676, 1.6331, -0.2417, 1.8748, 0.2835
THOSE, FOIL, LOW, 1, 0.9371, NA, NA, NA, NA
HARDLY, STIM, LOW, 6, 2.5046, -1.4976, 2.5467, 2.2389, 0.0667
WEAPON, STIM, HIGH, 1, 2.1328, -1.2408, -2.2756, 1.0348, 0.0667
HOUND, FOIL, HIGH, 1, 1.5853, NA, NA, NA, NA
GRAVEL, FOIL, HIGH, 1, 1.6146, NA, NA, NA, NA
KNOB, STIM, HIGH, 1, 1.7451, -2.4970, 3.0850, 0.7012, 0.3002
CHAIR, FOIL, HIGH, 1, 1.6459, NA, NA, NA, NA
RITUAL, FOIL, LOW, 1, 0.6945, NA, NA, NA, NA
SUFFIX, STIM, LOW, 1, 0.8181, 1.1472, 2.8646, -1.7174, 0.4337
DOLL, STIM, HIGH, 1, 0.4091, 0.7412, 2.3306, -1.5894, 0.4503
NOPE, FOIL, LOW, 1, 0.7208, NA, NA, NA, NA
CURB, STIM, HIGH, 6, 1.0046, 1.4478, 3.0287, -1.5809, 0.1501
BOY, STIM, HIGH, 1, 0.8287, 1.8641, -0.1523, 2.0163, 0.1001
FRAUD, FOIL, LOW, 1, 0.6435, NA, NA, NA, NA
ENGINE, STIM, HIGH, 1, 1.5694, -0.5803, -0.2783, -0.3020, 0.0334
UPKEEP, FOIL, LOW, 1, 0.5952, NA, NA, NA, NA
BOW, FOIL, HIGH, 1, 1.1006, NA, NA, NA, NA
GRAPE, STIM, HIGH, 1, 1.0653, 1.9975, -0.1993, 2.1968, 0.3002
WHERRY, STIM, LOW, 6, 0.7940, 2.6193, 3.1026, -0.4833, 0.6338
ZIPPER, FOIL, HIGH, 1, 2.4854, NA, NA, NA, NA
SCAB, STIM, HIGH, 1, 0.6466, 2.6788, -0.5667, -3.0377, 0.0834
TIME, FOIL, LOW, 1, 1.4845, NA, NA, NA, NA
FAN, STIM, HIGH, 1, 2.7067, -0.4944, -0.1353, -0.3591, 0.0834
SNAP, FOIL, LOW, 1, 4.4205, NA, NA, NA, NA
THUMB, FOIL, HIGH, 1, 2.1859, NA, NA, NA, NA
EMPIRE, STIM, LOW, 1, 0.9476, 2.8149, 0.1913, 2.6236, 0.9340
ROOT, FOIL, HIGH, 1, 1.0210, NA, NA, NA, NA
DAD, FOIL, HIGH, 1, 0.8567, NA, NA, NA, NA
MISTER, STIM, LOW, 1, 0.6257, -2.9418, 2.4339, 0.9075, 0.6005
PRISON, FOIL, HIGH, 1, 0.5742, NA, NA, NA, NA
JIBE, FOIL, LOW, 1, 0.6235, NA, NA, NA, NA
BRIBE, STIM, LOW, 6, 1.7106, 2.5152, -2.6757, -1.0923, 0.2669
AN, STIM, LOW, 1, 1.0572, 2.0470, -0.0974, 2.1444, 0.0334
DIADEM, FOIL, LOW, 1, 0.8660, NA, NA, NA, NA
SORROW, STIM, LOW, 1, 0.6123, -2.6216, 0.2709, -2.8925, 0.4170
HARP, STIM, HIGH, 6, 0.7276, 2.7342, -1.1071, -2.4418, 0.2335
WISH, STIM, LOW, 1, 0.8355, -1.8505, -1.1884, -0.6621, 0.0334
APT, FOIL, LOW, 1, 0.8576, NA, NA, NA, NA
VANITY, FOIL, LOW, 1, 1.3492, NA, NA, NA, NA
SALE, FOIL, LOW, 1, 0.8554, NA, NA, NA, NA
OF, FOIL, LOW, 1, 0.5592, NA, NA, NA, NA
BATTLE, STIM, HIGH, 1, 0.8327, 2.6205, -0.8829, -2.7799, 0.1001
SMOOTH, STIM, LOW, 1, 1.2730, 0.0215, -0.1276, 0.1492, 0.2168
EXCUSE, STIM, LOW, 6, 0.6688, 0.5216, 0.8330, -0.3114, 0.3169
SPADE, STIM, HIGH, 6, 0.5458, -2.8333, 2.8248, 0.6251, 0.1334
IGNORE, FOIL, LOW, 1, 0.7138, NA, NA, NA, NA
SMART, STIM, LOW, 1, 2.9879, -0.9160, -0.3171, -0.5989, 0.0334
CRANE, STIM, HIGH, 1, 1.8677, -1.4807, -0.1038, -1.3769, 0.0667
RUSH, STIM, LOW, 1, 0.6261, 0.0280, -0.4022, 0.4301, 0.1168
BYRE, STIM, LOW, 6, 0.9766, -2.7775, 1.4711, 2.0345, 0.1334
LONE, FOIL, LOW, 1, 0.7651, NA, NA, NA, NA
CLINCH, STIM, LOW, 1, 0.6089, 2.5090, -0.0277, 2.5367, 0.1501
BOLT, FOIL, HIGH, 1, 0.6553, NA, NA, NA, NA
THEFT, STIM, LOW, 6, 1.0857, 0.7582, -1.1185, 1.8767, 0.0667
PALM, STIM, HIGH, 1, 0.8124, 0.4825, 3.0755, -2.5930, 0.0500
FLEA, FOIL, HIGH, 1, 0.4797, NA, NA, NA, NA
