participant, model_name, BIC, v1, v2, eta, a1, a2, pi, Ter, st, sa
1, Cont, 886.2664, 0.14479, 0, 0.94473, 1.195, 0, 0, -0.096757, 0.035994, 0
1, Thresh, 889.1497, 3.6425, 0, 0, 4.9944, 1.0517, 0.027146, -0.085546, 0.034541, 0
1, Hybrid, 896.9996, 2.8187, 0, 0.42173, 4.0094, 1.0561, 0.027608, -0.079149, 0.019599, 0
2, Cont, 2209.0545, 1.1689, 0, 0.28157, 1.9151, 0, 0, 0.054374, 0.24577, 0
2, Thresh, 1974.2438, 3.0971, 0, 0, 4.3395, 2.0222, 0.65299, -0.1887, 0.00079154, 0
2, Hybrid, 1979.0971, 3.1522, 0, 0.27739, 4.1965, 1.9568, 0.66099, -0.11616, 4.7911e-08, 0
3, Cont, 1876.2616, 0.88279, 0, 0.15808, 1.2669, 0, 0, -0.038764, 0.094461, 0
3, Thresh, 1743.7748, 2.8252, 0, 0, 2.1186, 1.244, 0.52213, -0.058291, 0.039493, 0
3, Hybrid, 1749.4572, 2.9195, 0, 0.30918, 2.1711, 1.2437, 0.52136, -0.057766, 0.037735, 0
4, Cont, 3728.8103, 1.5364, 0, 1.071, 1.5898, 0, 0, 0.10994, 0.13751, 0
4, Thresh, 3157.5754, 5.6197, 0, 0, 4.1351, 1.4818, 0.49184, -0.044427, 0.093424, 0
4, Hybrid, 3156.2036, 5.9497, 0, 0.077071, 4.019, 1.4167, 0.48142, -0.020398, 0.16139, 0
5, Cont, 2174.3076, 1.1265, 0, 0.52611, 1.5902, 0, 0, 0.10014, 0.047902, 0
5, Thresh, 1985.5618, 2.9075, 0, 0, 3.0515, 1.6755, 0.60516, -0.11172, 0.0029218, 0
5, Hybrid, 1991.7009, 2.9553, 0, 0.20024, 3.0992, 1.6749, 0.60826, -0.11254, 0.016265, 0
6, Cont, 1563.2141, 1.0672, 0, 2.9998, 1.4795, 0, 0, 0.15315, 0.23301, 0
6, Thresh, 1532.3361, 4.5761, 0, 0, 1.7366, 0.95558, 0.24831, 0.15522, 0.18576, 0
6, Hybrid, 1539.3869, 4.5124, 0, 0.0028986, 1.7485, 0.96258, 0.24872, 0.15779, 0.16099, 0
7, Cont, 1437.7411, 1.8451, 0, 0.86327, 1.4762, 0, 0, -0.076844, 0.042359, 0
7, Thresh, 1280.2666, 3.6274, 0, 0, 2.1493, 1.2706, 0.65813, -0.12361, 0.048168, 0
7, Hybrid, 1278.5644, 3.7221, 0, 0.013717, 2.0542, 1.2573, 0.66075, -0.14242, 0.1478, 0
8, Cont, 1232.1391, 2.3723, 0, 0.50107, 2.2353, 0, 0, -0.094127, 0.1949, 0
8, Thresh, 606.2327, 4.5177, 0, 0, 5, 1.7461, 0.84817, -0.29923, 0.0016705, 0
8, Hybrid, 618.8865, 4.7781, 0, 7.9229e-05, 4.9991, 1.6972, 0.83591, -0.24373, 0.014298, 0
9, Cont, 2063.2713, 0.13051, 0, 0.59858, 1.0807, 0, 0, -0.074227, 0.030695, 0
9, Thresh, 2066.9485, 1.5288, 0, 0, 1.6015, 1.0123, 0.086872, -0.071342, 1.1991e-06, 0
9, Hybrid, 2074.6644, 3.2357, 0, 0.046518, 4.9533, 1.0228, 0.015, -0.070623, 2.1236e-05, 0
10, Cont, 1973.9696, 1.5805, 0, 0.34548, 3.9133, 0, 0, -0.34817, 0.017338, 0
10, Thresh, 1856.5312, 1.8123, 0, 0, 4.1288, 2.3183, 0.93186, -0.24463, 1.0738e-05, 0
10, Hybrid, 1920.014, 2.49, 0, 0.67692, 4.9787, 1.763, 0.94694, -0.15491, 0.033887, 0
11, Cont, 1820.5445, 0.86622, 0, 0.77184, 1.1906, 0, 0, -0.073822, 0.059342, 0
11, Thresh, 1646.2022, 4.3423, 0, 0, 2.4352, 1.0378, 0.35695, -0.10707, 0.1304, 0
11, Hybrid, 1653.5103, 4.2944, 0, 0.019896, 2.4621, 1.0469, 0.35991, -0.10024, 0.094959, 0
12, Cont, 1484.9399, 1.6889, 0, 0.0022313, 1.2216, 0, 0, 0.090143, 0.46594, 0
12, Thresh, 1020.1687, 4.9305, 0, 0, 4.1606, 1.3986, 0.68922, -0.062027, 0.088608, 0
12, Hybrid, 1023.578, 4.9911, 0, 0.02238, 4, 1.3539, 0.68518, -0.045999, 0.13185, 0
13, Cont, 1534.5932, 0.34767, 0, 2.9999, 1.3579, 0, 0, -0.086614, 0.033879, 0
13, Thresh, 1583.1254, 2.5127, 0, 0, 4.4027, 0.8969, 0.017063, -0.096032, 0.042359, 0
13, Hybrid, 1591.0099, 4.9067, 0, 0.0028838, 3.7154, 0.9072, 5.9256e-07, -0.085204, 0.022209, 0
15, Cont, 1902.2116, 0.18494, 0, 0.93873, 1.1529, 0, 0, -0.054287, 1.944e-06, 0
15, Thresh, 1908.7112, 6.002, 0, 0, 3.0723, 1.0037, 0.052158, -0.082668, 0.1445, 0
15, Hybrid, 1915.5477, 5.3037, 0, 0.24853, 2.747, 1.0151, 0.061236, -0.083743, 0.13748, 0
16, Cont, 1965.8596, 1.0007, 0, 0.010648, 1.4995, 0, 0, 0.10923, 0.040601, 0
16, Thresh, 1824.3422, 2.5548, 0, 0, 2.7272, 1.5031, 0.62014, -0.036968, 0.04227, 0
16, Hybrid, 1824.1186, 2.8528, 0, 0.53097, 2.9094, 1.4353, 0.62338, 0.006957, 0.0014452, 0
17, Cont, 1997.6639, 0.15512, 0, 1.0773, 1.7416, 0, 0, -0.11792, 0.2457, 0
17, Thresh, 2037.4868, 4.9502, 0, 0, 4.9966, 1.4765, 0.037459, -0.092229, 0.093199, 0
17, Hybrid, 2014.9383, 2.068, 0, 0.0046437, 1.8342, 1.3945, 0.08923, -0.074792, 0.24569, 0
18, Cont, 2051.0352, 1.1822, 0, 0.22595, 1.4185, 0, 0, 0.17035, 0.38126, 0
18, Thresh, 1832.0081, 2.866, 0, 0, 2.9935, 1.4586, 0.64867, 0.10443, 0.040631, 0
18, Hybrid, 1828.2016, 3.7049, 0, 0.70625, 3.8148, 1.4865, 0.64704, 0.056017, 0.059304, 0
19, Cont, 1631.2566, 0.52743, 0, 0.38278, 0.9991, 0, 0, -0.068606, 0.014865, 0
19, Thresh, 1558.7411, 4.2647, 0, 0, 2.7542, 0.9231, 0.19892, -0.066583, 0.0062799, 0
19, Hybrid, 1564.9078, 4.2715, 0, 0.091774, 2.759, 0.92265, 0.19905, -0.066465, 0.0011696, 0
20, Cont, 1615.1903, 0.53675, 0, 0.72843, 0.94285, 0, 0, -0.10195, 0.021042, 0
20, Thresh, 1578.4763, 2.3823, 0, 0, 1.857, 0.83403, 0.19046, -0.1019, 0.0010004, 0
20, Hybrid, 1589.7697, 2.8078, 0, 0.50137, 2.0116, 0.83884, 0.21954, -0.10432, 0.033886, 0
