participant, model_name, BIC, v1, v2, eta, a1, a2, pi, Ter, st, sa
1, Cont, 933.0029, 0.11783, 0, 3.4762e-05, 1.1784, 0, 0, -0.21741, 0.1779, 0
1, Thresh, 922.1464, 1.8643, 0, 0, 1.6352, 1.1948, 0.12974, -0.17456, 0.011064, 0
1, Hybrid, 929.935, 1.7894, 0, 0.28821, 1.6338, 1.1926, 0.14343, -0.18977, 0.055012, 0
2, Cont, 2211.8847, 1.188, 0, 0.32669, 1.9827, 0, 0, 0.066047, 0.15301, 0
2, Thresh, 1976.1048, 3.0919, 0, 0, 4.1318, 1.9772, 0.64456, -0.13092, 1.2502e-05, 0
2, Hybrid, 1980.0185, 3.1116, 0, 0.078727, 4.4586, 2.0532, 0.65567, -0.25216, 0.08759, 0
3, Cont, 1924.8379, 1.2236, 0, 1.2308, 1.8197, 0, 0, -0.12898, 0.047476, 0
3, Thresh, 1759.3951, 2.9065, 0, 0, 2.3529, 1.3396, 0.52543, -0.14295, 0.069431, 0
3, Hybrid, 1764.6323, 2.9188, 0, 0.026386, 2.4032, 1.3535, 0.52575, -0.13084, 0.0016661, 0
4, Cont, 3777.8086, 1.8221, 0, 1.4964, 2.0281, 0, 0, 0.024341, 0.14417, 0
4, Thresh, 3157.4274, 5.7039, 0, 0, 4.2002, 1.4841, 0.49034, -0.053748, 0.11557, 0
4, Hybrid, 3163.7456, 5.7838, 0, 0.21908, 4.2008, 1.4727, 0.48791, -0.044656, 0.1173, 0
5, Cont, 2214.6878, 1.1796, 0, 0.64805, 1.7382, 0, 0, 0.036982, 0.066249, 0
5, Thresh, 1986.1939, 2.9382, 0, 0, 3.1057, 1.6854, 0.6042, -0.14681, 0.070005, 0
5, Hybrid, 1991.8331, 3.0274, 0, 0.30257, 3.1891, 1.6791, 0.6087, -0.12017, 0.0050735, 0
6, Cont, 1664.3968, 1.0704, 0, 2.9615, 2.0681, 0, 0, 0.060575, 0.14402, 0
6, Thresh, 1640.7801, 4.0763, 0, 0, 2.0595, 1.1143, 0.28041, 0.05794, 0.14404, 0
6, Hybrid, 1644.2938, 4.5577, 0, 0.066378, 2.2025, 1.1017, 0.26928, 0.052878, 0.1896, 0
7, Cont, 1479.1159, 2.502, 0, 1.7304, 2.2605, 0, 0, -0.16433, 0.036308, 0
7, Thresh, 1288.0832, 3.6928, 0, 0, 2.4181, 1.3567, 0.66348, -0.16995, 0.032122, 0
7, Hybrid, 1289.408, 4.1489, 0, 0.68525, 2.6906, 1.3432, 0.67117, -0.17012, 0.0076062, 0
8, Cont, 1314.0283, 2.384, 0, 0.44327, 2.3011, 0, 0, -0.044241, 0.05944, 0
8, Thresh, 607.0409, 4.6055, 0, 0, 4.9999, 1.7273, 0.84103, -0.28033, 4.3237e-07, 0
8, Hybrid, 626.4954, 4.8411, 0, 0.12724, 5, 1.551, 0.84815, -0.23269, 0.000507, 0
9, Cont, 2123.7314, 0.74862, 0, 2.9999, 2.1793, 0, 0, -0.18765, 0.061684, 0
9, Thresh, 2156.8092, 2.2334, 0, 0, 1.5955, 1.1768, 0.052422, -0.17166, 0.010894, 0
9, Hybrid, 2169.4841, 4.7973, 0, 0.10412, 4.3561, 1.1753, 0.0025105, -0.17165, 0.026556, 0
10, Cont, 2040.5646, 1.8957, 0, 0.6534, 3.9852, 0, 0, -0.11978, 0.027398, 0
10, Thresh, 1870.5339, 1.7134, 0, 0, 3.9515, 1.8485, 0.92758, -0.25252, 5.7038e-06, 0
10, Hybrid, 1823.4592, 1.8374, 0, 0.078362, 4.3112, 2.371, 0.92036, -0.33507, 1.1485e-07, 0
11, Cont, 1894.292, 1.0206, 0, 1.3295, 1.6133, 0, 0, -0.17189, 0.042835, 0
11, Thresh, 1743.6039, 4.1641, 0, 0, 2.8056, 1.1975, 0.3805, -0.1653, 0.0088677, 0
11, Hybrid, 1749.8613, 4.1761, 0, 0.063701, 2.8108, 1.198, 0.37991, -0.16517, 0.013417, 0
12, Cont, 1557.4037, 1.4327, 0, 0.001231, 1.3431, 0, 0, 0.03326, 0.39817, 0
12, Thresh, 1016.0724, 5.0944, 0, 0, 3.9984, 1.3389, 0.68326, -0.055956, 0.18959, 0
12, Hybrid, 1025.5503, 5.0079, 0, 0.21658, 4.0703, 1.368, 0.68757, -0.032779, 0.084366, 0
13, Cont, 1709.2596, 0.002114, 0, 0.052442, 1.0694, 0, 0, -0.1915, 0.033884, 0
13, Thresh, 1690.5273, 4.9875, 0, 0, 1.9033, 1.07, 0.07787, -0.18686, 6.9152e-06, 0
13, Hybrid, 1696.7583, 5.7675, 0, 0.19945, 2.107, 1.0692, 0.069302, -0.18688, 0.0061974, 0
15, Cont, 1984.1743, 0.13779, 0, 1.1715, 1.4288, 0, 0, -0.15533, 5.6536e-06, 0
15, Thresh, 2017.5951, 3.7847, 0, 0, 2.4235, 1.1639, 0.10527, -0.16334, 0.075911, 0
15, Hybrid, 2024.0311, 3.8276, 0, 0.43354, 2.4802, 1.1685, 0.10945, -0.15946, 0.059295, 0
16, Cont, 1974.4717, 0.9953, 0, 0.019968, 1.5697, 0, 0, 0.045846, 0.061101, 0
16, Thresh, 1824.1858, 2.5464, 0, 0, 2.6861, 1.4913, 0.61927, -0.024262, 0.0391, 0
16, Hybrid, 1825.8318, 2.739, 0, 0.40377, 2.8815, 1.4816, 0.62767, -0.055237, 0.086274, 0
17, Cont, 2032.696, 0.38304, 0, 2.2721, 2.5953, 0, 0, -0.1113, 0.1949, 0
17, Thresh, 2063.9296, 2.1116, 0, 0, 2.1971, 1.4823, 0.10598, -0.093785, 0.11833, 0
17, Hybrid, 2056.6609, 5.9128, 0, 0.0086232, 4.5955, 1.4074, 0.02982, -0.10024, 0.28229, 0
18, Cont, 2073.0039, 1.1895, 0, 0.27001, 1.5395, 0, 0, 0.05771, 0.48269, 0
18, Thresh, 1832.3836, 2.8815, 0, 0, 3.0481, 1.4793, 0.64852, 0.096494, 0.024788, 0
18, Hybrid, 1839.2228, 2.9018, 0, 0.10363, 3.0656, 1.4848, 0.65106, 0.053751, 0.094964, 0
19, Cont, 1730.0356, 0.59449, 0, 0.74579, 1.2218, 0, 0, -0.16515, 2.192e-05, 0
19, Thresh, 1665.8545, 3.6605, 0, 0, 2.5677, 1.0729, 0.24166, -0.16622, 0.025272, 0
19, Hybrid, 1673.6844, 4.4118, 0, 0.089525, 3.1404, 1.074, 0.20843, -0.16581, 0.0014887, 0
20, Cont, 7302.3599, 0.79323, 0, 0.63463, 1.1223, 0, 0, 0.066701, 0.039242, 0
20, Thresh, 1690.7834, 2.0857, 0, 0, 1.5065, 1.0276, 0.27174, -0.20356, 0.02584, 0
20, Hybrid, 1695.6884, 2.3467, 0, 0.10354, 1.5755, 1.0275, 0.27807, -0.20356, 0.033798, 0
