participant, model_name, BIC, v1, v2, eta, a1, a2, pi, Ter, st, sa
1, Cont, 908.3581, 0.18033, 0, 2.5328, 2.2062, 0, 0, -0.21003, 1.0739e-06, 0
1, Thresh, 950.6109, 1.4302, 0, 0, 3.2839, 1.2506, 0.0019451, -0.24715, 0.093163, 0
1, Hybrid, 946.8987, 3.1845, 0, 0.25161, 2.4801, 1.2361, 0.052113, -0.22199, 0.05843, 0
2, Cont, 2215.7315, 1.1912, 0, 0.35108, 2.0708, 0, 0, 0.056248, 0.063508, 0
2, Thresh, 1974.9387, 3.0679, 0, 0, 4.2175, 1.9945, 0.65067, -0.16186, 3.7595e-06, 0
2, Hybrid, 1979.5648, 3.1129, 0, 0.14536, 4.3001, 2.0057, 0.65561, -0.16926, 0.0019451, 0
3, Cont, 1951.13, 2.0378, 0, 2.6402, 2.9699, 0, 0, -0.16395, 0.046664, 0
3, Thresh, 1768.3349, 2.9307, 0, 0, 2.3601, 1.3482, 0.52797, -0.19374, 0.17548, 0
3, Hybrid, 1774.7915, 2.9639, 0, 0.13398, 2.5356, 1.3906, 0.52896, -0.16414, 0.012127, 0
4, Cont, 3810.4714, 2.1055, 0, 1.8817, 2.4228, 0, 0, -0.01003, 0.1441, 0
4, Thresh, 3158.1622, 5.6701, 0, 0, 4.1247, 1.4745, 0.48998, -0.044974, 0.11605, 0
4, Hybrid, 3162.1061, 5.8, 0, 0.0051367, 4.1172, 1.4573, 0.48716, -0.045257, 0.15651, 0
5, Cont, 2219.9578, 1.2133, 0, 0.70803, 1.7982, 0, 0, -0.0029259, 0.11898, 0
5, Thresh, 1987.0117, 2.9634, 0, 0, 3.2255, 1.7168, 0.60595, -0.15378, 0.024406, 0
5, Hybrid, 1993.4523, 3.0216, 0, 0.25649, 3.2453, 1.699, 0.60883, -0.16522, 0.067291, 0
6, Cont, 1702.9412, 1.0257, 0, 2.9969, 2.3324, 0, 0, 0.02384, 0.12711, 0
6, Thresh, 1675.8784, 4.5486, 0, 0, 2.3832, 1.1495, 0.27131, 0.021714, 0.16099, 0
6, Hybrid, 1682.0157, 4.5898, 0, 0.25888, 2.4093, 1.1506, 0.27311, 0.021318, 0.16511, 0
7, Cont, 1506.7911, 2.1987, 0, 1.3711, 2.1361, 0, 0, -0.20033, 0.037771, 0
7, Thresh, 1288.06, 4.1531, 0, 0, 2.396, 1.3012, 0.64958, -0.26014, 0.31344, 0
7, Hybrid, 1299.4937, 3.9256, 0, 0.43135, 2.6841, 1.3885, 0.66804, -0.20217, 0.021241, 0
8, Cont, 1227.9844, 2.2426, 0, 0.31218, 2.1458, 0, 0, -0.17618, 0.36449, 0
8, Thresh, 606.3826, 4.4885, 0, 0, 5, 1.7514, 0.85006, -0.3154, 0.034304, 0
8, Hybrid, 612.8394, 4.5111, 0, 0.08016, 4.9993, 1.7367, 0.85158, -0.3001, 0.00049635, 0
9, Cont, 2119.0542, 0.16936, 0, 2.9568, 2.3591, 0, 0, -0.20675, 0.0035442, 0
9, Thresh, 2196.6019, 0.82935, 0, 0, 1.279, 1.2072, 0.064058, -0.20614, 0.04026, 0
9, Hybrid, 2216.5204, 5.8962e-06, 0, 0.035248, 1.1181, 1.2024, 0.054214, -0.20746, 0.051967, 0
10, Cont, 1975.8241, 1.4412, 0, 0.20524, 3.6299, 0, 0, -0.3496, 0.073767, 0
10, Thresh, 1870.5439, 1.7553, 0, 0, 3.9001, 2.3884, 0.92724, -0.19416, 0.0019397, 0
10, Hybrid, 1877.5961, 1.875, 0, 0.22102, 4.0642, 2.3271, 0.92076, -0.18897, 4.2881e-06, 0
11, Cont, 1887.2292, 1.3577, 0, 2.1656, 2.1973, 0, 0, -0.22482, 0.078829, 0
11, Thresh, 1770.1836, 4.131, 0, 0, 2.9155, 1.2389, 0.38628, -0.19901, 0.0034786, 0
11, Hybrid, 1776.522, 4.1541, 0, 0.1147, 2.9318, 1.2391, 0.38579, -0.19883, 0.016071, 0
12, Cont, 1618.1187, 1.5735, 0, 0.45327, 1.716, 0, 0, 0.010346, 0.09322, 0
12, Thresh, 1017.6543, 5.0925, 0, 0, 4.2022, 1.3827, 0.68626, -0.087457, 0.1653, 0
12, Hybrid, 1026.5735, 5.0609, 0, 0.28274, 4.2279, 1.3888, 0.69055, -0.03862, 0.058567, 0
13, Cont, 1660.9676, 0.17281, 0, 2.083, 1.6019, 0, 0, -0.22074, 0.033878, 0
13, Thresh, 1760.7577, 0.00057165, 0, 0, 2.975, 1.1005, 0.0052749, -0.21862, 0.00011744, 0
13, Hybrid, 1752.8721, 4.9037, 0, 0.25605, 1.8262, 1.1051, 0.019005, -0.22071, 0.02294, 0
15, Cont, 2027.4862, 1.2474e-05, 0, 1.7843, 1.9776, 0, 0, -0.18832, 3.5895e-05, 0
15, Thresh, 2057.6769, 3.5568, 0, 0, 2.4344, 1.2093, 0.11585, -0.19327, 0.047633, 0
15, Hybrid, 2065.9408, 3.5033, 0, 0.0015863, 2.4111, 1.2375, 0.12642, -0.1889, 0.0099496, 0
16, Cont, 1983.7819, 0.99233, 0, 0.0077683, 1.6007, 0, 0, 0.014612, 0.087914, 0
16, Thresh, 1824.0838, 2.5386, 0, 0, 2.6723, 1.4865, 0.61904, -0.012524, 0.016032, 0
16, Hybrid, 1824.5602, 2.8305, 0, 0.50732, 2.9105, 1.4467, 0.62638, -0.026538, 0.064142, 0
17, Cont, 2019.0851, 0.30711, 0, 2.5725, 2.5656, 0, 0, -0.16235, 0.48756, 0
17, Thresh, 2066.2471, 1.8307, 0, 0, 1.976, 1.4783, 0.1268, -0.13057, 0.21183, 0
17, Hybrid, 2090.4404, 2.3199, 0, 0.2926, 2.4759, 1.5391, 0.11113, -0.1258, 0.067844, 0
18, Cont, 2099.191, 1.1423, 0, 0.22196, 1.6561, 0, 0, 0.071505, 0.25358, 0
