participant, model_name, BIC, v1, v2, eta, a1, a2, pi, Ter, st, sa
1, Cont, 1683.0961, 0.072268, 0, 1.072, 1.4623, 0, 0, -0.14915, 0.033872, 0
1, Thresh, 947.8182, 0.77608, 0, 0, 1.3402, 1.246, 0.15981, -0.22339, 4.2271e-05, 0
1, Hybrid, 951.9369, 3.3581, 0, 0.023545, 2.5778, 1.2589, 0.070371, -0.2251, 4.6779e-05, 0
2, Cont, 2218.0566, 1.1977, 0, 0.35854, 2.1014, 0, 0, 0.048269, 0.050369, 0
2, Thresh, 1974.0078, 3.0972, 0, 0, 4.4374, 2.0462, 0.65445, -0.21811, 0.024677, 0
2, Hybrid, 1966.997, 3.5044, 0, 0.56109, 4.8966, 2.0247, 0.67214, -0.18143, 6.7577e-07, 0
3, Cont, 1950.8101, 1.1921, 0, 1.1914, 1.8993, 0, 0, -0.18011, 0.07254, 0
3, Thresh, 1774.0933, 2.9436, 0, 0, 2.459, 1.3774, 0.52788, -0.19718, 0.11713, 0
3, Hybrid, 1780.41, 2.9433, 0, 0.018433, 2.3713, 1.3489, 0.52607, -0.20332, 0.17794, 0
4, Cont, 3815.2056, 1.7238, 0, 1.2943, 1.9088, 0, 0, -0.033603, 0.2964, 0
4, Thresh, 3162.6412, 5.5729, 0, 0, 4.1347, 1.4919, 0.49449, -0.050633, 0.096929, 0
4, Hybrid, 3163.8493, 5.8331, 0, 0.12951, 4.2386, 1.4762, 0.48974, -0.062437, 0.14405, 0
5, Cont, 2227.6628, 1.2504, 0, 0.7761, 1.9143, 0, 0, -0.0097676, 0.042403, 0
5, Thresh, 2015.9193, 2.8807, 0, 0, 2.9472, 1.6659, 0.60851, -0.095213, 0.038926, 0
5, Hybrid, 1994.45, 2.9769, 0, 0.00011437, 3.2404, 1.7144, 0.60441, -0.19603, 0.10583, 0
6, Cont, 1719.8541, 0.97557, 0, 2.9939, 2.3284, 0, 0, 0.0097965, 0.16098, 0
6, Thresh, 1694.5665, 4.5374, 0, 0, 2.4665, 1.1716, 0.27388, 0.0038583, 0.17255, 0
6, Hybrid, 1701.7919, 4.5877, 0, 0.30613, 2.5238, 1.1776, 0.27519, 0.0063161, 0.14676, 0
7, Cont, 1498.2306, 2.5074, 0, 1.9089, 2.3992, 0, 0, -0.21696, 0.1366, 0
7, Thresh, 1715.4872, 3.8422, 0, 0, 2.4738, 1.3819, 0.65585, -0.15746, 9.2542e-06, 0
7, Hybrid, 1305.1492, 3.882, 0, 0.36611, 2.728, 1.4089, 0.66885, -0.21918, 0.023219, 0
8, Cont, 1344.7085, 2.4463, 0, 0.48383, 2.4762, 0, 0, -0.065038, 0.029761, 0
8, Thresh, 591.7744, 4.6524, 0, 0, 5.5066, 1.8052, 0.84754, -0.40003, 0.060671, 0
8, Hybrid, 602.156, 5.0002, 0, 0.38367, 5.5051, 1.7443, 0.84791, -0.31807, 0.045545, 0
9, Cont, 2135.0928, 0.17478, 0, 2.1923, 1.9971, 0, 0, -0.2229, 0.003551, 0
9, Thresh, 2214.6546, 0.47801, 0, 0, 1.2697, 1.2324, 0.33855, -0.22242, 0.0080782, 0
9, Hybrid, 2235.1649, 0.4691, 0, 0.29692, 0.50629, 1.2283, 1.3829e-08, -0.24046, 0.074385, 0
10, Cont, 1974.5085, 1.5838, 0, 0.36729, 3.9599, 0, 0, -0.34903, 1.8557e-05, 0
10, Thresh, 1794.0962, 1.8444, 0, 0, 4.3077, 2.2385, 0.93062, -0.45086, 0.29638, 0
10, Hybrid, 1862.539, 2.6928, 0, 0.7025, 5.5042, 2.3374, 0.92053, -0.26327, 0.041418, 0
11, Cont, 1881.9487, 1.2624, 0, 1.8703, 1.7919, 0, 0, -0.25955, 0.33036, 0
11, Thresh, 1770.8641, 5.2894, 0, 0, 3.7154, 1.2582, 0.34751, -0.2557, 0.093242, 0
11, Hybrid, 1833.51, 4.5347, 0, 2.4658e-06, 3.2348, 1.2388, 0.22211, -0.20785, 0.029321, 0
12, Cont, 1617.6376, 1.4782, 0, 0.0043159, 1.6045, 0, 0, -0.0067743, 0.161, 0
12, Thresh, 1021.3975, 4.9481, 0, 0, 4.09, 1.3827, 0.68772, -0.053786, 0.10646, 0
12, Hybrid, 1025.9019, 5.1044, 0, 0.25766, 4.2637, 1.3915, 0.68855, -0.06424, 0.10981, 0
13, Cont, 1758.3861, 0.069621, 0, 0.46199, 1.1596, 0, 0, -0.23769, 0.0080265, 0
13, Thresh, 1778.6122, 3.9401, 0, 0, 4.6375, 1.1246, 4.5947e-06, -0.2377, 0.028764, 0
13, Hybrid, 1793.11, 2.9873, 0, 0.017921, 5.4735, 1.1171, 0.0048508, -0.24346, 0.038396, 0
15, Cont, 2047.7965, 0.091422, 0, 1.0013, 1.4253, 0, 0, -0.20937, 0.042365, 0
15, Thresh, 2111.032, 2.811, 0, 0, 2.102, 1.2337, 0.13436, -0.19758, 4.224e-05, 0
15, Hybrid, 2085.0344, 3.7447, 0, 0.35838, 2.6619, 1.2424, 0.11892, -0.20581, 0.016536, 0
16, Cont, 1989.3679, 0.99119, 0, 0.026842, 1.6162, 0, 0, -0.0054497, 0.10969, 0
16, Thresh, 1824.0857, 2.5353, 0, 0, 2.6701, 1.4839, 0.61967, -0.011579, 0.020983, 0
16, Hybrid, 1825.5832, 2.7489, 0, 0.42657, 2.8795, 1.4696, 0.62728, -0.042273, 0.065751, 0
17, Cont, 1998.9657, 0.28368, 0, 2.6653, 2.7601, 0, 0, -0.23265, 0.55436, 0
17, Thresh, 2127.1034, 0.66318, 0, 0, 1.5907, 1.5276, 0.19696, -0.12236, 0.059319, 0
17, Hybrid, 2098.1303, 2.0379, 0, 0.0129, 2.3064, 1.5569, 0.1177, -0.14249, 0.059332, 0
18, Cont, 2094.4401, 1.1673, 0, 0.25006, 1.6135, 0, 0, 0.039898, 0.4072, 0
18, Thresh, 1835.598, 2.8986, 0, 0, 3.2051, 1.5373, 0.65129, 0.04727, 0.0090925, 0
18, Hybrid, 1835.4397, 3.2474, 0, 0.45176, 3.504, 1.5164, 0.64903, 0.036896, 0.044795, 0
19, Cont, 1794.4407, 0.12427, 0, 1.5138, 1.5373, 0, 0, -0.21816, 0.037277, 0
19, Thresh, 1718.0192, 3.2862, 0, 0, 2.4016, 1.1432, 0.27888, -0.21795, 0.0077776, 0
19, Hybrid, 1724.5338, 3.3325, 0, 0.15709, 2.436, 1.1431, 0.27746, -0.21805, 0.028955, 0
20, Cont, 1774.9158, 0.53844, 0, 0.63088, 1.2057, 0, 0, -0.2544, 0.033877, 0
20, Thresh, 1766.9849, 3.8686, 0, 0, 2.8421, 1.1026, 0.15813, -0.2544, 0.0091666, 0
20, Hybrid, 1751.2755, 2.637, 0, 0.20438, 1.8039, 1.1008, 0.26937, -0.2544, 0.013831, 0
