participant, model_name, BIC, v1, v2, eta, a1, a2, pi, Ter, st, sa
11, Hybrid, 1638.9043, 4.3302, 0, 0.063126, 1.9807, 0.96045, 0.37829, -0.12572, 0.34583, 0
12, Cont, 1476.8071, 1.6977, 0, 0.15638, 1.2019, 0, 0, 0.12883, 0.41018, 0
12, Thresh, 1019.0505, 4.9274, 0, 0, 4.0308, 1.369, 0.68786, -0.044666, 0.10556, 0
12, Hybrid, 1022.294, 5.155, 0, 0.28727, 4.1208, 1.3517, 0.68724, -0.045889, 0.13535, 0
13, Cont, 1540.4725, 1.4006e-05, 0, 2.4965, 1.2256, 0, 0, -0.085431, 0.0073249, 0
13, Thresh, 1584.0337, 0.072206, 0, 0, 0.91085, 0.88583, 0.94824, -0.085186, 0.014965, 0
13, Hybrid, 1591.0396, 5.8196, 0, 0.26194, 4.7648, 0.90666, 8.2768e-05, -0.085201, 0.027589, 0
15, Cont, 1896.473, 0.19539, 0, 1.7429, 1.3734, 0, 0, -0.071775, 0.044995, 0
15, Thresh, 1896.5325, 5.5307, 0, 0, 2.5627, 0.95206, 0.049888, -0.089736, 0.24575, 0
15, Hybrid, 1902.5154, 5.0141, 0, 0.0079765, 2.3462, 0.95197, 0.054222, -0.089513, 0.24592, 0
16, Cont, 1965.8564, 0.99669, 0, 0.003209, 1.4966, 0, 0, 0.10945, 0.039157, 0
16, Thresh, 1824.1015, 2.5242, 0, 0, 2.6695, 1.4864, 0.61982, -0.013087, 0.023134, 0
16, Hybrid, 1828.7255, 2.6379, 0, 0.24194, 2.8353, 1.5156, 0.62166, -0.052278, 0.033891, 0
17, Cont, 1989.6307, 0.11494, 0, 0.22114, 1.3477, 0, 0, -0.1085, 0.41514, 0
17, Thresh, 2018.7437, 0.48941, 0, 0, 1.4471, 1.4067, 0.31151, -0.075203, 0.2067, 0
17, Hybrid, 2014.2144, 0.023419, 0, 0.23153, 2.3511, 1.349, 4.0435e-06, -0.075828, 0.32075, 0
18, Cont, 2048.3465, 1.1783, 0, 0.036401, 1.4056, 0, 0, 0.14094, 0.45277, 0
18, Thresh, 1832.0117, 2.8669, 0, 0, 2.9947, 1.4568, 0.64834, 0.10417, 0.038906, 0
18, Hybrid, 1834.0414, 3.0673, 0, 0.35615, 3.1149, 1.4328, 0.64772, 0.070357, 0.13586, 0
19, Cont, 1631.3757, 0.52994, 0, 0.3778, 0.99881, 0, 0, -0.068598, 0.0023132, 0
19, Thresh, 1558.7413, 4.2594, 0, 0, 2.7521, 0.92328, 0.19882, -0.066656, 0.00098689, 0
19, Hybrid, 1564.8976, 4.2704, 0, 0.049008, 2.7586, 0.92344, 0.19861, -0.066638, 0.023183, 0
20, Cont, 1608.1907, 0.48856, 0, 0.036226, 0.90727, 0, 0, -0.1019, 0.013505, 0
20, Thresh, 1578.4771, 2.3827, 0, 0, 1.861, 0.8342, 0.18981, -0.1019, 0.031498, 0
20, Hybrid, 1584.6476, 2.4723, 0, 0.25363, 1.9134, 0.83442, 0.18797, -0.1019, 0.011039, 0
