participant, model_name, BIC, v1, v2, eta, a1, a2, pi, Ter, st, sa
1, Cont, 2198.3428, 0.25389, 0, 3, 2.1992, 0, 0, -0.062494, 0.05862, 0
1, Thresh, 939.7017, 2.3734, 0, 0, 3.3937, 1.2047, 0.016406, -0.20998, 0.076191, 0
1, Hybrid, 938.6234, 4.8386, 0, 0.1534, 3.3157, 1.2206, 0.037558, -0.19124, 0.012375, 0
2, Cont, 2212.5961, 1.1434, 0, 0.23866, 1.9532, 0, 0, 0.056386, 0.16115, 0
2, Thresh, 1976.7144, 3.0686, 0, 0, 4.0687, 1.9674, 0.6509, -0.11955, 0.00011358, 0
2, Hybrid, 1974.754, 3.1894, 0, 0.43622, 4.2679, 1.927, 0.6745, -0.11084, 4.5926e-06, 0
3, Cont, 1924.3311, 1.2653, 0, 1.2864, 1.8261, 0, 0, -0.14993, 0.11508, 0
3, Thresh, 1763.7821, 2.914, 0, 0, 2.3668, 1.3458, 0.52701, -0.16383, 0.10202, 0
3, Hybrid, 1770.783, 2.9955, 0, 0.0064127, 2.4955, 1.3626, 0.51441, -0.15854, 0.049217, 0
4, Cont, 3796.4723, 1.802, 0, 1.5015, 2.1074, 0, 0, 0.0080082, 0.12749, 0
4, Thresh, 3154.2097, 5.9295, 0, 0, 4.0493, 1.4298, 0.48289, -0.028824, 0.16158, 0
4, Hybrid, 3164.1376, 5.667, 0, 0.018893, 4.038, 1.4587, 0.48773, -0.029555, 0.11589, 0
5, Cont, 2217.596, 1.1454, 0, 0.58627, 1.7207, 0, 0, 0.023326, 0.087381, 0
5, Thresh, 1986.7394, 2.9464, 0, 0, 3.1436, 1.6959, 0.60406, -0.14854, 0.049147, 0
5, Hybrid, 1992.6911, 3.0546, 0, 0.30438, 3.2707, 1.6958, 0.60814, -0.16294, 0.069992, 0
6, Cont, 1681.4342, 1.0202, 0, 2.9998, 2.2106, 0, 0, 0.041096, 0.15099, 0
6, Thresh, 1661.8239, 4.0906, 0, 0, 2.0698, 1.1231, 0.28896, 0.026051, 0.22862, 0
6, Hybrid, 1668.8336, 3.7929, 0, 0.35218, 2.0884, 1.1295, 0.28276, 0.038786, 0.14403, 0
7, Cont, 1486.397, 2.5034, 0, 1.7787, 2.3009, 0, 0, -0.18175, 0.072922, 0
7, Thresh, 1292.8628, 3.7434, 0, 0, 2.4617, 1.3714, 0.66513, -0.20935, 0.08527, 0
7, Hybrid, 1293.6328, 4.055, 0, 0.58984, 2.7076, 1.3653, 0.67095, -0.18704, 0.019352, 0
8, Cont, 1317.2405, 2.3866, 0, 0.41767, 2.3261, 0, 0, -0.048732, 0.045125, 0
8, Thresh, 606.2368, 4.522, 0, 0, 4.9999, 1.7483, 0.84811, -0.29875, 0.00027285, 0
8, Hybrid, 615.8969, 4.6679, 0, 3.6208e-06, 4.9997, 1.6821, 0.84057, -0.26213, 1.5697e-05, 0
9, Cont, 2119.4871, 0.15117, 0, 1.9406, 1.7736, 0, 0, -0.22134, 0.067248, 0
9, Thresh, 2182.0506, 3.6873, 0, 0, 3.7871, 1.1947, 0.0059955, -0.18857, 0.00015514, 0
9, Hybrid, 2185.7896, 1.6315, 0, 0.17473, 1.5399, 1.1822, 0.11356, -0.2077, 0.066821, 0
