model_name, participant, is_model, quantile_idx, rt, theta
Cont, 1, true, 0.1, 0.1183, -3.1416
Cont, 1, true, 0.1, 0.1183, -3.0159
Cont, 1, true, 0.1, 0.11828, -2.8903
Cont, 1, true, 0.1, 0.11825, -2.7646
Cont, 1, true, 0.1, 0.11821, -2.6389
Cont, 1, true, 0.1, 0.11817, -2.5133
Cont, 1, true, 0.1, 0.11811, -2.3876
Cont, 1, true, 0.1, 0.11804, -2.2619
Cont, 1, true, 0.1, 0.11797, -2.1363
Cont, 1, true, 0.1, 0.11789, -2.0106
Cont, 1, true, 0.1, 0.11781, -1.885
Cont, 1, true, 0.1, 0.11772, -1.7593
Cont, 1, true, 0.1, 0.11764, -1.6336
Cont, 1, true, 0.1, 0.11755, -1.508
Cont, 1, true, 0.1, 0.11746, -1.3823
Cont, 1, true, 0.1, 0.11737, -1.2566
Cont, 1, true, 0.1, 0.11729, -1.131
Cont, 1, true, 0.1, 0.11721, -1.0053
Cont, 1, true, 0.1, 0.11714, -0.87965
Cont, 1, true, 0.1, 0.11708, -0.75398
Cont, 1, true, 0.1, 0.11702, -0.62832
Cont, 1, true, 0.1, 0.11698, -0.50265
Cont, 1, true, 0.1, 0.11694, -0.37699
Cont, 1, true, 0.1, 0.11691, -0.25133
Cont, 1, true, 0.1, 0.1169, -0.12566
Cont, 1, true, 0.1, 0.11689, 1.1102e-15
Cont, 1, true, 0.1, 0.1169, 0.12566
Cont, 1, true, 0.1, 0.11691, 0.25133
Cont, 1, true, 0.1, 0.11694, 0.37699
Cont, 1, true, 0.1, 0.11698, 0.50265
Cont, 1, true, 0.1, 0.11702, 0.62832
Cont, 1, true, 0.1, 0.11708, 0.75398
Cont, 1, true, 0.1, 0.11714, 0.87965
Cont, 1, true, 0.1, 0.11721, 1.0053
Cont, 1, true, 0.1, 0.11729, 1.131
Cont, 1, true, 0.1, 0.11737, 1.2566
Cont, 1, true, 0.1, 0.11746, 1.3823
Cont, 1, true, 0.1, 0.11755, 1.508
Cont, 1, true, 0.1, 0.11764, 1.6336
Cont, 1, true, 0.1, 0.11772, 1.7593
Cont, 1, true, 0.1, 0.11781, 1.885
Cont, 1, true, 0.1, 0.11789, 2.0106
Cont, 1, true, 0.1, 0.11797, 2.1363
Cont, 1, true, 0.1, 0.11804, 2.2619
Cont, 1, true, 0.1, 0.11811, 2.3876
Cont, 1, true, 0.1, 0.11817, 2.5133
Cont, 1, true, 0.1, 0.11821, 2.6389
Cont, 1, true, 0.1, 0.11825, 2.7646
Cont, 1, true, 0.1, 0.11828, 2.8903
Cont, 1, true, 0.1, 0.1183, 3.0159
Cont, 1, true, 0.5, 0.37627, -3.1416
Cont, 1, true, 0.5, 0.37625, -3.0159
Cont, 1, true, 0.5, 0.37619, -2.8903
Cont, 1, true, 0.5, 0.37608, -2.7646
Cont, 1, true, 0.5, 0.37594, -2.6389
Cont, 1, true, 0.5, 0.37576, -2.5133
Cont, 1, true, 0.5, 0.37554, -2.3876
Cont, 1, true, 0.5, 0.3753, -2.2619
Cont, 1, true, 0.5, 0.37503, -2.1363
Cont, 1, true, 0.5, 0.37473, -2.0106
Cont, 1, true, 0.5, 0.37442, -1.885
Cont, 1, true, 0.5, 0.37409, -1.7593
Cont, 1, true, 0.5, 0.37376, -1.6336
Cont, 1, true, 0.5, 0.37342, -1.508
Cont, 1, true, 0.5, 0.37309, -1.3823
Cont, 1, true, 0.5, 0.37276, -1.2566
Cont, 1, true, 0.5, 0.37245, -1.131
Cont, 1, true, 0.5, 0.37216, -1.0053
Cont, 1, true, 0.5, 0.37189, -0.87965
Cont, 1, true, 0.5, 0.37165, -0.75398
Cont, 1, true, 0.5, 0.37143, -0.62832
Cont, 1, true, 0.5, 0.37126, -0.50265
Cont, 1, true, 0.5, 0.37111, -0.37699
Cont, 1, true, 0.5, 0.37101, -0.25133
Cont, 1, true, 0.5, 0.37095, -0.12566
Cont, 1, true, 0.5, 0.37093, 1.1102e-15
Cont, 1, true, 0.5, 0.37095, 0.12566
Cont, 1, true, 0.5, 0.37101, 0.25133
Cont, 1, true, 0.5, 0.37111, 0.37699
Cont, 1, true, 0.5, 0.37126, 0.50265
Cont, 1, true, 0.5, 0.37143, 0.62832
Cont, 1, true, 0.5, 0.37165, 0.75398
Cont, 1, true, 0.5, 0.37189, 0.87965
Cont, 1, true, 0.5, 0.37216, 1.0053
Cont, 1, true, 0.5, 0.37245, 1.131
Cont, 1, true, 0.5, 0.37276, 1.2566
Cont, 1, true, 0.5, 0.37309, 1.3823
Cont, 1, true, 0.5, 0.37342, 1.508
Cont, 1, true, 0.5, 0.37376, 1.6336
Cont, 1, true, 0.5, 0.37409, 1.7593
Cont, 1, true, 0.5, 0.37442, 1.885
Cont, 1, true, 0.5, 0.37473, 2.0106
Cont, 1, true, 0.5, 0.37503, 2.1363
Cont, 1, true, 0.5, 0.3753, 2.2619
Cont, 1, true, 0.5, 0.37554, 2.3876
Cont, 1, true, 0.5, 0.37576, 2.5133
Cont, 1, true, 0.5, 0.37594, 2.6389
Cont, 1, true, 0.5, 0.37608, 2.7646
Cont, 1, true, 0.5, 0.37619, 2.8903
Cont, 1, true, 0.5, 0.37625, 3.0159
Cont, 1, true, 0.9, 1.0012, -3.1416
Cont, 1, true, 0.9, 1.0012, -3.0159
Cont, 1, true, 0.9, 1.001, -2.8903
Cont, 1, true, 0.9, 1.0007, -2.7646
Cont, 1, true, 0.9, 1.0003, -2.6389
Cont, 1, true, 0.9, 0.99976, -2.5133
Cont, 1, true, 0.9, 0.99914, -2.3876
Cont, 1, true, 0.9, 0.99844, -2.2619
Cont, 1, true, 0.9, 0.99766, -2.1363
Cont, 1, true, 0.9, 0.99681, -2.0106
Cont, 1, true, 0.9, 0.99591, -1.885
Cont, 1, true, 0.9, 0.99497, -1.7593
Cont, 1, true, 0.9, 0.99401, -1.6336
Cont, 1, true, 0.9, 0.99304, -1.508
Cont, 1, true, 0.9, 0.99208, -1.3823
Cont, 1, true, 0.9, 0.99114, -1.2566
Cont, 1, true, 0.9, 0.99023, -1.131
Cont, 1, true, 0.9, 0.98938, -1.0053
Cont, 1, true, 0.9, 0.98861, -0.87965
Cont, 1, true, 0.9, 0.98793, -0.75398
Cont, 1, true, 0.9, 0.98733, -0.62832
Cont, 1, true, 0.9, 0.98683, -0.50265
Cont, 1, true, 0.9, 0.98644, -0.37699
Cont, 1, true, 0.9, 0.98615, -0.25133
Cont, 1, true, 0.9, 0.98597, -0.12566
Cont, 1, true, 0.9, 0.98591, 1.1102e-15
Cont, 1, true, 0.9, 0.98597, 0.12566
Cont, 1, true, 0.9, 0.98615, 0.25133
Cont, 1, true, 0.9, 0.98644, 0.37699
Cont, 1, true, 0.9, 0.98683, 0.50265
Cont, 1, true, 0.9, 0.98733, 0.62832
Cont, 1, true, 0.9, 0.98793, 0.75398
Cont, 1, true, 0.9, 0.98861, 0.87965
Cont, 1, true, 0.9, 0.98938, 1.0053
Cont, 1, true, 0.9, 0.99023, 1.131
Cont, 1, true, 0.9, 0.99114, 1.2566
Cont, 1, true, 0.9, 0.99208, 1.3823
Cont, 1, true, 0.9, 0.99304, 1.508
Cont, 1, true, 0.9, 0.99401, 1.6336
Cont, 1, true, 0.9, 0.99497, 1.7593
Cont, 1, true, 0.9, 0.99591, 1.885
Cont, 1, true, 0.9, 0.99681, 2.0106
Cont, 1, true, 0.9, 0.99766, 2.1363
Cont, 1, true, 0.9, 0.99844, 2.2619
Cont, 1, true, 0.9, 0.99914, 2.3876
Cont, 1, true, 0.9, 0.99976, 2.5133
Cont, 1, true, 0.9, 1.0003, 2.6389
Cont, 1, true, 0.9, 1.0007, 2.7646
Cont, 1, true, 0.9, 1.001, 2.8903
Cont, 1, true, 0.9, 1.0012, 3.0159
Cont, 2, true, 0.1, 0.67955, -3.1416
Cont, 2, true, 0.1, 0.67931, -3.0159
Cont, 2, true, 0.1, 0.67861, -2.8903
Cont, 2, true, 0.1, 0.67746, -2.7646
Cont, 2, true, 0.1, 0.67589, -2.6389
Cont, 2, true, 0.1, 0.67394, -2.5133
Cont, 2, true, 0.1, 0.67167, -2.3876
Cont, 2, true, 0.1, 0.66911, -2.2619
Cont, 2, true, 0.1, 0.66634, -2.1363
Cont, 2, true, 0.1, 0.66336, -2.0106
Cont, 2, true, 0.1, 0.66022, -1.885
Cont, 2, true, 0.1, 0.65703, -1.7593
Cont, 2, true, 0.1, 0.65385, -1.6336
Cont, 2, true, 0.1, 0.65072, -1.508
Cont, 2, true, 0.1, 0.64771, -1.3823
Cont, 2, true, 0.1, 0.64473, -1.2566
Cont, 2, true, 0.1, 0.64194, -1.131
Cont, 2, true, 0.1, 0.63937, -1.0053
Cont, 2, true, 0.1, 0.63705, -0.87965
Cont, 2, true, 0.1, 0.635, -0.75398
Cont, 2, true, 0.1, 0.63324, -0.62832
Cont, 2, true, 0.1, 0.63179, -0.50265
Cont, 2, true, 0.1, 0.63064, -0.37699
Cont, 2, true, 0.1, 0.62978, -0.25133
Cont, 2, true, 0.1, 0.62926, -0.12566
Cont, 2, true, 0.1, 0.62909, 1.1102e-15
Cont, 2, true, 0.1, 0.62926, 0.12566
Cont, 2, true, 0.1, 0.62978, 0.25133
Cont, 2, true, 0.1, 0.63064, 0.37699
Cont, 2, true, 0.1, 0.63179, 0.50265
Cont, 2, true, 0.1, 0.63324, 0.62832
Cont, 2, true, 0.1, 0.635, 0.75398
Cont, 2, true, 0.1, 0.63705, 0.87965
Cont, 2, true, 0.1, 0.63937, 1.0053
Cont, 2, true, 0.1, 0.64194, 1.131
Cont, 2, true, 0.1, 0.64473, 1.2566
Cont, 2, true, 0.1, 0.64771, 1.3823
Cont, 2, true, 0.1, 0.65072, 1.508
Cont, 2, true, 0.1, 0.65385, 1.6336
Cont, 2, true, 0.1, 0.65703, 1.7593
Cont, 2, true, 0.1, 0.66022, 1.885
Cont, 2, true, 0.1, 0.66336, 2.0106
Cont, 2, true, 0.1, 0.66634, 2.1363
Cont, 2, true, 0.1, 0.66911, 2.2619
Cont, 2, true, 0.1, 0.67167, 2.3876
Cont, 2, true, 0.1, 0.67394, 2.5133
Cont, 2, true, 0.1, 0.67589, 2.6389
Cont, 2, true, 0.1, 0.67746, 2.7646
Cont, 2, true, 0.1, 0.67861, 2.8903
Cont, 2, true, 0.1, 0.67931, 3.0159
Cont, 2, true, 0.5, 1.299, -3.1416
Cont, 2, true, 0.5, 1.2982, -3.0159
Cont, 2, true, 0.5, 1.296, -2.8903
Cont, 2, true, 0.5, 1.2922, -2.7646
Cont, 2, true, 0.5, 1.2872, -2.6389
Cont, 2, true, 0.5, 1.281, -2.5133
Cont, 2, true, 0.5, 1.2736, -2.3876
Cont, 2, true, 0.5, 1.2654, -2.2619
Cont, 2, true, 0.5, 1.2564, -2.1363
Cont, 2, true, 0.5, 1.2469, -2.0106
Cont, 2, true, 0.5, 1.237, -1.885
Cont, 2, true, 0.5, 1.2269, -1.7593
Cont, 2, true, 0.5, 1.2168, -1.6336
Cont, 2, true, 0.5, 1.2069, -1.508
Cont, 2, true, 0.5, 1.1973, -1.3823
Cont, 2, true, 0.5, 1.1881, -1.2566
Cont, 2, true, 0.5, 1.1795, -1.131
Cont, 2, true, 0.5, 1.1715, -1.0053
Cont, 2, true, 0.5, 1.1644, -0.87965
Cont, 2, true, 0.5, 1.158, -0.75398
Cont, 2, true, 0.5, 1.1525, -0.62832
Cont, 2, true, 0.5, 1.148, -0.50265
Cont, 2, true, 0.5, 1.1444, -0.37699
Cont, 2, true, 0.5, 1.1418, -0.25133
Cont, 2, true, 0.5, 1.1402, -0.12566
Cont, 2, true, 0.5, 1.1397, 1.1102e-15
Cont, 2, true, 0.5, 1.1402, 0.12566
Cont, 2, true, 0.5, 1.1418, 0.25133
Cont, 2, true, 0.5, 1.1444, 0.37699
Cont, 2, true, 0.5, 1.148, 0.50265
Cont, 2, true, 0.5, 1.1525, 0.62832
Cont, 2, true, 0.5, 1.158, 0.75398
Cont, 2, true, 0.5, 1.1644, 0.87965
Cont, 2, true, 0.5, 1.1715, 1.0053
Cont, 2, true, 0.5, 1.1795, 1.131
Cont, 2, true, 0.5, 1.1881, 1.2566
Cont, 2, true, 0.5, 1.1973, 1.3823
Cont, 2, true, 0.5, 1.2069, 1.508
Cont, 2, true, 0.5, 1.2168, 1.6336
Cont, 2, true, 0.5, 1.2269, 1.7593
Cont, 2, true, 0.5, 1.237, 1.885
Cont, 2, true, 0.5, 1.2469, 2.0106
Cont, 2, true, 0.5, 1.2564, 2.1363
Cont, 2, true, 0.5, 1.2654, 2.2619
Cont, 2, true, 0.5, 1.2736, 2.3876
Cont, 2, true, 0.5, 1.281, 2.5133
Cont, 2, true, 0.5, 1.2872, 2.6389
