participant, model_name, BIC, v1, v2, eta, a1, a2, pi, Ter, st, sa
8, Thresh, 624.0415, 4.7208, 0, 0, 4.7317, 1.6532, 0.83635, -0.20398, 5.0282e-07, 0
8, Hybrid, 598.4688, 4.7523, 0, 0.10794, 5.5046, 1.7984, 0.84582, -0.35294, 0.029183, 0
9, Cont, 2139.035, 0.21806, 0, 2.9996, 2.3108, 0, 0, -0.26873, 0.19342, 0
9, Thresh, 2181.6155, 2.8042, 0, 0, 4.2951, 1.1915, 0.0073917, -0.18847, 0.0020706, 0
9, Hybrid, 2187.613, 4.3648, 0, 0.10338, 5.499, 1.1868, 0.0052163, -0.19064, 0.035999, 0
10, Cont, 1977.5666, 1.5159, 0, 0.29378, 3.6739, 0, 0, -0.34995, 0.1685, 0
10, Thresh, 1762.3077, 1.9067, 0, 0, 4.6791, 2.4425, 0.93052, -0.45507, 1.0533e-05, 0
10, Hybrid, 1873.0516, 1.7586, 0, 9.595e-06, 3.955, 2.4154, 0.91831, -0.20716, 0.0087361, 0
11, Cont, 1874.0747, 1.2792, 0, 2.0012, 2.0306, 0, 0, -0.20819, 0.079073, 0
11, Thresh, 1739.5698, 4.2054, 0, 0, 2.9928, 1.2429, 0.37518, -0.20615, 0.0037495, 0
11, Hybrid, 1745.6363, 4.1227, 0, 0.025847, 2.9363, 1.2453, 0.38603, -0.20617, 0.010543, 0
12, Cont, 1573.5933, 1.5639, 0, 0.24833, 1.5261, 0, 0, 0.025872, 0.22881, 0
12, Thresh, 1020.1707, 4.9396, 0, 0, 4.1673, 1.4006, 0.68846, -0.061991, 0.083543, 0
12, Hybrid, 1025.0808, 4.9999, 0, 0.0016646, 4.2512, 1.4071, 0.68957, -0.09456, 0.12973, 0
13, Cont, 1705.7163, 0.05916, 0, 0.64635, 1.1408, 0, 0, -0.20378, 0.0011914, 0
13, Thresh, 1711.89, 5.1742, 0, 0, 2.0556, 1.0916, 0.078056, -0.20381, 0.0075268, 0
13, Hybrid, 1718.1979, 5.8481, 0, 0.18052, 2.239, 1.0921, 0.071878, -0.20381, 0.0098931, 0
15, Cont, 1968.0102, 0.25276, 0, 2.9997, 2.4312, 0, 0, -0.17261, 0.0052243, 0
15, Thresh, 2043.7833, 5.8002, 0, 0, 3.4734, 1.1775, 0.073076, -0.18852, 0.10581, 0
15, Hybrid, 2043.782, 3.6218, 0, 0.22163, 2.3994, 1.1842, 0.11242, -0.18014, 0.061708, 0
16, Cont, 1978.9058, 1.0001, 0, 0.088657, 1.5867, 0, 0, 0.028052, 0.093115, 0
16, Thresh, 1824.3494, 2.5581, 0, 0, 2.7031, 1.4946, 0.61799, -0.044793, 0.075113, 0
16, Hybrid, 1823.7792, 2.8951, 0, 0.56006, 2.9458, 1.4354, 0.6246, 0.0060912, 0.0085012, 0
17, Cont, 2093.6179, 0.17172, 0, 1.3759, 1.9794, 0, 0, -0.062942, 0.095042, 0
17, Thresh, 2058.4278, 2.8852, 0, 0, 2.0829, 1.4468, 0.065885, -0.11222, 0.24568, 0
17, Hybrid, 2074.1992, 2.4134, 0, 0.56095, 2.4596, 1.4912, 0.10861, -0.11078, 0.12842, 0
18, Cont, 2093.3854, 1.0339, 0, 0.0047171, 1.6356, 0, 0, 0.063609, 0.29652, 0
18, Thresh, 1833.8107, 2.8813, 0, 0, 3.087, 1.4971, 0.65147, 0.064736, 0.044446, 0
18, Hybrid, 1835.7037, 3.0894, 0, 0.35803, 3.2555, 1.4859, 0.65167, 0.037345, 0.11373, 0
19, Cont, 1730.5605, 0.60854, 0, 1.5612, 1.5133, 0, 0, -0.18541, 0.00040243, 0
19, Thresh, 1683.8432, 3.6696, 0, 0, 2.5985, 1.0969, 0.24616, -0.18398, 0.00017474, 0
19, Hybrid, 1689.8777, 3.5724, 0, 0.042613, 2.5303, 1.0964, 0.25141, -0.18352, 0.0032344, 0
20, Cont, 1734.8999, 0.43996, 0, 0.52089, 1.1279, 0, 0, -0.22052, 0.0011309, 0
20, Thresh, 1710.659, 2.0622, 0, 0, 1.5124, 1.0393, 0.29246, -0.21978, 1.0316e-05, 0
20, Hybrid, 1743.3456, 5.2297, 0, 3.5896e-06, 2.4623, 1.0777, 0.12692, -0.22051, 0.018132, 0
