"word","filename","subject.num","session.num","target_angle","condition","rt","response_angle","test.error","encode.error"
"THWART","subj-12--2017-06-21--15-00-32.mat","12",1,-1.40368646830038,"LONG",0.30021941056475,-1.01111476079162,-0.39257170750876,-0.0374357327268768
"TRANCE","subj-12--2017-06-21--15-00-32.mat","12",1,-0.457751631572855,"SHORT",0.45034921518527,-0.310830551657097,-0.146921079915758,-0.0494746178670694
"TREND","subj-12--2017-06-21--15-00-32.mat","12",1,-2.53690090196385,"LONG",0.533748073503375,1.34172819368024,2.4045562115355,0.116766352909602
"TRICK","subj-12--2017-06-21--15-00-32.mat","12",1,2.58875006829961,"LONG",0.350240821484476,0.68429479166115,1.90445527663846,-0.0846078524999836
"TUN","subj-12--2017-06-21--15-00-32.mat","12",1,1.62166231271207,"LONG",0.316886466927826,1.31910635503671,0.30255595767536,0.0611748990634169
"TURN","subj-12--2017-06-21--15-00-32.mat","12",1,-3.05194570954131,"SHORT",0.233468507416546,-2.88452268131816,-0.167423028223149,-0.0383621146247086
"TWO","subj-12--2017-06-21--15-00-32.mat","12",1,2.76067267836355,"LONG",0.233453112188727,-2.29619591749503,-1.22631671132101,0.0185007410272262
"UNIT","subj-12--2017-06-21--15-00-32.mat","12",1,-2.86172295638924,"SHORT",0.383588618831709,2.26808399198723,1.15337835880311,0.147986614002183
"UNREST","subj-12--2017-06-21--15-00-32.mat","12",1,-1.28360839791589,"LONG",0.500338695244864,2.5803066171451,2.4192702921186,-0.201285278547479
"US","subj-12--2017-06-21--15-00-32.mat","12",1,2.05125828638797,"LONG",0.333601134363562,2.502786345984,-0.451528059596038,0.065955085008284
"UTTER","subj-12--2017-06-21--15-00-32.mat","12",1,-2.39813549447622,"LONG",0.333558369893581,-0.854379449902388,-1.54375604457383,0.139971921840993
"VILE","subj-12--2017-06-21--15-00-32.mat","12",1,-2.1612907307936,"SHORT",0.200183716369793,0.0611481626493012,-2.2224388934429,-0.0468491084654952
"VOTE","subj-12--2017-06-21--15-00-32.mat","12",1,-1.94480409262383,"SHORT",0.366960620507598,-1.03764062128727,-0.907163471336566,-0.0670831431713073
"WAGE","subj-12--2017-06-21--15-00-32.mat","12",1,3.06065814129776,"LONG",0.400309273274615,-0.788655480867454,-2.43387168501437,0.0446634896941083
"WANT","subj-12--2017-06-21--15-00-32.mat","12",1,2.48500084268195,"LONG",0.450324411969632,-1.39357094184518,-2.40461352265246,0.101227140089868
"WASTE","subj-12--2017-06-21--15-00-32.mat","12",1,-2.85096363576974,"LONG",0.300215704366565,2.04593768251073,1.38628398889912,-0.0311215365765865
"WHEN","subj-12--2017-06-21--15-00-32.mat","12",1,1.49164174237949,"LONG",0.450322701362893,2.4870218862664,-0.995380143886913,-0.137341255229012
"WHIFF","subj-12--2017-06-21--15-00-32.mat","12",1,-1.15054993712315,"SHORT",1.38433614326641,-0.837254744932781,-0.313295192190364,-0.0274572402124629
"WHILE","subj-12--2017-06-21--15-00-32.mat","12",1,1.32901234662241,"LONG",0.216824829112738,-0.877916784517095,2.20692913113951,-0.0698152891465569
"WHO","subj-12--2017-06-21--15-00-32.mat","12",1,-0.250640536126484,"SHORT",0.266858498798683,-3.10369611375096,2.85305557762447,-0.103562180738082
"WHOLE","subj-12--2017-06-21--15-00-32.mat","12",1,0.134788664826727,"SHORT",0.683819148223847,1.91066680885292,-1.7758781440262,0.109413401980763
"WISE","subj-12--2017-06-21--15-00-32.mat","12",1,0.192632920249159,"LONG",0.40028561023064,-2.44293282886833,2.63556574911749,0.0547572916880447
"WOE","subj-12--2017-06-21--15-00-32.mat","12",1,-0.165495404346028,"LONG",0.450325837358832,2.53050788046105,-2.69600328480708,-0.150496529194177
"WORK","subj-12--2017-06-21--15-00-32.mat","12",1,2.72925179299473,"LONG",0.366934676887468,-0.240696034063244,2.96994782705798,-0.90906463747068
"WRACK","subj-12--2017-06-21--15-00-32.mat","12",1,0.325245109953996,"SHORT",0.517017440637574,2.0138988817623,-1.68865377180831,-0.068747925318242
"YEAR","subj-12--2017-06-21--15-00-32.mat","12",1,-2.23460741644979,"SHORT",0.283569460269064,-2.12510382299645,-0.109503593453343,0.149748640730446
"ACT","subj-12--2017-07-04--14-59-05.mat","12",2,-0.998371607136216,"LONG",0.350328491535038,0.840896668643165,-1.83926827577938,-0.169834755642744
"ADORN","subj-12--2017-07-04--14-59-05.mat","12",2,1.65535067274619,"SHORT",0.433696131920442,2.41793410626965,-0.762583433523458,-0.046273050122764
"AID","subj-12--2017-07-04--14-59-05.mat","12",2,0.25611386561746,"SHORT",0.483690600958653,-1.07437357339001,1.33048743900748,-0.18207628135721
"ALLOW","subj-12--2017-07-04--14-59-05.mat","12",2,-0.346114167748185,"LONG",0.166790304705501,0.300407326215969,-0.646521493964154,0.383989863995632
"AMPERE","subj-12--2017-07-04--14-59-05.mat","12",2,1.73001775248139,"SHORT",0.350320793921128,-2.10700355206307,-2.44616400263513,-0.00271441137723394
"AND","subj-12--2017-07-04--14-59-05.mat","12",2,-0.54636912452658,"LONG",1.18421444261912,2.07297361107314,-2.61934273559972,-0.0919591280462649
"AREA","subj-12--2017-07-04--14-59-05.mat","12",2,-1.65744031410117,"SHORT",0.283531971625052,1.85439746032056,2.77134753275786,0.096466829956207
"ATTEND","subj-12--2017-07-04--14-59-05.mat","12",2,-1.43654988407229,"SHORT",0.333591158268973,-1.4805895433239,0.0440396592516143,0.0515340272744331
"AUDIT","subj-12--2017-07-04--14-59-05.mat","12",2,-3.09684971582994,"LONG",0.333659011870623,-3.02096898500969,-0.0758807308202458,0.0595933311389365
"AURORA","subj-12--2017-07-04--14-59-05.mat","12",2,-1.3801910497847,"LONG",0.617142231552862,-1.73928667932308,0.359095629538387,-0.369588085867375
"AWAY","subj-12--2017-07-04--14-59-05.mat","12",2,2.77123511922648,"LONG",0.533785710227676,1.3635585650735,1.40767655415298,-1.73151401528399
"AWEIGH","subj-12--2017-07-04--14-59-05.mat","12",2,-2.37421193041721,"LONG",0.233507282100618,2.61081915638689,1.29815422037549,0.15125614013537
"BARD","subj-12--2017-07-04--14-59-05.mat","12",2,-0.259162958480667,"SHORT",1.40108873776626,3.02536756122298,2.99865478747594,0.313104177112408
"BASE","subj-12--2017-07-04--14-59-05.mat","12",2,2.46696609759466,"LONG",0.400294450693764,-2.49809154479651,-1.31812766478841,-0.0239387126177664
"BID","subj-12--2017-07-04--14-59-05.mat","12",2,1.63152283883745,"LONG",0.266900410177186,-0.926371003847013,2.55789384268446,-0.133678029807521
"BIER","subj-12--2017-07-04--14-59-05.mat","12",2,2.68703350951737,"SHORT",0.400293880491517,-0.661847673906405,-2.93430412375581,-0.0228641267560947
"BLEW","subj-12--2017-07-04--14-59-05.mat","12",2,-1.46653678217243,"LONG",0.216878286446445,-2.64386733300198,1.17733055082955,0.00562235128072253
"BOLL","subj-12--2017-07-04--14-59-05.mat","12",2,-2.95100321635661,"SHORT",0.783914575120434,-1.48383670022697,-1.46716651612964,0.0375662770796326
"BORDER","subj-12--2017-07-04--14-59-05.mat","12",2,-2.28540569171422,"LONG",0.467037942144088,-3.01343298494736,0.72802729323314,0.12997883740625
"BURROW","subj-12--2017-07-04--14-59-05.mat","12",2,1.95031639545683,"LONG",0.333655875874683,-1.967130060003,-2.36573885171976,0.029862147350497
"BURY","subj-12--2017-07-04--14-59-05.mat","12",2,0.972572586270974,"LONG",0.30029353837017,-1.21023032631679,2.18280291258777,-0.155121185556516
"CAUSE","subj-12--2017-07-04--14-59-05.mat","12",2,-2.37611784122687,"SHORT",0.367012226139195,-2.5865162225148,0.210398381287926,-0.00543161196902764
"CLEAR","subj-12--2017-07-04--14-59-05.mat","12",2,0.54839468167434,"LONG",0.600528061157092,-3.08664801148323,-2.64814261402201,-0.0729733720746286
"COME","subj-12--2017-07-04--14-59-05.mat","12",2,-1.24828302176515,"SHORT",0.483670358895324,-1.00874726230748,-0.239535759457671,-0.116087350953067
"COURSE","subj-12--2017-07-04--14-59-05.mat","12",2,0.739143053550196,"LONG",0.350328776752576,-2.44748929794269,-3.0965529556867,-0.0758760732763788
"CROCK","subj-12--2017-07-04--14-59-05.mat","12",2,0.832816307674375,"SHORT",0.28363175643608,0.941623817673362,-0.108807509998987,-0.0861109048149451
"DAIS","subj-12--2017-07-04--14-59-05.mat","12",2,-0.74323449144509,"SHORT",0.400368861621246,1.23121945993236,-1.97445395137745,0.077360398338857
"DARE","subj-12--2017-07-04--14-59-05.mat","12",2,-0.50555653476634,"LONG",0.767309812945314,-2.10182643163908,1.59626989687274,0.173236249140844
"DEAL","subj-12--2017-07-04--14-59-05.mat","12",2,1.46799672147098,"LONG",0.266869334271178,2.64424993724297,-1.17625321577199,-0.0248329714923785
"DEBUT","subj-12--2017-07-04--14-59-05.mat","12",2,0.987162348969352,"SHORT",0.283539954340085,-0.135318202151147,1.1224805511205,-0.0967347460142758
"DEFACE","subj-12--2017-07-04--14-59-05.mat","12",2,1.73914935624948,"LONG",0.450309447012842,-2.15879893034246,-2.38523702058764,0.0141466762373814
"DEFEAT","subj-12--2017-07-04--14-59-05.mat","12",2,3.03513719887098,"SHORT",0.316904287552461,2.76108627647743,0.27405092239355,0.233097373104324
"DOLT","subj-12--2017-07-04--14-59-05.mat","12",2,-2.10803146140001,"LONG",0.600448803510517,-3.03539471166495,0.92736325026494,0.0453179316082388
"DONOR","subj-12--2017-07-04--14-59-05.mat","12",2,-2.20585852159871,"SHORT",0.633857327164151,0.162797584567949,-2.36865610616666,-0.0154154815026599
"DOTAGE","subj-12--2017-07-04--14-59-05.mat","12",2,2.68978493431573,"SHORT",0.433608036139049,0.869448761509913,1.82033617280582,0.0903299923640759
"DOWN","subj-12--2017-07-04--14-59-05.mat","12",2,0.46545936960141,"LONG",0.517101120203733,1.63603026854722,-1.1705708989458,-0.0996900704053489
"DRAW","subj-12--2017-07-04--14-59-05.mat","12",2,-2.9724816997814,"LONG",0.266911244019866,0.126865974831319,-3.09934767461272,-0.047339471024197
"EASY","subj-12--2017-07-04--14-59-05.mat","12",2,-1.29286495581591,"SHORT",0.333573767100461,0.816316142960491,-2.10918109877641,-0.136207179497229
"EMPIRE","subj-12--2017-07-04--14-59-05.mat","12",2,-3.09291718695096,"LONG",0.834017666988075,1.82447042293354,1.36579769729509,0.0630285479126551
"EMPTY","subj-12--2017-07-04--14-59-05.mat","12",2,-2.27631224853313,"LONG",0.683845809195191,2.55903958737644,1.44783347127001,0.0834923342792106
"EVENT","subj-12--2017-07-04--14-59-05.mat","12",2,-1.15793169378334,"SHORT",0.366958057275042,-2.65219966136194,1.4942679675786,-1.07035142729113
"FAIR","subj-12--2017-07-04--14-59-05.mat","12",2,-0.520492995855254,"SHORT",0.383692824747413,-1.03552257870474,0.515029582849483,0.0304894918183833
"FELL","subj-12--2017-07-04--14-59-05.mat","12",2,-1.00820205721858,"LONG",0.367012226255611,3.12688783121194,2.14809541874906,-0.367765290212635
"FINITE","subj-12--2017-07-04--14-59-05.mat","12",2,1.25025700569219,"LONG",0.400374563643709,-0.911589703170473,2.16184670886266,-0.105181621404968
"FOAL","subj-12--2017-07-04--14-59-05.mat","12",2,-1.19344133445328,"LONG",0.300324329175055,-2.56541604272787,1.37197470827459,-0.125715336456517
"FOE","subj-12--2017-07-04--14-59-05.mat","12",2,-0.643773401846987,"LONG",1.60123140155338,-0.081040394643006,-0.562733007203981,0.16351907267324
"FROM","subj-12--2017-07-04--14-59-05.mat","12",2,-0.213343142777709,"SHORT",1.51785805926193,-0.720273000063062,0.506929857285353,-0.187307360595322
"GLORY","subj-12--2017-07-04--14-59-05.mat","12",2,0.496229522882968,"SHORT",0.550454049487598,0.435682873030941,0.0605466498520275,-0.0960344185068975
"GOSPEL","subj-12--2017-07-04--14-59-05.mat","12",2,2.17870058883544,"SHORT",0.934095556149259,1.97433126180954,0.204369327025909,0.0415745650710946
"GOT","subj-12--2017-07-04--14-59-05.mat","12",2,-1.50219544820841,"SHORT",0.366938955732621,0.30953949243538,-1.81173494064379,-0.678488509856551
"GRATE","subj-12--2017-07-04--14-59-05.mat","12",2,0.716073846284111,"SHORT",0.300293823471293,0.7785017210091,-0.0624278747249884,0.0477844274535274
"GUILT","subj-12--2017-07-04--14-59-05.mat","12",2,2.37663955768396,"SHORT",0.283537673647515,-2.33055908167067,-1.57598666782496,0.143901589683559
"HAD","subj-12--2017-07-04--14-59-05.mat","12",2,2.64409152643575,"SHORT",0.483696587965824,2.4885224588889,0.155569067546852,0.0632875661910686
"HARM","subj-12--2017-07-04--14-59-05.mat","12",2,-1.99257274149148,"SHORT",0.433683017385192,-1.56584587218605,-0.426726869305428,-0.00407346150389798
"HEAL","subj-12--2017-07-04--14-59-05.mat","12",2,-2.33633622840267,"LONG",0.283540239557624,2.66695647590625,1.27989260287066,-0.0867471177005923
"HEAVEN","subj-12--2017-07-04--14-59-05.mat","12",2,1.61275320638929,"SHORT",0.733958024182357,1.60742914601894,0.00532406037034661,0.783315739312819
"HOWLER","subj-12--2017-07-04--14-59-05.mat","12",2,2.3914102463837,"SHORT",1.35106575873215,1.61138316304248,0.780027083341213,-0.0810458898911355
"HUMANE","subj-12--2017-07-04--14-59-05.mat","12",2,-1.43950480510977,"SHORT",0.333537274505943,-1.13984733939452,-0.299657465715245,0.115828836625546
"HURT","subj-12--2017-07-04--14-59-05.mat","12",2,-1.75272118239467,"SHORT",0.266863347264007,1.36540093760513,-3.1181221199998,0.0887519434354615
"IDEA","subj-12--2017-07-04--14-59-05.mat","12",2,2.55656308026675,"SHORT",0.483759880182333,1.76618788131147,0.790375198955281,-0.0703821433808658
"IMPORT","subj-12--2017-07-04--14-59-05.mat","12",2,1.40860323356228,"LONG",0.350259782630019,-0.266252049150925,1.67485528271321,-0.0268990241026756
"INTO","subj-12--2017-07-04--14-59-05.mat","12",2,2.60079816887774,"LONG",0.150063520180993,0.898466955459064,1.70233121341868,-0.15445726989074
"IT","subj-12--2017-07-04--14-59-05.mat","12",2,-1.312861538966,"SHORT",0.366935819620267,-1.12570807149853,-0.187153467467465,0.0432117064816333
"ITEM","subj-12--2017-07-04--14-59-05.mat","12",2,2.0485058719629,"SHORT",0.316964158439077,0.0218305925042843,2.02667527945862,0.121936467837513
"JERK","subj-12--2017-07-04--14-59-05.mat","12",2,-0.0144100895088939,"LONG",0.366938100312836,-2.3372094296935,2.32279934018461,-0.171011966490909
"JOBBER","subj-12--2017-07-04--14-59-05.mat","12",2,-1.39306644101885,"SHORT",0.316870645852759,-3.10491186583314,1.71184542481429,-0.0337209733520998
"KEEN","subj-12--2017-07-04--14-59-05.mat","12",2,-1.70570853419368,"LONG",0.266935477382503,0.520979853022441,-2.22668838721612,0.0203926534493155
"KEPT","subj-12--2017-07-04--14-59-05.mat","12",2,2.97825412029326,"SHORT",0.400295305997133,2.14242931489415,0.835824805399107,0.0513845480507351
"KIND","subj-12--2017-07-04--14-59-05.mat","12",2,1.62417239036459,"SHORT",0.433727492811158,-2.14459534011845,-2.51441757669655,0.100216776485662
"KINK","subj-12--2017-07-04--14-59-05.mat","12",2,-2.59866024590424,"SHORT",1.30103365657851,-2.70437060984881,0.105710363944568,-0.0767143056155968
"KNOW","subj-12--2017-07-04--14-59-05.mat","12",2,-1.85752469788973,"SHORT",0.300221693352796,3.09117669670097,1.33448391258888,0.121548642610948
"LACK","subj-12--2017-07-04--14-59-05.mat","12",2,2.4058170847529,"LONG",0.383687692927197,0.406188802419,1.9996282823339,0.0275673478670373
"LAIN","subj-12--2017-07-04--14-59-05.mat","12",2,-2.23204836459197,"LONG",0.183454652666114,-2.57872442074168,0.346676056149716,0.187889438133066
"LAST","subj-12--2017-07-04--14-59-05.mat","12",2,1.84831906075668,"SHORT",0.433658498805016,-1.73510466827288,-2.69976157815003,0.0288127448682638
"LIKEN","subj-12--2017-07-04--14-59-05.mat","12",2,2.43439249641313,"SHORT",0.4502703883918,2.11835856273489,0.316033933678236,0.171998586612527
"LIMN","subj-12--2017-07-04--14-59-05.mat","12",2,-0.34884059740686,"LONG",0.066722679301165,2.90142164572962,3.03292306404311,-0.220024192052682
"LOGOS","subj-12--2017-07-04--14-59-05.mat","12",2,-1.48966808784272,"LONG",0.400367151130922,-1.64103236341874,0.151364275576019,-0.0950369419267776
"LOW","subj-12--2017-07-04--14-59-05.mat","12",2,-1.46840949567947,"LONG",0.383653195924126,0.832981266674432,-2.3013907623539,-0.0088274930649026
"LUCK","subj-12--2017-07-04--14-59-05.mat","12",2,-1.56175725704801,"SHORT",0.300292398082092,-1.92479376362679,0.363036506578786,0.0456718889709355
"LURE","subj-12--2017-07-04--14-59-05.mat","12",2,1.58775541926174,"LONG",0.367017358075827,1.94547752707767,-0.357722107815936,-0.0873727386586225
"MEET","subj-12--2017-07-04--14-59-05.mat","12",2,-2.58326350109879,"LONG",0.383616133010946,-2.5363503788477,-0.0469131222510932,-0.024023793652979
"MILD","subj-12--2017-07-04--14-59-05.mat","12",2,-2.84333254355421,"LONG",0.216824117582291,3.02821952383013,0.411633239795249,-0.0793533146844716
"MINCE","subj-12--2017-07-04--14-59-05.mat","12",2,-0.169712007211785,"SHORT",0.450292340945452,-1.05350894646728,0.88379693925549,-0.204181108211293
"MISS","subj-12--2017-07-04--14-59-05.mat","12",2,-0.268581547658817,"LONG",0.333551244344562,-1.4303136984045,1.16173215074568,0.162110963727691
"MISUSE","subj-12--2017-07-04--14-59-05.mat","12",2,-2.18730874458421,"LONG",0.216820981586352,-1.22811485211423,-0.959193892469983,0.28267775275184
"MOHUR","subj-12--2017-07-04--14-59-05.mat","12",2,-0.650138543467671,"LONG",0.383701947983354,0.459337290866992,-1.10947583433466,0.0175270451256833
"MOTION","subj-12--2017-07-04--14-59-05.mat","12",2,-2.65977897786078,"LONG",0.316896874923259,-0.694738276196703,-1.96504070166407,-0.285404672595453
"MOVE","subj-12--2017-07-04--14-59-05.mat","12",2,-2.77244260847955,"LONG",0.383630102849565,2.0962915620754,1.41445113662464,0.0399922187824395
"MUCH","subj-12--2017-07-04--14-59-05.mat","12",2,-1.85478218483976,"LONG",0.617164469207637,-2.67095215158365,0.816169966743891,0.0377646963517759
"MUCIN","subj-12--2017-07-04--14-59-05.mat","12",2,-2.46433618318285,"LONG",0.483690600958653,-1.88954388721554,-0.574792295967313,0.187913583400003
"MUST","subj-12--2017-07-04--14-59-05.mat","12",2,-1.6260711292455,"SHORT",0.266861066455022,-2.02308078853141,0.397009659285917,0.0588109767175611
"MYTH","subj-12--2017-07-04--14-59-05.mat","12",2,2.24216578088807,"SHORT",0.31697755807545,-0.523575764122014,2.76574154501008,-0.158117766702349
"NABOB","subj-12--2017-07-04--14-59-05.mat","12",2,-1.31703356202521,"SHORT",0.333576903329231,0.372512361354168,-1.68954592337938,0.191666535407703
"NARES","subj-12--2017-07-04--14-59-05.mat","12",2,-0.765138477245824,"SHORT",0.733875345322303,-0.0201992725810679,-0.744939204664756,-0.248443338483547
"NATION","subj-12--2017-07-04--14-59-05.mat","12",2,2.92267508391645,"LONG",0.550473151030019,-0.677900489371794,-2.68260973389134,-0.0297185475733719
"NEVER","subj-12--2017-07-04--14-59-05.mat","12",2,-1.399687992801,"SHORT",0.400298442109488,0.907370318927469,-2.30705831172847,0.129247984863906
"NONE","subj-12--2017-07-04--14-59-05.mat","12",2,1.33720791875934,"SHORT",0.583869985537604,0.959643012004353,0.377564906754987,0.236971533268268
"NOPE","subj-12--2017-07-04--14-59-05.mat","12",2,2.56162329488246,"LONG",0.867358622024767,1.04717453910885,1.51444875577361,-0.0537584936621767
"NOR","subj-12--2017-07-04--14-59-05.mat","12",2,-2.44651383308431,"SHORT",0.233482193318196,2.07885915104261,1.75781232305266,0.0636861007555121
"PEAL","subj-12--2017-07-04--14-59-05.mat","12",2,1.74838376198775,"SHORT",0.433649945771322,-1.31966767970411,3.06805144169186,0.000514280413975054
"PERISH","subj-12--2017-07-04--14-59-05.mat","12",2,-0.486915927793727,"LONG",0.583813535864465,-2.61997435649341,2.13305842869968,-2.04729596465765
"PERMIT","subj-12--2017-07-04--14-59-05.mat","12",2,-2.21382575227288,"SHORT",0.383616418112069,-2.37373655024975,0.159910797976869,0.230376111447207
"PERRY","subj-12--2017-07-04--14-59-05.mat","12",2,-2.64182367783349,"LONG",0.316901436541229,0.374840715355598,-3.01666439318909,-0.052887675886323
"PICUL","subj-12--2017-07-04--14-59-05.mat","12",2,2.48815269664188,"SHORT",0.316871501039714,-0.866104829189005,-2.9289277813487,-0.0766413663566254
"PITY","subj-12--2017-07-04--14-59-05.mat","12",2,1.3398900846231,"LONG",0.383615847909823,-1.17179067266162,2.51168075728472,0.173314853402317
"PLEA","subj-12--2017-07-04--14-59-05.mat","12",2,2.00866801313306,"SHORT",0.517110813641921,2.32371494140484,-0.315046928271782,-0.0508847999043614
"PREFIX","subj-12--2017-07-04--14-59-05.mat","12",2,2.93249634929875,"SHORT",1.75137332407758,-0.406141785634042,-2.94454717224679,-0.0642838060521038
"PRIDE","subj-12--2017-07-04--14-59-05.mat","12",2,0.776444065086973,"LONG",0.40029502089601,1.47760906502602,-0.701164999939045,-0.235201678503997
"PUNISH","subj-12--2017-07-04--14-59-05.mat","12",2,-0.5211311440294,"SHORT",0.26686277706176,-0.488756486242527,-0.0323746577868723,0.140350044942201
"PURL","subj-12--2017-07-04--14-59-05.mat","12",2,-1.69425478395279,"SHORT",0.200149220996536,-0.108381912244834,-1.58587287170796,-0.0763728662776726
"QUAICH","subj-12--2017-07-04--14-59-05.mat","12",2,-3.10266867875073,"SHORT",0.316911414964125,-2.98274806917922,-0.119920609571501,0.145121916763907
"QUAKE","subj-12--2017-07-04--14-59-05.mat","12",2,-2.34341191933794,"LONG",0.333645327133127,-2.60296848352674,0.259556564188804,0.0163161250522674
"QUIRE","subj-12--2017-07-04--14-59-05.mat","12",2,-1.75363035696649,"LONG",0.733950041467324,-3.12189076967698,1.3682604127105,0.114128214187754
"RATION","subj-12--2017-07-04--14-59-05.mat","12",2,-2.90404747635854,"LONG",0.300294393673539,2.43616296087808,0.942974869942968,0.0468225402615037
"RAW","subj-12--2017-07-04--14-59-05.mat","12",2,3.1175010502203,"SHORT",0.366937245125882,0.507600764520871,2.60990028569943,-0.024091603369496
"REAL","subj-12--2017-07-04--14-59-05.mat","12",2,-1.00846973920903,"LONG",0.250181893352419,1.3036538059292,-2.31212354513823,-0.111670307155944
"REGRET","subj-12--2017-07-04--14-59-05.mat","12",2,-0.0577948093720657,"SHORT",0.283581293886527,-2.23761977808925,2.17982496871718,-0.0219127810189083
"REMARK","subj-12--2017-07-04--14-59-05.mat","12",2,1.27539386866372,"SHORT",0.383668591268361,1.21142032972175,0.0639735389419775,-0.157815721660823
"RESCUE","subj-12--2017-07-04--14-59-05.mat","12",2,-1.25564370871694,"LONG",0.467009717365727,-2.26420393178765,1.0085602230707,0.232864628303271
"RISE","subj-12--2017-07-04--14-59-05.mat","12",2,0.267013621294188,"LONG",0.450330829480663,-1.83206427584829,2.09907789714248,0.305189509094736
"RITUAL","subj-12--2017-07-04--14-59-05.mat","12",2,2.07865643972039,"LONG",0.350257786922157,2.31483877281853,-0.236182333098141,0.0998296049952763
"RUFF","subj-12--2017-07-04--14-59-05.mat","12",2,2.38208575058298,"SHORT",0.40036515542306,-1.16527282865449,-2.73582672794212,-0.736146667184937
"RULE","subj-12--2017-07-04--14-59-05.mat","12",2,0.636512618522284,"LONG",0.366935819503851,1.42820627160867,-0.791693653086386,0.202334933295451
"SAFETY","subj-12--2017-07-04--14-59-05.mat","12",2,1.37405016542353,"SHORT",0.667198567185551,-0.29327249833819,1.66732266376172,0.0334734259054739
"SALEP","subj-12--2017-07-04--14-59-05.mat","12",2,-1.13150153253063,"LONG",0.283542520250194,0.386026100263413,-1.51752763279404,0.0714231238531169
"SATIRE","subj-12--2017-07-04--14-59-05.mat","12",2,0.486200534261724,"SHORT",0.383614422404207,0.985306280774173,-0.499105746512449,-0.114750985790967
"SAVANT","subj-12--2017-07-04--14-59-05.mat","12",2,-2.36011718949621,"LONG",0.333589447662234,2.79505378915585,1.12801432852753,0.108996961448738
"SCHEME","subj-12--2017-07-04--14-59-05.mat","12",2,1.67170028042695,"SHORT",0.266841679695062,-2.31359732253876,-2.29788770421387,-0.0366827828382943
"SEE","subj-12--2017-07-04--14-59-05.mat","12",2,-2.94420468508868,"SHORT",0.600516657228582,0.785398163397448,2.55358245869346,-0.170805926166975
"SELLER","subj-12--2017-07-04--14-59-05.mat","12",2,3.10512939540533,"LONG",0.750556799117476,-1.04458546174974,-2.13347045002452,-0.123201596860444
"SHAME","subj-12--2017-07-04--14-59-05.mat","12",2,0.721579401139052,"SHORT",0.36700994533021,0.87543187660364,-0.153852475464588,-0.130386926034221
"SHORT","subj-12--2017-07-04--14-59-05.mat","12",2,-2.32678600527633,"SHORT",0.617129687219858,-2.26420393178765,-0.0625820734886875,0.250378040227986
"SHOWN","subj-12--2017-07-04--14-59-05.mat","12",2,1.44803228212356,"SHORT",1.08419214794412,3.05594411395927,-1.60791183183571,-0.0680922132521868
"SIDE","subj-12--2017-07-04--14-59-05.mat","12",2,-1.79288858159099,"SHORT",0.617119423579425,-1.9195673303788,0.126678748787817,-0.216990258249175
"SIGHT","subj-12--2017-07-04--14-59-05.mat","12",2,0.430090132404788,"SHORT",0.350331057445146,-1.00097353832031,1.4310636707251,-0.169291780806862
"SINCE","subj-12--2017-07-04--14-59-05.mat","12",2,-3.0675135620906,"LONG",0.400357457692735,-2.58893600194717,-0.478577560143429,0.028883758278365
"SMELL","subj-12--2017-07-04--14-59-05.mat","12",2,-2.48339594058417,"LONG",0.250252313097008,1.85759608466089,1.94219328193453,-0.0109398043093427
"SOON","subj-12--2017-07-04--14-59-05.mat","12",2,2.67876096033117,"SHORT",0.416982461814769,0.231662259017043,2.44709870131412,0.153816367718519
"STOIC","subj-12--2017-07-04--14-59-05.mat","12",2,3.0697417030174,"SHORT",0.383636375074275,2.92102527620441,0.148716426812993,-0.0304238887118453
"STOLE","subj-12--2017-07-04--14-59-05.mat","12",2,-0.513443201404486,"SHORT",0.333651884458959,0.0645866604246723,-0.578029861829158,0.222699060008639
"STUNT","subj-12--2017-07-04--14-59-05.mat","12",2,3.01486970572743,"LONG",0.316911985282786,0.299947156496942,2.71492254923049,0.0384257295522614
"STYLE","subj-12--2017-07-04--14-59-05.mat","12",2,0.133857616229783,"LONG",0.333579469239339,0.472697135714589,-0.338839519484807,0.000630864589404201
"SYMBOL","subj-12--2017-07-04--14-59-05.mat","12",2,1.87426170864759,"SHORT",0.450300323776901,1.91826468239656,-0.0440029737489687,-1.31230060679453
"SYNOD","subj-12--2017-07-04--14-59-05.mat","12",2,1.43705106055476,"LONG",2.65202814049553,-2.57410700655852,-2.27202724006631,-0.0412266451204875
"SYSTEM","subj-12--2017-07-04--14-59-05.mat","12",2,-0.735118433083198,"SHORT",0.366935534402728,1.65023082112969,-2.38534925421289,0.10133022607526
"TALUK","subj-12--2017-07-04--14-59-05.mat","12",2,-1.61596434717631,"SHORT",0.467015419271775,-1.00687018532162,-0.609094161854686,0.00454223638780826
"TEEM","subj-12--2017-07-04--14-59-05.mat","12",2,-2.55336971527647,"LONG",2.06826592248399,2.37017959235723,1.35963599954589,0.0921792599471463
"TENSE","subj-12--2017-07-04--14-59-05.mat","12",2,1.9726875243178,"SHORT",0.383614137303084,2.27665252290532,-0.303964998587524,0.0801406431262597
"THEORY","subj-12--2017-07-04--14-59-05.mat","12",2,-2.60989902679458,"LONG",0.216818415559828,-1.34363050628042,-1.26626852051416,0.125551841161174
"THICK","subj-12--2017-07-04--14-59-05.mat","12",2,1.80876505872285,"SHORT",0.533775446587242,2.82724937112432,-1.01848431240146,0.0334231407065617
