6.896e-10,1.3792e-09,2.0688e-09,2.7584e-09,3.448e-09,4.1376e-09,4.8272e-09,5.5168e-09,6.2064e-09,6.896e-09,9.6391e-09,4.56e-08,3.4483e-07,2.0864e-06,9.7499e-06,3.6743e-05,0.00011617,0.00031787,0.00077123,0.0016913,0.0034041,0.0063667,0.011178,0.018577,0.029431,0.044707,0.06544,0.092692,0.12751,0.17089,0.22372,0.28679,0.36071,0.44596,0.54282,0.6514,0.77166,0.90338,1.0462,1.1996,1.363,1.5357,1.7169,1.9058,2.1014,2.3031,2.5097,2.7204,2.9344,3.1508,3.3688,3.5875,3.8064,4.0246,4.2415,4.4566,4.6694,4.8793,5.086,5.289,5.4881,5.6829,5.8733,6.059,6.2399,6.4158,6.5867,6.7525,6.9131,7.0686,7.2189,7.3641,7.5042,7.6393,7.7695,7.8949,8.0155,8.1314,8.2428,8.3498,8.4525,8.551,8.6454,8.736,8.8227,8.9058,8.9853,9.0614,9.1342,9.2039,9.2705,9.3342,9.3951,9.4533,9.5089,9.5621,9.6128,9.6613,9.7076,9.7519,9.7941,9.8345,9.873,9.9098,9.9449,9.9785,10.011,10.041,10.07,10.098,10.125,10.15,10.175,10.198,10.22,10.241,10.262,10.281,10.3,10.317,10.334,10.35,10.366,10.381,10.395,10.408,10.421,10.434,10.446,10.457,10.468,10.479,10.489,10.498,10.507,10.516,10.525,10.533,10.54,10.548,10.555,10.562,10.569,10.575,10.581,10.587,10.593,10.598,10.603,10.608,10.613,10.618,10.622,10.626,10.63,10.634,10.638,10.642,10.645,10.649,10.652,10.655,10.658,10.661,10.664,10.667,10.669,10.672,10.675,10.677,10.679,10.681,10.684,10.686,10.688,10.69,10.691,10.693,10.695,10.697,10.698,10.7,10.702,10.703,10.704,10.706,10.707,10.709,10.71,10.711,10.712,10.713,10.715,10.716,10.717,10.718,10.719,10.72,10.721,10.722,10.722,10.723,10.724,10.725,10.726,10.727,10.727,10.728,10.729,10.729,10.73,10.731,10.731,10.732,10.733,10.733,10.734,10.734,10.735,10.735,10.736,10.736,10.737,10.737,10.738,10.738,10.739,10.739,10.74,10.74,10.74,10.741,10.741,10.741,10.742,10.742,10.743,10.743,10.743,10.743,10.744,10.744,10.744,10.745,10.745,10.745,10.746,10.746,10.746,10.746,10.747,10.747,10.747,10.747,10.747,10.748,10.748,10.748,10.748,10.749,10.749,10.749,10.749,10.749,10.75,10.75,10.75,10.75,10.75,10.75,10.751,10.751,10.751,10.751,10.751,10.751,10.751,10.752,10.752,10.752,10.752,10.752,10.752,10.752,10.752,10.753,10.753,10.753,10.753,10.753,10.753,10.753,10.753,10.753,10.754,10.754,10.754,10.754,10.754,10.754
6.9249e-10,1.385e-09,2.0775e-09,2.77e-09,3.4625e-09,4.1549e-09,4.8474e-09,5.5399e-09,6.2324e-09,6.9249e-09,9.6795e-09,4.5791e-08,3.4627e-07,2.0951e-06,9.7907e-06,3.6897e-05,0.00011666,0.0003192,0.00077446,0.0016984,0.0034183,0.0063934,0.011225,0.018655,0.029554,0.044894,0.065714,0.09308,0.12804,0.1716,0.22466,0.28799,0.36222,0.44783,0.54509,0.65413,0.77489,0.90716,1.0506,1.2046,1.3687,1.5421,1.7241,1.9137,2.1102,2.3127,2.5202,2.7318,2.9467,3.164,3.3829,3.6026,3.8223,4.0414,4.2593,4.4753,4.6889,4.8997,5.1073,5.3112,5.5111,5.7067,5.8979,6.0844,6.266,6.4427,6.6143,6.7807,6.942,7.0981,7.2491,7.3949,7.5356,7.6713,7.8021,7.9279,8.049,8.1654,8.2773,8.3848,8.4879,8.5868,8.6816,8.7725,8.8596,8.9431,9.0229,9.0994,9.1725,9.2424,9.3093,9.3733,9.4345,9.4929,9.5487,9.6021,9.6531,9.7018,9.7483,9.7927,9.8351,9.8756,9.9143,9.9513,9.9866,10.02,10.052,10.083,10.112,10.141,10.167,10.193,10.217,10.241,10.263,10.284,10.305,10.324,10.343,10.36,10.377,10.394,10.409,10.424,10.438,10.452,10.465,10.478,10.489,10.501,10.512,10.522,10.532,10.542,10.551,10.56,10.569,10.577,10.585,10.592,10.599,10.606,10.613,10.619,10.625,10.631,10.637,10.642,10.647,10.653,10.657,10.662,10.666,10.671,10.675,10.679,10.683,10.686,10.69,10.693,10.697,10.7,10.703,10.706,10.709,10.712,10.714,10.717,10.719,10.722,10.724,10.726,10.728,10.73,10.732,10.734,10.736,10.738,10.74,10.742,10.743,10.745,10.746,10.748,10.749,10.751,10.752,10.753,10.755,10.756,10.757,10.758,10.759,10.761,10.762,10.763,10.764,10.765,10.766,10.766,10.767,10.768,10.769,10.77,10.771,10.771,10.772,10.773,10.774,10.774,10.775,10.776,10.776,10.777,10.778,10.778,10.779,10.779,10.78,10.78,10.781,10.781,10.782,10.782,10.783,10.783,10.784,10.784,10.784,10.785,10.785,10.786,10.786,10.786,10.787,10.787,10.788,10.788,10.788,10.788,10.789,10.789,10.789,10.79,10.79,10.79,10.791,10.791,10.791,10.791,10.792,10.792,10.792,10.792,10.792,10.793,10.793,10.793,10.793,10.794,10.794,10.794,10.794,10.794,10.795,10.795,10.795,10.795,10.795,10.795,10.796,10.796,10.796,10.796,10.796,10.796,10.796,10.797,10.797,10.797,10.797,10.797,10.797,10.797,10.797,10.798,10.798,10.798,10.798,10.798,10.798,10.798,10.798,10.798,10.799,10.799,10.799,10.799,10.799,10.799
7.005e-10,1.401e-09,2.1015e-09,2.802e-09,3.5025e-09,4.203e-09,4.9035e-09,5.604e-09,6.3045e-09,7.005e-09,9.7915e-09,4.6321e-08,3.5028e-07,2.1194e-06,9.904e-06,3.7324e-05,0.00011801,0.0003229,0.00078342,0.001718,0.0034579,0.0064673,0.011355,0.018871,0.029896,0.045414,0.066474,0.094157,0.12953,0.17359,0.22726,0.29132,0.36642,0.45301,0.5514,0.6617,0.78386,0.91766,1.0627,1.2185,1.3845,1.5599,1.744,1.9359,2.1347,2.3395,2.5494,2.7634,2.9808,3.2006,3.422,3.6442,3.8665,4.0882,4.3085,4.5271,4.7432,4.9564,5.1664,5.3726,5.5749,5.7728,5.9662,6.1548,6.3385,6.5172,6.6908,6.8592,7.0224,7.1803,7.333,7.4805,7.6228,7.7601,7.8923,8.0197,8.1422,8.2599,8.3731,8.4818,8.5861,8.6861,8.7821,8.8741,8.9622,9.0465,9.1273,9.2046,9.2786,9.3494,9.4171,9.4818,9.5436,9.6027,9.6592,9.7132,9.7648,9.814,9.8611,9.906,9.9489,9.9899,10.029,10.066,10.102,10.136,10.169,10.2,10.23,10.258,10.285,10.311,10.336,10.359,10.382,10.403,10.424,10.444,10.462,10.48,10.498,10.514,10.53,10.545,10.559,10.573,10.586,10.599,10.611,10.622,10.634,10.644,10.654,10.664,10.673,10.682,10.691,10.699,10.707,10.715,10.722,10.729,10.736,10.742,10.748,10.754,10.76,10.765,10.771,10.776,10.781,10.785,10.79,10.794,10.798,10.802,10.806,10.81,10.814,10.817,10.82,10.824,10.827,10.83,10.833,10.835,10.838,10.841,10.843,10.846,10.848,10.85,10.852,10.855,10.857,10.859,10.86,10.862,10.864,10.866,10.868,10.869,10.871,10.872,10.874,10.875,10.876,10.878,10.879,10.88,10.882,10.883,10.884,10.885,10.886,10.887,10.888,10.889,10.89,10.891,10.892,10.893,10.894,10.895,10.895,10.896,10.897,10.898,10.898,10.899,10.9,10.9,10.901,10.902,10.902,10.903,10.903,10.904,10.905,10.905,10.906,10.906,10.907,10.907,10.908,10.908,10.908,10.909,10.909,10.91,10.91,10.911,10.911,10.911,10.912,10.912,10.912,10.913,10.913,10.913,10.914,10.914,10.914,10.915,10.915,10.915,10.915,10.916,10.916,10.916,10.916,10.917,10.917,10.917,10.917,10.918,10.918,10.918,10.918,10.918,10.919,10.919,10.919,10.919,10.919,10.92,10.92,10.92,10.92,10.92,10.92,10.921,10.921,10.921,10.921,10.921,10.921,10.922,10.922,10.922,10.922,10.922,10.922,10.922,10.922,10.923,10.923,10.923,10.923,10.923,10.923,10.923,10.923,10.923,10.924,10.924,10.924,10.924,10.924,10.924
7.1198e-10,1.424e-09,2.1359e-09,2.8479e-09,3.5599e-09,4.2719e-09,4.9839e-09,5.6958e-09,6.4078e-09,7.1198e-09,9.9519e-09,4.708e-08,3.5602e-07,2.1541e-06,1.0066e-05,3.7935e-05,0.00011994,0.00032819,0.00079626,0.0017462,0.0035145,0.0065733,0.011541,0.01918,0.030386,0.046158,0.067563,0.0957,0.13165,0.17643,0.23098,0.29609,0.37242,0.46043,0.56043,0.67254,0.7967,0.93269,1.0801,1.2385,1.4072,1.5855,1.7726,1.9676,2.1696,2.3778,2.5911,2.8087,3.0297,3.2531,3.4781,3.7039,3.9299,4.1551,4.3791,4.6012,4.8209,5.0376,5.251,5.4606,5.6662,5.8674,6.0639,6.2556,6.4424,6.624,6.8004,6.9716,7.1374,7.2979,7.4531,7.603,7.7477,7.8872,8.0216,8.1511,8.2756,8.3953,8.5103,8.6207,8.7268,8.8285,8.926,9.0194,9.109,9.1948,9.2769,9.3555,9.4306,9.5026,9.5713,9.6371,9.7,9.7601,9.8175,9.8723,9.9247,9.9748,10.023,10.068,10.112,10.154,10.193,10.231,10.268,10.302,10.335,10.367,10.397,10.426,10.453,10.48,10.505,10.529,10.552,10.574,10.595,10.615,10.634,10.652,10.67,10.686,10.702,10.718,10.732,10.746,10.76,10.772,10.785,10.796,10.808,10.819,10.829,10.839,10.848,10.857,10.866,10.875,10.883,10.89,10.898,10.905,10.912,10.918,10.924,10.93,10.936,10.942,10.947,10.952,10.957,10.962,10.967,10.971,10.975,10.979,10.983,10.987,10.991,10.994,10.998,11.001,11.004,11.007,11.01,11.013,11.016,11.018,11.021,11.023,11.026,11.028,11.03,11.032,11.034,11.036,11.038,11.04,11.042,11.044,11.046,11.047,11.049,11.05,11.052,11.053,11.055,11.056,11.057,11.059,11.06,11.061,11.062,11.063,11.064,11.066,11.067,11.068,11.069,11.069,11.07,11.071,11.072,11.073,11.074,11.075,11.075,11.076,11.077,11.078,11.078,11.079,11.08,11.08,11.081,11.081,11.082,11.083,11.083,11.084,11.084,11.085,11.085,11.086,11.086,11.087,11.087,11.088,11.088,11.088,11.089,11.089,11.09,11.09,11.09,11.091,11.091,11.091,11.092,11.092,11.092,11.093,11.093,11.093,11.094,11.094,11.094,11.094,11.095,11.095,11.095,11.096,11.096,11.096,11.096,11.096,11.097,11.097,11.097,11.097,11.098,11.098,11.098,11.098,11.098,11.099,11.099,11.099,11.099,11.099,11.099,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.101,11.101,11.101,11.101,11.101,11.101,11.101,11.101,11.102,11.102,11.102,11.102,11.102,11.102,11.102,11.102,11.102,11.103,11.103,11.103,11.103,11.103
7.2492e-10,1.4498e-09,2.1748e-09,2.8997e-09,3.6246e-09,4.3495e-09,5.0745e-09,5.7994e-09,6.5243e-09,7.2492e-09,1.0133e-08,4.7936e-08,3.6249e-07,2.1933e-06,1.0249e-05,3.8625e-05,0.00012212,0.00033415,0.00081073,0.0017779,0.0035784,0.0066928,0.011751,0.019529,0.030939,0.046997,0.068792,0.09744,0.13404,0.17964,0.23518,0.30148,0.37919,0.4688,0.57062,0.68477,0.81119,0.94965,1.0998,1.261,1.4328,1.6143,1.8048,2.0034,2.2091,2.421,2.6382,2.8598,3.0847,3.3122,3.5413,3.7713,4.0013,4.2307,4.4587,4.6849,4.9085,5.1292,5.3465,5.5599,5.7692,5.974,6.1742,6.3694,6.5595,6.7444,6.9241,7.0983,7.2672,7.4306,7.5886,7.7413,7.8886,8.0306,8.1675,8.2992,8.426,8.5479,8.665,8.7775,8.8854,8.989,9.0882,9.1834,9.2746,9.3619,9.4455,9.5255,9.6021,9.6753,9.7454,9.8123,9.8763,9.9375,9.996,10.052,10.105,10.156,10.205,10.251,10.296,10.338,10.379,10.417,10.454,10.49,10.523,10.555,10.586,10.615,10.643,10.67,10.696,10.72,10.744,10.766,10.787,10.808,10.827,10.846,10.864,10.881,10.897,10.912,10.927,10.942,10.955,10.968,10.981,10.993,11.004,11.015,11.026,11.036,11.046,11.055,11.064,11.072,11.08,11.088,11.096,11.103,11.11,11.117,11.123,11.129,11.135,11.141,11.146,11.151,11.156,11.161,11.166,11.171,11.175,11.179,11.183,11.187,11.191,11.194,11.198,11.201,11.204,11.207,11.21,11.213,11.216,11.219,11.221,11.224,11.226,11.229,11.231,11.233,11.235,11.237,11.239,11.241,11.243,11.245,11.246,11.248,11.25,11.251,11.253,11.254,11.256,11.257,11.258,11.26,11.261,11.262,11.263,11.264,11.266,11.267,11.268,11.269,11.27,11.271,11.272,11.273,11.273,11.274,11.275,11.276,11.277,11.277,11.278,11.279,11.28,11.28,11.281,11.282,11.282,11.283,11.284,11.284,11.285,11.285,11.286,11.286,11.287,11.287,11.288,11.288,11.289,11.289,11.29,11.29,11.29,11.291,11.291,11.292,11.292,11.292,11.293,11.293,11.293,11.294,11.294,11.294,11.295,11.295,11.295,11.296,11.296,11.296,11.296,11.297,11.297,11.297,11.297,11.298,11.298,11.298,11.298,11.299,11.299,11.299,11.299,11.299,11.3,11.3,11.3,11.3,11.3,11.301,11.301,11.301,11.301,11.301,11.301,11.302,11.302,11.302,11.302,11.302,11.302,11.303,11.303,11.303,11.303,11.303,11.303,11.303,11.303,11.304,11.304,11.304,11.304,11.304,11.304,11.304,11.304,11.304,11.305,11.305,11.305,11.305
7.3767e-10,1.4753e-09,2.213e-09,2.9507e-09,3.6883e-09,4.426e-09,5.1637e-09,5.9014e-09,6.639e-09,7.3767e-09,1.0311e-08,4.8779e-08,3.6887e-07,2.2318e-06,1.0429e-05,3.9304e-05,0.00012427,0.00034003,0.00082499,0.0018092,0.0036413,0.0068105,0.011957,0.019872,0.031483,0.047823,0.070001,0.099153,0.1364,0.1828,0.23932,0.30678,0.38586,0.47705,0.58066,0.69681,0.82545,0.96634,1.1191,1.2832,1.458,1.6427,1.8365,2.0386,2.2479,2.4636,2.6846,2.9101,3.139,3.3704,3.6036,3.8376,4.0717,4.3051,4.5371,4.7673,4.9948,5.2194,5.4405,5.6577,5.8706,6.0791,6.2827,6.4814,6.6748,6.863,7.0458,7.2231,7.3949,7.5612,7.722,7.8774,8.0273,8.1718,8.3111,8.4452,8.5742,8.6982,8.8173,8.9318,9.0416,9.147,9.248,9.3449,9.4377,9.5265,9.6116,9.693,9.7709,9.8454,9.9167,9.9848,10.05,10.112,10.172,10.229,10.283,10.335,10.384,10.432,10.477,10.52,10.561,10.601,10.638,10.674,10.708,10.741,10.772,10.802,10.831,10.858,10.884,10.909,10.933,10.955,10.977,10.998,11.017,11.036,11.055,11.072,11.088,11.104,11.119,11.134,11.148,11.161,11.174,11.186,11.198,11.209,11.22,11.23,11.24,11.249,11.258,11.267,11.275,11.283,11.291,11.298,11.305,11.312,11.319,11.325,11.331,11.337,11.342,11.348,11.353,11.358,11.362,11.367,11.371,11.376,11.38,11.384,11.387,11.391,11.395,11.398,11.401,11.404,11.407,11.41,11.413,11.416,11.419,11.421,11.424,11.426,11.428,11.43,11.433,11.435,11.437,11.439,11.441,11.442,11.444,11.446,11.447,11.449,11.451,11.452,11.454,11.455,11.456,11.458,11.459,11.46,11.461,11.463,11.464,11.465,11.466,11.467,11.468,11.469,11.47,11.471,11.472,11.473,11.473,11.474,11.475,11.476,11.477,11.477,11.478,11.479,11.479,11.48,11.481,11.481,11.482,11.483,11.483,11.484,11.484,11.485,11.485,11.486,11.486,11.487,11.487,11.488,11.488,11.489,11.489,11.489,11.49,11.49,11.491,11.491,11.491,11.492,11.492,11.492,11.493,11.493,11.493,11.494,11.494,11.494,11.495,11.495,11.495,11.495,11.496,11.496,11.496,11.496,11.497,11.497,11.497,11.497,11.498,11.498,11.498,11.498,11.498,11.499,11.499,11.499,11.499,11.499,11.5,11.5,11.5,11.5,11.5,11.5,11.501,11.501,11.501,11.501,11.501,11.501,11.501,11.502,11.502,11.502,11.502,11.502,11.502,11.502,11.502,11.503,11.503,11.503,11.503,11.503,11.503,11.503,11.503,11.503,11.503,11.504
7.4924e-10,1.4985e-09,2.2477e-09,2.9969e-09,3.7462e-09,4.4954e-09,5.2447e-09,5.9939e-09,6.7431e-09,7.4924e-09,1.0473e-08,4.9544e-08,3.7465e-07,2.2668e-06,1.0593e-05,3.9921e-05,0.00012622,0.00034536,0.00083792,0.0018375,0.0036984,0.0069173,0.012145,0.020184,0.031976,0.048573,0.071099,0.10071,0.13854,0.18567,0.24307,0.31159,0.39191,0.48453,0.58976,0.70774,0.83839,0.9815,1.1367,1.3033,1.4808,1.6685,1.8653,2.0706,2.2832,2.5022,2.7267,2.9557,3.1882,3.4233,3.6601,3.8978,4.1355,4.3726,4.6083,4.842,5.0732,5.3013,5.5258,5.7464,5.9627,6.1744,6.3812,6.583,6.7795,6.9706,7.1563,7.3364,7.5109,7.6798,7.8431,8.0009,8.1531,8.3,8.4414,8.5776,8.7086,8.8346,8.9556,9.0718,9.1834,9.2904,9.3931,9.4914,9.5857,9.6759,9.7623,9.845,9.9241,9.9998,10.072,10.141,10.208,10.271,10.331,10.389,10.444,10.497,10.547,10.595,10.641,10.685,10.727,10.767,10.805,10.841,10.876,10.909,10.941,10.971,11,11.028,11.055,11.08,11.104,11.127,11.149,11.17,11.19,11.209,11.228,11.245,11.262,11.278,11.294,11.309,11.323,11.336,11.349,11.361,11.373,11.385,11.396,11.406,11.416,11.426,11.435,11.444,11.452,11.46,11.468,11.475,11.483,11.489,11.496,11.502,11.509,11.514,11.52,11.525,11.531,11.536,11.541,11.545,11.55,11.554,11.558,11.562,11.566,11.57,11.573,11.577,11.58,11.583,11.586,11.589,11.592,11.595,11.598,11.6,11.603,11.605,11.607,11.61,11.612,11.614,11.616,11.618,11.62,11.622,11.624,11.625,11.627,11.629,11.63,11.632,11.633,11.635,11.636,11.637,11.639,11.64,11.641,11.642,11.643,11.645,11.646,11.647,11.648,11.649,11.65,11.651,11.652,11.652,11.653,11.654,11.655,11.656,11.657,11.657,11.658,11.659,11.659,11.66,11.661,11.661,11.662,11.663,11.663,11.664,11.664,11.665,11.665,11.666,11.666,11.667,11.667,11.668,11.668,11.669,11.669,11.67,11.67,11.67,11.671,11.671,11.671,11.672,11.672,11.673,11.673,11.673,11.674,11.674,11.674,11.674,11.675,11.675,11.675,11.676,11.676,11.676,11.676,11.677,11.677,11.677,11.677,11.678,11.678,11.678,11.678,11.678,11.679,11.679,11.679,11.679,11.679,11.68,11.68,11.68,11.68,11.68,11.681,11.681,11.681,11.681,11.681,11.681,11.681,11.682,11.682,11.682,11.682,11.682,11.682,11.682,11.683,11.683,11.683,11.683,11.683,11.683,11.683,11.683,11.683,11.684,11.684,11.684,11.684,11.684
7.5933e-10,1.5187e-09,2.278e-09,3.0373e-09,3.7966e-09,4.556e-09,5.3153e-09,6.0746e-09,6.834e-09,7.5933e-09,1.0614e-08,5.0211e-08,3.797e-07,2.2973e-06,1.0736e-05,4.0458e-05,0.00012792,0.00035001,0.00084921,0.0018623,0.0037483,0.0070104,0.012308,0.020456,0.032407,0.049227,0.072056,0.10206,0.1404,0.18817,0.24634,0.31579,0.39719,0.49105,0.5977,0.71727,0.84968,0.99472,1.152,1.3209,1.5008,1.6909,1.8905,2.0984,2.3139,2.5359,2.7634,2.9955,3.2311,3.4694,3.7094,3.9503,4.1912,4.4315,4.6704,4.9072,5.1415,5.3727,5.6002,5.8238,6.043,6.2576,6.4672,6.6717,6.8708,7.0645,7.2527,7.4352,7.6121,7.7833,7.9488,8.1087,8.263,8.4117,8.5551,8.6931,8.8259,8.9536,9.0762,9.194,9.3071,9.4156,9.5196,9.6193,9.7148,9.8062,9.8938,9.9776,10.058,10.135,10.208,10.278,10.345,10.409,10.47,10.529,10.585,10.638,10.689,10.738,10.784,10.829,10.871,10.912,10.95,10.987,11.023,11.056,11.089,11.119,11.149,11.177,11.203,11.229,11.253,11.277,11.299,11.321,11.341,11.36,11.379,11.397,11.414,11.43,11.446,11.461,11.475,11.489,11.502,11.514,11.526,11.538,11.549,11.56,11.57,11.579,11.589,11.598,11.606,11.614,11.622,11.63,11.637,11.644,11.651,11.657,11.664,11.669,11.675,11.681,11.686,11.691,11.696,11.701,11.705,11.71,11.714,11.718,11.722,11.725,11.729,11.733,11.736,11.739,11.742,11.745,11.748,11.751,11.754,11.756,11.759,11.761,11.764,11.766,11.768,11.77,11.773,11.775,11.776,11.778,11.78,11.782,11.784,11.785,11.787,11.788,11.79,11.791,11.793,11.794,11.795,11.797,11.798,11.799,11.8,11.801,11.803,11.804,11.805,11.806,11.807,11.808,11.808,11.809,11.81,11.811,11.812,11.813,11.814,11.814,11.815,11.816,11.816,11.817,11.818,11.818,11.819,11.82,11.82,11.821,11.821,11.822,11.822,11.823,11.823,11.824,11.824,11.825,11.825,11.826,11.826,11.827,11.827,11.828,11.828,11.828,11.829,11.829,11.829,11.83,11.83,11.83,11.831,11.831,11.831,11.832,11.832,11.832,11.833,11.833,11.833,11.833,11.834,11.834,11.834,11.834,11.835,11.835,11.835,11.835,11.836,11.836,11.836,11.836,11.836,11.837,11.837,11.837,11.837,11.837,11.838,11.838,11.838,11.838,11.838,11.838,11.838,11.839,11.839,11.839,11.839,11.839,11.839,11.84,11.84,11.84,11.84,11.84,11.84,11.84,11.84,11.84,11.841,11.841,11.841,11.841,11.841,11.841,11.841,11.841
7.6813e-10,1.5363e-09,2.3044e-09,3.0725e-09,3.8407e-09,4.6088e-09,5.3769e-09,6.1451e-09,6.9132e-09,7.6813e-09,1.0737e-08,5.0793e-08,3.841e-07,2.324e-06,1.086e-05,4.0927e-05,0.0001294,0.00035407,0.00085906,0.0018839,0.0037917,0.0070917,0.012451,0.020693,0.032783,0.049798,0.072892,0.10325,0.14203,0.19035,0.2492,0.31945,0.40179,0.49675,0.60463,0.72559,0.85954,1.0063,1.1653,1.3362,1.5182,1.7105,1.9124,2.1228,2.3408,2.5653,2.7955,3.0302,3.2686,3.5096,3.7524,3.9961,4.2398,4.4829,4.7245,4.9641,5.2011,5.435,5.6652,5.8913,6.1131,6.3301,6.5422,6.749,6.9505,7.1464,7.3368,7.5214,7.7003,7.8735,8.0409,8.2027,8.3588,8.5093,8.6543,8.7939,8.9282,9.0574,9.1815,9.3006,9.415,9.5247,9.63,9.7308,9.8274,9.9199,10.009,10.093,10.174,10.252,10.326,10.397,10.465,10.53,10.592,10.651,10.708,10.762,10.813,10.862,10.909,10.954,10.997,11.038,11.077,11.115,11.15,11.185,11.217,11.248,11.278,11.306,11.333,11.359,11.384,11.408,11.43,11.452,11.472,11.492,11.511,11.529,11.546,11.563,11.579,11.594,11.608,11.622,11.635,11.648,11.66,11.672,11.683,11.694,11.704,11.714,11.723,11.732,11.741,11.749,11.757,11.765,11.772,11.779,11.786,11.793,11.799,11.805,11.811,11.816,11.821,11.827,11.832,11.836,11.841,11.845,11.85,11.854,11.858,11.861,11.865,11.869,11.872,11.875,11.879,11.882,11.885,11.887,11.89,11.893,11.895,11.898,11.9,11.903,11.905,11.907,11.909,11.911,11.913,11.915,11.917,11.919,11.92,11.922,11.923,11.925,11.927,11.928,11.929,11.931,11.932,11.933,11.935,11.936,11.937,11.938,11.939,11.94,11.942,11.943,11.944,11.944,11.945,11.946,11.947,11.948,11.949,11.95,11.95,11.951,11.952,11.953,11.953,11.954,11.955,11.955,11.956,11.957,11.957,11.958,11.958,11.959,11.96,11.96,11.961,11.961,11.962,11.962,11.963,11.963,11.963,11.964,11.964,11.965,11.965,11.965,11.966,11.966,11.967,11.967,11.967,11.968,11.968,11.968,11.969,11.969,11.969,11.97,11.97,11.97,11.97,11.971,11.971,11.971,11.971,11.972,11.972,11.972,11.972,11.973,11.973,11.973,11.973,11.973,11.974,11.974,11.974,11.974,11.974,11.975,11.975,11.975,11.975,11.975,11.975,11.976,11.976,11.976,11.976,11.976,11.976,11.977,11.977,11.977,11.977,11.977,11.977,11.977,11.977,11.978,11.978,11.978,11.978,11.978,11.978,11.978,11.978,11.978,11.979,11.979
7.761e-10,1.5522e-09,2.3283e-09,3.1044e-09,3.8805e-09,4.6566e-09,5.4327e-09,6.2088e-09,6.9849e-09,7.761e-09,1.0848e-08,5.132e-08,3.8809e-07,2.3481e-06,1.0973e-05,4.1352e-05,0.00013074,0.00035774,0.00086797,0.0019034,0.0038311,0.0071653,0.01258,0.020908,0.033123,0.050315,0.073648,0.10432,0.14351,0.19232,0.25179,0.32276,0.40596,0.5019,0.61091,0.73311,0.86846,1.0167,1.1774,1.3501,1.5339,1.7283,1.9322,2.1448,2.365,2.5919,2.8245,3.0617,3.3025,3.546,3.7913,4.0375,4.2838,4.5294,4.7735,5.0156,5.2551,5.4913,5.7239,5.9524,6.1765,6.3958,6.61,6.819,7.0226,7.2206,7.4129,7.5995,7.7802,7.9552,8.1244,8.2878,8.4455,8.5976,8.7441,8.8852,9.0209,9.1514,9.2767,9.3972,9.5127,9.6236,9.7299,9.8318,9.9294,10.023,10.112,10.198,10.28,10.358,10.433,10.505,10.574,10.639,10.702,10.761,10.819,10.873,10.925,10.975,11.023,11.068,11.111,11.153,11.192,11.23,11.266,11.301,11.334,11.365,11.395,11.424,11.451,11.477,11.502,11.526,11.549,11.571,11.591,11.611,11.63,11.649,11.666,11.683,11.699,11.714,11.729,11.743,11.756,11.769,11.781,11.793,11.804,11.815,11.825,11.835,11.845,11.854,11.863,11.871,11.879,11.887,11.894,11.901,11.908,11.915,11.921,11.927,11.933,11.939,11.944,11.949,11.954,11.959,11.964,11.968,11.973,11.977,11.981,11.985,11.988,11.992,11.995,11.999,12.002,12.005,12.008,12.011,12.013,12.016,12.019,12.021,12.024,12.026,12.028,12.03,12.033,12.035,12.037,12.039,12.04,12.042,12.044,12.046,12.047,12.049,12.05,12.052,12.053,12.055,12.056,12.057,12.059,12.06,12.061,12.062,12.063,12.064,12.065,12.066,12.067,12.068,12.069,12.07,12.071,12.072,12.073,12.074,12.074,12.075,12.076,12.077,12.077,12.078,12.079,12.079,12.08,12.081,12.081,12.082,12.083,12.083,12.084,12.084,12.085,12.085,12.086,12.086,12.087,12.087,12.088,12.088,12.088,12.089,12.089,12.09,12.09,12.09,12.091,12.091,12.091,12.092,12.092,12.092,12.093,12.093,12.093,12.094,12.094,12.094,12.095,12.095,12.095,12.095,12.096,12.096,12.096,12.096,12.097,12.097,12.097,12.097,12.097,12.098,12.098,12.098,12.098,12.098,12.099,12.099,12.099,12.099,12.099,12.1,12.1,12.1,12.1,12.1,12.1,12.1,12.101,12.101,12.101,12.101,12.101,12.101,12.101,12.102,12.102,12.102,12.102,12.102,12.102,12.102,12.102,12.103,12.103,12.103,12.103,12.103
