-3.1416,-3.0159,-2.8903,-2.7646,-2.6389,-2.5133,-2.3876,-2.2619,-2.1363,-2.0106,-1.885,-1.7593,-1.6336,-1.508,-1.3823,-1.2566,-1.131,-1.0053,-0.87965,-0.75398,-0.62832,-0.50265,-0.37699,-0.25133,-0.12566,1.1102e-15,0.12566,0.25133,0.37699,0.50265,0.62832,0.75398,0.87965,1.0053,1.131,1.2566,1.3823,1.508,1.6336,1.7593,1.885,2.0106,2.1363,2.2619,2.3876,2.5133,2.6389,2.7646,2.8903,3.0159,3.1416
0.1076,0.10805,0.1093,0.11109,0.11311,0.1151,0.11691,0.11848,0.11986,0.1211,0.1223,0.12354,0.1249,0.12648,0.12838,0.13079,0.13405,0.13884,0.1465,0.15935,0.18079,0.21418,0.25981,0.31095,0.35294,0.36937,0.35294,0.31095,0.25981,0.21418,0.18079,0.15935,0.1465,0.13884,0.13405,0.13079,0.12838,0.12648,0.1249,0.12354,0.1223,0.1211,0.11986,0.11848,0.11691,0.1151,0.11311,0.11109,0.1093,0.10805,0.1076
