-3.1416,-3.0159,-2.8903,-2.7646,-2.6389,-2.5133,-2.3876,-2.2619,-2.1363,-2.0106,-1.885,-1.7593,-1.6336,-1.508,-1.3823,-1.2566,-1.131,-1.0053,-0.87965,-0.75398,-0.62832,-0.50265,-0.37699,-0.25133,-0.12566,1.1102e-15,0.12566,0.25133,0.37699,0.50265,0.62832,0.75398,0.87965,1.0053,1.131,1.2566,1.3823,1.508,1.6336,1.7593,1.885,2.0106,2.1363,2.2619,2.3876,2.5133,2.6389,2.7646,2.8903,3.0159,3.1416
0.07322,0.07322,0.07322,0.07322,0.073221,0.073222,0.073224,0.073229,0.073238,0.073256,0.073297,0.073388,0.073594,0.074065,0.075136,0.077528,0.08271,0.093431,0.11428,0.15171,0.21256,0.30018,0.40881,0.51979,0.60454,0.63621,0.6038,0.51855,0.40745,0.29898,0.21167,0.15113,0.11394,0.093254,0.082622,0.077487,0.075117,0.074057,0.073591,0.073386,0.073296,0.073256,0.073237,0.073229,0.073224,0.073222,0.073221,0.07322,0.07322,0.07322,0.07322
